pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag
EURUSD,short,2022-01-04 11:05:00-05:00,2022-01-04 11:05:00-05:00,1.13089,1.1312592543843139,2708160,-999.9999534235302,-1122.5251959185987,-1.1225251959185987,122.52524249506847,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,long,2022-01-04 14:20:00-05:00,2022-01-04 14:20:00-05:00,1.12851,1.1286804061652806,4694665,799.9998599277304,588.0648039645318,0.5880648039645319,211.93505596319855,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,short,2022-01-04 17:10:00-05:00,2022-01-04 17:15:00-05:00,1.12831,1.1284610857704414,6618756,-999.9998496238251,-1298.7401929152174,-1.2987401929152174,298.7403432913925,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,long,2022-01-05 11:50:00-05:00,2022-01-05 11:50:00-05:00,1.13323,1.1329611976752931,3720205,-999.9997523859703,-1168.6136688769225,-1.1686136688769224,168.6139164909523,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2022-01-06 17:10:00-05:00,2022-01-06 17:30:00-05:00,1.1295600000000001,1.1296914087903114,7609840,-999.9998688622419,-1343.8507036756191,-1.343850703675619,343.85083481337733,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2022-01-11 14:30:00-05:00,2022-01-11 14:30:00-05:00,1.13682,1.1366453525373459,4580656,799.9999476910682,591.720693533222,0.591720693533222,208.2792541578462,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,short,2022-01-12 15:10:00-05:00,2022-01-12 15:30:00-05:00,1.1446,1.1447961816765257,5097316,-999.9999986612052,-1233.3955144051783,-1.2333955144051783,233.39551574397325,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2022-01-13 17:50:00-05:00,2022-01-13 18:00:00-05:00,1.14548,1.1455898941826927,9099662,-999.9999182697615,-1416.959151378527,-1.416959151378527,416.9592331087655,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2022-01-17 12:30:00-05:00,2022-01-17 12:40:00-05:00,1.14103,1.1412602311551094,4343460,-999.9998129716937,-1198.2605395199532,-1.1982605395199533,198.26072654825947,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2022-01-17 16:05:00-05:00,2022-01-17 16:05:00-05:00,1.14062,1.1405677288343057,15304805,799.99999807371,101.73733090967153,0.10173733090967153,698.2626671640385,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,long,2022-01-19 16:35:00-05:00,2022-01-19 16:35:00-05:00,1.13479,1.1346467054158487,6978630,-999.9998837957792,-1316.7510653061033,-1.3167510653061034,316.7511815103241,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,long,2022-01-20 16:15:00-05:00,2022-01-20 16:15:00-05:00,1.13073,1.130873395266316,5578984,799.9998964521694,547.6509133214404,0.5476509133214403,252.34898313072907,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,short,2022-01-26 12:45:00-05:00,2022-01-26 12:45:00-05:00,1.12835,1.1285554199831098,4868075,-999.9998842775111,-1219.7355813251966,-1.2197355813251967,219.73569704768556,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,long,2022-01-27 13:10:00-05:00,2022-01-27 13:10:00-05:00,1.11432,1.1140240849080765,3379347,-999.9997781464184,-1150.6067361124556,-1.1506067361124557,150.60695796603707,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,long,2022-01-28 13:20:00-05:00,2022-01-28 13:20:00-05:00,1.1154,1.1151485901823839,3977569,-999.9998968453187,-1177.443115351382,-1.177443115351382,177.4432185060631,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,long,2022-01-28 14:50:00-05:00,2022-01-28 14:50:00-05:00,1.11519,1.1153589694349455,4734584,799.9999831824708,588.7855539444072,0.5887855539444072,211.21442923806364,take_profit,fast_indicator_combo,,bb_stoch
