pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,154,59,95,38.311688311688314,-52.78978351578796,-52789.78351578796,-0.34279080205057116,53.228392355958434,0.509542360335853
EURUSD,2023,124,62,62,50.0,-12.855792017921546,-12855.79201792154,-0.10367574208001247,18.985650871239976,0.8214067789853134
EURUSD,2024,130,60,70,46.15384615384615,-27.980916124264716,-27980.916124264713,-0.21523781634049782,33.058730975102776,0.6550273792291214
EURUSD,2025,156,69,87,44.230769230769226,-38.99030095020604,-38990.30095020603,-0.2499378266038849,42.14664248286232,0.6245074744980044
