pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDCHF,short,2024-05-13 11:40:00-04:00,2024-05-13 12:00:00-04:00,0.9070050000000001,0.9073209947613632,2000000,-696.4071875771358,-776.4071875771358,-1.299576045357682,80.0,stop_loss,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCHF,short,2025-04-17 11:25:00-04:00,2025-04-17 11:35:00-04:00,0.8194250000000001,0.8189488021718191,1258000,731.0474926495486,680.7274926495487,0.680732820956753,50.32000000000001,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCHF,long,2025-06-19 16:05:00-04:00,2025-06-19 16:15:00-04:00,0.816325,0.8164446447368358,1998000,292.7742611119489,212.85426111194886,0.4225351420969851,79.92,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCHF,long,2025-07-09 14:40:00-04:00,2025-07-09 15:00:00-04:00,0.794905,0.7946899323146209,2002000,-541.6599649375356,-621.7399649375355,-1.451506604832728,80.08000000000001,stop_loss,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCHF,long,2025-10-14 11:25:00-04:00,2025-10-14 11:30:00-04:00,0.802295,0.8019352278605302,1989000,-892.2639751186949,-971.8239751186949,-1.2454796471209806,79.56,stop_loss,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
