pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,14,7,7,50.0,-3.123772993810584,-3123.772993810584,-0.2231266424150417,5.531851970058849,0.4853873422244919
EURUSD,2023,13,4,9,30.76923076923077,-4.134510877884925,-4134.510877884924,-0.3180392982988404,3.891174164772869,0.33275528578492786
EURUSD,2024,16,5,11,31.25,-6.852929548862836,-6852.929548862836,-0.42830809680392723,7.878764603575168,0.2452058548888056
EURUSD,2025,16,8,8,50.0,-2.7809699274651742,-2780.969927465175,-0.1738106204665734,3.4303255063455746,0.5601409923821545
