pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,5,4,1,80.0,1.9867802996472852,1986.7802996472853,0.39735605992945705,0.05698854690535641,35.38475238886259
EURUSD,2021,3,2,1,66.66666666666666,1.111227656319075,1111.227656319075,0.370409218773025,0.10351375644822083,11.667616900041805
