pair,entry_time_ny,exit_time_ny,direction,entry_price,exit_price,sl,tp,risk_r,pnl_r,pnl_usd,result,exit_reason,session_date
EURUSD,2022-01-04 11:15:00,2022-01-04 11:30:00,short,1.1301,1.129522448194671,1.1306775518053291,1.129522448194671,1.0,0.9217514781409992,921.7514781409992,win,take_profit,2022-01-04
EURUSD,2022-01-10 13:05:00,2022-01-10 13:20:00,short,1.13283,1.1325095848750093,1.1331504151249907,1.1325095848750093,1.0,0.8585996278997541,858.5996278997541,win,take_profit,2022-01-10
EURUSD,2022-01-11 13:25:00,2022-01-11 13:40:00,long,1.1358,1.1361244915563615,1.1354755084436383,1.1361244915563615,1.0,0.859970113461903,859.970113461903,win,take_profit,2022-01-11
EURUSD,2022-01-13 11:15:00,2022-01-13 11:15:00,long,1.14665,1.1461051962869322,1.1461051962869322,1.1471948037130677,1.0,-1.0841678437443467,-1084.1678437443468,loss,stop_loss,2022-01-13
EURUSD,2022-01-20 11:30:00,2022-01-20 11:45:00,short,1.13385,1.133305424023483,1.134394575976517,1.133305424023483,1.0,0.9167368224797151,916.7368224797151,win,take_profit,2022-01-20
EURUSD,2022-01-21 11:10:00,2022-01-21 11:10:00,long,1.13535,1.1348912233671902,1.1348912233671902,1.13580877663281,1.0,-1.0989688600603449,-1098.968860060345,loss,stop_loss,2022-01-21
EURUSD,2022-01-25 12:55:00,2022-01-25 13:00:00,short,1.12836,1.1286221738553095,1.1286221738553095,1.1280978261446906,1.0,-1.1721742005086708,-1172.1742005086708,loss,stop_loss,2022-01-25
EURUSD,2022-01-31 11:45:00,2022-01-31 12:05:00,long,1.1208799999999999,1.1214651200269141,1.1202948799730856,1.1214651200269141,1.0,0.9233543237232719,923.3543237232718,win,take_profit,2022-01-31
EURUSD,2022-02-01 13:05:00,2022-02-01 13:10:00,long,1.12453,1.1249369842671821,1.124123015732818,1.1249369842671821,1.0,0.8894566503675194,889.4566503675194,win,take_profit,2022-02-01
EURUSD,2022-02-15 13:00:00,2022-02-15 13:05:00,long,1.13563,1.1360200275897452,1.1352399724102546,1.1360200275897452,1.0,0.8835133037195179,883.5133037195178,win,take_profit,2022-02-15
EURUSD,2022-02-16 11:30:00,2022-02-16 11:30:00,long,1.13685,1.1372752235599302,1.1364247764400697,1.1372752235599302,1.0,0.8930385590872576,893.0385590872576,win,take_profit,2022-02-16
EURUSD,2022-02-21 12:45:00,2022-02-21 12:50:00,short,1.13401,1.1337158033701642,1.1343041966298357,1.1337158033701642,1.0,0.845835993962554,845.8359939625541,win,take_profit,2022-02-21
EURUSD,2022-02-24 12:15:00,2022-02-24 12:30:00,short,1.11421,1.1150174000033306,1.1150174000033306,1.1134025999966692,1.0,-1.0552195021588402,-1055.2195021588402,loss,stop_loss,2022-02-24
EURUSD,2022-02-28 11:05:00,2022-02-28 11:10:00,long,1.12318,1.1223672745907216,1.1223672745907216,1.1239927254092785,1.0,-1.0552589270909227,-1055.2589270909227,loss,stop_loss,2022-02-28
EURUSD,2022-02-28 13:20:00,2022-02-28 13:20:00,long,1.12101,1.1204297173672095,1.1204297173672095,1.1215902826327906,1.0,-1.0772532721638437,-1077.2532721638438,loss,stop_loss,2022-02-28
EURUSD,2022-03-01 13:05:00,2022-03-01 13:30:00,short,1.11087,1.1101256437917415,1.1116143562082585,1.1101256437917415,1.0,0.9403238165415094,940.3238165415095,win,take_profit,2022-03-01
EURUSD,2022-03-02 12:15:00,2022-03-02 12:35:00,short,1.10906,1.1079749898353137,1.1101450101646861,1.1079749898353137,1.0,0.9591330123154079,959.1330123154079,win,take_profit,2022-03-02
EURUSD,2022-03-04 11:30:00,2022-03-04 12:20:00,short,1.09142,1.0921102474971773,1.0921102474971773,1.0907297525028228,1.0,-1.0632675200473207,-1063.2675200473207,loss,stop_loss,2022-03-04
EURUSD,2022-03-08 11:15:00,2022-03-08 11:30:00,long,1.08901,1.0881166558668312,1.0881166558668312,1.089903344133169,1.0,-1.048740628487465,-1048.740628487465,loss,stop_loss,2022-03-08
EURUSD,2022-03-14 13:30:00,2022-03-14 13:30:00,long,1.09781,1.0972486596671374,1.0972486596671374,1.0983713403328625,1.0,-1.078207480963345,-1078.207480963345,loss,stop_loss,2022-03-14
EURUSD,2022-03-15 11:55:00,2022-03-15 11:55:00,long,1.09772,1.0971391231450789,1.0971391231450789,1.0983008768549212,1.0,-1.0755703724479393,-1075.5703724479392,loss,stop_loss,2022-03-15
EURUSD,2022-03-18 11:30:00,2022-03-18 11:40:00,short,1.1029200000000001,1.1034302841680417,1.1034302841680417,1.1024097158319586,1.0,-1.0864751418593233,-1086.4751418593232,loss,stop_loss,2022-03-18
EURUSD,2022-03-22 13:05:00,2022-03-22 13:15:00,long,1.10179,1.1021676868966712,1.1014123131033289,1.1021676868966712,1.0,0.8832915529256158,883.2915529256157,win,take_profit,2022-03-22
EURUSD,2022-03-23 13:20:00,2022-03-23 13:35:00,short,1.09999,1.1003731411963065,1.1003731411963065,1.0996068588036936,1.0,-1.1148587597756507,-1114.8587597756507,loss,stop_loss,2022-03-23
EURUSD,2022-03-29 11:15:00,2022-03-29 11:25:00,long,1.11098,1.109979831613118,1.109979831613118,1.1119801683868822,1.0,-1.044411048212754,-1044.411048212754,loss,stop_loss,2022-03-29
EURUSD,2022-03-31 11:40:00,2022-03-31 12:10:00,short,1.10966,1.1087325341102474,1.1105874658897528,1.1087325341102474,1.0,0.952161604314017,952.1616043140169,win,take_profit,2022-03-31
EURUSD,2022-04-04 11:55:00,2022-04-04 12:05:00,short,1.09922,1.098808006251306,1.0996319937486942,1.098808006251306,1.0,0.8932978839919656,893.2978839919656,win,take_profit,2022-04-04
EURUSD,2022-04-06 11:55:00,2022-04-06 12:15:00,long,1.0912,1.0907408513615342,1.0907408513615342,1.0916591486384657,1.0,-1.095042419178738,-1095.042419178738,loss,stop_loss,2022-04-06
EURUSD,2022-04-08 12:40:00,2022-04-08 12:40:00,short,1.08679,1.0871923305414657,1.0871923305414657,1.0863876694585342,1.0,-1.1080692470477667,-1108.0692470477666,loss,stop_loss,2022-04-08
EURUSD,2022-04-11 11:05:00,2022-04-11 11:15:00,long,1.08959,1.0890832702463746,1.0890832702463746,1.0900967297536255,1.0,-1.0859892839568177,-1085.9892839568176,loss,stop_loss,2022-04-11
EURUSD,2022-04-11 13:00:00,2022-04-11 13:05:00,short,1.08763,1.0880085930066734,1.0880085930066734,1.0872514069933268,1.0,-1.1149324749755425,-1114.9324749755424,loss,stop_loss,2022-04-11
EURUSD,2022-04-19 11:25:00,2022-04-19 11:40:00,long,1.07949,1.078898294553617,1.078898294553617,1.0800817054463832,1.0,-1.072954774939711,-1072.9547749397111,loss,stop_loss,2022-04-19
EURUSD,2022-04-20 11:55:00,2022-04-20 12:45:00,long,1.0856,1.08551,1.0850924406859939,1.086107559314006,1.0,-0.26287015292844923,-262.8701529284492,loss,time_stop,2022-04-20
EURUSD,2022-04-21 13:00:00,2022-04-21 13:15:00,short,1.08416,1.0846862697024953,1.0846862697024953,1.0836337302975048,1.0,-1.0824231543299039,-1082.4231543299038,loss,stop_loss,2022-04-21
