trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
75,2015-05-01T13:54:00+00:00,2015-05-01T14:01:12.843000,LONG,BE_STOP,0.0,-0.0151,0.0151
76,2015-05-04T12:03:00+00:00,2015-05-04T12:31:11.211000,LONG,TP,1.4,1.3658,0.0342
77,2015-05-05T12:30:00+00:00,2015-05-05T13:05:42.690000,LONG,BE_STOP,0.0,-0.0121,0.0121
78,2015-05-06T12:00:00+00:00,2015-05-06T12:15:00.836000,LONG,TP,1.4,1.3645,0.0355
79,2015-05-07T14:03:00+00:00,2015-05-07T14:24:45.814000,SHORT,BE_STOP,0.0,-0.0192,0.0192
80,2015-05-08T12:12:00+00:00,2015-05-08T12:29:55.347000,LONG,TP,1.4,1.3889,0.0111
81,2015-05-11T16:27:00+00:00,2015-05-11T17:12:14.786000,LONG,BE_STOP,0.0,-0.0278,0.0278
82,2015-05-13T14:00:00+00:00,2015-05-13T14:20:26.880000,LONG,BE_STOP,0.0,-0.0333,0.0333
83,2015-05-14T14:45:00+00:00,2015-05-14T15:05:15.728000,SHORT,TP,1.4,1.3725,0.0275
84,2015-05-15T14:00:00+00:00,2015-05-15T14:19:07.811000,LONG,TP,1.4,1.3824,0.0176
85,2015-05-18T13:18:00+00:00,2015-05-18T13:26:52.668000,SHORT,BE_STOP,0.0,-0.0207,0.0207
86,2015-05-19T12:00:00+00:00,2015-05-19T12:30:51.417000,SHORT,TP,1.4,1.3664,0.0336
87,2015-05-20T12:00:00+00:00,2015-05-20T12:14:32.357000,LONG,BE_STOP,0.0,-0.0877,0.0877
88,2015-05-21T11:18:00+00:00,2015-05-21T12:15:13.335000,SHORT,TP,1.4,1.3658,0.0342
89,2015-05-22T12:30:00+00:00,2015-05-22T12:30:01.512000,SHORT,SL,-1.0,-1.008,0.008
90,2015-05-26T12:21:00+00:00,2015-05-26T12:30:13.740000,SHORT,TP,1.4,1.3731,0.0269
91,2015-05-27T11:30:00+00:00,2015-05-27T11:51:47.679000,SHORT,TP,1.4,1.3474,0.0526
92,2015-05-28T14:03:00+00:00,2015-05-28T14:40:18.096000,LONG,BE_STOP,0.0,-0.0133,0.0133
93,2015-05-29T12:57:00+00:00,2015-05-29T13:50:59.181000,SHORT,SL,-1.0,-1.016,0.016
