trade_id,side,signal_time,fill_time,exit_time,entry_price,exit_price,sl_price,tp_price,exit_reason,gross_r,sl_pips,lots,commission_usd,commission_r,slippage_r,net_r,gross_pnl_usd,net_pnl_usd,risk_usd,cost_model_mode,ftmo_cost_applied,instrument,forced_exit,be_activated,valid_closed_trade,tick_window_start,tick_window_end,intended_position_end,actual_tick_window_end,tick_window_seconds,intended_window_seconds,tick_window_complete,eom_type,ticks_scanned_count,run_id,writer_pid,family_id,config_id,month,engine_instance_id
7c874c28-10c6-4f9f-ad61-c04caa6a27f1,buy,2020-03-02T12:05:00,2020-03-02T12:05:00.187000,2020-03-02T12:05:00.338000,1.11166,1.1097215000000002,1.1097215000000002,1.1165062499999996,SL,1.0,19.38499999999843,0.0,0.0,0.1,0.0,0.9,1000.0,900.0,1000.0,conservative,True,EURUSD,False,False,True,2020-03-02 12:05:00.338000,2020-03-03 00:04:59.352000,2020-03-02 20:05:00.187000,2020-03-03 00:04:59.352000,43199.014,28800.0,True,NO_EOM,92789,ee96c5c9,18500,F06,F06_RERUN_0001,2020-03,ee96c5c9_F06_RERUN_0001_2020-03
25c09526-88ca-4b94-ad04-976f7af67e37,buy,2020-03-02T13:15:00,2020-03-02T13:15:00.061000,2020-03-02T13:15:00.162000,1.11219,1.11136,1.11136,1.1142650000000003,SL,1.0,8.300000000001084,0.0,0.0,0.1,0.0,0.9,1009.0,908.1,1009.0,conservative,True,EURUSD,False,False,True,2020-03-02 13:15:00.162000,2020-03-03 01:14:59.551000,2020-03-02 21:15:00.061000,2020-03-03 01:14:59.551000,43199.389,28800.0,True,NO_EOM,83833,ee96c5c9,18500,F06,F06_RERUN_0001,2020-03,ee96c5c9_F06_RERUN_0001_2020-03
015d90f8-2352-4460-a21a-fe0fbc850f83,buy,2020-03-02T13:30:00,2020-03-02T13:30:00.173000,2020-03-02T13:30:00.275000,1.11222,1.1117085,1.1117085,1.11349875,SL,1.0,5.114999999999981,0.0,0.0,0.1,0.0,0.9,1018.0810000000001,916.2729000000002,1018.0810000000001,conservative,True,EURUSD,False,False,True,2020-03-02 13:30:00.275000,2020-03-03 01:30:00.075000,2020-03-02 21:30:00.173000,2020-03-03 01:30:00.075000,43199.8,28800.0,True,NO_EOM,82193,ee96c5c9,18500,F06,F06_RERUN_0001,2020-03,ee96c5c9_F06_RERUN_0001_2020-03
e42779be-4fa8-4161-b0b9-8b4dcb051cfe,buy,2020-03-03T12:35:00,2020-03-03T12:35:00.131000,2020-03-03T12:35:02.469000,1.11104,1.1121712499999994,1.1114924999999998,1.1121712499999994,TP,-2.5,4.524999999997448,0.0,0.0,0.1,0.0,-2.6,-2568.1093225,-2670.8336954,1027.243729,conservative,True,EURUSD,False,False,True,2020-03-03 12:35:02.469000,2020-03-04 00:35:00.064000,2020-03-03 20:35:00.131000,2020-03-04 00:35:00.064000,43197.595,28800.0,True,NO_EOM,105121,ee96c5c9,18500,F06,F06_RERUN_0001,2020-03,ee96c5c9_F06_RERUN_0001_2020-03
576cff6f-3cbd-48b8-8f86-84f0e4dc2b15,buy,2020-03-03T15:00:00,2020-03-03T15:00:00.130000,2020-03-03T15:00:00.181000,1.11271,1.1119939999999997,1.1119939999999997,1.114500000000001,SL,1.0,7.16000000000383,0.0,0.0,0.1,0.0,0.9,1000.5353920460001,900.4818528414,1000.5353920460001,conservative,True,EURUSD,False,False,True,2020-03-03 15:00:00.181000,2020-03-04 03:00:00.084000,2020-03-03 23:00:00.130000,2020-03-04 03:00:00.084000,43199.903,28800.0,True,NO_EOM,83596,ee96c5c9,18500,F06,F06_RERUN_0001,2020-03,ee96c5c9_F06_RERUN_0001_2020-03
176b9190-40b7-4afd-896e-746174dfe448,buy,2020-03-03T15:10:00,2020-03-03T15:10:00.096000,2020-03-03T15:10:00.147000,1.11693,1.1126900000000002,1.1126900000000002,1.1275299999999995,SL,1.0,42.399999999997995,0.0,0.0,0.1,0.0,0.9,1009.5402105744141,908.5861895169727,1009.5402105744141,conservative,True,EURUSD,False,False,True,2020-03-03 15:10:00.147000,2020-03-04 03:09:57.970000,2020-03-03 23:10:00.096000,2020-03-04 03:09:57.970000,43197.823,28800.0,True,NO_EOM,77376,ee96c5c9,18500,F06,F06_RERUN_0001,2020-03,ee96c5c9_F06_RERUN_0001_2020-03
bc0dcb50-7f0d-4135-80b9-58c557e810a8,buy,2020-03-04T15:55:00,2020-03-04T15:55:00.056000,2020-03-04T15:55:00.768000,1.11281,1.111615,1.111615,1.1157975000000002,SL,1.0,11.950000000000571,0.0,0.0,0.1,0.0,0.9,1018.6260724695837,916.7634652226254,1018.6260724695837,conservative,True,EURUSD,False,False,True,2020-03-04 15:55:00.768000,2020-03-05 03:54:58.369000,2020-03-04 23:55:00.056000,2020-03-05 03:54:58.369000,43197.601,28800.0,True,NO_EOM,34878,ee96c5c9,18500,F06,F06_RERUN_0001,2020-03,ee96c5c9_F06_RERUN_0001_2020-03
6bb8da3a-88e3-4097-90ee-50a8bc8479a5,buy,2020-03-04T16:00:00,2020-03-04T16:00:00.046000,2020-03-04T16:00:00.097000,1.11395,1.1117534999999998,1.1117534999999998,1.1194412500000004,SL,1.0,21.965000000001567,0.0,0.0,0.1,0.0,0.9,1027.79370712181,925.0143364096291,1027.79370712181,conservative,True,EURUSD,False,False,True,2020-03-04 16:00:00.097000,2020-03-05 03:59:47.193000,2020-03-05 00:00:00.046000,2020-03-05 03:59:47.193000,43187.096,28800.0,True,NO_EOM,33473,ee96c5c9,18500,F06,F06_RERUN_0001,2020-03,ee96c5c9_F06_RERUN_0001_2020-03
9479c3e3-251c-4f3a-872e-5be9e1a8ec42,buy,2020-03-04T18:25:00,2020-03-04T18:25:00.432000,2020-03-04T18:25:00.534000,1.11343,1.1127505000000002,1.1127505000000002,1.1151287499999993,SL,1.0,6.79499999999722,0.0,0.0,0.1,0.0,0.9,1037.0438504859062,933.3394654373157,1037.0438504859062,conservative,True,EURUSD,False,False,True,2020-03-04 18:25:00.534000,2020-03-05 06:24:58.313000,2020-03-05 02:25:00.432000,2020-03-05 06:24:58.313000,43197.779,28800.0,True,NO_EOM,21398,ee96c5c9,18500,F06,F06_RERUN_0001,2020-03,ee96c5c9_F06_RERUN_0001_2020-03
fac9bd8d-0094-4836-b7be-c7b962ad775d,buy,2020-03-05T12:10:00,2020-03-05T12:10:00.186000,2020-03-05T12:10:00.439000,1.11886,1.1172855000000002,1.1172855000000002,1.1227962499999995,SL,1.0,15.744999999998122,0.0,0.0,0.1,0.0,0.9,1046.3772451402795,941.7395206262515,1046.3772451402795,conservative,True,EURUSD,False,False,True,2020-03-05 12:10:00.439000,2020-03-06 00:09:59.457000,2020-03-05 20:10:00.186000,2020-03-06 00:09:59.457000,43199.018,28800.0,True,NO_EOM,74720,ee96c5c9,18500,F06,F06_RERUN_0001,2020-03,ee96c5c9_F06_RERUN_0001_2020-03
