trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
955,2019-03-01T12:54:00+00:00,2019-03-01T12:59:59.988000,SHORT,TIME_EXIT,0.3205,0.2564,0.0641
956,2019-03-04T14:06:00+00:00,2019-03-04T14:20:20.082000,SHORT,BE_STOP,0.0,-0.1042,0.1042
957,2019-03-05T18:57:00+00:00,2019-03-05T20:04:29.244000,SHORT,BE_STOP,0.0,-0.0877,0.0877
958,2019-03-06T13:00:00+00:00,2019-03-06T13:24:39.010000,LONG,BE_STOP,0.0,-0.0234,0.0234
959,2019-03-07T12:30:00+00:00,2019-03-07T13:11:25.073000,LONG,SL,-1.0,-1.0136,0.0136
960,2019-03-11T13:03:00+00:00,2019-03-11T13:30:35.623000,LONG,TP,1.4,1.3359,0.0641
961,2019-03-12T14:15:00+00:00,2019-03-12T19:00:00.144000,SHORT,SL,-1.0,-1.0481,0.0481
962,2019-03-13T12:42:00+00:00,2019-03-13T13:53:38.307000,SHORT,SL,-1.0,-1.0403,0.0403
963,2019-03-15T12:03:00+00:00,2019-03-15T12:30:29.246000,SHORT,BE_STOP,0.0,-0.0893,0.0893
964,2019-03-18T17:54:00+00:00,2019-03-18T19:55:26.509000,LONG,TP,1.4,1.3265,0.0735
965,2019-03-19T11:33:00+00:00,2019-03-19T12:50:32.341000,SHORT,BE_STOP,0.0,-0.0481,0.0481
966,2019-03-20T12:51:00+00:00,2019-03-20T17:55:49.218000,SHORT,BE_STOP,0.0,-0.049,0.049
967,2019-03-21T11:51:00+00:00,2019-03-21T12:30:14.755000,LONG,BE_STOP,0.0,-0.0633,0.0633
968,2019-03-22T14:06:00+00:00,2019-03-22T14:17:37.982000,SHORT,BE_STOP,0.0,-0.0362,0.0362
969,2019-03-25T13:03:00+00:00,2019-03-25T14:01:37.973000,SHORT,BE_STOP,0.0,-0.0439,0.0439
970,2019-03-26T11:24:00+00:00,2019-03-26T12:22:48.265000,SHORT,TP,1.4,1.3515,0.0485
971,2019-03-27T15:21:00+00:00,2019-03-27T17:43:40.499000,LONG,BE_STOP,0.0,-0.0394,0.0394
972,2019-03-28T11:06:00+00:00,2019-03-28T11:27:12.503000,SHORT,TP,1.4,1.3367,0.0633
973,2019-03-29T14:00:00+00:00,2019-03-29T18:13:37.747000,SHORT,BE_STOP,0.0,-0.0314,0.0314
