profile,trades,pf,expectancy,win_rate,max_dd_pct,total_return_pct
base,191,0.8963989973230085,-0.068397215894715,47.64397905759162,1.3233384600868732,135.71051000547044
conservative,191,0.8850167350442101,-0.0718811175135023,47.64397905759162,1.3050774050619676,135.40540683776973
stress,191,0.8850167350442101,-0.0718811175135023,47.64397905759162,1.3050774050619676,135.40540683776973
