pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,long,2020-01-08 14:10:00-05:00,2020-01-08 14:30:00-05:00,109.1785,109.19567882616032,2000000,314.63339701495977,234.63339701495977,0.49550850815026753,80.0,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2020-01-10 13:45:00-05:00,2020-01-10 14:05:00-05:00,109.5325,109.54247360198217,2004000,182.45226589741418,102.29226589741415,0.33195899601620166,80.16000000000001,take_profit,usdjp_session_playbook,compression_breakout|fri|core|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2020-01-16 13:05:00-05:00,2020-01-16 13:15:00-05:00,110.14750000000001,110.13101812774256,2006000,-300.2200689055668,-380.4600689055668,-1.6093881788166673,80.24000000000001,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,1,1.0,0.49550850815026753
USDJPY,short,2020-01-16 14:40:00-05:00,2020-01-16 14:55:00-05:00,110.1285,110.14204186604495,1999000,-245.78205925101068,-325.7420592510107,-1.7871789169557266,79.96000000000001,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|late|active|deep|short,compression_breakout,0,0.0,0.0
USDJPY,long,2020-01-20 13:00:00-05:00,2020-01-20 13:05:00-05:00,110.18350000000001,110.17495395616575,1992000,-154.5096553593863,-234.1896553593863,-2.5670717407537884,79.68,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|mild|long,compression_breakout,0,0.0,0.0
USDJPY,short,2020-01-21 13:00:00-05:00,2020-01-21 13:05:00-05:00,109.9145,109.93372374010214,1987000,-347.4180430838601,-426.8980430838601,-1.501948570174932,79.48,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|active|deep|short,compression_breakout,0,0.0,0.0
USDJPY,short,2020-01-22 15:05:00-05:00,2020-01-22 15:20:00-05:00,109.8715,109.86645922740011,1979000,90.7970380381003,11.637038038100286,0.06052018315160619,79.16000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|active|mild|short,compression_breakout,0,0.0,0.0
USDJPY,short,2020-01-31 14:25:00-05:00,2020-01-31 14:35:00-05:00,108.3785,108.41655077483652,1979000,-694.537805420296,-773.697805420296,-1.2264701867191612,79.16000000000001,stop_loss,usdjp_session_playbook,late_continuation|fri|core|active|deep|short,late_continuation,0,0.0,0.0
USDJPY,long,2020-02-04 13:00:00-05:00,2020-02-04 13:05:00-05:00,109.4655,109.48047100853661,1964000,268.54808031759126,189.98808031759125,0.4586227171620242,78.56,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|active|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2020-02-05 13:00:00-05:00,2020-02-05 13:05:00-05:00,109.7645,109.74218552566296,1967000,-399.9250220583828,-478.6050220583828,-1.4194915590558215,78.68,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|core|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2020-02-06 13:00:00-05:00,2020-02-06 13:35:00-05:00,109.9745,109.9575,1958000,-302.7073235057867,-381.02732350578674,-1.1139075481030156,78.32000000000001,time_stop,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,2,0.5,-0.5569398353331999
