pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason
USDJPY,long,2020-01-14 14:30:00-05:00,2020-01-14 14:40:00-05:00,109.9845,110.01341273881886,1951000,512.7089686114158,434.66896861141583,0.6047907427533568,78.04,take_profit
GBPUSD,short,2020-01-14 15:00:00-05:00,2020-01-14 15:10:00-05:00,1.30263,1.3024455526300565,1504000,277.4088443950191,199.048171771907,0.4717216652585839,78.36067262311211,take_profit
USDJPY,long,2020-01-15 14:05:00-05:00,2020-01-15 14:15:00-05:00,109.89450000000001,109.91018476259384,1963000,280.1181728763042,201.5981728763042,0.47062374045014166,78.52000000000001,take_profit
GBPUSD,short,2020-01-15 13:40:00-05:00,2020-01-15 14:35:00-05:00,1.30273,1.3031399938561576,1507000,-617.8607412296504,-696.401662844475,-1.248970079756976,78.5409216148246,stop_loss
USDJPY,long,2020-01-17 14:35:00-05:00,2020-01-17 14:50:00-05:00,110.12950000000001,110.11114314779627,1954000,-325.6995297022002,-403.8595297022002,-1.5320772669819067,78.16000000000001,stop_loss
USDJPY,long,2020-01-19 17:35:00-05:00,2020-01-19 18:10:00-05:00,110.14025,110.1504952573933,1945000,180.87031877123928,103.07031877123927,0.33968817057925815,77.80000000000001,take_profit
EURUSD,short,2020-01-20 12:50:00-05:00,2020-01-20 13:25:00-05:00,1.10837,1.1082837379935109,1757000,151.56234540152735,73.66913304843538,0.28851338796233156,77.89321235309198,take_profit
GBPUSD,short,2020-01-20 17:05:00-05:00,2020-01-20 17:10:00-05:00,1.300646,1.3009223435120476,1498000,-413.96258104736285,-491.9055686189838,-1.5464323621260847,77.94298757162096,stop_loss
USDJPY,long,2020-01-21 13:05:00-05:00,2020-01-21 13:20:00-05:00,109.9465,109.92246351595288,1939000,-424.2260139205895,-501.7860139205894,-1.3854728980922575,77.56,stop_loss
USDJPY,long,2020-01-22 11:35:00-05:00,2020-01-22 12:25:00-05:00,109.9235,109.89017506797823,1929000,-584.9671395811833,-662.1271395811834,-1.265046294646832,77.16000000000001,stop_loss
GBPUSD,long,2020-01-22 14:15:00-05:00,2020-01-22 14:25:00-05:00,1.3124,1.3125718415656675,1460000,250.88868587457736,174.23950810085987,0.4506844668002051,76.6491777737175,take_profit
EURUSD,short,2020-01-22 16:40:00-05:00,2020-01-22 16:45:00-05:00,1.10911,1.109252680202999,1730000,-246.83675118809978,-323.59209992312356,-1.6599850872184048,76.75534873502377,stop_loss
GBPUSD,long,2020-01-23 12:10:00-05:00,2020-01-23 12:55:00-05:00,1.31055,1.310984605096821,1209000,525.4375620564886,462.04885530524746,0.64419772527326,63.38870675124114,take_profit
USDJPY,short,2020-01-23 16:20:00-05:00,2020-01-23 16:35:00-05:00,109.4875,109.47721056365263,1922000,180.648342616815,103.768342616815,0.34295204094382087,76.88000000000001,take_profit
EURUSD,short,2020-01-24 15:05:00-05:00,2020-01-24 15:25:00-05:00,1.10283,1.1027265791211385,1745000,180.469433613325,103.49550900199728,0.35562498334707293,76.97392461132773,take_profit
EURUSD,short,2020-01-26 18:05:00-05:00,2020-01-26 18:10:00-05:00,1.10272,1.1030355570371948,1747000,-551.2781439794556,-628.3472431423352,-1.2595457351314772,77.06909916287958,stop_loss
GBPUSD,short,2020-01-27 17:05:00-05:00,2020-01-27 17:10:00-05:00,1.305226,1.3055162768186852,1466000,-425.5458161925163,-502.0927797488402,-1.5135958964411023,76.54696355632386,stop_loss
EURUSD,short,2020-01-27 17:35:00-05:00,2020-01-27 17:40:00-05:00,1.101865,1.101827797748119,1728000,64.28549125051575,-11.874131839659256,-0.0761372826453031,76.159623090175,take_profit
USDJPY,short,2020-01-28 12:40:00-05:00,2020-01-28 14:15:00-05:00,109.12349999999999,109.1578124856584,1903000,-598.184834899347,-674.304834899347,-1.2550550122217454,76.12,stop_loss
GBPUSD,short,2020-01-28 18:35:00-05:00,2020-01-28 18:45:00-05:00,1.30239,1.30248,1451000,-130.59000000021115,-206.18332740021117,-0.6804245686172649,75.5933274,session_close
GBPUSD,short,2020-01-29 13:20:00-05:00,2020-01-29 13:50:00-05:00,1.30087,1.3012580221857126,1450000,-562.6321692833502,-638.0938819267359,-1.2644732555060723,75.46171264338568,stop_loss
EURUSD,short,2020-01-29 18:05:00-05:00,2020-01-29 18:10:00-05:00,1.10087,1.1010797706235804,1701000,-356.8198307102732,-431.7301619068875,-1.4118525815722032,74.91033119661421,stop_loss
EURUSD,short,2020-01-30 11:20:00-05:00,2020-01-30 11:50:00-05:00,1.10294,1.102688721332045,1690000,424.6609488438402,350.11069806281705,0.5892123850971497,74.55025078102312,take_profit
USDJPY,short,2020-01-30 17:45:00-05:00,2020-01-30 18:10:00-05:00,108.92375,108.90528193615255,1871000,317.2688225009608,242.4288225009608,0.513987060835368,74.84,take_profit
EURUSD,long,2020-02-02 17:50:00-05:00,2020-02-02 18:00:00-05:00,1.108825,1.1085544472163995,1692000,-457.7753098519475,-532.8114303457504,-1.3368569359763187,75.03612049380297,stop_loss
GBPUSD,long,2020-02-02 18:05:00-05:00,2020-02-02 18:45:00-05:00,1.3181100000000001,1.31812,1415000,14.149999999778506,-60.4553090002215,-0.12954941735172146,74.605309,session_close
EURUSD,long,2020-02-03 16:10:00-05:00,2020-02-03 16:45:00-05:00,1.1059999999999999,1.106094818569002,1687000,159.9589259066696,85.32284672815146,0.3241612079683824,74.63607917851814,take_profit
USDJPY,short,2020-02-03 15:50:00-05:00,2020-02-03 17:20:00-05:00,108.6795,108.66522741559106,1864000,244.81096637835938,170.25096637835938,0.4287633694224394,74.56,take_profit
GBPUSD,short,2020-02-04 14:30:00-05:00,2020-02-04 14:35:00-05:00,1.30371,1.3040335014690518,1434000,-463.90110662044214,-538.6911902425745,-1.3250595855380187,74.79008362213241,stop_loss
USDJPY,long,2020-02-04 18:10:00-05:00,2020-02-04 18:45:00-05:00,109.4795,109.45506408076822,1859000,-414.9891640345145,-489.3491640345145,-1.3764812968023865,74.36,stop_loss
GBPUSD,short,2020-02-05 17:20:00-05:00,2020-02-05 17:35:00-05:00,1.29927,1.299118152366743,1423000,216.07918212461087,142.12905530825336,0.3958624378119927,73.95012681635751,take_profit
USDJPY,long,2020-02-09 17:40:00-05:00,2020-02-09 18:00:00-05:00,109.74125,109.71546897937525,1852000,-435.1385729768794,-509.21857297687944,-1.40145585307846,74.08000000000001,stop_loss
GBPUSD,short,2020-02-09 18:05:00-05:00,2020-02-09 18:10:00-05:00,1.28844,1.2887715547640948,1429000,-473.7917578913886,-547.4484641265465,-1.3139864010782765,73.65670623515783,stop_loss
USDJPY,long,2020-02-10 13:50:00-05:00,2020-02-10 14:05:00-05:00,109.7005,109.67718881991877,1831000,-389.18921801337035,-462.42921801337036,-1.3984191681903184,73.24000000000001,stop_loss
EURUSD,short,2020-02-11 13:05:00-05:00,2020-02-11 14:10:00-05:00,1.09188,1.092213937601268,1668000,-557.0079189151862,-629.8692926735645,-1.242424360936508,72.8613737583783,stop_loss
GBPUSD,short,2020-02-11 15:05:00-05:00,2020-02-11 15:20:00-05:00,1.29583,1.2956135932712642,1396000,302.1037933151716,229.75068819103785,0.5134899779950307,72.3531051241337,take_profit
USDJPY,long,2020-02-12 18:20:00-05:00,2020-02-12 18:30:00-05:00,110.0885,110.07310437641215,1813000,-253.56576245034358,-326.08576245034357,-1.664466145910654,72.52000000000001,stop_loss
USDJPY,long,2020-02-13 13:20:00-05:00,2020-02-13 13:35:00-05:00,109.78750000000001,109.80588507733306,1807000,302.53098213164435,230.25098213164438,0.5113524423848826,72.28,take_profit
GBPUSD,long,2020-02-13 16:30:00-05:00,2020-02-13 16:45:00-05:00,1.30468,1.3044207006677802,1388000,-359.9074731212335,-432.3361085717711,-1.420347901109768,72.42863545053758,stop_loss
GBPUSD,long,2020-02-14 11:10:00-05:00,2020-02-14 11:20:00-05:00,1.3018100000000001,1.3022171973298138,1209000,492.3015717446988,429.3361941132639,0.6352753242333915,62.965377631434905,take_profit
USDJPY,long,2020-02-14 14:25:00-05:00,2020-02-14 14:30:00-05:00,109.7335,109.74332993424208,1811000,162.20215497122666,89.76215497122666,0.326412015483281,72.44000000000001,take_profit
GBPUSD,long,2020-02-16 17:35:00-05:00,2020-02-16 18:05:00-05:00,1.30428,1.3045373668551767,1390000,357.7399286955196,285.2148058969457,0.552019848258292,72.52512279857392,take_profit
USDJPY,long,2020-02-16 17:55:00-05:00,2020-02-16 18:05:00-05:00,109.77525,109.78829465396458,1812000,215.2410667282289,142.76106672822888,0.4181917556610096,72.48,take_profit
GBPUSD,long,2020-02-17 13:40:00-05:00,2020-02-17 13:55:00-05:00,1.30088,1.3005687337473217,1400000,-435.7727537496192,-508.61331829454423,-1.3392569984890055,72.84056454492502,stop_loss
USDJPY,long,2020-02-17 17:55:00-05:00,2020-02-17 18:00:00-05:00,109.86025,109.83599783744272,1812000,-400.01200223725095,-472.492002237251,-1.432145197345347,72.48,stop_loss
EURUSD,short,2020-02-17 18:25:00-05:00,2020-02-17 18:45:00-05:00,1.08351,1.08355,1663000,-66.52000000006653,-138.59641560006654,-0.5700597475845596,72.0764156,session_close
USDJPY,long,2020-02-18 11:35:00-05:00,2020-02-18 11:50:00-05:00,109.8245,109.78934930740905,1799000,-575.8892589759407,-647.8492589759408,-1.2495364623830103,71.96000000000001,stop_loss
USDJPY,long,2020-02-19 16:25:00-05:00,2020-02-19 17:00:00-05:00,111.3225,111.35322094399983,1656000,456.8211131298843,390.5811131298843,0.5831214280835736,66.24000000000001,take_profit
EURUSD,short,2020-02-19 16:55:00-05:00,2020-02-19 17:00:00-05:00,1.0806479999999998,1.0805179698040186,1661000,215.98015552483042,144.1862220079409,0.4036820447248404,71.7939335168895,take_profit
GBPUSD,short,2020-02-20 11:25:00-05:00,2020-02-20 11:35:00-05:00,1.28726,1.2880349747181727,917000,-710.65181656434,-757.8827264006712,-1.1245021049457518,47.23090983633129,stop_loss
USDJPY,long,2020-02-20 12:35:00-05:00,2020-02-20 12:50:00-05:00,111.9145,111.96586687838013,1090000,499.9231893205462,456.3231893205462,0.6831224415507723,43.6,take_profit
GBPUSD,short,2020-02-21 11:40:00-05:00,2020-02-21 12:00:00-05:00,1.29599,1.2968103612546615,860000,-705.5106790089427,-750.1068452225229,-1.1177095949810776,44.596166213580176,stop_loss
USDJPY,long,2020-02-21 13:05:00-05:00,2020-02-21 13:15:00-05:00,111.6975,111.6545124757277,1776000,-683.7410607977403,-754.7810607977402,-1.2022280370138354,71.04,stop_loss
GBPUSD,short,2020-02-24 11:50:00-05:00,2020-02-24 12:30:00-05:00,1.29205,1.2927056172325717,1073000,-703.4772905495332,-758.9461460953443,-1.1489482546835692,55.468855545810996,stop_loss
GBPUSD,long,2020-02-25 16:05:00-05:00,2020-02-25 17:05:00-05:00,1.3003500000000001,1.2999062896361486,1342000,-595.4593082887003,-665.2501871025345,-1.3055095062882653,69.79087881383424,stop_loss
EURUSD,long,2020-02-25 18:40:00-05:00,2020-02-25 18:45:00-05:00,1.08788,1.08774,1593000,-223.0200000000462,-292.33525320004617,-0.9616673158157901,69.3152532,session_close
USDJPY,short,2020-02-26 11:10:00-05:00,2020-02-26 11:15:00-05:00,110.4965,110.45719236508721,1337000,475.7294482569878,422.24944825698776,0.6522526842864748,53.480000000000004,take_profit
EURUSD,long,2020-02-26 17:05:00-05:00,2020-02-26 17:10:00-05:00,1.0881420000000002,1.0878466447447352,1595000,-471.09163214754335,-540.5056699149004,-1.3375488414700636,69.41403776735706,stop_loss
GBPUSD,short,2020-02-27 16:25:00-05:00,2020-02-27 17:00:00-05:00,1.28863,1.288395885077791,1338000,313.2457659155454,244.28455323086368,0.4899436852190171,68.9612126846817,take_profit
GBPUSD,short,2020-02-28 16:40:00-05:00,2020-03-01 17:05:00-05:00,1.2815699999999999,1.2810972904831655,966000,456.63739326205376,407.126661209919,0.6282074870003259,49.510732052134756,take_profit
USDJPY,short,2020-03-01 17:05:00-05:00,2020-03-01 17:20:00-05:00,107.6207,107.76769721024,491000,-669.7501993025662,-689.3901993025663,-1.0588392154885868,19.64,stop_loss
USDJPY,short,2020-03-02 12:35:00-05:00,2020-03-02 12:55:00-05:00,107.8545,107.78696329317872,785000,491.84817566295425,460.44817566295427,0.712721050991076,31.400000000000002,take_profit
GBPUSD,short,2020-03-02 13:20:00-05:00,2020-03-02 13:40:00-05:00,1.28013,1.2795528659330835,842000,485.9468843436989,442.8418248813858,0.6817843159760988,43.10505946231313,take_profit
EURUSD,long,2020-03-02 16:50:00-05:00,2020-03-02 16:55:00-05:00,1.1137720000000002,1.1131867652296397,1202000,-703.4521939733729,-756.9882826894935,-1.1593034540982532,53.536088716120545,stop_loss
USDJPY,short,2020-03-03 15:40:00-05:00,2020-03-03 15:50:00-05:00,107.1715,107.27179831313033,717000,-670.6133249510651,-699.2933249510652,-1.079946890765492,28.680000000000003,stop_loss
EURUSD,long,2020-03-03 17:25:00-05:00,2020-03-03 18:05:00-05:00,1.117265,1.1175773623345253,1501000,468.85586412256885,401.76589640528636,0.6254554553139222,67.08996771728246,take_profit
GBPUSD,short,2020-03-04 11:10:00-05:00,2020-03-04 11:20:00-05:00,1.28084,1.2801625084684458,719000,487.116411187444,450.2891951156678,0.6982900328071915,36.82721607177625,take_profit
EURUSD,long,2020-03-04 17:55:00-05:00,2020-03-04 18:05:00-05:00,1.113375,1.1135087721740902,1553000,207.7481863620234,138.58117639829618,0.4358957760314838,69.16700996372725,take_profit
EURUSD,long,2020-03-06 11:10:00-05:00,2020-03-06 11:45:00-05:00,1.13253,1.1312774313852936,531000,-665.1139344091313,-689.1555693304431,-1.0615721258685777,24.04163492131182,stop_loss
GBPUSD,long,2020-03-06 12:10:00-05:00,2020-03-06 12:25:00-05:00,1.30128,1.3002539646909488,653000,-670.00105681044,-703.9770903893037,-1.09333406060521,33.97603357886379,stop_loss
EURUSD,long,2020-03-08 17:05:00-04:00,2020-03-08 17:30:00-04:00,1.134532,1.1335409637679768,668000,-662.0122029915949,-692.3136577875351,-1.0840569181204476,30.301454795940174,stop_loss
EURUSD,long,2020-03-09 14:35:00-04:00,2020-03-09 15:10:00-04:00,1.14642,1.145134303163553,505000,-649.2769024057199,-672.4216008676717,-1.060389644906497,23.144698461951887,stop_loss
GBPUSD,long,2020-03-09 16:05:00-04:00,2020-03-09 16:30:00-04:00,1.3114700000000001,1.3105379456441202,705000,-657.0983208953662,-694.0686329289483,-1.1036261504734657,36.970312033582104,stop_loss
EURUSD,long,2020-03-10 13:40:00-04:00,2020-03-10 14:00:00-04:00,1.13172,1.1326519930260377,518000,482.7723874874956,459.31349363974584,0.7373904485186555,23.458893847749756,take_profit
USDJPY,short,2020-03-10 16:15:00-04:00,2020-03-10 16:30:00-04:00,105.3045,105.4846492445395,374000,-638.4759912985454,-653.4359912985454,-1.041680751211377,14.96,stop_loss
EURUSD,long,2020-03-11 13:05:00-04:00,2020-03-11 13:15:00-04:00,1.12714,1.1278155846038078,705000,476.28714568449084,444.49227194157714,0.7148517569268832,31.794873742913694,take_profit
USDJPY,long,2020-03-15 17:50:00-04:00,2020-03-15 18:05:00-04:00,107.00225,106.75418577819943,273000,-633.7466432547293,-644.6666432547294,-1.033246620449075,10.920000000000002,stop_loss
EURUSD,short,2020-03-15 18:20:00-04:00,2020-03-15 18:40:00-04:00,1.11547,1.1173478637101169,336000,-630.9622065992749,-645.9667426434067,-1.040401441332193,15.004536044131987,stop_loss
USDJPY,long,2020-03-16 17:20:00-04:00,2020-03-16 18:30:00-04:00,105.89925,105.98623109432384,577000,473.41896601195424,450.3389660119542,0.7311268236332863,23.080000000000002,take_profit
GBPUSD,short,2020-03-17 14:55:00-04:00,2020-03-17 15:10:00-04:00,1.20932,1.208381642315417,506000,474.808988398971,450.34184777873895,0.7277531853728538,24.467140620232023,take_profit
EURUSD,short,2020-03-17 16:40:00-04:00,2020-03-17 16:55:00-04:00,1.09988,1.0993202220399827,828000,463.49615089430074,427.07739521731867,0.6856933817403462,36.418755676982116,take_profit
EURUSD,short,2020-03-18 15:10:00-04:00,2020-03-18 15:15:00-04:00,1.08545,1.086985421482659,415000,-637.1999153035101,-655.2311293018162,-1.0487894647948641,18.03121399830607,stop_loss
USDJPY,long,2020-03-18 15:10:00-04:00,2020-03-18 15:25:00-04:00,108.2215,108.05852938726909,424000,-638.9763345808575,-655.9363345808575,-1.0498680946645498,16.96,stop_loss
GBPUSD,short,2020-03-20 11:25:00-04:00,2020-03-20 11:30:00-04:00,1.1835499999999999,1.181655589140972,254000,481.1803581931051,469.165113800269,0.7638942838330727,12.015244392836138,take_profit
USDJPY,long,2020-03-20 14:05:00-04:00,2020-03-20 14:20:00-04:00,111.0805,111.17551471801882,559000,477.53816542008923,455.1781654200892,0.7346762391622377,22.360000000000003,take_profit
EURUSD,short,2020-03-22 17:50:00-04:00,2020-03-22 18:15:00-04:00,1.069265,1.0686247243713174,743000,475.7247921111112,443.9557508069534,0.7131607459691341,31.769041304157778,take_profit
USDJPY,long,2020-03-22 18:15:00-04:00,2020-03-22 18:20:00-04:00,110.8295,110.91057628324876,656000,478.5671772529897,452.3271772529897,0.7229272369131505,26.240000000000002,take_profit
USDJPY,long,2020-03-23 16:40:00-04:00,2020-03-23 17:10:00-04:00,111.2155,111.11983018994947,775000,-666.332076256082,-697.332076256082,-1.1075313537958764,31.000000000000004,stop_loss
EURUSD,short,2020-03-24 17:10:00-04:00,2020-03-24 17:15:00-04:00,1.076885,1.0777755324016862,730000,-650.0886532308737,-681.5466970039383,-1.091280248993646,31.458043773064624,stop_loss
USDJPY,long,2020-03-24 17:10:00-04:00,2020-03-24 17:20:00-04:00,111.35725,111.28356738851777,1001000,-662.7455911519438,-702.7855911519438,-1.1259810806660335,40.040000000000006,stop_loss
USDJPY,long,2020-03-25 13:05:00-04:00,2020-03-25 13:25:00-04:00,111.4595,111.37238409728155,819000,-640.5926154753366,-673.3526154753366,-1.0963089232754188,32.760000000000005,stop_loss
GBPUSD,short,2020-03-25 13:55:00-04:00,2020-03-25 14:15:00-04:00,1.18012,1.1821001236766142,314000,-621.7588344568443,-636.5935768335335,-1.044968474703546,14.834742376689139,stop_loss
EURUSD,short,2020-03-25 18:25:00-04:00,2020-03-25 18:30:00-04:00,1.08783,1.0874147774056293,1086000,450.93173748665373,403.6854209214035,0.6679224343464626,47.246316565250275,take_profit
EURUSD,long,2020-03-26 17:55:00-04:00,2020-03-26 18:10:00-04:00,1.103075,1.1034360376278842,1242000,448.40873383217337,393.59899965749673,0.6483415089158099,54.80973417467665,take_profit
GBPUSD,long,2020-03-29 18:05:00-04:00,2020-03-29 18:10:00-04:00,1.24387,1.2426068170681208,499000,-630.3282830077279,-655.1433216420678,-1.0733574136810027,24.81503863433985,stop_loss
GBPUSD,long,2020-03-30 12:10:00-04:00,2020-03-30 12:25:00-04:00,1.23937,1.237795190611257,394000,-620.4748991647829,-639.9949608667995,-1.0583416445514429,19.520061702016708,stop_loss
EURUSD,long,2020-03-30 12:30:00-04:00,2020-03-30 12:50:00-04:00,1.1023399999999999,1.1014588630086166,705000,-621.2015789251968,-652.2751428936183,-1.087031791603555,31.073563968421496,stop_loss
USDJPY,short,2020-04-02 13:15:00-04:00,2020-04-02 13:35:00-04:00,107.8895,107.97213708424552,812000,-621.3774901596612,-653.8574901596612,-1.0981382372359347,32.480000000000004,stop_loss
GBPUSD,long,2020-04-03 11:30:00-04:00,2020-04-03 11:35:00-04:00,1.22438,1.2227812759471468,379000,-605.9164160313695,-624.4658985030488,-1.057061559649494,18.549482471679376,stop_loss
USDJPY,long,2020-04-06 11:35:00-04:00,2020-04-06 11:40:00-04:00,109.0515,108.98682522884774,1045000,-619.8310300456849,-661.6310300456848,-1.1287989765120243,41.800000000000004,stop_loss
USDJPY,long,2020-04-07 13:05:00-04:00,2020-04-07 13:35:00-04:00,108.90650000000001,108.94960232214028,1086000,429.61885039084405,386.178850390844,0.6648700349292841,43.440000000000005,take_profit
GBPUSD,long,2020-04-07 13:40:00-04:00,2020-04-07 13:50:00-04:00,1.23295,1.2336662088467565,617000,441.90085844875694,411.46281443158796,0.7054945473751906,30.438044017168977,take_profit
GBPUSD,long,2020-04-08 16:45:00-04:00,2020-04-08 16:55:00-04:00,1.23789,1.2373682549348104,1265000,-660.007507464766,-722.6315413146168,-1.2479658957148496,62.624033849850704,stop_loss
GBPUSD,long,2020-04-09 12:35:00-04:00,2020-04-09 13:15:00-04:00,1.24496,1.2456856095350055,607000,440.444987748305,410.20855004854997,0.7061527757069865,30.236437699754973,take_profit
EURUSD,long,2020-04-09 17:50:00-04:00,2020-04-09 18:25:00-04:00,1.092505,1.0928055343206209,1415000,425.2560636784697,363.4117755571961,0.6216071225573931,61.84428812127358,take_profit
GBPUSD,long,2020-04-10 11:00:00-04:00,2020-04-10 11:05:00-04:00,1.24728,1.247393251911046,1256000,142.24440027384233,79.57820818583686,0.3307414338933457,62.666192088005474,take_profit
USDJPY,short,2020-04-10 14:40:00-04:00,2020-04-10 15:10:00-04:00,108.3785,108.39690376578864,1568000,-266.2119093033831,-328.9319093033831,-1.525657869768164,62.720000000000006,stop_loss
EURUSD,long,2020-04-10 15:20:00-04:00,2020-04-10 15:25:00-04:00,1.09351,1.0936052966130132,1428000,136.08356338287564,73.61955051160798,0.32916648481502364,62.464012871267656,take_profit
EURUSD,long,2020-04-12 17:05:00-04:00,2020-04-12 17:10:00-04:00,1.094422,1.0940821258977285,1428000,-485.3402180437625,-547.8438958794017,-1.287940716779373,62.50367783563913,stop_loss
GBPUSD,long,2020-04-13 15:55:00-04:00,2020-04-13 16:10:00-04:00,1.25183,1.2513349272053595,1240000,-613.8902653541578,-675.9687555488507,-1.1979096522685202,62.07849019469292,stop_loss
EURUSD,long,2020-04-13 17:30:00-04:00,2020-04-13 18:00:00-04:00,1.091075,1.090683313545721,1410000,-552.2779005333978,-613.8034849753872,-1.2204601978224094,61.52558444198934,stop_loss
USDJPY,short,2020-04-14 17:05:00-04:00,2020-04-14 17:20:00-04:00,107.1617,107.14131967427036,1526000,290.19396164465934,229.15396164465935,0.5227746555028404,61.040000000000006,take_profit
GBPUSD,long,2020-04-14 18:25:00-04:00,2020-04-14 18:45:00-04:00,1.26224,1.26205,1213000,-230.47000000016317,-291.70927540016316,-0.8764804668783696,61.23927540000001,session_close
GBPUSD,long,2020-04-15 18:25:00-04:00,2020-04-15 18:35:00-04:00,1.25248,1.2521415609689943,1217000,-411.88030073396334,-472.84278952794864,-1.3018788491432434,60.96248879398533,stop_loss
USDJPY,short,2020-04-16 13:10:00-04:00,2020-04-16 13:20:00-04:00,107.6695,107.62349100471855,989000,422.82649729926953,383.26649729926953,0.6743507067978222,39.56,take_profit
EURUSD,short,2020-04-19 18:10:00-04:00,2020-04-19 18:45:00-04:00,1.0867200000000001,1.08679,1402000,-98.13999999970902,-159.08522039970902,-0.2843097699202641,60.945220400000004,session_close
USDJPY,short,2020-04-21 14:10:00-04:00,2020-04-21 14:30:00-04:00,107.7525,107.71809515713744,1296000,413.9120570886407,362.0720570886407,0.6353877635251901,51.84,take_profit
GBPUSD,short,2020-04-21 16:40:00-04:00,2020-04-21 17:00:00-04:00,1.22959,1.2292593516139676,1161000,383.88277618357193,326.7882942390956,0.570576561743531,57.094481944476335,take_profit
EURUSD,short,2020-04-23 11:35:00-04:00,2020-04-23 11:45:00-04:00,1.08232,1.081570929596847,590000,441.9515378602545,416.41762489101177,0.7247535849952543,25.533912969242795,take_profit
EURUSD,short,2020-04-24 11:10:00-04:00,2020-04-24 11:45:00-04:00,1.08014,1.0794749625581224,665000,442.2498988486945,413.52701984667146,0.7157544099456155,28.722879002023035,take_profit
EURUSD,short,2020-04-26 18:10:00-04:00,2020-04-26 18:35:00-04:00,1.08195,1.0817939565336043,1433000,223.6102873449506,161.59738555069748,0.4849128623527814,62.012901794253104,take_profit
GBPUSD,long,2020-04-27 11:05:00-04:00,2020-04-27 11:20:00-04:00,1.24164,1.2408312103400947,758000,-613.0625622082815,-650.6968257570373,-1.1166111211978058,37.63426354875584,stop_loss
USDJPY,short,2020-04-27 13:05:00-04:00,2020-04-27 13:35:00-04:00,107.2575,107.23607296886836,1541000,307.97047963300355,246.33047963300356,0.5503019848958034,61.64000000000001,take_profit
GBPUSD,long,2020-04-28 11:30:00-04:00,2020-04-28 11:35:00-04:00,1.24403,1.243167759617682,705000,-607.8794695341683,-642.9489579447776,-1.109145642955898,35.069488410609324,stop_loss
USDJPY,short,2020-04-28 12:55:00-04:00,2020-04-28 13:00:00-04:00,106.82249999999999,106.86111315417996,1533000,-553.8409356177908,-615.1609356177908,-1.2208944215105124,61.32000000000001,stop_loss
USDJPY,short,2020-04-29 14:05:00-04:00,2020-04-29 14:10:00-04:00,106.5885,106.62900059719045,1520000,-577.2670029584696,-638.0670029584695,-1.2100386891844295,60.800000000000004,stop_loss
EURUSD,long,2020-05-01 13:45:00-04:00,2020-05-01 14:00:00-04:00,1.09857,1.0980789044510888,1226000,-602.0831429651885,-655.9449741023292,-1.1603419904259866,53.861831137140705,stop_loss
EURUSD,long,2020-05-04 11:00:00-04:00,2020-05-04 11:10:00-04:00,1.09162,1.090947864295356,873000,-586.774470154188,-624.8821050647848,-1.1146974957991382,38.107634910596914,stop_loss
GBPUSD,short,2020-05-07 14:30:00-04:00,2020-05-07 14:50:00-04:00,1.23609,1.2355542784873763,772000,413.5770077454186,375.4148200855735,0.6757275750740076,38.16218765984509,take_profit
EURUSD,short,2020-05-07 16:25:00-04:00,2020-05-07 16:50:00-04:00,1.08287,1.0832118641313269,1375000,-470.06318057443707,-529.6304318380486,-1.2351076315530078,59.567251263611496,stop_loss
