pair,year,trades,wins,losses,net_pnl_usd,profit_factor
USDJPY,2022,2,0,2,-1758.9632709173288,0.0
USDJPY,2023,3,1,2,-906.9684360885042,0.06718900229894705
USDJPY,2024,2,2,0,476.1908557341287,inf
USDJPY,2025,10,4,6,-2928.214234728643,0.3116577688293053
