family_id,config_id,scenario,N,PF,Total_R,WR,Avg_Trade_R
F12,F12_RERUN_0027,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0028,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0029,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0030,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0031,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0032,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0033,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0034,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0035,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0036,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0037,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0038,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0039,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0040,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0041,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0042,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0043,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0044,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0045,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0046,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0047,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0048,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0049,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F12,F12_RERUN_0050,BASELINE,18,0.7727532913566166,-2.6466666666666194,0.3333333333333333,-0.1470370370370344
F06,F06_RERUN_0001,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0002,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0003,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0004,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0005,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0006,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0007,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0008,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0009,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0010,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0011,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0012,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0013,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0014,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0015,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0016,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0017,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0018,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0019,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0020,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0021,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0022,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0023,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0024,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0025,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0026,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0027,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0028,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0029,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0030,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0031,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0032,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0033,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0034,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0035,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0036,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0037,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0038,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0039,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0040,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0041,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0042,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0043,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0044,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0045,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0046,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0047,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0048,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0049,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F06,F06_RERUN_0050,SLIPPAGE_05,10,1.8681873398174054,4.768779244069292,0.5,0.4768779244069292
F08,F08_RERUN_0001,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0002,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0003,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0004,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0005,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0006,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0007,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0008,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0009,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0010,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0011,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0012,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0013,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0014,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0015,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0016,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0017,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0018,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0019,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0020,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0021,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0022,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0023,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0024,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0025,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0026,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0027,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0028,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0029,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0030,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0031,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0032,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0033,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0034,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0035,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0036,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0037,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0038,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0039,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0040,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0041,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0042,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0043,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0044,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0045,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0046,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0047,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0048,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0049,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F08,F08_RERUN_0050,SLIPPAGE_05,6,0.8078764757779462,-0.8150049513059217,0.3333333333333333,-0.13583415855098693
F12,F12_RERUN_0001,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
F12,F12_RERUN_0002,SLIPPAGE_05,18,0.7267613046125391,-3.286343163162554,0.3333333333333333,-0.18257462017569745
