pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,context_trades_before,context_win_rate_before,context_expectancy_before
GBPJPY,short,2020-01-08 12:55:00-05:00,2020-01-08 13:10:00-05:00,142.92450000000002,143.00610035637402,1089000,-814.1793235659549,-871.2566449659549,-1.1621366201365417,57.0773214,stop_loss,adaptive_session_reversion,wed_thu|core|balanced|deep|short,0,0.0,0.0
GBPJPY,short,2020-01-09 12:05:00-05:00,2020-01-09 12:55:00-05:00,142.99550000000002,143.03949999999998,1454000,-584.2823873230152,-660.2562137230152,-0.888154971433779,75.97382640000001,time_stop,adaptive_session_reversion,wed_thu|early|calm|deep|short,0,0.0,0.0
GBPJPY,long,2020-01-10 11:55:00-05:00,2020-01-10 12:05:00-05:00,143.00449999999998,142.93749990429419,1336000,-817.5892865827605,-887.3773841827605,-1.2021316264801905,69.7880976,stop_loss,adaptive_session_reversion,fri|early|balanced|deep|long,0,0.0,0.0
GBPJPY,short,2020-01-13 13:05:00-05:00,2020-01-13 13:40:00-05:00,142.8035,142.8514543216175,1501000,-654.8466743194035,-732.8617497194035,-1.2944610912419574,78.0150754,stop_loss,adaptive_session_reversion,mon_tue|core|balanced|deep|short,0,0.0,0.0
USDCAD,long,2020-01-15 12:45:00-05:00,2020-01-15 12:55:00-05:00,1.3038750000000001,1.3040030825724356,1936000,190.13461453265595,112.69461453265595,0.3069494140324505,77.44000000000001,take_profit,adaptive_session_reversion,wed_thu|core|balanced|deep|long,0,0.0,0.0
USDCAD,long,2020-01-16 12:55:00-05:00,2020-01-16 13:05:00-05:00,1.304105,1.3043749999999998,1939000,401.3507919225058,323.79079192250583,0.8774299908586742,77.56,mean_reversion_exit,adaptive_session_reversion,wed_thu|core|balanced|deep|long,1,1.0,0.3069494140324505
USDCAD,long,2020-01-20 12:50:00-05:00,2020-01-20 13:00:00-05:00,1.3047250000000001,1.3048194309911596,1945000,140.74197532962634,62.94197532962633,0.2119630520805474,77.80000000000001,take_profit,adaptive_session_reversion,mon_tue|core|balanced|deep|long,0,0.0,0.0
USDCHF,short,2020-01-21 11:50:00-05:00,2020-01-21 12:00:00-05:00,0.968225,0.9680975357500229,1946000,256.18176325649426,178.34176325649423,0.3602056351677531,77.84,take_profit,adaptive_session_reversion,mon_tue|early|balanced|deep|short,0,0.0,0.0
GBPJPY,long,2020-01-23 11:55:00-05:00,2020-01-23 12:15:00-05:00,143.3275,143.36817761293693,1187000,441.34775009739394,379.126159697394,0.5183665864144715,62.221590400000004,take_profit,adaptive_session_reversion,wed_thu|early|balanced|deep|long,0,0.0,0.0
GBPUSD,long,2020-01-24 11:20:00-05:00,2020-01-24 11:40:00-05:00,1.30697,1.3063589612472735,1285000,-785.184797253553,-852.3473515576079,-1.1615767385040907,67.16255430405494,stop_loss,adaptive_session_reversion,fri|early|balanced|deep|long,1,0.0,-1.2021316264801905
