pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDCHF,long,2022-01-04 11:10:00-05:00,2022-01-04 11:20:00-05:00,0.914975,0.9144691668527843,1985000,-1097.857811479635,-1177.2578114796352,-1.177471708943592,79.4,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-01-05 11:20:00-05:00,2022-01-05 11:25:00-05:00,0.915605,0.9158243490130255,1976000,473.1911720106203,394.1511720106203,0.5527057207678786,79.04,take_profit,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-01-07 14:00:00-05:00,2022-01-07 14:15:00-05:00,0.9190149999999999,0.9187547385520602,1984000,-562.0720309929613,-641.4320309929612,-1.3802214680713702,79.36,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-01-09 17:15:00-05:00,2022-01-09 17:30:00-05:00,0.9184975000000001,0.9185393351526484,1971000,89.7560476660594,10.916047666059399,0.04096534460244668,78.84,take_profit,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-01-11 12:05:00-05:00,2022-01-11 12:10:00-05:00,0.924365,0.9239531238710879,1971000,-878.4468263313145,-957.2868263313144,-1.223639970360354,78.84,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,short,2022-01-14 13:20:00-05:00,2022-01-14 13:35:00-05:00,0.913725,0.913572068063829,1952000,326.7762105719446,248.69621057194456,0.47055958302888845,78.08000000000001,take_profit,trend_pullback,,,0,0.0,0.0
USDCHF,short,2022-01-16 17:05:00-05:00,2022-01-16 17:50:00-05:00,0.9123549999999999,0.91264374960029,1957000,-619.1468726911737,-697.4268726911737,-1.4061330527913525,78.28,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,short,2022-01-19 18:40:00-05:00,2022-01-19 18:45:00-05:00,0.9156350000000001,0.915655,1943000,-42.4416509210506,-120.16165092105061,-0.2741208003371523,77.72000000000001,session_close,trend_pullback,,,0,0.0,0.0
USDCHF,short,2022-01-24 14:35:00-05:00,2022-01-24 14:45:00-05:00,0.913355,0.9136708303231696,1941000,-670.9497491131708,-748.5897491131709,-1.3007289740438224,77.64,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-01-25 13:40:00-05:00,2022-01-25 13:45:00-05:00,0.919215,0.9189621398943021,1926000,-529.9562152587564,-606.9962152587564,-1.3936976645077865,77.04,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-01-27 14:40:00-05:00,2022-01-27 14:50:00-05:00,0.9309449999999999,0.9306449816957727,1914000,-616.9528495969786,-693.5128495969785,-1.3226479268496822,76.56,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-01-28 12:20:00-05:00,2022-01-28 12:25:00-05:00,0.9304549999999999,0.9307139607101516,1900000,528.5764078939739,452.57640789397385,0.5833159971164213,76.0,take_profit,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-01-30 17:35:00-05:00,2022-01-30 17:40:00-05:00,0.9310175,0.9307408873378415,1909000,-567.2018432840493,-643.5618432840492,-1.4323458839362455,76.36,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-01-31 18:05:00-05:00,2022-01-31 18:40:00-05:00,0.9267449999999999,0.9268633832484541,1896000,242.13013923307494,166.2901392330749,0.3979780870202909,75.84,take_profit,trend_pullback,,,0,0.0,0.0
USDCHF,short,2022-02-02 15:10:00-05:00,2022-02-02 15:20:00-05:00,0.9184150000000001,0.9183233204959473,1899000,189.59084624267064,113.63084624267061,0.321689606622628,75.96000000000001,take_profit,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-02-07 11:40:00-05:00,2022-02-07 11:50:00-05:00,0.923415,0.9236857885724147,1902000,557.4869187244237,481.40691872442375,0.5922020573431511,76.08000000000001,take_profit,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-02-09 12:55:00-05:00,2022-02-09 13:05:00-05:00,0.923325,0.9230376040066026,1911000,-594.8829039159282,-671.3229039159282,-1.3381422615729979,76.44000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-02-11 11:15:00-05:00,2022-02-11 11:20:00-05:00,0.9258149999999999,0.9253101041558316,1898000,-1035.499127151983,-1111.419127151983,-1.178976148530378,75.92,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-02-13 17:40:00-05:00,2022-02-13 17:45:00-05:00,0.9241475,0.9244401009972694,1875000,593.2191536607155,518.2191536607155,0.5840462725566327,75.0,take_profit,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-02-15 17:35:00-05:00,2022-02-15 18:05:00-05:00,0.9248875000000001,0.9249851025210065,1886000,198.93050621191745,123.49050621191745,0.33984501358830344,75.44000000000001,take_profit,trend_pullback,,,0,0.0,0.0
USDCHF,short,2022-02-17 13:20:00-05:00,2022-02-17 13:50:00-05:00,0.920115,0.9199359855939228,1888000,367.3966483035311,291.8766483035311,0.508012910688235,75.52000000000001,take_profit,trend_pullback,,,0,0.0,0.0
USDCHF,short,2022-02-21 13:40:00-05:00,2022-02-21 13:45:00-05:00,0.9156150000000001,0.9158705731452503,1894000,-528.5026062932659,-604.2626062932659,-1.3873514403021527,75.76,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,short,2022-02-22 13:25:00-05:00,2022-02-22 13:50:00-05:00,0.920655,0.9209547256898691,1882000,-612.5419413108098,-687.8219413108097,-1.3210543033647757,75.28,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-02-24 17:20:00-05:00,2022-02-24 17:25:00-05:00,0.9248175000000001,0.9244668475348329,1868000,-708.5650670492194,-783.2850670492194,-1.323481593905938,74.72000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-02-25 14:50:00-05:00,2022-02-25 15:00:00-05:00,0.9269449999999999,0.9266993603439518,1853000,-491.33764684104074,-565.4576468410407,-1.4097912990001902,74.12,stop_loss,trend_pullback,,,0,0.0,0.0
USDCHF,long,2022-02-27 17:05:00-05:00,2022-02-27 17:20:00-05:00,0.9263750000000001,0.9254425,1841000,-1854.9243652082218,-1928.5643652082217,-4.01249998454129,73.64,volatility_shock,trend_pullback,,,0,0.0,0.0
USDCHF,short,2022-03-01 11:35:00-05:00,2022-03-01 11:40:00-05:00,0.9191250000000001,0.9195249372028965,1803000,-784.0285922044526,-856.1485922044526,-1.2300437761719965,72.12,stop_loss,trend_pullback,,,0,0.0,0.0
