pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020-01,2,2,0,100.0,0.46313550567563316,463.13550567563317,0.23156775283781658,0.0,inf
EURUSD,2020-02,1,0,1,0.0,-1.1446594794453306,-1144.6594794453306,-1.1446594794453306,0.0,0.0
EURUSD,2020-03,1,1,0,100.0,0.3318759008390296,331.8759008390296,0.3318759008390296,0.0,inf
EURUSD,2020-04,3,1,2,33.33333333333333,-2.008799956011426,-2008.7999560114258,-0.6695999853371419,2.234622989212567,0.10312807181441246
EURUSD,2020-05,3,1,2,33.33333333333333,-0.6037837859262557,-603.7837859262557,-0.20126126197541858,0.016894923378297455,0.4934814149527222
EURUSD,2020-06,3,1,2,33.33333333333333,-2.1446682797204173,-2144.6682797204176,-0.7148894265734724,1.2045619805921344,0.08030418972306481
EURUSD,2020-07,3,0,3,0.0,-2.359753642534476,-2359.753642534476,-0.786584547511492,2.331961217107025,0.0
EURUSD,2020-08,6,3,3,50.0,-2.508074271289143,-2508.0742712891424,-0.41801237854819046,2.5821707238612643,0.2248484026244222
EURUSD,2020-09,2,1,1,50.0,-0.8144028268702477,-814.4028268702476,-0.40720141343512384,1.134252250771977,0.2843068415290523
EURUSD,2020-10,6,3,3,50.0,-1.5394570076878116,-1539.4570076878115,-0.2565761679479686,1.3347202231501423,0.36810231424783457
EURUSD,2020-11,5,2,3,40.0,-0.9581603670710973,-958.1603670710974,-0.19163207341421945,1.1275690772295157,0.19046656845714607
EURUSD,2020-12,8,5,3,62.5,-1.9113626676589286,-1911.362667658928,-0.23892033345736607,2.2065170847433078,0.15331364688816707
EURUSD,2021-01,4,3,1,75.0,-0.9875457239735581,-987.5457239735579,-0.24688643099338953,1.2510211442333035,0.21180072821800142
EURUSD,2021-02,4,3,1,75.0,-0.1220874760458659,-122.08747604586608,-0.030521869011466474,1.286701211147105,0.9053210604237292
EURUSD,2021-03,2,2,0,100.0,0.925397550137498,925.397550137498,0.462698775068749,0.0,inf
EURUSD,2021-04,1,1,0,100.0,0.01453277725955715,14.53277725955715,0.01453277725955715,0.0,inf
EURUSD,2021-05,2,0,2,0.0,-1.2664461197686354,-1266.4461197686355,-0.6332230598843177,0.09369385196329205,0.0
EURUSD,2021-06,6,3,3,50.0,-0.7228753158631409,-722.8753158631412,-0.12047921931052348,2.204355567294021,0.7061193137467171
EURUSD,2021-07,2,1,1,50.0,0.6274021296035805,627.4021296035805,0.3137010648017903,0.0,6.5315290171388085
EURUSD,2021-08,3,0,3,0.0,-2.4279426060562943,-2427.9426060562946,-0.8093142020187648,1.2375185169882275,0.0
EURUSD,2021-09,3,1,2,33.33333333333333,-2.2009005542048055,-2200.9005542048058,-0.7336335180682685,1.1155606013118065,0.0025138479138601126
EURUSD,2021-10,6,4,2,66.66666666666666,-1.4543205223519764,-1454.3205223519765,-0.2423867537253294,1.2457439374073547,0.4224091685243474
EURUSD,2021-11,3,1,2,33.33333333333333,-2.3395885911991865,-2339.588591199187,-0.7798628637330621,1.2538039830661083,0.011382684372593497
