trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
484,2017-02-01T12:42:00+00:00,2017-02-01T13:15:00.372000,SHORT,TP,1.4,1.3565,0.0435
485,2017-02-02T15:06:00+00:00,2017-02-02T15:14:39.985000,SHORT,BE_STOP,0.0,-0.0581,0.0581
486,2017-02-03T13:00:00+00:00,2017-02-03T13:30:12.905000,SHORT,BE_STOP,0.0,-0.0132,0.0132
487,2017-02-06T12:06:00+00:00,2017-02-06T13:00:56.901000,LONG,SL,-1.0,-1.0365,0.0365
488,2017-02-07T18:42:00+00:00,2017-02-07T19:32:48.923000,SHORT,BE_STOP,0.0,-0.041,0.041
489,2017-02-08T12:06:00+00:00,2017-02-08T12:16:20.846000,LONG,BE_STOP,0.0,-0.0794,0.0794
490,2017-02-09T14:54:00+00:00,2017-02-09T15:04:04.088000,SHORT,BE_STOP,0.0,-0.0215,0.0215
491,2017-02-10T14:30:00+00:00,2017-02-10T14:54:51.156000,LONG,BE_STOP,0.0,-0.042,0.042
492,2017-02-13T12:54:00+00:00,2017-02-13T14:40:52.913000,SHORT,TP,1.4,1.3679,0.0321
493,2017-02-14T16:06:00+00:00,2017-02-15T00:44:57.825000,LONG,TIME_EXIT,-0.52,-0.5486,0.0286
494,2017-02-15T14:03:00+00:00,2017-02-15T14:16:32.654000,LONG,BE_STOP,0.0,-0.049,0.049
495,2017-02-16T14:21:00+00:00,2017-02-16T14:33:29.260000,LONG,BE_STOP,0.0,-0.0355,0.0355
496,2017-02-17T16:03:00+00:00,2017-02-17T19:59:48.086000,SHORT,TP,1.4,1.3587,0.0413
497,2017-02-22T16:51:00+00:00,2017-02-22T17:04:40.933000,LONG,BE_STOP,0.0,-0.0284,0.0284
498,2017-02-23T14:15:00+00:00,2017-02-23T15:49:07.476000,SHORT,SL,-1.0,-1.0362,0.0362
499,2017-02-24T14:06:00+00:00,2017-02-24T14:23:52.889000,SHORT,TP,1.4,1.3679,0.0321
500,2017-02-27T15:57:00+00:00,2017-02-27T17:34:31.287000,LONG,BE_STOP,0.0,-0.0187,0.0187
501,2017-02-28T12:33:00+00:00,2017-02-28T13:11:12.850000,SHORT,BE_STOP,0.0,-0.0355,0.0355
