pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020-01,1,1,0,100.0,0.3735040139510602,373.5040139510602,0.3735040139510602,0.0,inf
EURUSD,2020-04,2,1,1,50.0,-0.8700217667480645,-870.0217667480645,-0.43501088337403226,1.1635464717251742,0.25448132411654417
EURUSD,2020-05,1,0,1,0.0,-1.4008732392046086,-1400.8732392046086,-1.4008732392046086,0.0,0.0
EURUSD,2020-06,1,0,1,0.0,-1.1784934149014252,-1178.4934149014252,-1.1784934149014252,0.0,0.0
EURUSD,2020-07,2,0,2,0.0,-2.182113233770516,-2182.113233770516,-1.091056616885258,0.8923912358021101,0.0
EURUSD,2020-08,2,1,1,50.0,-0.9854801585600517,-985.4801585600517,-0.49274007928002583,1.0822138575595366,0.09027465110282393
EURUSD,2020-09,1,1,0,100.0,0.4159529290478142,415.9529290478142,0.4159529290478142,0.0,inf
EURUSD,2020-10,2,0,2,0.0,-1.3173687895438273,-1317.3687895438272,-0.6586843947719137,0.04770842549671315,0.0
EURUSD,2020-11,2,1,1,50.0,-1.0249619202988887,-1024.9619202988888,-0.5124809601494443,1.2398969615691728,0.1751442773835308
EURUSD,2020-12,6,3,3,50.0,-2.209647630358231,-2209.647630358231,-0.36827460505970516,1.3027631075956998,0.12379569871625067
EURUSD,2021-01,3,1,2,33.33333333333333,-1.4105800523101768,-1410.5800523101768,-0.4701933507700589,0.18170931075121444,0.06240769748865624
EURUSD,2021-02,1,1,0,100.0,0.5524075226953519,552.4075226953519,0.5524075226953519,0.0,inf
EURUSD,2021-03,2,0,2,0.0,-2.4340927829649512,-2434.0927829649518,-1.2170463914824756,1.2469841801312018,0.0
EURUSD,2021-04,1,0,1,0.0,-1.376809064673766,-1376.809064673766,-1.376809064673766,0.0,0.0
EURUSD,2021-05,1,0,1,0.0,-1.2235298008188755,-1223.5298008188756,-1.2235298008188755,0.0,0.0
EURUSD,2021-06,3,0,3,0.0,-1.730751954890859,-1730.7519548908588,-0.576917318296953,1.44944906191936,0.0
EURUSD,2021-07,1,0,1,0.0,-0.13021068761785845,-130.21068761785844,-0.13021068761785845,0.0,0.0
EURUSD,2021-08,2,1,1,50.0,-0.7699606294005036,-769.9606294005036,-0.3849803147002518,0.0,0.39086118135498227
EURUSD,2021-10,1,1,0,100.0,0.16098095086108213,160.98095086108214,0.16098095086108213,0.0,inf
EURUSD,2021-11,3,1,2,33.33333333333333,-2.4665903145303103,-2466.59031453031,-0.8221967715101034,2.628662348546225,0.06321496050424298
EURUSD,2021-12,1,0,1,0.0,-1.1876688496667362,-1187.6688496667362,-1.1876688496667362,0.0,0.0
