pair,year,trades,wins,losses,net_pnl_usd,profit_factor
USDJPY,2022,2,1,1,-253.25681935070986,0.7315640451936151
USDJPY,2023,1,0,1,-563.1175074128085,0.0
USDJPY,2025,3,2,1,194.55895990168096,1.1801987435560541
