pair,month,trades,wins,losses,net_pnl_usd,profit_factor
USDJPY,2022-05,1,0,1,-943.4534190227113,0.0
USDJPY,2022-07,1,1,0,690.1965996720014,inf
USDJPY,2023-12,1,0,1,-563.1175074128085,0.0
USDJPY,2025-04,2,2,0,1274.2499503172708,inf
USDJPY,2025-05,1,0,1,-1079.6909904155898,0.0
