trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2310,2025-01-02T13:00:00+00:00,2025-01-02T14:21:29.062000,SHORT,BE_STOP,0.0,-0.0321,0.0321
2311,2025-01-03T15:12:00+00:00,2025-01-03T15:59:51.833000,SHORT,BE_STOP,0.0,-0.0282,0.0282
2312,2025-01-07T15:00:00+00:00,2025-01-07T15:00:00.317000,SHORT,SL,-1.0,-1.0188,0.0188
2313,2025-01-09T16:42:00+00:00,2025-01-10T00:44:50.974000,LONG,TIME_EXIT,-0.6574,-0.7037,0.0463
2314,2025-01-10T13:30:00+00:00,2025-01-10T13:44:20.433000,SHORT,BE_STOP,0.0,-0.0075,0.0075
2315,2025-01-13T16:24:00+00:00,2025-01-13T18:46:26.982000,LONG,TP,1.4,1.3587,0.0413
2316,2025-01-14T12:45:00+00:00,2025-01-14T13:34:51.229000,LONG,BE_STOP,0.0,-0.0301,0.0301
2317,2025-01-15T15:00:00+00:00,2025-01-15T15:10:48.197000,SHORT,BE_STOP,0.0,-0.0379,0.0379
2318,2025-01-16T13:06:00+00:00,2025-01-16T13:32:20.293000,SHORT,BE_STOP,0.0,-0.0291,0.0291
2319,2025-01-17T14:48:00+00:00,2025-01-17T15:52:40.891000,LONG,BE_STOP,0.0,-0.0145,0.0145
2320,2025-01-20T12:27:00+00:00,2025-01-20T13:30:02.967000,SHORT,BE_STOP,0.0,-0.04,0.04
2321,2025-01-21T17:57:00+00:00,2025-01-21T18:35:11.790000,SHORT,SL,-1.0,-1.051,0.051
2322,2025-01-22T13:36:00+00:00,2025-01-22T14:51:16.220000,SHORT,BE_STOP,0.0,-0.0273,0.0273
2323,2025-01-23T16:09:00+00:00,2025-01-23T17:42:43.356000,SHORT,SL,-1.0,-1.0106,0.0106
2324,2025-01-24T17:48:00+00:00,2025-01-24T19:11:02.552000,SHORT,TP,1.4,1.3597,0.0403
2325,2025-01-27T12:00:00+00:00,2025-01-27T13:00:26.814000,LONG,BE_STOP,0.0,-0.0485,0.0485
2326,2025-01-28T12:00:00+00:00,2025-01-28T12:13:13.753000,SHORT,BE_STOP,0.0,-0.0926,0.0926
2327,2025-01-29T13:06:00+00:00,2025-01-29T14:11:13.384000,SHORT,BE_STOP,0.0,-0.0521,0.0521
2328,2025-01-30T12:27:00+00:00,2025-01-30T13:27:43.093000,LONG,TP,1.4,1.3593,0.0407
2329,2025-01-31T12:18:00+00:00,2025-01-31T12:28:25.657000,LONG,BE_STOP,0.0,-0.0625,0.0625
