pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,context_trades_before,context_win_rate_before,context_expectancy_before
EURUSD,short,2020-02-21 11:00:00-05:00,2020-02-21 11:10:00-05:00,1.08523,1.0858715694674774,1226000,-786.5641671274268,-839.7995776107693,-1.1200550964261817,53.23541048334255,stop_loss,adaptive_session_reversion,fri|early|balanced|deep|short,0,0.0,0.0
EURUSD,short,2020-03-25 14:35:00-04:00,2020-03-25 14:55:00-04:00,1.08706,1.086661915572904,868000,345.53728271922336,307.80147026487776,0.41418230416615853,37.73581245434562,take_profit,adaptive_session_reversion,wed_thu|late|calm|deep|short,0,0.0,0.0
EURUSD,long,2020-04-28 11:30:00-04:00,2020-04-28 11:35:00-04:00,1.08399,1.0832865365713256,1107000,-778.7340155426101,-826.7175180622993,-1.1089079638307335,47.983502519689154,stop_loss,adaptive_session_reversion,mon_tue|early|balanced|deep|long,0,0.0,0.0
EURUSD,short,2020-08-26 12:50:00-04:00,2020-08-26 12:55:00-04:00,1.1828400000000001,1.1833721448830679,1473000,-783.8494127587843,-853.5580225470395,-1.15398791365798,69.70860978825519,stop_loss,adaptive_session_reversion,wed_thu|core|balanced|deep|short,0,0.0,0.0
EURUSD,short,2020-09-04 15:15:00-04:00,2020-09-04 15:20:00-04:00,1.18463,1.1850809057093814,1650000,-743.9944204791993,-822.1948803676089,-1.1838754295538425,78.2004598884096,stop_loss,adaptive_session_reversion,fri|late|balanced|mild|short,0,0.0,0.0
EURUSD,long,2020-09-11 14:05:00-04:00,2020-09-11 14:10:00-04:00,1.18317,1.18346,1639000,475.30999999983845,397.73186859983844,0.5920617506827558,77.57813140000002,mean_reversion_exit,adaptive_session_reversion,fri|core|balanced|deep|long,0,0.0,0.0
EURUSD,long,2020-12-22 12:05:00-05:00,2020-12-22 12:35:00-05:00,1.21749,1.2178058492817605,1055000,333.2209922573681,281.836249837523,0.38621356015984093,51.38474241984515,take_profit,adaptive_session_reversion,mon_tue|early|balanced|deep|long,1,0.0,-1.1089079638307335
EURUSD,long,2020-12-23 14:35:00-05:00,2020-12-23 14:45:00-05:00,1.21786,1.218006270447124,1603000,234.47152673978545,156.37765410925067,0.2767143423831812,78.0938726305348,take_profit,adaptive_session_reversion,wed_thu|late|calm|deep|long,0,0.0,0.0
EURUSD,long,2020-12-24 14:55:00-05:00,2020-12-24 15:25:00-05:00,1.21803,1.21834,1605000,497.55000000005214,419.3425230000521,1.7155364699218043,78.207477,mean_reversion_exit,adaptive_session_reversion,wed_thu|late|balanced|mild|long,0,0.0,0.0
EURUSD,long,2021-07-28 14:15:00-04:00,2021-07-28 14:20:00-04:00,1.17976,1.180095943062858,1006000,337.9587212351498,290.4784196607251,0.3945230464840038,47.4803015744247,take_profit,adaptive_session_reversion,wed_thu|core|balanced|deep|long,0,0.0,0.0
EURUSD,long,2021-08-04 11:50:00-04:00,2021-08-04 12:00:00-04:00,1.18393,1.1841712921043979,1361000,328.3985540855947,263.938836914513,0.35741931927242465,64.4597171710817,take_profit,adaptive_session_reversion,wed_thu|early|balanced|deep|long,0,0.0,0.0
EURUSD,short,2021-09-09 13:25:00-04:00,2021-09-09 13:35:00-04:00,1.18351,1.183387338921104,1669000,204.7213406774653,125.71430750427882,0.24670051024879092,79.00703317318647,take_profit,adaptive_session_reversion,wed_thu|core|balanced|deep|short,1,0.0,-1.15398791365798
EURUSD,long,2021-10-14 13:00:00-04:00,2021-10-14 13:05:00-04:00,1.15883,1.1585289886706687,1706000,-513.5253278392962,-592.5936165327394,-1.2817121334438133,79.06828869344322,stop_loss,adaptive_session_reversion,wed_thu|core|balanced|mild|long,0,0.0,0.0
EURUSD,short,2021-10-27 13:25:00-04:00,2021-10-27 13:35:00-04:00,1.16111,1.1609442344932466,1693000,280.64100293369654,202.0162465537552,0.3047636533180782,78.62475637994135,take_profit,adaptive_session_reversion,wed_thu|core|balanced|deep|short,2,0.5,-0.45364370170459456
EURUSD,short,2021-11-09 15:25:00-05:00,2021-11-09 15:35:00-05:00,1.15939,1.159299952652486,1699000,152.99044342600232,74.20135883487083,0.18190134711539582,78.78908459113148,take_profit,adaptive_session_reversion,mon_tue|late|calm|deep|short,0,0.0,0.0
EURUSD,long,2021-12-02 12:40:00-05:00,2021-12-02 13:10:00-05:00,1.13038,1.129824906540157,1408000,-781.5715914587145,-845.2189616268853,-1.1432204052842,63.64737016817082,stop_loss,adaptive_session_reversion,wed_thu|core|calm|deep|long,0,0.0,0.0
EURUSD,short,2021-12-03 12:50:00-05:00,2021-12-03 13:25:00-05:00,1.13092,1.1315169218628578,1293000,-771.8199686752243,-830.3265874745979,-1.1327321159531534,58.506618799373506,stop_loss,adaptive_session_reversion,fri|core|balanced|deep|short,0,0.0,0.0
EURUSD,short,2021-12-21 15:05:00-05:00,2021-12-21 15:10:00-05:00,1.12791,1.1282023641269263,1718000,-502.28157005946537,-579.8015908908666,-1.2863281964747963,77.52002083140118,stop_loss,adaptive_session_reversion,mon_tue|late|balanced|deep|short,0,0.0,0.0
