context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
fri|late|balanced|mild|long,1,1,0,100.0,inf,33.0815926475516,0.19132946686160326
mon_tue|late|balanced|mild|short,2,1,1,50.0,0.3218005928512933,-333.06307476507584,-0.4004965678684089
fri|early|balanced|deep|long,2,1,1,50.0,0.5890625469072372,-365.5260537969831,-0.20858362365175637
fri|late|balanced|deep|long,1,0,1,0.0,0.0,-446.0707656813983,-1.354777688713829
mon_tue|late|balanced|deep|long,1,0,1,0.0,0.0,-691.3906881498232,-1.2024590642429265
wed_thu|early|balanced|deep|long,1,0,1,0.0,0.0,-724.1475490912819,-1.1941766720809077
fri|core|balanced|deep|long,1,0,1,0.0,0.0,-791.2418927387351,-1.1257087110721091
mon_tue|early|balanced|deep|long,3,1,2,33.33333333333333,0.3349424907239089,-1054.8865187371937,-0.5106813429263765
mon_tue|early|balanced|deep|short,2,0,2,0.0,0.0,-1366.9389483159016,-0.9589314513346563
mon_tue|core|balanced|deep|long,2,0,2,0.0,0.0,-1449.7655149103866,-1.1798900795803897
wed_thu|early|balanced|deep|short,2,0,2,0.0,0.0,-1662.7168221076024,-1.1259927379118007
