pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,short,2020-01-03 16:50:00-05:00,2020-01-03 16:55:00-05:00,108.0897,108.11174523394874,2000000,-407.82969103219193,-487.82969103219193,-1.5745652247359498,80.0,stop_loss,trend_pullback,,,0,0.0,0.0
USDJPY,short,2020-01-06 12:40:00-05:00,2020-01-06 12:45:00-05:00,108.3535,108.37921468419779,1990000,-472.11637300473745,-551.7163730047374,-1.3524702418506562,79.60000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDJPY,long,2020-01-08 18:05:00-05:00,2020-01-08 18:20:00-05:00,109.1165,109.0861739772925,1979000,-550.1136516292052,-629.2736516292052,-1.2933674373435884,79.16000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDJPY,long,2020-01-09 12:50:00-05:00,2020-01-09 13:00:00-05:00,109.4805,109.49198081203099,1966000,206.10026345839938,127.4602634583994,0.3790189152790445,78.64,take_profit,trend_pullback,,,0,0.0,0.0
USDJPY,long,2020-01-10 12:00:00-05:00,2020-01-10 12:05:00-05:00,109.5055,109.47634989686127,1969000,-524.250825061102,-603.010825061102,-1.3076384350432626,78.76,stop_loss,trend_pullback,,,0,0.0,0.0
USDJPY,long,2020-01-14 14:35:00-05:00,2020-01-14 14:45:00-05:00,110.00150000000001,110.0231751774083,1957000,385.5019556504268,307.2219556504268,0.5487711813578252,78.28,take_profit,trend_pullback,,,0,0.0,0.0
USDJPY,long,2020-01-15 17:55:00-05:00,2020-01-15 18:05:00-05:00,109.88625,109.87016521951368,1963000,-287.3197027531652,-365.83970275316517,-1.6272986195518027,78.52000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDJPY,long,2020-01-17 13:55:00-05:00,2020-01-17 14:00:00-05:00,110.1455,110.12774221084521,1955000,-315.21176169321603,-393.4117616932161,-1.5546509316025072,78.2,stop_loss,trend_pullback,,,0,0.0,0.0
USDJPY,long,2020-01-19 17:50:00-05:00,2020-01-19 18:00:00-05:00,110.14825,110.13068836352294,1948000,-310.6250429692317,-388.54504296923164,-1.6503868638693475,77.92,stop_loss,trend_pullback,,,0,0.0,0.0
USDJPY,long,2020-01-21 12:00:00-05:00,2020-01-21 12:25:00-05:00,109.9615,109.93456645804561,1940000,-475.2343961829294,-552.8343961829294,-1.337156443409892,77.60000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDJPY,long,2020-01-22 13:25:00-05:00,2020-01-22 13:45:00-05:00,109.89750000000001,109.9067380122969,1929000,162.12937251009186,84.96937251009183,0.3040325980665502,77.16000000000001,take_profit,trend_pullback,,,0,0.0,0.0
USDJPY,short,2020-01-28 11:05:00-05:00,2020-01-28 11:20:00-05:00,109.09349999999999,109.1293212184668,1930000,-633.4113776919085,-710.6113776919085,-1.2430012918761497,77.2,stop_loss,trend_pullback,,,0,0.0,0.0
USDJPY,short,2020-02-03 11:15:00-05:00,2020-02-03 11:20:00-05:00,108.6625,108.63638121868975,1916000,460.65378871119987,384.0137887111999,0.5883120732461191,76.64,take_profit,trend_pullback,,,0,0.0,0.0
USDJPY,long,2020-02-05 11:50:00-05:00,2020-02-05 12:00:00-05:00,109.7215,109.74270154246618,1924000,371.67559024443193,294.7155902444319,0.5443391187761347,76.96000000000001,take_profit,trend_pullback,,,0,0.0,0.0
