family,pair,design_stage,design_score,design_total_return_pct,design_max_drawdown_pct,design_profit_factor,design_total_trades,design_trades_per_month,design_win_rate_pct,oos_stage,oos_score,oos_total_return_pct,oos_max_drawdown_pct,oos_profit_factor,oos_total_trades,oos_trades_per_month,oos_win_rate_pct,accepted,screen_score
core_reversion,USDCHF,design,-56.909952419774704,-1.8442789171106755,1.8442789171106706,0.0,3,1.0,0.0,oos,226.5458394489023,0.2729197244511594,0.0,inf,2,1.0,100.0,False,153.5091018882992
vwap_mean_reversion,EURUSD,design,2.6543160440060163,-0.4756081982348004,0.8119275871560137,0.5416292594063922,4,1.0,50.0,oos,199.56933390629575,2.541726871899086,0.8770571987379778,3.5842791539046863,10,1.25,80.0,False,151.9865997526569
vwap_mean_reversion,USDCAD,design,227.87311144429648,0.9365557221482357,0.0,inf,2,1.0,100.0,oos,30.595391752029542,-0.021319407381281685,1.130342082050047,0.9936071607896949,12,1.0909090909090908,66.66666666666666,False,98.34824842241854
core_reversion,EURUSD,design,226.23735533352016,0.11867766676008085,0.0,inf,1,1.0,100.0,oos,-17.85253083377335,-1.384068028686003,1.691570243169319,0.18433641098613135,4,1.0,50.0,False,60.608154043737414
vwap_mean_reversion,USDJPY,design,221.97390916826126,0.5113934651872487,1.0097755524226524,inf,1,1.0,100.0,oos,-23.863022170363173,-2.4686629251982284,2.707936844198913,0.3224925546685534,7,1.0,42.857142857142854,False,51.0563098544285
vwap_mean_reversion,USDCHF,design,227.42971159340686,0.7148557967034286,0.0,inf,2,1.0,100.0,oos,-44.41681239366781,-2.255284194882601,2.255284194882595,0.04675442426275923,5,1.25,20.0,False,43.116008022924206
core_reversion,USDCAD,design,232.20205168096925,1.6010258404846267,0.0,inf,3,1.5,100.0,oos,-53.11018027312521,-1.2623075604712097,1.3171130304365575,0.0,2,1.0,0.0,False,39.2150371913569
core_reversion,USDJPY,design,-11.942456257474944,-0.43497579832165734,0.5035183250169648,0.13612717410632988,2,1.0,50.0,oos,-1000.0,0.0,0.0,inf,0,0.0,0.0,False,-703.5827368772425
