trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1562,2021-11-01T11:57:00+00:00,2021-11-01T12:14:04.439000,SHORT,SL,-1.0,-1.0769,0.0769
1563,2021-11-02T11:00:00+00:00,2021-11-02T13:56:35.542000,LONG,SL,-1.0,-1.037,0.037
1564,2021-11-03T13:12:00+00:00,2021-11-03T14:00:00.252000,SHORT,TP,1.4,1.3296,0.0704
1565,2021-11-05T13:00:00+00:00,2021-11-05T15:22:30.396000,SHORT,SL,-1.0,-1.0254,0.0254
1566,2021-11-08T13:39:00+00:00,2021-11-08T14:18:13.075000,SHORT,BE_STOP,0.0,-0.0602,0.0602
1567,2021-11-10T13:00:00+00:00,2021-11-10T13:53:45.025000,LONG,BE_STOP,0.0,-0.0221,0.0221
1568,2021-11-11T12:24:00+00:00,2021-11-11T13:49:28.599000,SHORT,BE_STOP,0.0,-0.0505,0.0505
1569,2021-11-12T15:00:00+00:00,2021-11-12T15:27:53.232000,LONG,BE_STOP,0.0,-0.0338,0.0338
1570,2021-11-15T12:36:00+00:00,2021-11-15T12:59:49.161000,SHORT,TP,1.4,1.318,0.082
1571,2021-11-16T14:03:00+00:00,2021-11-16T14:06:40.049000,SHORT,TP,1.4,1.3528,0.0472
1572,2021-11-17T12:57:00+00:00,2021-11-17T14:43:23.255000,SHORT,BE_STOP,0.0,-0.0305,0.0305
1573,2021-11-18T12:15:00+00:00,2021-11-18T13:30:10.305000,SHORT,TP,1.4,1.3432,0.0568
1574,2021-11-19T12:24:00+00:00,2021-11-19T12:43:15.366000,SHORT,TP,1.4,1.3123,0.0877
1575,2021-11-22T14:00:00+00:00,2021-11-22T14:21:21.189000,SHORT,TP,1.4,1.373,0.027
1576,2021-11-25T12:57:00+00:00,2021-11-26T00:24:28.867000,SHORT,BE_STOP,0.0,-0.0336,0.0336
1577,2021-11-26T13:24:00+00:00,2021-11-26T15:07:37.528000,SHORT,SL,-1.0,-1.0333,0.0333
1578,2021-11-29T12:27:00+00:00,2021-11-29T13:50:42.805000,SHORT,TP,1.4,1.3432,0.0568
1579,2021-11-30T14:24:00+00:00,2021-11-30T14:29:19.039000,LONG,BE_STOP,0.0,-0.0694,0.0694
