context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
wed_thu|core|active|mild|long,3,3,0,100.0,inf,707.547672682232,0.4039734408238818
wed_thu|core|active|deep|long,2,2,0,100.0,inf,469.38267836201646,0.38594004581755076
fri|core|active|mild|long,2,2,0,100.0,inf,437.454745842733,0.37920103501849334
mon_tue|early|active|mild|short,1,1,0,100.0,inf,334.8424511022406,0.43668819432020484
fri|core|active|deep|short,1,1,0,100.0,inf,140.7720294484975,0.3163090405337717
wed_thu|core|active|mild|short,2,1,1,50.0,0.38282185306793415,-193.28729552710504,-0.1101511668667633
fri|early|active|mild|long,1,0,1,0.0,0.0,-392.9864115944909,-1.4544080212185124
mon_tue|core|active|mild|short,2,1,1,50.0,0.41908918004106843,-434.53858887431704,-0.38233566372632444
mon_tue|late|active|deep|long,1,0,1,0.0,0.0,-434.7265711964412,-1.368616648761685
mon_tue|core|active|mild|long,3,2,1,66.66666666666666,0.21138337839073068,-550.3776937362516,-0.2687990791602374
mon_tue|late|active|mild|long,1,0,1,0.0,0.0,-557.2612835813335,-1.322613948964121
fri|core|active|mild|short,1,0,1,0.0,0.0,-660.7647427647412,-1.2429909249830393
fri|early|active|deep|short,1,0,1,0.0,0.0,-929.3483799817812,-1.1481068088114694
mon_tue|core|active|deep|long,3,1,2,33.33333333333333,0.20636454112012229,-964.5339452515573,-0.7160620981630071
mon_tue|early|active|deep|long,2,0,2,0.0,0.0,-1022.2227677334679,-1.505698698728646
wed_thu|early|active|deep|long,3,1,2,33.33333333333333,0.12477852863141738,-1434.8748800175977,-0.6670485821675571
fri|early|active|deep|long,3,1,2,33.33333333333333,0.12923600818723058,-1770.8336323365736,-0.6249091991362435
