timestamp,currency,importance,event,country,source,hard_event,event_tier
2016-01-27 10:30:00-05:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-01-27 14:00:00-05:00,USD,3,Federal Funds Rate,,csv,True,hard
2016-01-27 15:30:00-05:00,USD,3,Unemployment Claims,,csv,False,standard
2016-01-27 18:50:00-05:00,JPY,2,Retail Sales y/y,,csv,True,hard
2016-01-28 08:30:00-05:00,USD,3,Core Durable Goods Orders m/m,,csv,False,standard
2016-01-28 15:30:00-05:00,JPY,2,Tokyo Core CPI y/y,,csv,True,hard
2016-01-28 15:30:00-05:00,JPY,1,Unemployment Rate,,csv,True,hard
2016-01-28 15:30:00-05:00,USD,3,Advance GDP q/q,,csv,True,hard
2016-01-28 15:30:00-05:00,JPY,1,National Core CPI y/y,,csv,True,hard
2016-01-28 15:30:00-05:00,JPY,3,BOJ Press Conference,,csv,False,standard
2016-01-28 15:30:00-05:00,JPY,3,Monetary Policy Statement,,csv,True,hard
2016-01-28 15:30:00-05:00,JPY,1,BOJ Core CPI y/y,,csv,True,hard
2016-01-28 15:30:00-05:00,USD,2,Advance GDP Price Index q/q,,csv,True,hard
2016-01-28 22:38:00-05:00,JPY,3,BOJ Policy Rate,,csv,False,standard
2016-01-29 00:00:00-05:00,JPY,3,BOJ Outlook Report,,csv,False,standard
2016-01-29 09:45:00-05:00,USD,2,Chicago PMI,,csv,True,hard
2016-01-31 21:00:00-05:00,JPY,1,Final Manufacturing PMI,,csv,True,hard
2016-02-01 09:45:00-05:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2016-02-01 10:00:00-05:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2016-02-01 13:00:00-05:00,USD,2,FOMC Member Fischer Speaks,,csv,True,hard
2016-02-02 13:00:00-05:00,USD,2,FOMC Member George Speaks,,csv,True,hard
2016-02-02 18:50:00-05:00,JPY,2,Monetary Policy Meeting Minutes,,csv,True,hard
2016-02-02 21:30:00-05:00,JPY,3,BOJ Gov Kuroda Speaks,,csv,False,standard
2016-02-03 08:15:00-05:00,USD,3,ADP Non-Farm Employment Change,,csv,True,hard
2016-02-03 09:45:00-05:00,USD,1,Final Services PMI,,csv,True,hard
2016-02-03 10:00:00-05:00,USD,3,ISM Services PMI,,csv,True,hard
2016-02-03 10:30:00-05:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-02-04 02:15:00-05:00,USD,2,FOMC Member Rosengren Speaks,,csv,True,hard
2016-02-04 08:30:00-05:00,USD,3,Unemployment Claims,,csv,False,standard
2016-02-04 15:30:00-05:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2016-02-04 15:30:00-05:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2016-02-04 15:30:00-05:00,USD,3,Unemployment Rate,,csv,True,hard
2016-02-04 17:00:00-05:00,USD,2,FOMC Member Mester Speaks,,csv,True,hard
2016-02-09 15:30:00-05:00,USD,3,Fed Chair Yellen Testifies,,csv,True,hard
2016-02-10 10:30:00-05:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-02-10 15:30:00-05:00,USD,1,Fed Monetary Policy Report,,csv,True,hard
2016-02-10 15:30:00-05:00,USD,3,Unemployment Claims,,csv,False,standard
2016-02-11 10:00:00-05:00,USD,3,Fed Chair Yellen Testifies,,csv,True,hard
2016-02-11 15:30:00-05:00,USD,2,FOMC Member Dudley Speaks,,csv,True,hard
2016-02-11 15:30:00-05:00,USD,3,Retail Sales m/m,,csv,True,hard
2016-02-12 08:30:00-05:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2016-02-12 10:00:00-05:00,USD,3,Prelim UoM Consumer Sentiment,,csv,False,standard
2016-02-14 15:30:00-05:00,JPY,1,Prelim GDP Price Index y/y,,csv,True,hard
2016-02-14 18:50:00-05:00,JPY,3,Prelim GDP q/q,,csv,True,hard
2016-02-16 15:30:00-05:00,USD,3,PPI m/m,,csv,False,standard
2016-02-16 15:30:00-05:00,USD,3,Building Permits,,csv,False,standard
2016-02-16 19:30:00-05:00,USD,2,FOMC Member Rosengren Speaks,,csv,True,hard
2016-02-17 14:00:00-05:00,USD,3,FOMC Meeting Minutes,,csv,True,hard
2016-02-17 15:30:00-05:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-02-17 15:30:00-05:00,USD,3,Philly Fed Manufacturing Index,,csv,False,standard
2016-02-17 15:30:00-05:00,USD,3,Unemployment Claims,,csv,False,standard
2016-02-18 11:00:00-05:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-02-18 15:30:00-05:00,USD,3,CPI m/m,,csv,True,hard
2016-02-18 15:30:00-05:00,USD,3,Core CPI m/m,,csv,True,hard
2016-02-18 15:30:00-05:00,USD,2,FOMC Member Mester Speaks,,csv,True,hard
2016-02-18 15:30:00-05:00,USD,3,CPI y/y,,csv,True,hard
2016-02-21 21:00:00-05:00,JPY,1,Flash Manufacturing PMI,,csv,True,hard
2016-02-22 09:45:00-05:00,USD,1,Flash Manufacturing PMI,,csv,True,hard
2016-02-23 10:00:00-05:00,USD,3,CB Consumer Confidence,,csv,False,standard
2016-02-23 20:30:00-05:00,USD,2,FOMC Member Fischer Speaks,,csv,True,hard
2016-02-24 09:45:00-05:00,USD,1,Flash Services PMI,,csv,True,hard
2016-02-24 10:30:00-05:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-02-24 15:30:00-05:00,USD,3,Unemployment Claims,,csv,False,standard
2016-02-24 15:30:00-05:00,USD,3,Core Durable Goods Orders m/m,,csv,False,standard
2016-02-24 19:00:00-05:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-02-25 15:30:00-05:00,JPY,1,National Core CPI y/y,,csv,True,hard
2016-02-25 15:30:00-05:00,USD,1,Prelim GDP Price Index q/q,,csv,True,hard
2016-02-25 18:30:00-05:00,JPY,2,Tokyo Core CPI y/y,,csv,True,hard
2016-02-26 00:00:00-05:00,JPY,1,BOJ Core CPI y/y,,csv,True,hard
2016-02-26 08:30:00-05:00,USD,3,Prelim GDP q/q,,csv,True,hard
2016-02-26 10:15:00-05:00,USD,2,FOMC Member Powell Speaks,,csv,True,hard
2016-02-26 13:30:00-05:00,USD,2,FOMC Member Brainard Speaks,,csv,True,hard
2016-02-28 18:50:00-05:00,JPY,2,Retail Sales y/y,,csv,True,hard
2016-02-29 09:45:00-05:00,USD,2,Chicago PMI,,csv,True,hard
2016-02-29 15:30:00-05:00,JPY,1,Unemployment Rate,,csv,True,hard
2016-02-29 21:00:00-05:00,JPY,1,Final Manufacturing PMI,,csv,True,hard
2016-02-29 23:30:00-05:00,USD,2,FOMC Member Dudley Speaks,,csv,True,hard
2016-03-01 09:45:00-05:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2016-03-01 10:00:00-05:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2016-03-02 08:15:00-05:00,USD,3,ADP Non-Farm Employment Change,,csv,True,hard
2016-03-02 10:30:00-05:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-03-03 08:30:00-05:00,USD,3,Unemployment Claims,,csv,False,standard
2016-03-03 09:45:00-05:00,USD,1,Final Services PMI,,csv,True,hard
2016-03-03 10:00:00-05:00,USD,3,ISM Services PMI,,csv,True,hard
2016-03-03 15:30:00-05:00,USD,3,Unemployment Rate,,csv,True,hard
2016-03-03 15:30:00-05:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2016-03-03 15:30:00-05:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2016-03-06 15:30:00-05:00,USD,2,FOMC Member Fischer Speaks,,csv,True,hard
2016-03-06 22:40:00-05:00,JPY,3,BOJ Gov Kuroda Speaks,,csv,False,standard
2016-03-07 13:00:00-05:00,USD,2,FOMC Member Brainard Speaks,,csv,True,hard
2016-03-07 15:30:00-05:00,JPY,2,Final GDP q/q,,csv,True,hard
2016-03-07 15:30:00-05:00,JPY,1,Final GDP Price Index y/y,,csv,True,hard
2016-03-09 10:30:00-05:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-03-09 15:30:00-05:00,USD,3,Unemployment Claims,,csv,False,standard
2016-03-14 16:30:00-04:00,USD,3,Retail Sales m/m,,csv,True,hard
2016-03-14 16:30:00-04:00,JPY,3,Monetary Policy Statement,,csv,True,hard
2016-03-14 16:30:00-04:00,USD,3,PPI m/m,,csv,False,standard
2016-03-14 23:35:00-04:00,JPY,3,BOJ Policy Rate,,csv,False,standard
2016-03-15 02:32:00-04:00,JPY,3,BOJ Press Conference,,csv,False,standard
2016-03-15 08:30:00-04:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2016-03-15 16:30:00-04:00,USD,3,FOMC Economic Projections,,csv,True,hard
2016-03-15 16:30:00-04:00,USD,3,Core CPI m/m,,csv,True,hard
2016-03-15 16:30:00-04:00,USD,3,CPI y/y,,csv,True,hard
2016-03-15 16:30:00-04:00,USD,3,Building Permits,,csv,False,standard
2016-03-15 16:30:00-04:00,USD,3,FOMC Statement,,csv,True,hard
2016-03-15 16:30:00-04:00,USD,3,CPI m/m,,csv,True,hard
2016-03-16 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-03-16 14:00:00-04:00,USD,3,Federal Funds Rate,,csv,True,hard
2016-03-16 14:30:00-04:00,USD,3,FOMC Press Conference,,csv,True,hard
2016-03-16 16:30:00-04:00,USD,3,Philly Fed Manufacturing Index,,csv,False,standard
2016-03-16 16:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-03-17 02:30:00-04:00,JPY,3,BOJ Gov Kuroda Speaks,,csv,False,standard
2016-03-17 19:50:00-04:00,JPY,2,Monetary Policy Meeting Minutes,,csv,True,hard
2016-03-18 09:00:00-04:00,USD,2,FOMC Member Dudley Speaks,,csv,True,hard
2016-03-18 10:00:00-04:00,USD,3,Prelim UoM Consumer Sentiment,,csv,False,standard
2016-03-18 11:00:00-04:00,USD,2,FOMC Member Rosengren Speaks,,csv,True,hard
2016-03-18 14:00:00-04:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-03-21 22:00:00-04:00,JPY,1,Flash Manufacturing PMI,,csv,True,hard
2016-03-22 09:45:00-04:00,USD,1,Flash Manufacturing PMI,,csv,True,hard
2016-03-23 09:00:00-04:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-03-23 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-03-23 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-03-24 08:15:00-04:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-03-24 08:30:00-04:00,USD,3,Core Durable Goods Orders m/m,,csv,False,standard
2016-03-24 09:45:00-04:00,USD,1,Flash Services PMI,,csv,True,hard
2016-03-24 15:30:00-04:00,USD,1,Final GDP Price Index q/q,,csv,True,hard
2016-03-24 15:30:00-04:00,JPY,1,National Core CPI y/y,,csv,True,hard
2016-03-24 19:30:00-04:00,JPY,2,Tokyo Core CPI y/y,,csv,True,hard
2016-03-25 01:00:00-04:00,JPY,1,BOJ Core CPI y/y,,csv,True,hard
2016-03-25 08:30:00-04:00,USD,3,Final GDP q/q,,csv,True,hard
2016-03-28 15:30:00-04:00,JPY,1,Unemployment Rate,,csv,True,hard
2016-03-28 19:50:00-04:00,JPY,2,Retail Sales y/y,,csv,True,hard
2016-03-29 10:00:00-04:00,USD,3,CB Consumer Confidence,,csv,False,standard
2016-03-29 12:20:00-04:00,USD,3,Fed Chair Yellen Speaks,,csv,True,hard
2016-03-30 08:15:00-04:00,USD,3,ADP Non-Farm Employment Change,,csv,True,hard
2016-03-30 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-03-30 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-03-31 09:45:00-04:00,USD,2,Chicago PMI,,csv,True,hard
2016-03-31 15:30:00-04:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2016-03-31 15:30:00-04:00,USD,3,Unemployment Rate,,csv,True,hard
2016-03-31 17:00:00-04:00,USD,2,FOMC Member Dudley Speaks,,csv,True,hard
2016-03-31 22:00:00-04:00,JPY,1,Final Manufacturing PMI,,csv,True,hard
2016-04-01 08:30:00-04:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2016-04-01 09:45:00-04:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2016-04-01 10:00:00-04:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2016-04-01 12:00:00-04:00,USD,2,FOMC Member Mester Speaks,,csv,True,hard
2016-04-05 09:45:00-04:00,USD,1,Final Services PMI,,csv,True,hard
2016-04-05 10:00:00-04:00,USD,3,ISM Services PMI,,csv,True,hard
2016-04-06 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-04-06 12:20:00-04:00,USD,2,FOMC Member Mester Speaks,,csv,True,hard
2016-04-06 14:00:00-04:00,USD,3,FOMC Meeting Minutes,,csv,True,hard
2016-04-06 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-04-06 18:30:00-04:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-04-06 20:30:00-04:00,JPY,3,BOJ Gov Kuroda Speaks,,csv,False,standard
2016-04-07 15:30:00-04:00,USD,2,FOMC Member Dudley Speaks,,csv,True,hard
2016-04-07 17:30:00-04:00,USD,3,Fed Chair Yellen Speaks,,csv,True,hard
2016-04-07 20:15:00-04:00,USD,2,FOMC Member George Speaks,,csv,True,hard
2016-04-11 02:15:00-04:00,JPY,3,BOJ Gov Kuroda Speaks,,csv,False,standard
2016-04-11 09:25:00-04:00,USD,2,FOMC Member Dudley Speaks,,csv,True,hard
2016-04-12 15:30:00-04:00,USD,3,Retail Sales m/m,,csv,True,hard
2016-04-12 15:30:00-04:00,USD,3,PPI m/m,,csv,False,standard
2016-04-13 08:30:00-04:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2016-04-13 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-04-13 15:30:00-04:00,USD,3,CPI m/m,,csv,True,hard
2016-04-13 15:30:00-04:00,USD,3,Core CPI m/m,,csv,True,hard
2016-04-13 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-04-13 15:30:00-04:00,USD,3,CPI y/y,,csv,True,hard
2016-04-14 10:00:00-04:00,USD,2,FOMC Member Powell Speaks,,csv,True,hard
2016-04-15 10:00:00-04:00,USD,3,Prelim UoM Consumer Sentiment,,csv,False,standard
2016-04-17 15:30:00-04:00,USD,2,FOMC Member Dudley Speaks,,csv,True,hard
2016-04-19 08:30:00-04:00,USD,3,Building Permits,,csv,False,standard
2016-04-20 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-04-20 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-04-20 15:30:00-04:00,USD,3,Philly Fed Manufacturing Index,,csv,False,standard
2016-04-21 22:00:00-04:00,JPY,1,Flash Manufacturing PMI,,csv,True,hard
2016-04-22 09:45:00-04:00,USD,1,Flash Manufacturing PMI,,csv,True,hard
2016-04-26 08:30:00-04:00,USD,3,Core Durable Goods Orders m/m,,csv,False,standard
2016-04-26 09:45:00-04:00,USD,1,Flash Services PMI,,csv,True,hard
2016-04-26 10:00:00-04:00,USD,3,CB Consumer Confidence,,csv,False,standard
2016-04-26 15:30:00-04:00,USD,3,FOMC Statement,,csv,True,hard
2016-04-27 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-04-27 14:00:00-04:00,USD,3,Federal Funds Rate,,csv,True,hard
2016-04-27 15:30:00-04:00,JPY,1,National Core CPI y/y,,csv,True,hard
2016-04-27 15:30:00-04:00,JPY,3,Monetary Policy Statement,,csv,True,hard
2016-04-27 15:30:00-04:00,JPY,2,Tokyo Core CPI y/y,,csv,True,hard
2016-04-27 15:30:00-04:00,USD,2,Advance GDP Price Index q/q,,csv,True,hard
2016-04-27 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-04-27 15:30:00-04:00,JPY,1,BOJ Core CPI y/y,,csv,True,hard
2016-04-27 15:30:00-04:00,JPY,1,Unemployment Rate,,csv,True,hard
2016-04-27 19:50:00-04:00,JPY,2,Retail Sales y/y,,csv,True,hard
2016-04-27 23:00:00-04:00,JPY,3,BOJ Policy Rate,,csv,False,standard
2016-04-28 01:00:00-04:00,JPY,3,BOJ Outlook Report,,csv,False,standard
2016-04-28 02:30:00-04:00,JPY,3,BOJ Press Conference,,csv,False,standard
2016-04-28 08:30:00-04:00,USD,3,Advance GDP q/q,,csv,True,hard
2016-04-29 09:45:00-04:00,USD,2,Chicago PMI,,csv,True,hard
2016-05-01 15:30:00-04:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2016-05-01 19:15:00-04:00,USD,2,FOMC Member Dudley Speaks,,csv,True,hard
2016-05-01 22:00:00-04:00,JPY,1,Final Manufacturing PMI,,csv,True,hard
2016-05-02 09:45:00-04:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2016-05-03 10:30:00-04:00,USD,2,FOMC Member Mester Speaks,,csv,True,hard
2016-05-04 08:15:00-04:00,USD,3,ADP Non-Farm Employment Change,,csv,True,hard
2016-05-04 09:45:00-04:00,USD,1,Final Services PMI,,csv,True,hard
2016-05-04 10:00:00-04:00,USD,3,ISM Services PMI,,csv,True,hard
2016-05-04 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-05-04 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-05-05 11:30:00-04:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-05-05 15:30:00-04:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2016-05-05 15:30:00-04:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2016-05-05 15:30:00-04:00,USD,3,Unemployment Rate,,csv,True,hard
2016-05-05 19:15:00-04:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-05-08 19:50:00-04:00,JPY,2,Monetary Policy Meeting Minutes,,csv,True,hard
2016-05-10 03:15:00-04:00,USD,2,FOMC Member Dudley Speaks,,csv,True,hard
2016-05-11 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-05-11 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-05-12 11:00:00-04:00,USD,2,FOMC Member Mester Speaks,,csv,True,hard
2016-05-12 11:45:00-04:00,USD,2,FOMC Member Rosengren Speaks,,csv,True,hard
2016-05-12 14:15:00-04:00,USD,2,FOMC Member George Speaks,,csv,True,hard
2016-05-12 15:30:00-04:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2016-05-12 15:30:00-04:00,USD,3,PPI m/m,,csv,False,standard
2016-05-12 15:30:00-04:00,USD,3,Retail Sales m/m,,csv,True,hard
2016-05-13 10:00:00-04:00,USD,3,Prelim UoM Consumer Sentiment,,csv,False,standard
2016-05-16 15:30:00-04:00,USD,3,Core CPI m/m,,csv,True,hard
2016-05-16 15:30:00-04:00,USD,3,CPI y/y,,csv,True,hard
2016-05-16 15:30:00-04:00,USD,3,CPI m/m,,csv,True,hard
2016-05-16 15:30:00-04:00,USD,3,Building Permits,,csv,False,standard
2016-05-17 15:30:00-04:00,JPY,1,Prelim GDP Price Index y/y,,csv,True,hard
2016-05-17 19:50:00-04:00,JPY,2,Prelim GDP q/q,,csv,True,hard
2016-05-18 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-05-18 14:00:00-04:00,USD,3,FOMC Meeting Minutes,,csv,True,hard
2016-05-18 15:30:00-04:00,USD,3,Philly Fed Manufacturing Index,,csv,False,standard
2016-05-18 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-05-19 09:15:00-04:00,USD,2,FOMC Member Fischer Speaks,,csv,True,hard
2016-05-19 10:30:00-04:00,USD,2,FOMC Member Dudley Speaks,,csv,True,hard
2016-05-20 09:00:00-04:00,USD,1,FOMC Member Tarullo Speaks,,csv,True,hard
2016-05-22 22:00:00-04:00,JPY,1,Flash Manufacturing PMI,,csv,True,hard
2016-05-23 06:15:00-04:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-05-23 09:45:00-04:00,USD,1,Flash Manufacturing PMI,,csv,True,hard
2016-05-25 09:45:00-04:00,USD,1,Flash Services PMI,,csv,True,hard
2016-05-25 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-05-25 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-05-25 15:30:00-04:00,USD,3,Core Durable Goods Orders m/m,,csv,False,standard
2016-05-26 06:10:00-04:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-05-26 12:15:00-04:00,USD,2,FOMC Member Powell Speaks,,csv,True,hard
2016-05-26 15:30:00-04:00,USD,1,Prelim GDP Price Index q/q,,csv,True,hard
2016-05-26 15:30:00-04:00,JPY,1,National Core CPI y/y,,csv,True,hard
2016-05-26 19:30:00-04:00,JPY,2,Tokyo Core CPI y/y,,csv,True,hard
2016-05-27 01:00:00-04:00,JPY,1,BOJ Core CPI y/y,,csv,True,hard
2016-05-27 08:30:00-04:00,USD,3,Prelim GDP q/q,,csv,True,hard
2016-05-27 13:15:00-04:00,USD,3,Fed Chair Yellen Speaks,,csv,True,hard
2016-05-29 19:50:00-04:00,JPY,2,Retail Sales y/y,,csv,True,hard
2016-05-29 20:20:00-04:00,USD,2,FOMC Member Bullard Speaks,,csv,True,hard
2016-05-30 15:30:00-04:00,JPY,1,Unemployment Rate,,csv,True,hard
2016-05-31 09:45:00-04:00,USD,2,Chicago PMI,,csv,True,hard
2016-05-31 10:00:00-04:00,USD,3,CB Consumer Confidence,,csv,False,standard
2016-05-31 22:00:00-04:00,JPY,1,Final Manufacturing PMI,,csv,True,hard
2016-06-01 09:45:00-04:00,USD,1,Final Manufacturing PMI,,csv,True,hard
2016-06-01 10:00:00-04:00,USD,3,ISM Manufacturing PMI,,csv,True,hard
2016-06-01 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-06-02 08:15:00-04:00,USD,3,ADP Non-Farm Employment Change,,csv,True,hard
2016-06-02 08:35:00-04:00,USD,2,FOMC Member Powell Speaks,,csv,True,hard
2016-06-02 11:00:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-06-02 15:30:00-04:00,USD,3,Non-Farm Employment Change,,csv,True,hard
2016-06-02 15:30:00-04:00,USD,3,Average Hourly Earnings m/m,,csv,False,standard
2016-06-02 15:30:00-04:00,USD,3,Unemployment Rate,,csv,True,hard
2016-06-03 09:45:00-04:00,USD,1,Final Services PMI,,csv,True,hard
2016-06-03 10:00:00-04:00,USD,3,ISM Services PMI,,csv,True,hard
2016-06-03 12:30:00-04:00,USD,2,FOMC Member Brainard Speaks,,csv,True,hard
2016-06-04 03:00:00-04:00,USD,2,FOMC Member Mester Speaks,,csv,True,hard
2016-06-06 12:30:00-04:00,USD,3,Fed Chair Yellen Speaks,,csv,True,hard
2016-06-07 15:30:00-04:00,JPY,1,Final GDP Price Index y/y,,csv,True,hard
2016-06-07 15:30:00-04:00,JPY,2,Final GDP q/q,,csv,True,hard
2016-06-08 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-06-08 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-06-10 10:00:00-04:00,USD,3,Prelim UoM Consumer Sentiment,,csv,False,standard
2016-06-13 15:30:00-04:00,USD,3,Retail Sales m/m,,csv,True,hard
2016-06-14 08:30:00-04:00,USD,3,Core Retail Sales m/m,,csv,True,hard
2016-06-14 15:30:00-04:00,USD,3,PPI m/m,,csv,False,standard
2016-06-14 15:30:00-04:00,USD,3,FOMC Statement,,csv,True,hard
2016-06-14 15:30:00-04:00,USD,3,FOMC Economic Projections,,csv,True,hard
2016-06-15 10:30:00-04:00,USD,3,Crude Oil Inventories,,csv,False,standard
2016-06-15 14:00:00-04:00,USD,3,Federal Funds Rate,,csv,True,hard
2016-06-15 14:30:00-04:00,USD,3,FOMC Press Conference,,csv,True,hard
2016-06-15 15:30:00-04:00,USD,3,CPI m/m,,csv,True,hard
2016-06-15 15:30:00-04:00,USD,3,Philly Fed Manufacturing Index,,csv,False,standard
2016-06-15 15:30:00-04:00,USD,3,Unemployment Claims,,csv,False,standard
2016-06-15 15:30:00-04:00,USD,3,CPI y/y,,csv,True,hard
2016-06-15 15:30:00-04:00,USD,3,Core CPI m/m,,csv,True,hard
2016-06-15 15:30:00-04:00,JPY,3,Monetary Policy Statement,,csv,True,hard
2016-06-15 22:45:00-04:00,JPY,3,BOJ Policy Rate,,csv,False,standard
