pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,11,3,8,27.27272727272727,-5.300528762837793,-5300.528762837792,-0.4818662511670721,4.535120112893662,0.08471794393289203
EURUSD,2021,7,2,5,28.57142857142857,-2.474232582213756,-2474.2325822137554,-0.353461797459108,1.5849048067631413,0.2856960473353192
