trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1503,2021-08-02T16:00:00+00:00,2021-08-02T16:11:08.542000,SHORT,BE_STOP,0.0,-0.1429,0.1429
1504,2021-08-03T12:45:00+00:00,2021-08-03T13:12:57.370000,LONG,SL,-1.0,-1.0685,0.0685
1505,2021-08-04T12:15:00+00:00,2021-08-04T12:59:53.030000,LONG,TP,1.4,1.36,0.04
1506,2021-08-05T17:12:00+00:00,2021-08-05T20:55:18.155000,LONG,SL,-1.0,-1.0532,0.0532
1507,2021-08-06T12:00:00+00:00,2021-08-06T12:30:05.431000,SHORT,TP,1.4,1.3296,0.0704
1508,2021-08-09T12:51:00+00:00,2021-08-09T13:08:46.997000,SHORT,BE_STOP,0.0,-0.0649,0.0649
1509,2021-08-10T14:24:00+00:00,2021-08-10T23:44:44.154000,LONG,TIME_EXIT,-0.1556,-0.1926,0.037
1510,2021-08-11T12:12:00+00:00,2021-08-11T12:21:21.910000,LONG,BE_STOP,0.0,-0.0794,0.0794
1511,2021-08-12T11:24:00+00:00,2021-08-12T12:30:17.674000,LONG,SL,-1.0,-1.0602,0.0602
1512,2021-08-13T13:51:00+00:00,2021-08-13T14:07:18.213000,SHORT,SL,-1.0,-1.0556,0.0556
1513,2021-08-17T11:51:00+00:00,2021-08-17T12:07:15.300000,SHORT,BE_STOP,0.0,-0.0602,0.0602
1514,2021-08-18T11:39:00+00:00,2021-08-18T12:18:34.647000,LONG,TP,1.4,1.3367,0.0633
1515,2021-08-20T11:42:00+00:00,2021-08-20T13:05:44.011000,SHORT,BE_STOP,0.0,-0.042,0.042
1516,2021-08-23T11:54:00+00:00,2021-08-23T12:31:39.628000,SHORT,SL,-1.0,-1.0463,0.0463
1517,2021-08-24T14:00:00+00:00,2021-08-24T15:09:02.174000,LONG,BE_STOP,0.0,-0.0376,0.0376
1518,2021-08-25T13:06:00+00:00,2021-08-25T16:07:16.136000,LONG,TP,1.4,1.3621,0.0379
1519,2021-08-26T14:09:00+00:00,2021-08-26T23:44:54.402000,LONG,TIME_EXIT,-0.3273,-0.3576,0.0303
1520,2021-08-27T13:00:00+00:00,2021-08-27T13:48:51.657000,SHORT,BE_STOP,0.0,-0.0229,0.0229
1521,2021-08-30T11:06:00+00:00,2021-08-30T12:42:06.165000,LONG,BE_STOP,0.0,-0.0581,0.0581
1522,2021-08-31T11:06:00+00:00,2021-08-31T11:23:46.859000,LONG,BE_STOP,0.0,-0.0735,0.0735
