timestamp,equity,cash
2025-01-01 23:55:00-05:00,100000.0,100000.0
2025-01-02 00:00:00-05:00,100000.0,100000.0
2025-01-02 00:05:00-05:00,100000.0,100000.0
2025-01-02 00:10:00-05:00,100000.0,100000.0
2025-01-02 00:15:00-05:00,100000.0,100000.0
2025-01-02 00:20:00-05:00,100000.0,100000.0
2025-01-02 00:25:00-05:00,100000.0,100000.0
2025-01-02 00:30:00-05:00,100000.0,100000.0
2025-01-02 00:35:00-05:00,100000.0,100000.0
2025-01-02 00:40:00-05:00,100000.0,100000.0
2025-01-02 00:45:00-05:00,100000.0,100000.0
2025-01-02 00:50:00-05:00,100000.0,100000.0
2025-01-02 00:55:00-05:00,100000.0,100000.0
2025-01-02 01:00:00-05:00,100000.0,100000.0
2025-01-02 01:05:00-05:00,100000.0,100000.0
2025-01-02 01:10:00-05:00,100000.0,100000.0
2025-01-02 01:15:00-05:00,100000.0,100000.0
2025-01-02 01:20:00-05:00,100000.0,100000.0
2025-01-02 01:25:00-05:00,100000.0,100000.0
2025-01-02 01:30:00-05:00,100000.0,100000.0
2025-01-02 01:35:00-05:00,100000.0,100000.0
2025-01-02 01:40:00-05:00,100000.0,100000.0
2025-01-02 01:45:00-05:00,100000.0,100000.0
2025-01-02 01:50:00-05:00,100000.0,100000.0
2025-01-02 01:55:00-05:00,100000.0,100000.0
2025-01-02 02:00:00-05:00,100000.0,100000.0
2025-01-02 02:05:00-05:00,100000.0,100000.0
2025-01-02 02:10:00-05:00,100000.0,100000.0
2025-01-02 02:15:00-05:00,100000.0,100000.0
2025-01-02 02:20:00-05:00,100000.0,100000.0
2025-01-02 02:25:00-05:00,100000.0,100000.0
2025-01-02 02:30:00-05:00,100000.0,100000.0
2025-01-02 02:35:00-05:00,100000.0,100000.0
2025-01-02 02:40:00-05:00,100000.0,100000.0
2025-01-02 02:45:00-05:00,100000.0,100000.0
2025-01-02 02:50:00-05:00,100000.0,100000.0
2025-01-02 02:55:00-05:00,100000.0,100000.0
2025-01-02 03:00:00-05:00,100000.0,100000.0
2025-01-02 03:05:00-05:00,100000.0,100000.0
2025-01-02 03:10:00-05:00,100000.0,100000.0
2025-01-02 03:15:00-05:00,100000.0,100000.0
2025-01-02 03:20:00-05:00,100000.0,100000.0
2025-01-02 03:25:00-05:00,100000.0,100000.0
2025-01-02 03:30:00-05:00,100000.0,100000.0
2025-01-02 03:35:00-05:00,100000.0,100000.0
2025-01-02 03:40:00-05:00,100000.0,100000.0
2025-01-02 03:45:00-05:00,100000.0,100000.0
2025-01-02 03:50:00-05:00,100000.0,100000.0
2025-01-02 03:55:00-05:00,100000.0,100000.0
2025-01-02 04:00:00-05:00,100000.0,100000.0
2025-01-02 04:05:00-05:00,100000.0,100000.0
2025-01-02 04:10:00-05:00,100000.0,100000.0
2025-01-02 04:15:00-05:00,100000.0,100000.0
2025-01-02 04:20:00-05:00,100000.0,100000.0
2025-01-02 04:25:00-05:00,100000.0,100000.0
2025-01-02 04:30:00-05:00,100000.0,100000.0
2025-01-02 04:35:00-05:00,100000.0,100000.0
2025-01-02 04:40:00-05:00,100000.0,100000.0
2025-01-02 04:45:00-05:00,100000.0,100000.0
2025-01-02 04:50:00-05:00,100000.0,100000.0
2025-01-02 04:55:00-05:00,100000.0,100000.0
2025-01-02 05:00:00-05:00,100000.0,100000.0
2025-01-02 05:05:00-05:00,100000.0,100000.0
2025-01-02 05:10:00-05:00,100000.0,100000.0
2025-01-02 05:15:00-05:00,100000.0,100000.0
2025-01-02 05:20:00-05:00,100000.0,100000.0
2025-01-02 05:25:00-05:00,100000.0,100000.0
2025-01-02 05:30:00-05:00,100000.0,100000.0
2025-01-02 05:35:00-05:00,100000.0,100000.0
2025-01-02 05:40:00-05:00,100000.0,100000.0
2025-01-02 05:45:00-05:00,100000.0,100000.0
2025-01-02 05:50:00-05:00,100000.0,100000.0
2025-01-02 05:55:00-05:00,100000.0,100000.0
2025-01-02 06:00:00-05:00,100000.0,100000.0
2025-01-02 06:05:00-05:00,100000.0,100000.0
2025-01-02 06:10:00-05:00,100000.0,100000.0
2025-01-02 06:15:00-05:00,100000.0,100000.0
2025-01-02 06:20:00-05:00,100000.0,100000.0
2025-01-02 06:25:00-05:00,100000.0,100000.0
2025-01-02 06:30:00-05:00,100000.0,100000.0
2025-01-02 06:35:00-05:00,100000.0,100000.0
2025-01-02 06:40:00-05:00,100000.0,100000.0
2025-01-02 06:45:00-05:00,100000.0,100000.0
2025-01-02 06:50:00-05:00,100000.0,100000.0
2025-01-02 06:55:00-05:00,100000.0,100000.0
2025-01-02 07:00:00-05:00,100000.0,100000.0
2025-01-02 07:05:00-05:00,100000.0,100000.0
2025-01-02 07:10:00-05:00,100000.0,100000.0
2025-01-02 07:15:00-05:00,100000.0,100000.0
2025-01-02 07:20:00-05:00,100000.0,100000.0
2025-01-02 07:25:00-05:00,100000.0,100000.0
2025-01-02 07:30:00-05:00,100000.0,100000.0
2025-01-02 07:35:00-05:00,100000.0,100000.0
2025-01-02 07:40:00-05:00,100000.0,100000.0
2025-01-02 07:45:00-05:00,100000.0,100000.0
2025-01-02 07:50:00-05:00,100000.0,100000.0
2025-01-02 07:55:00-05:00,100000.0,100000.0
2025-01-02 08:00:00-05:00,100000.0,100000.0
2025-01-02 08:05:00-05:00,100000.0,100000.0
2025-01-02 08:10:00-05:00,100000.0,100000.0
2025-01-02 08:15:00-05:00,100000.0,100000.0
2025-01-02 08:20:00-05:00,100000.0,100000.0
2025-01-02 08:25:00-05:00,100000.0,100000.0
2025-01-02 08:30:00-05:00,100000.0,100000.0
2025-01-02 08:35:00-05:00,100000.0,100000.0
2025-01-02 08:40:00-05:00,100000.0,100000.0
2025-01-02 08:45:00-05:00,100000.0,100000.0
2025-01-02 08:50:00-05:00,100000.0,100000.0
2025-01-02 08:55:00-05:00,100000.0,100000.0
2025-01-02 09:00:00-05:00,100000.0,100000.0
2025-01-02 09:05:00-05:00,100000.0,100000.0
2025-01-02 09:10:00-05:00,100000.0,100000.0
2025-01-02 09:15:00-05:00,100000.0,100000.0
2025-01-02 09:20:00-05:00,100000.0,100000.0
2025-01-02 09:25:00-05:00,100000.0,100000.0
2025-01-02 09:30:00-05:00,100000.0,100000.0
2025-01-02 09:35:00-05:00,100000.0,100000.0
2025-01-02 09:40:00-05:00,100000.0,100000.0
2025-01-02 09:45:00-05:00,100000.0,100000.0
2025-01-02 09:50:00-05:00,100000.0,100000.0
2025-01-02 09:55:00-05:00,100000.0,100000.0
2025-01-02 10:00:00-05:00,100000.0,100000.0
2025-01-02 10:05:00-05:00,100000.0,100000.0
2025-01-02 10:10:00-05:00,100000.0,100000.0
2025-01-02 10:15:00-05:00,100000.0,100000.0
2025-01-02 10:20:00-05:00,100000.0,100000.0
2025-01-02 10:25:00-05:00,100000.0,100000.0
2025-01-02 10:30:00-05:00,100000.0,100000.0
2025-01-02 10:35:00-05:00,100000.0,100000.0
2025-01-02 10:40:00-05:00,100000.0,100000.0
2025-01-02 10:45:00-05:00,100000.0,100000.0
2025-01-02 10:50:00-05:00,100000.0,100000.0
2025-01-02 10:55:00-05:00,100000.0,100000.0
2025-01-02 11:00:00-05:00,100000.0,100000.0
2025-01-02 11:05:00-05:00,100000.0,100000.0
2025-01-02 11:10:00-05:00,100000.0,100000.0
2025-01-02 11:15:00-05:00,100000.0,100000.0
2025-01-02 11:20:00-05:00,100000.0,100000.0
2025-01-02 11:25:00-05:00,100000.0,100000.0
2025-01-02 11:30:00-05:00,100000.0,100000.0
2025-01-02 11:35:00-05:00,100000.0,100000.0
2025-01-02 11:40:00-05:00,100000.0,100000.0
2025-01-02 11:45:00-05:00,100000.0,100000.0
2025-01-02 11:50:00-05:00,100000.0,100000.0
2025-01-02 11:55:00-05:00,100000.0,100000.0
2025-01-02 12:00:00-05:00,100270.31805459996,99982.1180546
2025-01-02 12:05:00-05:00,100529.69805459991,99982.1180546
2025-01-02 12:10:00-05:00,100688.20805459982,99982.1180546
2025-01-02 12:15:00-05:00,100976.40805459995,99982.1180546
2025-01-02 12:20:00-05:00,100875.53805459994,99982.1180546
2025-01-02 12:25:00-05:00,101120.50805459994,99982.1180546
2025-01-02 12:30:00-05:00,100111.80805459988,99982.1180546
2025-01-02 12:35:00-05:00,99737.14805459983,99982.1180546
2025-01-02 12:40:00-05:00,99693.91805459987,99982.1180546
2025-01-02 12:45:00-05:00,100370.8570124717,99966.3891386
2025-01-02 12:50:00-05:00,99780.86961201114,99141.07118729393
2025-01-02 12:55:00-05:00,99219.76857483518,99141.07118729393
2025-01-02 13:00:00-05:00,99203.63584315036,99141.07118729393
2025-01-02 13:05:00-05:00,99203.62552098063,99141.07118729393
2025-01-02 13:10:00-05:00,98771.8737985881,99141.07118729393
2025-01-02 13:15:00-05:00,99223.80276336927,99141.07118729393
2025-01-02 13:20:00-05:00,99288.31222017013,99117.39118729394
2025-01-02 13:25:00-05:00,99421.03717519285,99117.39118729394
2025-01-02 13:30:00-05:00,99161.27132437537,99117.39118729394
2025-01-02 13:35:00-05:00,99802.51210992543,99117.39118729394
2025-01-02 13:40:00-05:00,99842.46445891313,99117.39118729394
2025-01-02 13:45:00-05:00,99414.9078784409,99117.39118729394
2025-01-02 13:50:00-05:00,99525.88826032367,99117.39118729394
2025-01-02 13:55:00-05:00,99702.70490677473,99117.39118729394
2025-01-02 14:00:00-05:00,99395.22791790495,99117.39118729394
2025-01-02 14:05:00-05:00,99481.88460568407,99117.39118729394
2025-01-02 14:10:00-05:00,99465.15333635207,99117.39118729394
2025-01-02 14:15:00-05:00,99857.70201571847,99117.39118729394
2025-01-02 14:20:00-05:00,99496.68478039645,99117.39118729394
2025-01-02 14:25:00-05:00,98479.19582878143,99117.39118729394
2025-01-02 14:30:00-05:00,97777.93632243472,98312.58677257648
2025-01-02 14:35:00-05:00,97830.45682928874,98312.58677257648
2025-01-02 14:40:00-05:00,98124.92019897958,98312.58677257648
2025-01-02 14:45:00-05:00,98318.63964959657,98312.58677257648
2025-01-02 14:50:00-05:00,98137.08229076069,98312.58677257648
2025-01-02 14:55:00-05:00,98028.17012546811,98312.58677257648
2025-01-02 15:00:00-05:00,98209.70809811159,98312.58677257648
2025-01-02 15:05:00-05:00,97713.51158846969,98312.58677257648
2025-01-02 15:10:00-05:00,97814.20161004587,98312.58677257648
2025-01-02 15:15:00-05:00,97741.70012650549,98312.58677257648
2025-01-02 15:20:00-05:00,97709.33200621545,98312.58677257648
2025-01-02 15:25:00-05:00,97608.44881528844,98312.58677257648
2025-01-02 15:30:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 15:35:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 15:40:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 15:45:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 15:50:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 15:55:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 16:00:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 16:05:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 16:10:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 16:15:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 16:20:00-05:00,97522.44677684248,97522.44677684248
2025-01-02 16:25:00-05:00,97262.95828184244,97483.45828184248
2025-01-02 16:30:00-05:00,96995.20828184242,97483.45828184248
2025-01-02 16:35:00-05:00,96995.20828184242,97483.45828184248
2025-01-02 16:40:00-05:00,97199.95828184238,97483.45828184248
2025-01-02 16:45:00-05:00,96696.67825121281,96696.67825121281
2025-01-02 16:50:00-05:00,96696.67825121281,96696.67825121281
2025-01-02 16:55:00-05:00,96696.67825121281,96696.67825121281
2025-01-02 17:00:00-05:00,96696.67825121281,96696.67825121281
2025-01-02 17:05:00-05:00,96696.67825121281,96696.67825121281
2025-01-02 17:10:00-05:00,96710.75896577266,96658.00696577282
2025-01-02 17:15:00-05:00,96710.75896577266,96658.00696577282
2025-01-02 17:20:00-05:00,96710.75896577266,96658.00696577282
2025-01-02 17:25:00-05:00,96710.75896577266,96658.00696577282
2025-01-02 17:30:00-05:00,96051.35896577295,96658.00696577282
2025-01-02 17:35:00-05:00,96220.9189657728,96658.00696577282
2025-01-02 17:40:00-05:00,96258.59896577263,96658.00696577282
2025-01-02 17:45:00-05:00,96277.43896577274,96658.00696577282
2025-01-02 17:50:00-05:00,95934.768092838,95934.768092838
2025-01-02 17:55:00-05:00,95934.768092838,95934.768092838
2025-01-02 18:00:00-05:00,95934.768092838,95934.768092838
2025-01-02 18:05:00-05:00,95934.768092838,95934.768092838
2025-01-02 18:10:00-05:00,96097.3363232319,95896.408092838
2025-01-02 18:15:00-05:00,95951.2108764712,95896.408092838
2025-01-02 18:20:00-05:00,96194.74091827338,95896.408092838
2025-01-02 18:25:00-05:00,96353.00228423612,95896.408092838
2025-01-02 18:30:00-05:00,96523.40839117653,95896.408092838
2025-01-02 18:35:00-05:00,96478.711897603,96478.711897603
2025-01-02 18:40:00-05:00,96478.711897603,96478.711897603
2025-01-02 18:45:00-05:00,96478.711897603,96478.711897603
2025-01-02 18:50:00-05:00,96478.711897603,96478.711897603
2025-01-02 18:55:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:00:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:05:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:10:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:15:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:20:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:25:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:30:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:35:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:40:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:45:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:50:00-05:00,96478.711897603,96478.711897603
2025-01-02 19:55:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:00:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:05:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:10:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:15:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:20:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:25:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:30:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:35:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:40:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:45:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:50:00-05:00,96478.711897603,96478.711897603
2025-01-02 20:55:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:00:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:05:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:10:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:15:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:20:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:25:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:30:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:35:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:40:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:45:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:50:00-05:00,96478.711897603,96478.711897603
2025-01-02 21:55:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:00:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:05:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:10:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:15:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:20:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:25:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:30:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:35:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:40:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:45:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:50:00-05:00,96478.711897603,96478.711897603
2025-01-02 22:55:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:00:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:05:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:10:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:15:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:20:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:25:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:30:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:35:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:40:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:45:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:50:00-05:00,96478.711897603,96478.711897603
2025-01-02 23:55:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:00:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:05:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:10:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:15:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:20:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:25:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:30:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:35:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:40:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:45:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:50:00-05:00,96478.711897603,96478.711897603
2025-01-03 00:55:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:00:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:05:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:10:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:15:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:20:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:25:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:30:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:35:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:40:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:45:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:50:00-05:00,96478.711897603,96478.711897603
2025-01-03 01:55:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:00:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:05:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:10:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:15:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:20:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:25:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:30:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:35:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:40:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:45:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:50:00-05:00,96478.711897603,96478.711897603
2025-01-03 02:55:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:00:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:05:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:10:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:15:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:20:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:25:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:30:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:35:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:40:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:45:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:50:00-05:00,96478.711897603,96478.711897603
2025-01-03 03:55:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:00:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:05:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:10:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:15:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:20:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:25:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:30:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:35:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:40:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:45:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:50:00-05:00,96478.711897603,96478.711897603
2025-01-03 04:55:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:00:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:05:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:10:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:15:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:20:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:25:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:30:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:35:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:40:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:45:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:50:00-05:00,96478.711897603,96478.711897603
2025-01-03 05:55:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:00:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:05:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:10:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:15:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:20:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:25:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:30:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:35:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:40:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:45:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:50:00-05:00,96478.711897603,96478.711897603
2025-01-03 06:55:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:00:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:05:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:10:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:15:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:20:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:25:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:30:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:35:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:40:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:45:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:50:00-05:00,96478.711897603,96478.711897603
2025-01-03 07:55:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:00:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:05:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:10:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:15:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:20:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:25:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:30:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:35:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:40:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:45:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:50:00-05:00,96478.711897603,96478.711897603
2025-01-03 08:55:00-05:00,96478.711897603,96478.711897603
2025-01-03 09:00:00-05:00,96478.711897603,96478.711897603
2025-01-03 09:05:00-05:00,96478.711897603,96478.711897603
2025-01-03 09:10:00-05:00,96478.711897603,96478.711897603
2025-01-03 09:15:00-05:00,96478.711897603,96478.711897603
2025-01-03 09:20:00-05:00,96478.711897603,96478.711897603
2025-01-03 09:25:00-05:00,96478.711897603,96478.711897603
