trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2292,2024-12-02T12:09:00+00:00,2024-12-02T14:25:56.905000,LONG,SL,-1.0,-1.0153,0.0153
2293,2024-12-04T14:24:00+00:00,2024-12-04T15:00:18.110000,LONG,TP,1.4,1.3735,0.0265
2294,2024-12-06T13:30:00+00:00,2024-12-06T14:11:07.436000,LONG,SL,-1.0,-1.0116,0.0116
2295,2024-12-09T15:39:00+00:00,2024-12-09T16:15:20.303000,LONG,BE_STOP,0.0,-0.0325,0.0325
2296,2024-12-11T15:12:00+00:00,2024-12-12T00:44:56.027000,LONG,TIME_EXIT,-0.1413,-0.159,0.0177
2297,2024-12-12T14:39:00+00:00,2024-12-12T15:16:05.504000,LONG,BE_STOP,0.0,-0.0182,0.0182
2298,2024-12-13T14:00:00+00:00,2024-12-13T16:50:37.318000,SHORT,BE_STOP,0.0,-0.0254,0.0254
2299,2024-12-16T14:12:00+00:00,2024-12-16T14:45:00.229000,SHORT,TP,1.4,1.3569,0.0431
2300,2024-12-17T17:51:00+00:00,2024-12-18T00:15:46.020000,SHORT,BE_STOP,0.0,-0.0275,0.0275
2301,2024-12-18T14:45:00+00:00,2024-12-18T14:57:09.154000,LONG,BE_STOP,0.0,-0.0521,0.0521
2302,2024-12-19T17:24:00+00:00,2024-12-20T00:44:59.145000,LONG,TIME_EXIT,-0.5749,-0.599,0.0242
2303,2024-12-20T12:54:00+00:00,2024-12-20T13:25:59.705000,SHORT,SL,-1.0,-1.0476,0.0476
2304,2024-12-23T12:48:00+00:00,2024-12-23T13:31:35.705000,LONG,BE_STOP,0.0,-0.049,0.049
2305,2024-12-24T14:24:00+00:00,2024-12-24T14:34:24.324000,LONG,BE_STOP,0.0,-0.0532,0.0532
2306,2024-12-26T12:51:00+00:00,2024-12-26T13:10:55.001000,LONG,TP,1.4,1.2837,0.1163
2307,2024-12-27T12:00:00+00:00,2024-12-27T14:56:31.607000,LONG,SL,-1.0,-1.0327,0.0327
2308,2024-12-30T12:21:00+00:00,2024-12-30T13:49:27.546000,SHORT,TP,1.4,1.3684,0.0316
2309,2024-12-31T12:24:00+00:00,2024-12-31T12:46:24.056000,SHORT,BE_STOP,0.0,-0.05,0.05
