pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason
GBPUSD,short,2020-06-17 14:05:00-04:00,2020-06-17 14:10:00-04:00,1.2549299999999999,1.255507929450781,1252000,-723.5676723778823,-786.4290381313299,-1.1676962628799783,62.86136575344756,stop_loss
GBPUSD,short,2020-06-22 11:50:00-04:00,2020-06-22 12:10:00-04:00,1.24475,1.2456003092303596,824000,-700.654805816276,-741.6957789123924,-1.1108305358249488,41.04097309611633,stop_loss
USDJPY,short,2020-06-22 14:05:00-04:00,2020-06-22 14:40:00-04:00,106.9335,106.90921734230834,1766000,401.1372210905705,330.4972210905705,0.9319196692347812,70.64,take_profit
GBPUSD,short,2020-06-25 16:20:00-04:00,2020-06-25 16:35:00-04:00,1.24202,1.2418144625311116,1427000,293.3019681035969,222.41333254295895,0.34233242306370465,70.88863556063794,take_profit
USDJPY,long,2020-07-02 15:50:00-04:00,2020-07-02 15:55:00-04:00,107.54050000000001,107.54817302224967,1777000,126.77080346656297,55.690803466562954,0.26547663358219814,71.08000000000001,take_profit
EURUSD,short,2020-07-03 11:00:00-04:00,2020-07-03 11:15:00-04:00,1.12413,1.1245313823344603,1582000,-634.9868531160165,-706.1344992530788,-1.2018761278875414,71.14764613706234,stop_loss
USDJPY,long,2020-07-03 15:50:00-04:00,2020-07-03 16:00:00-04:00,107.4865,107.47760470610756,1764000,-145.98593688684957,-216.54593688684957,-2.4456159226816423,70.56,stop_loss
GBPUSD,long,2020-07-05 17:50:00-04:00,2020-07-05 18:00:00-04:00,1.2471,1.247275984808282,1311000,230.71608365750308,165.31354533582993,0.2506542504649716,65.40253832167315,take_profit
GBPUSD,long,2020-07-06 12:05:00-04:00,2020-07-06 13:40:00-04:00,1.24867,1.249490226814483,923000,757.0693497678238,710.9533119808285,1.0761560355754973,46.11603778699536,take_profit
EURUSD,long,2020-07-07 16:35:00-04:00,2020-07-07 17:05:00-04:00,1.12738,1.1270786110962425,1576000,-474.98891232186224,-546.0494477436158,-1.3357474855727247,71.06053542175357,stop_loss
EURUSD,long,2020-07-10 13:25:00-04:00,2020-07-10 15:05:00-04:00,1.13013,1.1297126506438533,1563000,-652.3170436574328,-722.9597249165597,-1.1941318652517652,70.64268125912686,stop_loss
GBPUSD,long,2020-07-12 17:25:00-04:00,2020-07-12 17:30:00-04:00,1.26224,1.2618609137060217,1388000,-526.1717760419007,-596.2408174063798,-1.3053363817117207,70.06904136447918,stop_loss
GBPUSD,long,2020-07-13 16:00:00-04:00,2020-07-13 16:45:00-04:00,1.25571,1.2550062701783136,983000,-691.7664147178673,-741.1270965895728,-1.1359202531752708,49.36068187170565,stop_loss
EURUSD,long,2020-07-13 17:00:00-04:00,2020-07-13 18:45:00-04:00,1.134352,1.1344400000000001,1521000,133.84800000013385,64.83134736013385,0.12100035737176026,69.01665264000002,session_close
EURUSD,long,2020-07-16 14:35:00-04:00,2020-07-16 14:50:00-04:00,1.13822,1.1377318817185633,1413000,-689.7111316700417,-754.0295318474083,-1.1648461558825132,64.31840017736661,stop_loss
GBPUSD,short,2020-07-17 13:05:00-04:00,2020-07-17 13:35:00-04:00,1.2555399999999999,1.2561278143666745,1171000,-688.3306233760209,-747.1538835884884,-1.164715206056232,58.82326021246752,stop_loss
EURUSD,long,2020-07-23 16:10:00-04:00,2020-07-23 16:40:00-04:00,1.15955,1.159018876950565,1269000,-673.9951497331989,-732.8404278302042,-1.152400448602526,58.84527809700535,stop_loss
GBPUSD,long,2020-08-05 14:05:00-04:00,2020-08-05 14:25:00-04:00,1.31258,1.3120208117074805,1214000,-678.8545871187366,-742.5798948269943,-1.1781473457064011,63.72530770825763,stop_loss
USDJPY,short,2020-08-05 14:55:00-04:00,2020-08-05 15:30:00-04:00,105.62349999999999,105.58947748718377,1667000,537.1246494932484,470.44464949324833,0.9264511337143978,66.68,take_profit
GBPUSD,long,2020-08-06 15:55:00-04:00,2020-08-06 16:05:00-04:00,1.31421,1.31359088439061,1085000,-671.7404361883761,-728.7637153796524,-1.1598230408351753,57.023279191276245,stop_loss
USDJPY,long,2020-08-10 11:20:00-04:00,2020-08-10 11:45:00-04:00,105.7645,105.84994881887442,1467000,1184.109814465699,1125.429814465699,1.806899406870993,58.68000000000001,take_profit
GBPUSD,long,2020-08-10 14:50:00-04:00,2020-08-10 15:05:00-04:00,1.3069300000000001,1.3064606688085438,1288000,-604.4985745957306,-671.8195182242387,-1.2149105753608131,67.3209436285081,stop_loss
GBPUSD,long,2020-08-11 11:05:00-04:00,2020-08-11 11:30:00-04:00,1.3091,1.3081900708680092,720000,-655.148975033324,-692.8379520538233,-1.106153246306492,37.68897702049934,stop_loss
GBPUSD,long,2020-08-14 13:50:00-04:00,2020-08-14 14:05:00-04:00,1.30915,1.3086818700091944,1265000,-592.1844383690689,-658.4155846803014,-1.2157210178769542,66.23114631123264,stop_loss
EURUSD,long,2020-08-17 12:40:00-04:00,2020-08-17 12:50:00-04:00,1.18601,1.186493693308294,1386000,670.3989252953422,604.6331229168363,1.055002382684964,65.76580237850592,take_profit
USDJPY,short,2020-08-24 11:45:00-04:00,2020-08-24 12:20:00-04:00,105.9015,105.86931088159854,1656000,503.4585095375875,437.21850953758747,0.8141327590213692,66.24000000000001,take_profit
USDJPY,short,2020-08-31 16:05:00-04:00,2020-08-31 16:20:00-04:00,105.9095,105.89638686033015,1664000,206.06344647434608,139.50344647434608,0.3471167825211918,66.56,take_profit
EURUSD,short,2020-09-04 14:15:00-04:00,2020-09-04 14:20:00-04:00,1.18442,1.1848658327524766,1408000,-627.732515486997,-694.4516045373068,-1.186098175754882,66.71908905030975,stop_loss
USDJPY,long,2020-09-04 14:45:00-04:00,2020-09-04 15:30:00-04:00,106.1955,106.23461058915235,1653000,608.4343836474904,542.3143836474906,1.5584443439593776,66.12,take_profit
USDJPY,long,2020-09-07 17:05:00-04:00,2020-09-07 17:15:00-04:00,106.2783,106.27566624818128,1664000,-41.23251725344022,-107.79251725344022,-0.5114865272047706,66.56,take_profit
EURUSD,short,2020-09-07 18:15:00-04:00,2020-09-07 18:20:00-04:00,1.18147,1.181618234545521,1407000,-208.56600554810623,-275.0633084682172,-1.653461848653345,66.49730292011097,stop_loss
USDJPY,long,2020-09-10 13:50:00-04:00,2020-09-10 13:55:00-04:00,106.1635,106.162458013594,1656000,-16.251290176177495,-82.4912901761775,-0.22711503836113586,66.24000000000001,take_profit
EURUSD,long,2020-09-11 11:10:00-04:00,2020-09-11 11:40:00-04:00,1.18369,1.183038969340566,999000,-650.379628774404,-697.6668735818286,-1.1245261859652547,47.287244807424514,stop_loss
EURUSD,long,2020-09-14 14:20:00-04:00,2020-09-14 14:55:00-04:00,1.18623,1.1865606915296893,1383000,457.34638556051357,391.71499503280234,1.1975549533553953,65.6313905277112,take_profit
GBPUSD,short,2020-09-15 13:35:00-04:00,2020-09-15 14:05:00-04:00,1.28973,1.288601453322832,1001000,1129.6752238451643,1078.0570281496412,1.7437729666560533,51.6181956955231,take_profit
GBPUSD,short,2020-09-17 11:30:00-04:00,2020-09-17 15:30:00-04:00,1.29538,1.296765255738715,465000,-644.1439185025044,-668.2508693808745,-1.068271706614344,24.10695087837005,stop_loss
EURUSD,long,2020-09-20 17:05:00-04:00,2020-09-20 17:10:00-04:00,1.1844320000000002,1.1847125940928744,1399000,392.55113593112713,326.26247018840854,0.7325000793252456,66.28866574271863,take_profit
GBPUSD,short,2020-09-24 14:00:00-04:00,2020-09-24 14:05:00-04:00,1.2761799999999999,1.2756263207293086,880000,487.23775820832316,442.3259669634873,0.7096123464413624,44.91179124483584,take_profit
GBPUSD,short,2020-09-25 14:40:00-04:00,2020-09-25 15:00:00-04:00,1.27231,1.2728734446709016,1198000,-675.0067157400271,-735.9893110743419,-1.1736643315842767,60.98259533431481,stop_loss
GBPUSD,short,2020-09-27 17:50:00-04:00,2020-09-27 18:15:00-04:00,1.27592,1.276486895488284,1180000,-668.9366761751625,-729.173478908686,-1.1728011340661373,60.236802733523504,stop_loss
EURUSD,short,2020-09-28 14:55:00-04:00,2020-09-28 15:05:00-04:00,1.16656,1.16634039515029,1408000,309.20362839177074,243.50915326433855,0.5964417346109604,65.69447512743217,take_profit
USDJPY,long,2020-09-30 14:40:00-04:00,2020-09-30 15:30:00-04:00,105.4815,105.44732006460268,1648000,-534.1121307654053,-600.0321307654053,-1.2517824614621775,65.92,stop_loss
USDJPY,long,2020-10-01 12:05:00-04:00,2020-10-01 12:35:00-04:00,105.5625,105.5281903734409,1636000,-531.8062005616088,-597.2462005616088,-1.2508571864238551,65.44000000000001,stop_loss
GBPUSD,long,2020-10-04 17:25:00-04:00,2020-10-04 17:40:00-04:00,1.2928700000000002,1.2922053030769793,990000,-658.0499537906381,-709.2344447915624,-1.16544983755875,51.1844910009242,stop_loss
USDJPY,long,2020-10-06 11:55:00-04:00,2020-10-06 12:00:00-04:00,105.6135,105.61812908639239,1610000,70.54463535868321,6.144635358683203,0.019517638253855406,64.4,take_profit
GBPUSD,long,2020-10-06 12:25:00-04:00,2020-10-06 12:35:00-04:00,1.29471,1.2938086756699316,701000,-631.8283553779471,-668.1193872108396,-1.1065456649833116,36.29103183289244,stop_loss
GBPUSD,long,2020-10-08 17:30:00-04:00,2020-10-08 17:55:00-04:00,1.2927700000000002,1.2923233903468418,1235000,-551.5629216505591,-615.4147283921261,-1.2564281201861334,63.851806741567,stop_loss
USDJPY,short,2020-10-15 12:45:00-04:00,2020-10-15 13:40:00-04:00,105.3785,105.40766954203595,1584000,-438.28190116803137,-501.6419011680314,-1.30015516640991,63.36000000000001,stop_loss
USDJPY,short,2020-10-16 11:55:00-04:00,2020-10-16 12:10:00-04:00,105.3995,105.37819038143276,1574000,318.29848662271877,255.33848662271873,0.6325009373116154,62.96000000000001,take_profit
GBPUSD,short,2020-10-16 12:25:00-04:00,2020-10-16 12:30:00-04:00,1.29324,1.2927351827960212,770000,388.7092470636522,348.8852292485935,0.589095578639683,39.824017815058724,take_profit
USDJPY,short,2020-10-19 11:20:00-04:00,2020-10-19 11:30:00-04:00,105.4325,105.4641222000157,1586000,-475.5353310534587,-538.9753310534587,-1.2741536698600024,63.440000000000005,stop_loss
GBPUSD,long,2020-10-19 14:15:00-04:00,2020-10-19 14:20:00-04:00,1.2970300000000001,1.2964595812900053,1114000,-635.4464429342714,-693.2293908054128,-1.1732023963233456,57.78294787114133,stop_loss
GBPUSD,long,2020-10-23 12:45:00-04:00,2020-10-23 13:35:00-04:00,1.30294,1.3022576305795681,911000,-621.6385420134354,-669.1052428425952,-1.1433815958264555,47.466700829159734,stop_loss
EURUSD,long,2020-10-26 15:35:00-04:00,2020-10-26 15:55:00-04:00,1.1812,1.1809146405251767,1311000,-374.1062714933887,-436.04091736795885,-1.3024845381747028,61.93464587457014,stop_loss
EURUSD,long,2020-10-27 15:40:00-04:00,2020-10-27 15:50:00-04:00,1.18159,1.181324323656485,1303000,-346.1762755999553,-407.7538228744433,-1.3278151948593904,61.577547274488,stop_loss
GBPUSD,long,2020-10-27 17:35:00-04:00,2020-10-27 17:40:00-04:00,1.30431,1.3039030232352615,1174000,-477.7907218030619,-539.0315635886259,-1.286193025867286,61.240841785563944,stop_loss
USDJPY,short,2020-10-29 12:10:00-04:00,2020-10-29 13:05:00-04:00,104.6315,104.67368710389549,1521000,-613.04287826419,-673.8828782641899,-1.198415646731625,60.84,stop_loss
USDJPY,short,2020-10-30 11:05:00-04:00,2020-10-30 11:25:00-04:00,104.61449999999999,104.66340684856655,1302000,-608.391775908248,-660.4717759082479,-1.1687568797835584,52.080000000000005,stop_loss
GBPUSD,short,2020-10-30 15:05:00-04:00,2020-10-30 15:20:00-04:00,1.29553,1.2952690444956183,873000,227.8141553252815,182.57880400838798,0.32591534967842206,45.2353513168935,take_profit
USDJPY,long,2020-11-02 17:10:00-05:00,2020-11-02 17:15:00-05:00,104.74225,104.77918343531067,1497000,527.5902960043933,467.7102960043933,1.3761778088976242,59.88,take_profit
USDJPY,short,2020-11-03 14:35:00-05:00,2020-11-03 14:45:00-05:00,104.5805,104.60698285222945,1507000,-381.54913823057746,-441.8291382305774,-1.3341558888963327,60.28000000000001,stop_loss
GBPUSD,long,2020-11-09 11:25:00-05:00,2020-11-09 11:50:00-05:00,1.31372,1.3122211537726391,385000,-577.0557975339275,-597.2755444179768,-1.0634191742352914,20.21974688404932,stop_loss
EURUSD,long,2020-11-09 12:15:00-05:00,2020-11-09 13:30:00-05:00,1.18132,1.180304261103157,565000,-573.8924767163134,-600.5788308667791,-1.0783498403779983,26.686354150465675,stop_loss
EURUSD,long,2020-11-10 16:10:00-05:00,2020-11-10 16:45:00-05:00,1.18084,1.181376631126225,1248000,669.7156455289885,610.7547184160778,1.4373116758637174,58.96092711291058,take_profit
USDJPY,long,2020-11-12 11:20:00-05:00,2020-11-12 11:45:00-05:00,105.1525,105.10679790090393,1389000,-603.8316320372985,-659.3916320372985,-1.182926361703946,55.56,stop_loss
GBPUSD,long,2020-11-17 13:10:00-05:00,2020-11-17 13:35:00-05:00,1.32447,1.3239341081715534,1112000,-595.9117132326188,-654.8122205983542,-1.1874765358701407,58.90050736573536,stop_loss
EURUSD,long,2020-11-18 16:30:00-05:00,2020-11-18 18:45:00-05:00,1.18539,1.18527,1232000,-147.8399999998743,-206.2530623998743,-0.6681346346596352,58.4130624,session_close
EURUSD,long,2020-11-20 11:10:00-05:00,2020-11-20 11:50:00-05:00,1.18587,1.18542325391956,1228000,-548.6041867803708,-606.8431490966352,-1.185786666539508,58.23896231626439,stop_loss
EURUSD,long,2020-11-26 17:50:00-05:00,2020-11-26 18:15:00-05:00,1.190985,1.1911308377713872,1212000,176.75537892130322,119.0128910137248,0.6757105825756625,57.742487907578436,take_profit
GBPUSD,long,2020-11-30 15:50:00-05:00,2020-11-30 16:00:00-05:00,1.33345,1.3329408305806894,1084000,-551.9396505327699,-609.7470037397592,-1.1989213549953524,57.80735320698935,stop_loss
USDJPY,long,2020-12-01 16:25:00-05:00,2020-12-01 17:00:00-05:00,104.3345,104.30739394074038,1434000,-372.615096085002,-429.975096085002,-1.4346258706252601,57.36000000000001,stop_loss
USDJPY,long,2020-12-02 13:45:00-05:00,2020-12-02 14:10:00-05:00,104.4885,104.50603120778715,1425000,239.03218830844062,182.03218830844062,0.5990807012144088,57.00000000000001,take_profit
GBPUSD,long,2020-12-04 15:00:00-05:00,2020-12-04 15:05:00-05:00,1.34435,1.3434335157219213,611000,-559.9718939060651,-592.816608468187,-1.1069678859728136,32.84471456212188,stop_loss
GBPUSD,long,2020-12-06 17:40:00-05:00,2020-12-06 17:55:00-05:00,1.34176,1.3411374008757098,928000,-577.7719873414001,-627.5665631016532,-1.1810305737825149,49.79457576025318,stop_loss
EURUSD,long,2020-12-08 15:35:00-05:00,2020-12-08 16:00:00-05:00,1.21028,1.2105164664250714,1160000,274.30105308277496,218.1385750617133,0.7758274109305808,56.16247802106166,take_profit
EURUSD,long,2020-12-09 12:00:00-05:00,2020-12-09 12:15:00-05:00,1.20801,1.2074391772287922,977000,-557.6938474700115,-604.8917243930621,-1.144796017685541,47.19787692305061,stop_loss
USDJPY,long,2020-12-09 15:05:00-05:00,2020-12-09 15:20:00-05:00,104.2495,104.22315947405212,1397000,-353.0230894237947,-408.9030894237947,-1.3359487048846286,55.88,stop_loss
EURUSD,long,2020-12-14 15:20:00-05:00,2020-12-14 15:35:00-05:00,1.2146,1.2143078396788487,1143000,-333.9392470758244,-389.4640802908829,-1.2997332183928145,55.524833215058486,stop_loss
EURUSD,long,2020-12-15 18:05:00-05:00,2020-12-15 18:30:00-05:00,1.21539,1.2151767669253666,1136000,-242.23277278353095,-297.4552497280753,-1.4290237201758214,55.22247694454433,stop_loss
