h1_ema_fast,h1_ema_slow,mr_h1_adx_max,m15_ema_period,mr_m15_extension_atr,mr_m15_rsi_long,mr_m15_rsi_short,mr_m5_reclaim_rsi_long,mr_m5_reclaim_rsi_short,stop_atr_multiple,mr_target_atr_buffer,validation_score,full_sample_goal_score,avg_validation_goal_score,avg_validation_robustness,avg_validation_return_pct,avg_validation_sharpe,worst_validation_drawdown_pct,profitable_window_ratio,full_sample_robustness,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
21,200,22.0,10,0.4,35.0,65.0,38.0,62.0,1.0,0.1,-24.195364636069538,-82.20571805593676,-31.51128264500298,0.18905541957857483,-9.519149901728927,-4.466423868731803,17.839416115116197,0.0,0.11038109713886689,100000.0,66939.45629619065,-33.06054370380935,33.26391219524197,-4.387270718900763,0.405688758658601,147,53,94,0,36.054421768707485,12.25,0.08333333333333333,-2755.0453086507914,-224.9016578490442,27.72108843537415,15.0,3,9
21,200,22.0,10,0.4,35.0,65.0,38.0,62.0,1.0,0.15,-26.429370573227306,-84.91442096363009,-34.38615093722784,0.18586595932130157,-9.459463203234275,-4.544439243315805,17.798513422979536,0.0,0.1074992981970596,100000.0,67028.36677568998,-32.97163322431002,33.175271834310806,-4.507164118678203,0.394310618890893,146,51,95,0,34.93150684931507,12.166666666666666,0.08333333333333333,-2747.6361020258296,-225.83310427609558,26.91780821917808,15.0,3,8
21,200,22.0,10,0.4,35.0,65.0,38.0,58.0,0.8,0.1,-28.59410329139334,-76.94825029613753,-36.88472919646566,0.18241352403497513,-9.117642963194585,-4.501813408945745,17.232951629158357,0.0,0.1253773865248267,100000.0,70054.43743749327,-29.945562562506733,30.158394665546005,-3.9527590402660064,0.4300546380617342,144,49,95,0,34.02777777777778,12.0,0.08333333333333333,-2495.463546875562,-207.9552955729635,22.291666666666668,15.0,5,9
21,200,22.0,10,0.4,35.0,65.0,38.0,62.0,0.8,0.1,-29.42180482929242,-85.48602177937497,-37.90716164609056,0.1879112647208978,-9.294153905875932,-4.395541375983735,16.86574600318511,0.0,0.1169202671713807,100000.0,68108.41341339787,-31.891586586602138,32.09850648192462,-4.273242687328287,0.418653602308393,147,48,99,0,32.6530612244898,12.25,0.08333333333333333,-2657.632215550186,-216.94956861634174,22.07482993197279,15.0,3,9
21,200,22.0,10,0.4,35.0,65.0,38.0,58.0,0.8,0.15,-29.74780355975008,-76.65595579214407,-38.2262382573177,0.18971950517060943,-8.74574244819206,-4.426721424215154,17.26267400427026,0.0,0.12858049332852411,100000.0,71015.41398612122,-28.98458601387879,29.20033765588371,-3.843327370057757,0.43187096057121216,143,47,96,0,32.86713286713287,11.916666666666666,0.08333333333333333,-2415.382167823233,-202.68941268446713,21.32867132867133,15.0,5,9
21,200,22.0,10,0.4,35.0,65.0,38.0,62.0,0.8,0.15,-30.422467829640492,-84.65718925565224,-39.08393806531201,0.18916324408950264,-9.029823082440497,-4.387087802059264,16.869965327805797,0.0,0.11809630750976348,100000.0,68797.13942953422,-31.202860570465784,31.4118728815123,-4.200915252282063,0.4164553373254406,146,47,99,0,32.19178082191781,12.166666666666666,0.08333333333333333,-2600.238380872148,-213.71822308538202,21.335616438356166,10.0,3,8
