pair,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
EURUSD,45,17,28,37.77777777777778,0.45148420884143514,-8802.776106801173,-0.4620734457493348
GBPUSD,47,14,33,29.78723404255319,0.3380257823520959,-14108.54339804838,-0.5543319984028262
USDJPY,55,22,33,40.0,0.44440020800327995,-10149.22419895995,-0.4148827951509909
