pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020-01,9,2,7,22.22222222222222,-7.226769581089473,-7226.769581089473,-0.8029743978988304,7.650928877504117,0.18142334858862616
EURUSD,2020-02,8,3,5,37.5,-3.4301757051775636,-3430.175705177564,-0.42877196314719546,3.1090506687649224,0.42212034361161976
EURUSD,2020-03,8,3,5,37.5,-2.410594958454904,-2410.5949584549035,-0.301324369806863,3.189286307086639,0.5393653348870112
EURUSD,2020-04,6,4,2,66.66666666666666,1.0687828762556713,1068.7828762556712,0.1781304793759452,1.11358618671992,1.4731511346643686
EURUSD,2020-05,9,3,6,33.33333333333333,-4.862431776550941,-4862.431776550941,-0.540270197394549,3.735851387650204,0.2891664035610482
EURUSD,2020-06,7,2,5,28.57142857142857,-4.058873407809734,-4058.8734078097336,-0.5798390582585334,5.656908669273176,0.2944437749497657
EURUSD,2020-07,15,2,13,13.333333333333334,-13.196083777009518,-13196.08377700952,-0.8797389184673012,12.20147352093549,0.11087097991068856
EURUSD,2020-08,10,6,4,60.0,0.5898259975281963,589.8259975281962,0.05898259975281963,1.404196583771524,1.1292829303347705
EURUSD,2020-09,5,3,2,60.0,0.16082477650273086,160.82477650273108,0.03216495530054617,2.2479226292432517,1.0710026769352172
EURUSD,2020-10,7,2,5,28.57142857142857,-4.39443845397305,-4394.438453973049,-0.6277769219961501,5.203012107219356,0.2745830069974953
EURUSD,2020-11,11,5,6,45.45454545454545,-2.9508534955752896,-2950.85349557529,-0.2682594086886627,3.4907548078659536,0.5854783017308143
EURUSD,2020-12,8,3,5,37.5,-3.263490462440515,-3263.4904624405153,-0.4079363078050644,3.4964650287179877,0.4366331939437072
EURUSD,2021-01,9,3,6,33.33333333333333,-4.432662835917666,-4432.662835917667,-0.4925180928797407,4.149959774029134,0.35994449625155106
EURUSD,2021-02,10,5,5,50.0,-1.9535946406429243,-1953.5946406429246,-0.19535946406429244,2.2768595322997585,0.6648100544010836
EURUSD,2021-03,8,5,3,62.5,0.23144569777030144,231.44569777030176,0.02893071222128768,1.587163036237246,1.062262536141376
EURUSD,2021-04,10,4,6,40.0,-4.971706094097968,-4971.706094097967,-0.4971706094097968,4.260236516236766,0.3620103932966459
EURUSD,2021-05,5,4,1,80.0,1.8386172027291747,1838.6172027291746,0.36772344054583495,0.0,2.512229546774722
EURUSD,2021-06,11,5,6,45.45454545454545,-4.205212300522104,-4205.212300522104,-0.38229202732019124,5.529625321989718,0.4400266688260248
EURUSD,2021-07,8,3,5,37.5,-3.740946049146449,-3740.946049146449,-0.4676182561433061,4.70116828927833,0.36913250410224585
EURUSD,2021-08,13,4,9,30.76923076923077,-6.573931387438029,-6573.931387438029,-0.5056870298029253,8.128220976315227,0.306912933223785
EURUSD,2021-09,8,4,4,50.0,-2.4728430973396924,-2472.8430973396926,-0.30910538716746155,2.787404472780907,0.551426979442795
EURUSD,2021-10,8,3,5,37.5,-4.036892103440466,-4036.892103440465,-0.5046115129300582,5.1166062975538775,0.35965105331184294
EURUSD,2021-11,9,3,6,33.33333333333333,-4.977544709417004,-4977.544709417005,-0.553060523268556,3.8582711838490913,0.29952732334097865
EURUSD,2021-12,7,3,4,42.857142857142854,-2.2274315188540212,-2227.431518854021,-0.3182045026934316,2.373674880231155,0.5275368390042835
