pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag
EURUSD,short,2022-01-04 11:05:00-05:00,2022-01-04 11:05:00-05:00,1.13089,1.1311977119869283,3249792,-999.999953423891,-1147.0262444181594,-1.1470262444181594,147.0262909942685,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-01-04 14:20:00-05:00,2022-01-04 14:20:00-05:00,1.12851,1.1286165038533005,5633598,599.9998949464233,345.68502778932435,0.34568502778932436,254.31486715709894,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2022-01-11 14:30:00-05:00,2022-01-11 14:30:00-05:00,1.13682,1.1367108453358412,5496787,599.9999389370631,350.05764304224186,0.35005764304224185,249.94229589482126,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2022-01-12 15:10:00-05:00,2022-01-12 15:10:00-05:00,1.1446,1.1447634847304382,6116779,-999.9999659647118,-1280.070575700031,-1.280070575700031,280.0706097353193,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-01-20 16:15:00-05:00,2022-01-20 16:15:00-05:00,1.13073,1.1308196220414475,6694781,599.9999402637212,297.18835145971593,0.29718835145971595,302.8115888040053,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2022-01-26 12:45:00-05:00,2022-01-26 12:45:00-05:00,1.12835,1.128521183319258,5841690,-999.9998842770788,-1263.6787207347643,-1.2636787207347644,263.6788364576855,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-01-27 13:10:00-05:00,2022-01-27 13:10:00-05:00,1.11432,1.1140734040900637,4055217,-999.9999261039644,-1180.7323024030425,-1.1807323024030425,180.73237629907794,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-01-27 17:45:00-05:00,2022-01-27 18:00:00-05:00,1.11429,1.1143484239934196,10269753,599.9999816929017,142.24865887846772,0.14224865887846772,457.75132281443393,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-02-01 12:15:00-05:00,2022-02-01 12:20:00-05:00,1.12416,1.1243374681679021,3380888,599.9999992421784,447.9616370789936,0.4479616370789936,152.03836216318487,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2022-02-03 11:50:00-05:00,2022-02-03 11:55:00-05:00,1.14265,1.142336850388573,1916017,599.9999790375889,512.4385060351697,0.5124385060351697,87.56147300241926,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,short,2022-02-06 18:00:00-05:00,2022-02-06 18:05:00-05:00,1.14565,1.1455603884596248,6695566,599.9999829440441,293.1809754277029,0.2931809754277029,306.8190075163412,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-02-07 11:35:00-05:00,2022-02-07 11:35:00-05:00,1.1440299999999999,1.1442751563255729,2447417,599.9997588648499,487.9910200492726,0.4879910200492726,112.0087388155773,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-02-08 13:50:00-05:00,2022-02-08 13:55:00-05:00,1.14158,1.1417094836094521,4633791,599.9999841265897,388.3942589357071,0.3883942589357071,211.60572519088254,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-02-10 16:45:00-05:00,2022-02-10 16:45:00-05:00,1.14276,1.1424578533872953,3309651,-999.9998388846169,-1151.2653099582392,-1.1512653099582393,151.26547107362234,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-02-14 14:35:00-05:00,2022-02-14 14:35:00-05:00,1.12879,1.1284660478712212,3086875,-999.9997275240016,-1139.357072779451,-1.139357072779451,139.35734525544953,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-02-14 14:45:00-05:00,2022-02-14 14:45:00-05:00,1.1297,1.1293385565828387,2766684,-999.9997191654023,-1125.000635763019,-1.1250006357630191,125.0009165976167,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-02-17 15:25:00-05:00,2022-02-17 15:25:00-05:00,1.13623,1.1360838521111207,6842384,-999.9999765018039,-1310.9608553950738,-1.3109608553950738,310.96087889327,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-02-18 11:30:00-05:00,2022-02-18 11:30:00-05:00,1.13331,1.1335526074427007,2473131,599.9999873737253,487.87502362957775,0.48787502362957774,112.1249637441475,take_profit,fast_indicator_combo,,bb_vwap_rsi2
EURUSD,long,2022-02-21 13:45:00-05:00,2022-02-21 13:45:00-05:00,1.13286,1.1326553895872649,4887336,-999.9998361351998,-1221.4465345768772,-1.2214465345768772,221.4466984416773,stop_loss,fast_indicator_combo,,bb_vwap_rsi2
