outcome,R,entry_p,exit_p,entry_ts,exit_ts,be_activated,sl_price,tp_price,be_trigger_price,log_events,trade_id,month
BE,-0.2,1.08649,1.08649,2024-10-17 11:54:07.190000+00:00,2024-10-17 12:08:20.464000+00:00,True,1.08699,1.08579,1.08629,"[{'ts': Timestamp('2024-10-17 12:00:03.168000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08629}]",2262,2024_10
TP,1.2,1.085,1.084608,2024-10-18 11:54:11.101000+00:00,2024-10-18 11:57:03.774000+00:00,True,1.08528,1.084608,1.084888,"[{'ts': Timestamp('2024-10-18 11:55:11.702000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08488}]",2263,2024_10
TP,1.2,1.0844,1.083182,2024-10-21 14:21:11.470000+00:00,2024-10-21 15:03:55.956000+00:00,True,1.08527,1.083182,1.084052,"[{'ts': Timestamp('2024-10-21 14:23:20.190000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08404}]",2264,2024_10
SL,-1.2,1.08174,1.08213,2024-10-22 12:00:07.476000+00:00,2024-10-22 12:08:47.391000+00:00,False,1.08213,1.081194,1.081584,[],2265,2024_10
BE,-0.2,1.07848,1.07848,2024-10-23 20:12:11.621000+00:00,2024-10-23 21:00:02.063000+00:00,True,1.07885,1.077962,1.078332,"[{'ts': Timestamp('2024-10-23 20:39:40.025000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07832}]",2266,2024_10
TIME_EXIT,-0.7000000000002751,1.08194,1.08231,2024-10-24 18:27:10.217000+00:00,2024-10-24 19:27:00.413000+00:00,False,1.08268,1.080904,1.081644,[],2267,2024_10
TIME_EXIT,-0.78181818181836,1.08299,1.08363,2024-10-25 13:30:06.412000+00:00,2024-10-25 14:30:00.234000+00:00,False,1.08409,1.08145,1.08255,[],2268,2024_10
TIME_EXIT,-0.47927927927910846,1.08163,1.08194,2024-10-28 12:45:14.115000+00:00,2024-10-28 13:45:05.108000+00:00,False,1.08274,1.080076,1.081186,[],2269,2024_10
BE,-0.2,1.0805,1.0805,2024-10-29 11:00:07.964000+00:00,2024-10-29 11:06:01.247000+00:00,True,1.08098,1.079828,1.080308,"[{'ts': Timestamp('2024-10-29 11:02:07.778000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0803}]",2270,2024_10
BE,-0.2,1.08333,1.08333,2024-10-30 11:12:07.005000+00:00,2024-10-30 11:21:26.529000+00:00,True,1.08389,1.082546,1.083106,"[{'ts': Timestamp('2024-10-30 11:13:19.293000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0831}]",2271,2024_10
TP,1.2,1.08708,1.086604,2024-10-31 18:48:10.571000+00:00,2024-10-31 18:50:41.825000+00:00,True,1.08742,1.086604,1.086944,"[{'ts': Timestamp('2024-10-31 18:49:34.997000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08692}]",2272,2024_10
TIME_EXIT,-0.2589622641509107,1.08681,1.08706,2024-11-01 12:24:07.781000+00:00,2024-11-01 13:24:02.022000+00:00,False,1.09105,1.080874,1.085114,[],2273,2024_11
TP,1.2,1.09032,1.088696,2024-11-04 15:45:11.504000+00:00,2024-11-04 16:25:09.422000+00:00,True,1.09148,1.088696,1.089856,"[{'ts': Timestamp('2024-11-04 15:46:42.976000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08984}]",2274,2024_11
TP,1.2,1.08957,1.090508,2024-11-05 14:09:11.928000+00:00,2024-11-05 14:18:14.278000+00:00,True,1.0889,1.090508,1.089838,"[{'ts': Timestamp('2024-11-05 14:12:03.466000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08984}]",2275,2024_11
BE,-0.2,1.07017,1.07017,2024-11-06 12:27:06.499000+00:00,2024-11-06 13:11:13.871000+00:00,True,1.07238,1.067076,1.069286,"[{'ts': Timestamp('2024-11-06 12:32:20.441000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.06928}]",2276,2024_11
TP,1.2,1.07628,1.077484,2024-11-07 12:03:06.241000+00:00,2024-11-07 12:55:34.912000+00:00,True,1.07542,1.077484,1.076624,"[{'ts': Timestamp('2024-11-07 12:24:10.841000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07663}]",2277,2024_11
TP,1.2,1.07685,1.075702,2024-11-08 13:18:06.813000+00:00,2024-11-08 13:32:12.328000+00:00,True,1.07767,1.075702,1.076522,"[{'ts': Timestamp('2024-11-08 13:21:01.122000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0765}]",2278,2024_11
TIME_EXIT,-0.641064638783289,1.06543,1.06427,2024-11-11 14:12:06.547000+00:00,2024-11-11 15:12:00.933000+00:00,False,1.0628,1.069112,1.066482,[],2279,2024_11
BE,-0.2,1.06062,1.06062,2024-11-12 15:54:07.385000+00:00,2024-11-12 16:01:38.752000+00:00,True,1.06002,1.06146,1.06086,"[{'ts': Timestamp('2024-11-12 15:54:56.517000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.06086}]",2280,2024_11
BE,-0.2,1.05767,1.05767,2024-11-13 15:06:06.320000+00:00,2024-11-13 15:30:53.952000+00:00,True,1.05934,1.055332,1.057002,"[{'ts': Timestamp('2024-11-13 15:06:44.017000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.057}]",2281,2024_11
BE,-0.2,1.05311,1.05311,2024-11-14 12:33:07.405000+00:00,2024-11-14 13:12:47.147000+00:00,True,1.05193,1.054762,1.053582,"[{'ts': Timestamp('2024-11-14 12:38:52.661000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.05361}]",2282,2024_11
TIME_EXIT,0.3763157894736617,1.05669,1.0545,2024-11-15 13:30:06.098000+00:00,2024-11-15 14:30:01.045000+00:00,True,1.06049,1.05137,1.05517,"[{'ts': Timestamp('2024-11-15 14:09:18.325000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.05517}]",2283,2024_11
BE,-0.2,1.05687,1.05687,2024-11-18 15:18:07.703000+00:00,2024-11-18 15:33:02.632000+00:00,True,1.05765,1.055778,1.056558,"[{'ts': Timestamp('2024-11-18 15:19:18.129000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.05655}]",2284,2024_11
BE,-0.2,1.05173,1.05173,2024-11-20 16:09:06.657000+00:00,2024-11-20 16:14:58.597000+00:00,True,1.05253,1.05061,1.05141,"[{'ts': Timestamp('2024-11-20 16:10:43.519000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.05138}]",2285,2024_11
TP,1.2,1.05354,1.05172,2024-11-21 15:27:07.980000+00:00,2024-11-21 15:51:54.736000+00:00,True,1.05484,1.05172,1.05302,"[{'ts': Timestamp('2024-11-21 15:30:48.857000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.05294}]",2286,2024_11
TP,1.2,1.04905,1.05031,2024-11-25 13:00:06.263000+00:00,2024-11-25 13:17:51.749000+00:00,True,1.04815,1.05031,1.04941,"[{'ts': Timestamp('2024-11-25 13:01:28.444000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.04941}]",2287,2024_11
TP,1.2,1.05157,1.0536,2024-11-26 12:12:06.163000+00:00,2024-11-26 12:17:28.676000+00:00,True,1.05012,1.0536,1.05215,"[{'ts': Timestamp('2024-11-26 12:14:23.697000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.05218}]",2288,2024_11
TIME_EXIT,0.12846715328463537,1.05564,1.05474,2024-11-27 14:36:06.107000+00:00,2024-11-27 15:36:00.884000+00:00,True,1.05838,1.051804,1.054544,"[{'ts': Timestamp('2024-11-27 15:02:08.732000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.05454}]",2289,2024_11
BE,-0.2,1.05486,1.05486,2024-11-28 15:36:06.171000+00:00,2024-11-28 15:47:41.456000+00:00,True,1.05575,1.053614,1.054504,"[{'ts': Timestamp('2024-11-28 15:39:06.255000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0545}]",2290,2024_11
TP,1.2,1.05529,1.056046,2024-11-29 12:57:12.518000+00:00,2024-11-29 12:57:49.542000+00:00,True,1.05475,1.056046,1.055506,"[{'ts': Timestamp('2024-11-29 12:57:35.421000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.05551}]",2291,2024_11
TIME_EXIT,0.01153846153856633,1.03174,1.03141,2025-01-02 13:00:06.098000+00:00,2025-01-02 14:00:00.977000+00:00,False,1.0333,1.029556,1.031116,[],2310,2025_01
TIME_EXIT,0.3762711864405643,1.02971,1.02869,2025-01-03 15:12:07.133000+00:00,2025-01-03 16:11:58.667000+00:00,True,1.03148,1.027232,1.029002,"[{'ts': Timestamp('2025-01-03 15:14:49.778000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.029}]",2311,2025_01
BE,-0.2,1.03778,1.03778,2025-01-07 15:00:06.105000+00:00,2025-01-07 15:20:26.866000+00:00,True,1.04044,1.034056,1.036716,"[{'ts': Timestamp('2025-01-07 15:01:34.087000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.03671}]",2312,2025_01
BE,-0.2,1.02975,1.02975,2025-01-09 16:42:12.937000+00:00,2025-01-09 16:55:04.142000+00:00,True,1.02905,1.03073,1.03003,"[{'ts': Timestamp('2025-01-09 16:44:36.041000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.03003}]",2313,2025_01
BE,-0.2,1.02569,1.02569,2025-01-10 13:30:06.155000+00:00,2025-01-10 13:53:15.075000+00:00,True,1.03234,1.01638,1.02303,"[{'ts': Timestamp('2025-01-10 13:33:34.591000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.02299}]",2314,2025_01
TP,1.2,1.02001,1.021704,2025-01-13 16:24:08.962000+00:00,2025-01-13 16:51:30.450000+00:00,True,1.0188,1.021704,1.020494,"[{'ts': Timestamp('2025-01-13 16:28:52.879000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0205}]",2315,2025_01
BE,-0.2,1.02528,1.02528,2025-01-14 12:45:08.791000+00:00,2025-01-14 13:35:17.440000+00:00,True,1.02362,1.027604,1.025944,"[{'ts': Timestamp('2025-01-14 13:30:01.298000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.02613}]",2316,2025_01
BE,-0.2,1.03256,1.03256,2025-01-15 15:00:06.206000+00:00,2025-01-15 15:17:21.527000+00:00,True,1.03388,1.030712,1.032032,"[{'ts': Timestamp('2025-01-15 15:01:15.200000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.03203}]",2317,2025_01
BE,-0.2,1.02725,1.02725,2025-01-16 13:06:06.857000+00:00,2025-01-16 13:30:00.242000+00:00,True,1.02897,1.024842,1.026562,"[{'ts': Timestamp('2025-01-16 13:17:26.359000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.02652}]",2318,2025_01
TIME_EXIT,0.204624277456667,1.02901,1.03041,2025-01-17 14:48:06.037000+00:00,2025-01-17 15:48:00.912000+00:00,True,1.02555,1.033854,1.030394,"[{'ts': Timestamp('2025-01-17 15:01:04.104000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0304}]",2319,2025_01
TIME_EXIT,0.2623655913980134,1.0318,1.03137,2025-01-20 12:27:06.267000+00:00,2025-01-20 13:27:00.192000+00:00,True,1.03273,1.030498,1.031428,"[{'ts': Timestamp('2025-01-20 13:19:51.866000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.03142}]",2320,2025_01
BE,-0.2,1.04255,1.04255,2025-01-21 17:57:07.968000+00:00,2025-01-21 18:24:28.028000+00:00,True,1.04298,1.041948,1.042378,"[{'ts': Timestamp('2025-01-21 17:58:33.195000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.04237}]",2321,2025_01
TIME_EXIT,0.6142076502732192,1.04356,1.04207,2025-01-22 13:36:07.236000+00:00,2025-01-22 14:36:01.583000+00:00,True,1.04539,1.040998,1.042828,"[{'ts': Timestamp('2025-01-22 13:38:08.516000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.04279}]",2322,2025_01
BE,-0.2,1.03971,1.03971,2025-01-23 16:09:10.226000+00:00,2025-01-23 16:14:07.110000+00:00,True,1.043,1.035104,1.038394,"[{'ts': Timestamp('2025-01-23 16:11:40.244000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.03839}]",2323,2025_01
TIME_EXIT,1.058064516129037,1.0512,1.04964,2025-01-24 17:48:06.527000+00:00,2025-01-24 18:48:00.989000+00:00,True,1.05244,1.049464,1.050704,"[{'ts': Timestamp('2025-01-24 18:08:18.137000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0507}]",2324,2025_01
BE,-0.2,1.05141,1.05141,2025-01-27 12:00:06.065000+00:00,2025-01-27 12:45:12.913000+00:00,True,1.05038,1.052852,1.051822,"[{'ts': Timestamp('2025-01-27 12:36:58.813000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.05183}]",2325,2025_01
TP,1.2,1.04237,1.041614,2025-01-28 12:00:10.702000+00:00,2025-01-28 12:04:12.652000+00:00,True,1.04291,1.041614,1.042154,"[{'ts': Timestamp('2025-01-28 12:02:43.815000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.04215}]",2326,2025_01
TIME_EXIT,1.1983739837397918,1.03987,1.04159,2025-01-30 12:27:07.470000+00:00,2025-01-30 13:27:01.291000+00:00,True,1.03864,1.041592,1.040362,"[{'ts': Timestamp('2025-01-30 12:49:44.692000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.04037}]",2328,2025_01
BE,-0.2,1.03782,1.03782,2025-01-31 12:18:17.504000+00:00,2025-01-31 12:50:36.995000+00:00,True,1.03702,1.03894,1.03814,"[{'ts': Timestamp('2025-01-31 12:21:02.651000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.03815}]",2329,2025_01
TP,1.2,1.04535,1.04654,2025-03-03 12:00:06.204000+00:00,2025-03-03 12:13:35.118000+00:00,True,1.0445,1.04654,1.04569,"[{'ts': Timestamp('2025-03-03 12:01:09.261000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0457}]",2349,2025_03
BE,-0.2,1.05154,1.05154,2025-03-04 15:42:07.151000+00:00,2025-03-04 16:09:45.137000+00:00,True,1.04887,1.055278,1.052608,"[{'ts': Timestamp('2025-03-04 15:56:11.873000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.05264}]",2350,2025_03
TP,1.2,1.07167,1.07517,2025-03-05 14:03:08.099000+00:00,2025-03-05 14:29:25.365000+00:00,True,1.06917,1.07517,1.07267,"[{'ts': Timestamp('2025-03-05 14:05:15.696000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07267}]",2351,2025_03
BE,-0.2,1.08281,1.08281,2025-03-06 15:33:06.298000+00:00,2025-03-06 16:11:06.650000+00:00,True,1.08597,1.078386,1.081546,"[{'ts': Timestamp('2025-03-06 15:46:48.769000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08151}]",2352,2025_03
SL,-1.2,1.08465,1.08752,2025-03-07 14:00:06.110000+00:00,2025-03-07 14:37:43.261000+00:00,False,1.08752,1.080632,1.083502,[],2353,2025_03
BE,-0.2,1.08321,1.08321,2025-03-10 17:09:07.296000+00:00,2025-03-10 17:54:05.619000+00:00,True,1.08213,1.084722,1.083642,"[{'ts': Timestamp('2025-03-10 17:16:47.121000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08365}]",2354,2025_03
BE,-0.2,1.09261,1.09261,2025-03-11 17:06:07.310000+00:00,2025-03-11 17:27:22.015000+00:00,True,1.09204,1.093408,1.092838,"[{'ts': Timestamp('2025-03-11 17:09:40.824000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09286}]",2355,2025_03
BE,-0.2,1.08818,1.08818,2025-03-12 13:39:06.750000+00:00,2025-03-12 13:59:41.386000+00:00,True,1.08953,1.08629,1.08764,"[{'ts': Timestamp('2025-03-12 13:56:39.182000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08764}]",2356,2025_03
TP,1.2,1.08491,1.086898,2025-03-13 14:00:06.474000+00:00,2025-03-13 14:57:04.480000+00:00,True,1.08349,1.086898,1.085478,"[{'ts': Timestamp('2025-03-13 14:01:27.454000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08549}]",2357,2025_03
TIME_EXIT,-0.21005025125634727,1.09023,1.09021,2025-03-17 12:09:07.376000+00:00,2025-03-17 13:09:01.476000+00:00,False,1.08824,1.093016,1.091026,[],2358,2025_03
BE,-0.2,1.09121,1.09121,2025-03-18 13:00:06.273000+00:00,2025-03-18 13:15:48.429000+00:00,True,1.08968,1.093352,1.091822,"[{'ts': Timestamp('2025-03-18 13:05:38.316000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09183}]",2359,2025_03
TP,1.2,1.08967,1.088396,2025-03-19 14:45:13.246000+00:00,2025-03-19 14:52:20.541000+00:00,True,1.09058,1.088396,1.089306,"[{'ts': Timestamp('2025-03-19 14:47:57.110000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08928}]",2360,2025_03
TP,1.2,1.08249,1.08186,2025-03-21 15:45:11.306000+00:00,2025-03-21 15:49:50.588000+00:00,True,1.08294,1.08186,1.08231,"[{'ts': Timestamp('2025-03-21 15:47:47.141000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08228}]",2361,2025_03
BE,-0.2,1.08268,1.08268,2025-03-24 12:57:07.855000+00:00,2025-03-24 13:05:03.255000+00:00,True,1.08215,1.083422,1.082892,"[{'ts': Timestamp('2025-03-24 12:59:00.659000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0829}]",2362,2025_03
TP,1.2,1.0784,1.076832,2025-03-26 13:15:06.610000+00:00,2025-03-26 13:32:10.046000+00:00,True,1.07952,1.076832,1.077952,"[{'ts': Timestamp('2025-03-26 13:18:21.395000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07791}]",2363,2025_03
TIME_EXIT,-0.9514124293784358,1.07831,1.07964,2025-03-27 11:42:13.419000+00:00,2025-03-27 12:42:00.740000+00:00,False,1.08008,1.075832,1.077602,[],2364,2025_03
SL,-1.2,1.07878,1.07855,2025-03-28 13:00:07.718000+00:00,2025-03-28 13:00:20.659000+00:00,False,1.07855,1.079102,1.078872,[],2365,2025_03
BE,-0.2,1.08071,1.08071,2025-03-31 14:00:06.390000+00:00,2025-03-31 14:13:24.526000+00:00,True,1.08152,1.079576,1.080386,"[{'ts': Timestamp('2025-03-31 14:02:01.737000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08038}]",2366,2025_03
BE,-0.2,1.18092,1.18092,2025-07-01 11:39:28.362000+00:00,2025-07-01 12:10:11.326000+00:00,True,1.17996,1.182264,1.181304,"[{'ts': Timestamp('2025-07-01 11:40:45.967000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.18132}]",2426,2025_07
TP,1.2,1.17658,1.175278,2025-07-02 11:27:07.276000+00:00,2025-07-02 11:55:39.009000+00:00,True,1.17751,1.175278,1.176208,"[{'ts': Timestamp('2025-07-02 11:32:14.244000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.1762}]",2427,2025_07
BE,-0.2,1.1794,1.1794,2025-07-03 11:12:08.556000+00:00,2025-07-03 11:21:10.819000+00:00,True,1.17991,1.178686,1.179196,"[{'ts': Timestamp('2025-07-03 11:17:43.741000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.17919}]",2428,2025_07
TP,1.2,1.17666,1.17715,2025-07-04 13:00:18.074000+00:00,2025-07-04 13:09:29.632000+00:00,True,1.17631,1.17715,1.1768,"[{'ts': Timestamp('2025-07-04 13:01:07.787000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.17683}]",2429,2025_07
TIME_EXIT,0.4923076923078356,1.16687,1.16624,2025-07-21 12:42:09.393000+00:00,2025-07-21 13:41:57.703000+00:00,True,1.16778,1.165596,1.166506,"[{'ts': Timestamp('2025-07-21 12:43:50.826000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.16647}]",2439,2025_07
TIME_EXIT,0.728571428571432,1.16883,1.17039,2025-07-22 13:39:10.629000+00:00,2025-07-22 14:39:01.874000+00:00,True,1.16715,1.171182,1.169502,"[{'ts': Timestamp('2025-07-22 13:42:34.652000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.16953}]",2440,2025_07
TP,1.2,1.17532,1.173738,2025-07-24 12:27:10.998000+00:00,2025-07-24 12:40:20.873000+00:00,True,1.17645,1.173738,1.174868,"[{'ts': Timestamp('2025-07-24 12:30:11.991000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.17484}]",2442,2025_07
TP,1.2,1.17281,1.17169,2025-07-25 11:09:43.443000+00:00,2025-07-25 11:21:25.207000+00:00,True,1.17361,1.17169,1.17249,"[{'ts': Timestamp('2025-07-25 11:11:18.293000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.17248}]",2443,2025_07
BE,-0.2,1.1658,1.1658,2025-07-28 11:00:07.808000+00:00,2025-07-28 11:00:21.324000+00:00,True,1.16638,1.164988,1.165568,"[{'ts': Timestamp('2025-07-28 11:00:16.686000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.16555}]",2444,2025_07
TP,1.2,1.15411,1.152906,2025-07-29 12:06:09.258000+00:00,2025-07-29 12:32:51.406000+00:00,True,1.15497,1.152906,1.153766,"[{'ts': Timestamp('2025-07-29 12:07:10.185000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.15376}]",2445,2025_07
TP,1.2,1.14266,1.141232,2025-07-30 20:09:18.415000+00:00,2025-07-30 20:22:22.772000+00:00,True,1.14368,1.141232,1.142252,"[{'ts': Timestamp('2025-07-30 20:10:37.729000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.14225}]",2446,2025_07
BE,-0.2,1.1429,1.1429,2025-07-31 13:00:08.364000+00:00,2025-07-31 13:02:02.186000+00:00,True,1.14344,1.142144,1.142684,"[{'ts': Timestamp('2025-07-31 13:01:38.199000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.14265}]",2447,2025_07
