is_audited,PF,Expectancy,Winrate,total_R,month_count
False,4.15361536393933,0.2758652005304741,32.29392725576149,5.34044994488189,127
True,5.038567878569621,0.3501087835502788,36.78409902666195,6.581907999999999,9
