trade_id,month,date,direction,entry_time_ny,exit_time_ny,entry_price_bar,entry_price_tick_side,sl,tp,be_trigger,bar_outcome,tick_outcome,bar_R,tick_R,first_touch,first_touch_time,auditable_yes_no,match_status,non_auditable_reason
2274,2024-11,2024-11-04,SHORT,2024-11-04T15:45:00+00:00,2024-11-04T16:54:00+00:00,1.08975,1.09036,1.08975,1.0881259999999997,1.0887961999999998,TP,SL,1.4,-1.0,STOP,2024-11-04T15:45:07.169000+00:00,YES,MISMATCH,
2275,2024-11,2024-11-05,LONG,2024-11-05T14:09:00+00:00,2024-11-05T14:21:00+00:00,1.08981,1.08957,1.08981,1.0907480000000005,1.0903946000000002,TP,SL,1.4,-1.0,STOP,2024-11-05T14:09:01.264000+00:00,YES,MISMATCH,
2276,2024-11,2024-11-06,SHORT,2024-11-06T12:27:00+00:00,2024-11-06T12:33:00+00:00,1.06976,1.07024,1.06976,1.0666659999999997,1.0677381999999997,BE,SL,0.0,-1.0,STOP,2024-11-06T12:27:00.282000+00:00,YES,MISMATCH,
2277,2024-11,2024-11-07,LONG,2024-11-07T12:03:00+00:00,2024-11-07T12:54:00+00:00,1.07642,1.07612,1.07642,1.077624,1.0771728,TP,SL,1.4,-1.0,STOP,2024-11-07T12:03:00.155000+00:00,YES,MISMATCH,
2278,2024-11,2024-11-08,SHORT,2024-11-08T13:18:00+00:00,2024-11-08T13:33:00+00:00,1.07654,1.07686,1.07654,1.0753919999999997,1.0758323999999997,TP,SL,1.4,-1.0,STOP,2024-11-08T13:18:00.172000+00:00,YES,MISMATCH,
2279,2024-11,2024-11-11,LONG,2024-11-11T14:12:00+00:00,2024-11-12T01:00:00+00:00,1.06563,1.06539,1.0627599999999997,1.0696480000000006,1.0683706000000004,FORCED_CLOSE,FORCED_CLOSE,0.027875,0.1673003802281128,NONE,,YES,MATCH,
2280,2024-11,2024-11-12,LONG,2024-11-12T15:54:00+00:00,2024-11-12T16:39:00+00:00,1.06135,1.06069,1.0600899999999998,1.0631140000000003,1.0623868000000003,SL,FORCED_CLOSE,-1.0,-0.733333333333136,NONE,,YES,MISMATCH,
2281,2024-11,2024-11-13,SHORT,2024-11-13T15:06:00+00:00,2024-11-14T01:00:00+00:00,1.056,1.05779,1.0594600000000003,1.0511559999999998,1.0531461999999998,FORCED_CLOSE,FORCED_CLOSE,-0.023121,0.7485029940118335,NONE,,YES,MATCH,
2282,2024-11,2024-11-14,LONG,2024-11-14T12:33:00+00:00,2024-11-14T13:00:00+00:00,1.0534,1.05307,1.0534,1.055052,1.0544574,BE,SL,0.0,-1.0,STOP,2024-11-14T12:33:03.832000+00:00,YES,MISMATCH,
2283,2024-11,2024-11-15,SHORT,2024-11-15T13:30:00+00:00,2024-11-15T17:00:00+00:00,1.0556,1.0584,1.0556,1.05028,1.052716,BE,SL,0.0,-1.0,STOP,2024-11-15T13:30:00.259000+00:00,YES,MISMATCH,
2284,2024-11,2024-11-18,SHORT,2024-11-18T15:18:00+00:00,2024-11-18T16:48:00+00:00,1.05647,1.05686,1.05764,1.0548319999999998,1.0554403999999997,SL,FORCED_CLOSE,-1.0,-0.7692307692309663,NONE,,YES,MISMATCH,
2285,2024-11,2024-11-20,SHORT,2024-11-20T16:09:00+00:00,2024-11-20T17:15:00+00:00,1.05076,1.05178,1.0525800000000003,1.0482119999999997,1.0492823999999998,SL,FORCED_CLOSE,-1.0,-0.8874999999995906,NONE,,YES,MISMATCH,
2286,2024-11,2024-11-21,SHORT,2024-11-21T15:27:00+00:00,2024-11-21T15:51:00+00:00,1.05327,1.05355,1.05327,1.0514499999999996,1.0520799999999997,TP,SL,1.4,-1.0,STOP,2024-11-21T15:27:00.131000+00:00,YES,MISMATCH,
2287,2024-11,2024-11-25,LONG,2024-11-25T13:00:00+00:00,2024-11-25T13:18:00+00:00,1.04967,1.04889,1.04967,1.0509300000000006,1.0503180000000005,TP,SL,1.4,-1.0,STOP,2024-11-25T13:00:00.728000+00:00,YES,MISMATCH,
2288,2024-11,2024-11-26,LONG,2024-11-26T12:12:00+00:00,2024-11-26T12:18:00+00:00,1.05235,1.05155,1.05235,1.05438,1.053531,TP,SL,1.4,-1.0,STOP,2024-11-26T12:12:00.681000+00:00,YES,MISMATCH,
2289,2024-11,2024-11-27,SHORT,2024-11-27T14:36:00+00:00,2024-11-27T15:39:00+00:00,1.05523,1.05568,1.05523,1.0513939999999993,1.0526797999999995,BE,SL,0.0,-1.0,STOP,2024-11-27T14:36:01.141000+00:00,YES,MISMATCH,
2290,2024-11,2024-11-28,SHORT,2024-11-28T15:36:00+00:00,2024-11-28T23:15:00+00:00,1.05453,1.05491,1.0558000000000003,1.0527519999999997,1.0533993999999998,SL,FORCED_CLOSE,-1.0,-0.9325842696625009,NONE,,YES,MISMATCH,
2291,2024-11,2024-11-29,LONG,2024-11-29T12:57:00+00:00,2024-11-29T14:12:00+00:00,1.05646,1.05524,1.0546999999999995,1.0589240000000002,1.0578188000000002,SL,FORCED_CLOSE,-1.0,-0.18518518518501767,NONE,,YES,MISMATCH,
2310,2025-01,2025-01-02,SHORT,2025-01-02T13:00:00+00:00,2025-01-02T14:21:00+00:00,1.0315,1.03181,1.0315,1.0293159999999997,1.0300641999999998,BE,SL,0.0,-1.0,STOP,2025-01-02T13:00:00.373000+00:00,YES,MISMATCH,
2311,2025-01,2025-01-03,SHORT,2025-01-03T15:12:00+00:00,2025-01-03T15:57:00+00:00,1.0289,1.02987,1.0289,1.0264219999999995,1.0274563999999997,BE,SL,0.0,-1.0,STOP,2025-01-03T15:12:00.355000+00:00,YES,MISMATCH,
2312,2025-01,2025-01-07,SHORT,2025-01-07T15:00:00+00:00,2025-01-07T15:48:00+00:00,1.03673,1.03929,1.03673,1.0330059999999994,1.0348911999999997,BE,SL,0.0,-1.0,STOP,2025-01-07T15:00:00.143000+00:00,YES,MISMATCH,
2313,2025-01,2025-01-09,LONG,2025-01-09T16:42:00+00:00,2025-01-10T01:00:00+00:00,1.03008,1.0297,1.0289999999999997,1.0315920000000007,1.0310244000000006,FORCED_CLOSE,FORCED_CLOSE,-0.462963,-0.2428571428570205,NONE,,YES,MATCH,
2314,2025-01,2025-01-10,SHORT,2025-01-10T13:30:00+00:00,2025-01-10T13:42:00+00:00,1.02463,1.03046,1.02463,1.0153199999999996,1.0198619999999996,BE,SL,0.0,-1.0,STOP,2025-01-10T13:30:00.484000+00:00,YES,MISMATCH,
2315,2025-01,2025-01-13,LONG,2025-01-13T16:24:00+00:00,2025-01-13T18:45:00+00:00,1.02027,1.01999,1.02027,1.0219640000000003,1.0213718000000003,TP,SL,1.4,-1.0,STOP,2025-01-13T16:24:03.690000+00:00,YES,MISMATCH,
2316,2025-01,2025-01-14,LONG,2025-01-14T12:45:00+00:00,2025-01-14T13:33:00+00:00,1.0255,1.0253,1.0255,1.0278240000000003,1.0270668000000003,BE,SL,0.0,-1.0,STOP,2025-01-14T12:45:08.791000+00:00,YES,MISMATCH,
2317,2025-01,2025-01-15,SHORT,2025-01-15T15:00:00+00:00,2025-01-15T15:09:00+00:00,1.03187,1.03271,1.03187,1.0300219999999998,1.0308283999999999,BE,SL,0.0,-1.0,STOP,2025-01-15T15:00:00.215000+00:00,YES,MISMATCH,
2318,2025-01,2025-01-16,SHORT,2025-01-16T13:06:00+00:00,2025-01-16T13:33:00+00:00,1.02689,1.0273,1.02689,1.024482,1.0253273999999999,BE,SL,0.0,-1.0,STOP,2025-01-16T13:06:01.396000+00:00,YES,MISMATCH,
2319,2025-01,2025-01-17,LONG,2025-01-17T14:48:00+00:00,2025-01-17T15:51:00+00:00,1.02988,1.02894,1.02988,1.034724,1.0329888,BE,SL,0.0,-1.0,STOP,2025-01-17T14:48:00.724000+00:00,YES,MISMATCH,
2320,2025-01,2025-01-20,SHORT,2025-01-20T12:27:00+00:00,2025-01-20T13:30:00+00:00,1.03149,1.03181,1.0327400000000002,1.0297399999999997,1.0303609999999996,SL,FORCED_CLOSE,-1.0,0.45161290322550607,NONE,,YES,MISMATCH,
2321,2025-01,2025-01-21,SHORT,2025-01-21T17:57:00+00:00,2025-01-21T18:33:00+00:00,1.04211,1.04266,1.0430900000000003,1.0407379999999995,1.0413145999999995,SL,FORCED_CLOSE,-1.0,-0.32558139534862107,NONE,,YES,MISMATCH,
2322,2025-01,2025-01-22,SHORT,2025-01-22T13:36:00+00:00,2025-01-22T14:51:00+00:00,1.04284,1.04361,1.04284,1.0402779999999996,1.0412775999999997,BE,SL,0.0,-1.0,STOP,2025-01-22T13:36:00.285000+00:00,YES,MISMATCH,
2323,2025-01,2025-01-23,SHORT,2025-01-23T16:09:00+00:00,2025-01-23T17:42:00+00:00,1.0383,1.03971,1.043,1.0317199999999995,1.0341169999999997,SL,FORCED_CLOSE,-1.0,-0.966565349544124,NONE,,YES,MISMATCH,
2324,2025-01,2025-01-24,SHORT,2025-01-24T17:48:00+00:00,2025-01-24T19:09:00+00:00,1.05099,1.05129,1.05099,1.049254,1.0498648,TP,SL,1.4,-1.0,STOP,2025-01-24T17:48:00.323000+00:00,YES,MISMATCH,
2325,2025-01,2025-01-27,LONG,2025-01-27T12:00:00+00:00,2025-01-27T13:00:00+00:00,1.05181,1.05133,1.05181,1.053252,1.0526754,BE,SL,0.0,-1.0,STOP,2025-01-27T12:00:00.112000+00:00,YES,MISMATCH,
2326,2025-01,2025-01-28,SHORT,2025-01-28T12:00:00+00:00,2025-01-28T12:12:00+00:00,1.04211,1.04235,1.04211,1.041354,1.0416528,BE,SL,0.0,-1.0,STOP,2025-01-28T12:00:00.567000+00:00,YES,MISMATCH,
2327,2025-01,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_ENTRY_TICK
2328,2025-01,2025-01-30,LONG,2025-01-30T12:27:00+00:00,2025-01-30T13:27:00+00:00,1.04014,1.0399,1.04014,1.0418620000000005,1.0412734000000003,TP,SL,1.4,-1.0,STOP,2025-01-30T12:27:02.249000+00:00,YES,MISMATCH,
2329,2025-01,2025-01-31,LONG,2025-01-31T12:18:00+00:00,2025-01-31T12:27:00+00:00,1.03814,1.03783,1.03814,1.0392600000000003,1.0388310000000003,BE,SL,0.0,-1.0,STOP,2025-01-31T12:18:00.979000+00:00,YES,MISMATCH,
2349,2025-03,2025-03-03,LONG,2025-03-03T12:00:00+00:00,2025-03-03T12:24:00+00:00,1.046,1.04529,1.046,1.0471900000000005,1.0466200000000003,BE,SL,0.0,-1.0,STOP,2025-03-03T12:00:00.837000+00:00,YES,MISMATCH,
2350,2025-03,2025-03-04,LONG,2025-03-04T15:42:00+00:00,2025-03-04T18:09:00+00:00,1.05219,1.05152,1.05219,1.0559280000000002,1.0546056000000001,TP,SL,1.4,-1.0,STOP,2025-03-04T15:42:02.135000+00:00,YES,MISMATCH,
2351,2025-03,2025-03-05,LONG,2025-03-05T14:03:00+00:00,2025-03-05T14:39:00+00:00,1.07377,1.07162,1.07377,1.0772700000000002,1.0755750000000002,TP,SL,1.4,-1.0,STOP,2025-03-05T14:03:00.767000+00:00,YES,MISMATCH,
2352,2025-03,2025-03-06,SHORT,2025-03-06T15:33:00+00:00,2025-03-06T18:42:00+00:00,1.08228,1.08285,1.08228,1.0778559999999997,1.0793541999999998,TP,SL,1.4,-1.0,STOP,2025-03-06T15:33:00.114000+00:00,YES,MISMATCH,
2353,2025-03,2025-03-07,SHORT,2025-03-07T14:00:00+00:00,2025-03-07T15:48:00+00:00,1.08541,1.08444,1.08541,1.0813919999999997,1.0823063999999998,BE,SL,0.0,-1.0,STOP,2025-03-07T14:02:36.670000+00:00,YES,MISMATCH,
2354,2025-03,2025-03-10,LONG,2025-03-10T17:09:00+00:00,2025-03-10T17:51:00+00:00,1.08354,1.08319,1.08354,1.085052,1.0844934,BE,SL,0.0,-1.0,STOP,2025-03-10T17:09:01.659000+00:00,YES,MISMATCH,
2355,2025-03,2025-03-11,LONG,2025-03-11T17:06:00+00:00,2025-03-11T17:15:00+00:00,1.09284,1.09259,1.09284,1.0936380000000003,1.0933236000000002,BE,SL,0.0,-1.0,STOP,2025-03-11T17:06:00.234000+00:00,YES,MISMATCH,
2356,2025-03,2025-03-12,SHORT,2025-03-12T13:39:00+00:00,2025-03-12T14:39:00+00:00,1.08805,1.08837,1.0897200000000002,1.0857119999999996,1.0865093999999997,SL,FORCED_CLOSE,-1.0,-0.5407407407405909,NONE,,YES,MISMATCH,
2357,2025-03,2025-03-13,LONG,2025-03-13T14:00:00+00:00,2025-03-13T14:18:00+00:00,1.08591,1.08474,1.08591,1.0878980000000005,1.0869506000000004,BE,SL,0.0,-1.0,STOP,2025-03-13T14:00:00.268000+00:00,YES,MISMATCH,
2358,2025-03,2025-03-17,LONG,2025-03-17T12:09:00+00:00,2025-03-18T00:00:00+00:00,1.09059,1.09019,1.09059,1.093376,1.0924201999999998,FORCED_CLOSE,SL,0.663317,-1.0,STOP,2025-03-17T12:09:00.349000+00:00,YES,MISMATCH,
2359,2025-03,2025-03-18,LONG,2025-03-18T13:00:00+00:00,2025-03-18T15:03:00+00:00,1.09156,1.09119,1.09156,1.0937020000000004,1.0929484000000003,BE,SL,0.0,-1.0,STOP,2025-03-18T13:00:01.266000+00:00,YES,MISMATCH,
2360,2025-03,2025-03-19,SHORT,2025-03-19T14:45:00+00:00,2025-03-19T15:51:00+00:00,1.08923,1.08964,1.08923,1.0879559999999997,1.0884611999999998,TP,SL,1.4,-1.0,STOP,2025-03-19T14:45:03.711000+00:00,YES,MISMATCH,
2361,2025-03,2025-03-21,SHORT,2025-03-21T15:45:00+00:00,2025-03-21T15:48:00+00:00,1.08226,1.08255,1.0830000000000002,1.0812239999999995,1.0816217999999997,TP,FORCED_CLOSE,1.4,0.5111111111106835,NONE,,YES,MISMATCH,
2362,2025-03,2025-03-24,LONG,2025-03-24T12:57:00+00:00,2025-03-24T13:15:00+00:00,1.083,1.08258,1.0820499999999995,1.0843300000000002,1.0838050000000001,SL,FORCED_CLOSE,-1.0,-0.7735849056595632,NONE,,YES,MISMATCH,
2363,2025-03,2025-03-26,SHORT,2025-03-26T13:15:00+00:00,2025-03-26T14:03:00+00:00,1.07804,1.07841,1.07804,1.076472,1.0770534,BE,SL,0.0,-1.0,STOP,2025-03-26T13:15:00.248000+00:00,YES,MISMATCH,
2364,2025-03,2025-03-27,SHORT,2025-03-27T11:42:00+00:00,2025-03-27T15:30:00+00:00,1.07797,1.07828,1.0800500000000002,1.075058,1.0760246,SL,FORCED_CLOSE,-1.0,-0.8587570621468671,NONE,,YES,MISMATCH,
2365,2025-03,2025-03-28,LONG,2025-03-28T13:00:00+00:00,2025-03-28T13:06:00+00:00,1.0786,1.07889,1.0786,1.0789220000000002,1.0789124,BE,SL,0.0,-1.0,STOP,2025-03-28T13:00:20.141000+00:00,YES,MISMATCH,
2366,2025-03,2025-03-31,SHORT,2025-03-31T14:00:00+00:00,2025-03-31T14:06:00+00:00,1.08014,1.08077,1.08014,1.079006,1.0795352,BE,SL,0.0,-1.0,STOP,2025-03-31T14:00:00.149000+00:00,YES,MISMATCH,
2426,2025-07,2025-07-01,LONG,2025-07-01T11:39:00+00:00,2025-07-01T11:54:00+00:00,1.18144,1.18093,1.18144,1.1827840000000005,1.1822278000000004,BE,SL,0.0,-1.0,STOP,2025-07-01T11:39:15.179000+00:00,YES,MISMATCH,
2427,2025-07,2025-07-02,SHORT,2025-07-02T11:27:00+00:00,2025-07-02T11:57:00+00:00,1.17628,1.17661,1.17628,1.1749779999999996,1.1754675999999997,TP,SL,1.4,-1.0,STOP,2025-07-02T11:27:00.815000+00:00,YES,MISMATCH,
2428,2025-07,2025-07-03,SHORT,2025-07-03T11:12:00+00:00,2025-07-03T11:57:00+00:00,1.17926,1.17946,1.17926,1.1785459999999996,1.1788201999999997,TP,SL,1.4,-1.0,STOP,2025-07-03T11:12:00.320000+00:00,YES,MISMATCH,
2429,2025-07,2025-07-04,LONG,2025-07-04T13:00:00+00:00,2025-07-04T13:12:00+00:00,1.17688,1.17665,1.17688,1.17737,1.177154,BE,SL,0.0,-1.0,STOP,2025-07-04T13:00:03.001000+00:00,YES,MISMATCH,
2430,2025-07,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_TICK_DATA
2431,2025-07,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_TICK_DATA
2432,2025-07,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_TICK_DATA
2433,2025-07,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_TICK_DATA
2434,2025-07,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_TICK_DATA
2435,2025-07,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_TICK_DATA
2436,2025-07,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_TICK_DATA
2437,2025-07,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_TICK_DATA
2438,2025-07,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_TICK_DATA
2439,2025-07,2025-07-21,SHORT,2025-07-21T12:42:00+00:00,2025-07-21T13:45:00+00:00,1.16652,1.16688,1.16652,1.1652459999999998,1.1657361999999998,BE,SL,0.0,-1.0,STOP,2025-07-21T12:42:01.766000+00:00,YES,MISMATCH,
2440,2025-07,2025-07-22,LONG,2025-07-22T13:39:00+00:00,2025-07-22T14:06:00+00:00,1.16946,1.16882,1.16946,1.171812,1.1709144,BE,SL,0.0,-1.0,STOP,2025-07-22T13:39:02.550000+00:00,YES,MISMATCH,
2441,2025-07,,,,,,,,,,,UNKNOWN,,0.0,,,NO,MISMATCH,NO_TICK_DATA
2442,2025-07,2025-07-24,SHORT,2025-07-24T12:27:00+00:00,2025-07-24T13:00:00+00:00,1.17481,1.17532,1.17481,1.1732279999999995,1.1738555999999996,TP,SL,1.4,-1.0,STOP,2025-07-24T12:27:00.187000+00:00,YES,MISMATCH,
2443,2025-07,2025-07-25,SHORT,2025-07-25T11:09:00+00:00,2025-07-25T11:21:00+00:00,1.17237,1.17278,1.17237,1.1712499999999997,1.1717089999999997,TP,SL,1.4,-1.0,STOP,2025-07-25T11:09:43.443000+00:00,YES,MISMATCH,
2444,2025-07,2025-07-28,SHORT,2025-07-28T11:00:00+00:00,2025-07-28T11:18:00+00:00,1.16534,1.1658,1.16534,1.1645279999999998,1.1649095999999999,BE,SL,0.0,-1.0,STOP,2025-07-28T11:00:00.465000+00:00,YES,MISMATCH,
2445,2025-07,2025-07-29,SHORT,2025-07-29T12:06:00+00:00,2025-07-29T12:21:00+00:00,1.15344,1.15411,1.15344,1.1522359999999998,1.1527981999999999,BE,SL,0.0,-1.0,STOP,2025-07-29T12:06:03.043000+00:00,YES,MISMATCH,
2446,2025-07,2025-07-30,SHORT,2025-07-30T20:09:00+00:00,2025-07-30T20:21:00+00:00,1.14202,1.14269,1.14202,1.1405919999999996,1.1412213999999996,TP,SL,1.4,-1.0,STOP,2025-07-30T20:09:07.523000+00:00,YES,MISMATCH,
2447,2025-07,2025-07-31,SHORT,2025-07-31T13:00:00+00:00,2025-07-31T13:06:00+00:00,1.14252,1.14288,1.14252,1.1417639999999998,1.1420987999999999,BE,SL,0.0,-1.0,STOP,2025-07-31T13:00:00.841000+00:00,YES,MISMATCH,
