trade_id,month_A,direction_A,entry_time_ny_A,historical_entry_A,executable_entry_A,entry_diff_pips_A,sl_A,tp_A,be_trigger_A,be_stop_A,tick_outcome_A,tick_R_A,first_touch_time_A,auditable_yes_no_A,notes_A,month_B,direction_B,entry_time_ny_B,historical_entry_B,executable_entry_B,entry_diff_pips_B,sl_B,tp_B,be_trigger_B,be_stop_B,tick_outcome_B,tick_R_B,first_touch_time_B,auditable_yes_no_B,notes_B,B_minus_A,changed_outcome
2203,2024-07,SHORT,2024-07-23T13:03:00+00:00,1.08535,1.08535,0.0,1.0858900000000002,1.084846,1.085206,1.08535,FORCED_CLOSE,0.2500000000003348,2024-07-23T13:12:00.267000+00:00,YES,Audit Phase 50O-B: Model A,2024-07,SHORT,2024-07-23T13:03:00+00:00,1.08535,1.08553,1.80000000000069,1.0858900000000002,1.085026,1.085386,1.08553,BE,0.0,2024-07-23T13:07:57.990000+00:00,YES,Audit Phase 50O-B: Model B,-0.2500000000003348,True
2204,2024-07,LONG,2024-07-24T11:48:00+00:00,1.08477,1.08477,0.0,1.0835199999999998,1.0861980000000002,1.0851780000000002,1.08477,FORCED_CLOSE,1.3823529411761126,2024-07-24T13:42:00.207000+00:00,YES,Audit Phase 50O-B: Model A,2024-07,LONG,2024-07-24T11:48:00+00:00,1.08477,1.08454,2.2999999999995246,1.0835199999999998,1.0859680000000005,1.0849480000000002,1.08454,TP,1.4,2024-07-24T13:08:37.294000+00:00,YES,Audit Phase 50O-B: Model B,0.017647058823887285,True
2205,2024-07,SHORT,2024-07-25T17:27:00+00:00,1.08586,1.08586,0.0,1.08734,1.084138,1.085368,1.08586,FORCED_CLOSE,0.5691056910570285,2024-07-26T00:00:02.072000+00:00,YES,Audit Phase 50O-B: Model A,2024-07,SHORT,2024-07-25T17:27:00+00:00,1.08586,1.08611,2.4999999999986144,1.08734,1.084388,1.085618,1.08611,TP,1.4,2024-07-25T20:35:16.927000+00:00,YES,Audit Phase 50O-B: Model B,0.8308943089429714,True
2206,2024-07,SHORT,2024-07-26T14:24:00+00:00,1.08566,1.08566,0.0,1.0874100000000002,1.08391,1.08516,1.08566,FORCED_CLOSE,0.2560000000000579,2024-07-26T14:42:00.157000+00:00,YES,Audit Phase 50O-B: Model A,2024-07,SHORT,2024-07-26T14:24:00+00:00,1.08566,1.08616,4.999999999999449,1.0874100000000002,1.08441,1.08566,1.08616,FORCED_CLOSE,0.6559999999999818,2024-07-26T14:42:00.157000+00:00,YES,Audit Phase 50O-B: Model B,0.3999999999999239,False
2207,2024-07,SHORT,2024-07-29T11:00:00+00:00,1.08341,1.08341,0.0,1.0838500000000002,1.0830319999999998,1.083302,1.08341,BE,0.0,2024-07-29T11:06:56.295000+00:00,YES,Audit Phase 50O-B: Model A,2024-07,SHORT,2024-07-29T11:00:00+00:00,1.08341,1.08358,1.7000000000000348,1.0838500000000002,1.0832019999999998,1.083472,1.08358,FORCED_CLOSE,0.7407407407401105,2024-07-29T11:09:01.658000+00:00,YES,Audit Phase 50O-B: Model B,0.7407407407401105,True
2208,2024-07,SHORT,2024-07-30T11:06:00+00:00,1.08309,1.08309,0.0,1.08355,1.0826,1.08295,1.08309,FORCED_CLOSE,0.1428571428574443,2024-07-30T11:12:00.529000+00:00,YES,Audit Phase 50O-B: Model A,2024-07,SHORT,2024-07-30T11:06:00+00:00,1.08309,1.0832,1.0999999999983243,1.08355,1.0827099999999998,1.08306,1.0832,FORCED_CLOSE,0.4571428571426799,2024-07-30T11:12:00.529000+00:00,YES,Audit Phase 50O-B: Model B,0.31428571428523555,False
2209,2024-07,SHORT,2024-07-31T11:42:00+00:00,1.08343,1.08343,0.0,1.0845100000000003,1.0824779999999996,1.0831579999999998,1.08343,FORCED_CLOSE,0.6323529411761823,2024-07-31T12:15:00.081000+00:00,YES,Audit Phase 50O-B: Model A,2024-07,SHORT,2024-07-31T11:42:00+00:00,1.08343,1.08383,4.00000000000178,1.0845100000000003,1.0828779999999998,1.083558,1.08383,TP,1.4,2024-07-31T11:54:32.692000+00:00,YES,Audit Phase 50O-B: Model B,0.7676470588238176,True
2210,2024-08,SHORT,2024-08-01T13:00:00+00:00,1.0793,1.0793,0.0,1.0809400000000002,1.0774659999999998,1.078776,1.0793,BE,0.0,2024-08-01T13:23:58.494000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,SHORT,2024-08-01T13:00:00+00:00,1.0793,1.07963,3.300000000001635,1.0809400000000002,1.077796,1.079106,1.07963,BE,0.0,2024-08-01T13:34:55.454000+00:00,YES,Audit Phase 50O-B: Model B,0.0,False
2211,2024-08,LONG,2024-08-02T11:00:00+00:00,1.08268,1.08268,0.0,1.0818199999999998,1.0833660000000005,1.0828760000000002,1.08268,FORCED_CLOSE,0.8367346938770825,2024-08-02T11:24:00.169000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-02T11:00:00+00:00,1.08268,1.08231,3.699999999999815,1.0818199999999998,1.0829960000000003,1.0825060000000002,1.08231,TP,1.4,2024-08-02T11:17:44.452000+00:00,YES,Audit Phase 50O-B: Model B,0.5632653061229174,True
2212,2024-08,LONG,2024-08-06T11:00:00+00:00,1.09117,1.09117,0.0,1.0899599999999998,1.09243,1.09153,1.09117,FORCED_CLOSE,0.222222222222173,2024-08-06T12:18:00.141000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-06T11:00:00+00:00,1.09117,1.09086,3.1000000000003247,1.0899599999999998,1.09212,1.09122,1.09086,FORCED_CLOSE,0.5666666666666152,2024-08-06T12:18:00.141000+00:00,YES,Audit Phase 50O-B: Model B,0.3444444444444422,False
2213,2024-08,LONG,2024-08-07T14:18:00+00:00,1.09238,1.09238,0.0,1.0914399999999995,1.09322,1.09262,1.09238,FORCED_CLOSE,0.5666666666665838,2024-08-07T14:39:04.869000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-07T14:18:00+00:00,1.09238,1.09204,3.4000000000000696,1.0914399999999995,1.09288,1.09228,1.09204,BE,0.0,2024-08-07T14:25:32.524000+00:00,YES,Audit Phase 50O-B: Model B,-0.5666666666665838,True
2214,2024-08,SHORT,2024-08-08T12:30:00+00:00,1.09119,1.09119,0.0,1.0950000000000002,1.088166,1.090326,1.09119,FORCED_CLOSE,1.3379629629629284,2024-08-08T13:48:00.065000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,SHORT,2024-08-08T12:30:00+00:00,1.09119,1.09284,16.499999999999293,1.0950000000000002,1.089816,1.091976,1.09284,TP,1.4,2024-08-08T12:47:34.411000+00:00,YES,Audit Phase 50O-B: Model B,0.06203703703707153,True
2215,2024-08,SHORT,2024-08-09T12:15:00+00:00,1.09138,1.09138,0.0,1.0922500000000002,1.090442,1.091112,1.09138,FORCED_CLOSE,0.4626865671641585,2024-08-09T12:36:00.160000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,SHORT,2024-08-09T12:15:00+00:00,1.09138,1.09158,1.99999999999978,1.0922500000000002,1.090642,1.091312,1.09158,BE,0.0,2024-08-09T12:28:58.118000+00:00,YES,Audit Phase 50O-B: Model B,-0.4626865671641585,True
2216,2024-08,LONG,2024-08-12T11:03:00+00:00,1.09287,1.09287,0.0,1.09187,1.093948,1.093178,1.09287,FORCED_CLOSE,-0.9870129870129808,2024-08-12T12:42:00.296000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-12T11:03:00+00:00,1.09287,1.09264,2.2999999999995246,1.09187,1.0937180000000002,1.092948,1.09264,FORCED_CLOSE,-0.6883116883117826,2024-08-12T12:42:00.296000+00:00,YES,Audit Phase 50O-B: Model B,0.2987012987011982,False
2217,2024-08,LONG,2024-08-13T11:09:00+00:00,1.09256,1.09256,0.0,1.0920699999999997,1.0931340000000005,1.092724,1.09256,FORCED_CLOSE,1.0243902439021513,2024-08-13T11:51:02.169000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-13T11:09:00+00:00,1.09256,1.09248,0.8000000000008001,1.0920699999999997,1.0930540000000002,1.092644,1.09248,FORCED_CLOSE,1.2195121951217636,2024-08-13T11:51:02.169000+00:00,YES,Audit Phase 50O-B: Model B,0.1951219512196123,False
2218,2024-08,SHORT,2024-08-14T12:03:00+00:00,1.1019,1.1019,0.0,1.1042,1.099464,1.101204,1.1019,FORCED_CLOSE,0.1724137931035569,2024-08-14T12:36:00.031000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,SHORT,2024-08-14T12:03:00+00:00,1.1019,1.10246,5.599999999998939,1.1042,1.100024,1.101764,1.10246,BE,0.0,2024-08-14T12:23:33.202000+00:00,YES,Audit Phase 50O-B: Model B,-0.1724137931035569,True
2219,2024-08,SHORT,2024-08-15T12:30:00+00:00,1.09728,1.09728,0.0,1.1053800000000005,1.0913439999999996,1.095584,1.09728,FORCED_CLOSE,0.1415094339622419,2024-08-15T14:15:00.121000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,SHORT,2024-08-15T12:30:00+00:00,1.09728,1.10114,38.59999999999975,1.1053800000000005,1.0952039999999996,1.099444,1.10114,TP,1.4,2024-08-15T12:56:55.829000+00:00,YES,Audit Phase 50O-B: Model B,1.258490566037758,True
2220,2024-08,SHORT,2024-08-16T14:00:00+00:00,1.09977,1.09977,0.0,1.1007700000000002,1.0989999999999995,1.0995499999999998,1.09977,FORCED_CLOSE,0.9090909090904784,2024-08-16T14:18:01.118000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,SHORT,2024-08-16T14:00:00+00:00,1.09977,1.10022,4.500000000000615,1.1007700000000002,1.0994499999999996,1.1,1.10022,TP,1.4,2024-08-16T14:13:08.113000+00:00,YES,Audit Phase 50O-B: Model B,0.4909090909095215,True
2221,2024-08,LONG,2024-08-19T11:45:00+00:00,1.10387,1.10387,0.0,1.1028099999999998,1.1048779999999998,1.104158,1.10387,FORCED_CLOSE,0.3194444444446868,2024-08-19T12:27:04.827000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-19T11:45:00+00:00,1.10387,1.10353,3.4000000000000696,1.1028099999999998,1.1045379999999998,1.103818,1.10353,FORCED_CLOSE,0.7916666666669187,2024-08-19T12:27:04.827000+00:00,YES,Audit Phase 50O-B: Model B,0.47222222222223187,False
2222,2024-08,LONG,2024-08-20T12:21:00+00:00,1.10869,1.10869,0.0,1.10776,1.1097400000000002,1.10899,1.10869,FORCED_CLOSE,1.146666666666471,2024-08-20T12:57:06.100000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-20T12:21:00+00:00,1.10869,1.10851,1.7999999999984695,1.10776,1.1095600000000003,1.1088100000000003,1.10851,TP,1.4,2024-08-20T12:50:19.356000+00:00,YES,Audit Phase 50O-B: Model B,0.2533333333335288,True
2223,2024-08,LONG,2024-08-21T15:24:00+00:00,1.11406,1.11406,0.0,1.1111999999999995,1.1164680000000002,1.114748,1.11406,TP,1.4,2024-08-21T18:03:00.792000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-21T15:24:00+00:00,1.11406,1.11292,11.400000000001407,1.1111999999999995,1.115328,1.113608,1.11292,TP,1.4,2024-08-21T17:41:13.211000+00:00,YES,Audit Phase 50O-B: Model B,0.0,False
2224,2024-08,LONG,2024-08-22T12:42:00+00:00,1.1137,1.1137,0.0,1.11207,1.115478,1.114208,1.1137,FORCED_CLOSE,0.1968503937008376,2024-08-22T13:03:02.251000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-22T12:42:00+00:00,1.1137,1.11334,3.5999999999991594,1.11207,1.115118,1.113848,1.11334,FORCED_CLOSE,0.480314960629883,2024-08-22T13:03:02.251000+00:00,YES,Audit Phase 50O-B: Model B,0.2834645669290454,False
2225,2024-08,LONG,2024-08-23T13:57:00+00:00,1.11153,1.11153,0.0,1.1104499999999995,1.1122020000000004,1.111722,1.11153,FORCED_CLOSE,-0.1874999999996843,2024-08-23T14:00:00.144000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-23T13:57:00+00:00,1.11153,1.11093,5.999999999999339,1.1104499999999995,1.1116020000000004,1.1111220000000002,1.11093,FORCED_CLOSE,1.0624999999991365,2024-08-23T14:00:00.144000+00:00,YES,Audit Phase 50O-B: Model B,1.2499999999988207,False
2226,2024-08,SHORT,2024-08-26T12:30:00+00:00,1.11588,1.11588,0.0,1.11755,1.1143819999999998,1.115452,1.11588,FORCED_CLOSE,0.1495327102803018,2024-08-26T13:24:00.204000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,SHORT,2024-08-26T12:30:00+00:00,1.11588,1.11648,5.999999999999339,1.11755,1.1149819999999997,1.1160519999999998,1.11648,BE,0.0,2024-08-26T12:47:59.655000+00:00,YES,Audit Phase 50O-B: Model B,-0.1495327102803018,True
2227,2024-08,SHORT,2024-08-27T11:57:00+00:00,1.11605,1.11605,0.0,1.1173900000000003,1.1146219999999998,1.1156419999999998,1.11605,FORCED_CLOSE,0.0980392156862444,2024-08-27T12:54:00.156000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,SHORT,2024-08-27T11:57:00+00:00,1.11605,1.11637,3.20000000000098,1.1173900000000003,1.114942,1.115962,1.11637,BE,0.0,2024-08-27T12:04:13.603000+00:00,YES,Audit Phase 50O-B: Model B,-0.0980392156862444,True
2228,2024-08,LONG,2024-08-29T15:09:00+00:00,1.1075,1.1075,0.0,1.10615,1.108788,1.107868,1.1075,FORCED_CLOSE,0.4456521739130668,2024-08-29T15:36:00.097000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-29T15:09:00+00:00,1.1075,1.10707,4.299999999999304,1.10615,1.108358,1.107438,1.10707,FORCED_CLOSE,0.9130434782608172,2024-08-29T15:36:00.097000+00:00,YES,Audit Phase 50O-B: Model B,0.46739130434775045,False
2229,2024-08,LONG,2024-08-30T13:51:00+00:00,1.10722,1.10722,0.0,1.1045399999999996,1.1099360000000005,1.1079960000000002,1.10722,FORCED_CLOSE,0.0309278350515169,2024-08-30T14:57:00.115000+00:00,YES,Audit Phase 50O-B: Model A,2024-08,LONG,2024-08-30T13:51:00+00:00,1.10722,1.10648,7.4000000000018495,1.1045399999999996,1.1091960000000003,1.107256,1.10648,BE,0.0,2024-08-30T14:22:56.983000+00:00,YES,Audit Phase 50O-B: Model B,-0.0309278350515169,True
2250,2024-10,SHORT,2024-10-01T12:15:00+00:00,1.10772,1.10772,0.0,1.10926,1.105984,1.107224,1.10772,FORCED_CLOSE,0.3064516129032389,2024-10-01T13:03:00.934000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-01T12:15:00+00:00,1.10772,1.10802,2.9999999999996696,1.10926,1.1062839999999998,1.107524,1.10802,BE,0.0,2024-10-01T12:32:04.523000+00:00,YES,Audit Phase 50O-B: Model B,-0.3064516129032389,True
2251,2024-10,SHORT,2024-10-02T12:15:00+00:00,1.10635,1.10635,0.0,1.1087500000000003,1.1042779999999994,1.1057579999999998,1.10635,FORCED_CLOSE,0.452702702702576,2024-10-02T13:06:00.107000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-02T12:15:00+00:00,1.10635,1.10727,9.20000000000032,1.1087500000000003,1.1051979999999997,1.1066779999999998,1.10727,TP,1.4,2024-10-02T12:46:26.980000+00:00,YES,Audit Phase 50O-B: Model B,0.9472972972974238,True
2252,2024-10,SHORT,2024-10-03T12:03:00+00:00,1.1041,1.1041,0.0,1.1052300000000002,1.1031479999999998,1.103828,1.1041,FORCED_CLOSE,0.279411764705998,2024-10-03T12:30:00.102000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-03T12:03:00+00:00,1.1041,1.10455,4.499999999998394,1.1052300000000002,1.1035979999999996,1.104278,1.10455,TP,1.4,2024-10-03T12:24:24.006000+00:00,YES,Audit Phase 50O-B: Model B,1.120588235294002,True
2253,2024-10,SHORT,2024-10-04T12:09:00+00:00,1.10277,1.10277,0.0,1.1034000000000002,1.1021959999999995,1.102606,1.10277,FORCED_CLOSE,-1.1463414634140028,2024-10-04T12:30:00.148000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-04T12:09:00+00:00,1.10277,1.10299,2.199999999998869,1.1034000000000002,1.1024159999999996,1.102826,1.10299,BE,0.0,2024-10-04T12:25:38.907000+00:00,YES,Audit Phase 50O-B: Model B,1.1463414634140028,True
2254,2024-10,LONG,2024-10-07T13:54:00+00:00,1.09803,1.09803,0.0,1.0968099999999998,1.0993180000000002,1.0983980000000002,1.09803,FORCED_CLOSE,0.4021739130433707,2024-10-07T14:03:00.496000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,LONG,2024-10-07T13:54:00+00:00,1.09803,1.09773,2.9999999999996696,1.0968099999999998,1.0990180000000005,1.0980980000000002,1.09773,FORCED_CLOSE,0.728260869565003,2024-10-07T14:03:00.496000+00:00,YES,Audit Phase 50O-B: Model B,0.32608695652163233,False
2255,2024-10,LONG,2024-10-08T11:45:00+00:00,1.09849,1.09849,0.0,1.0975399999999995,1.099526,1.098786,1.09849,FORCED_CLOSE,0.2972972972974044,2024-10-08T12:06:02.358000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,LONG,2024-10-08T11:45:00+00:00,1.09849,1.09828,2.100000000000435,1.0975399999999995,1.099316,1.098576,1.09828,FORCED_CLOSE,0.5810810810812087,2024-10-08T12:06:02.358000+00:00,YES,Audit Phase 50O-B: Model B,0.2837837837838043,False
2257,2024-10,SHORT,2024-10-10T14:06:00+00:00,1.09329,1.09329,0.0,1.0947900000000002,1.0918480000000002,1.092878,1.09329,FORCED_CLOSE,1.0000000000000837,2024-10-10T14:30:00.056000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-10T14:06:00+00:00,1.09329,1.09376,4.699999999999704,1.0947900000000002,1.092318,1.093348,1.09376,BE,0.0,2024-10-10T14:11:10.220000+00:00,YES,Audit Phase 50O-B: Model B,-1.0000000000000837,True
2258,2024-10,SHORT,2024-10-11T11:15:00+00:00,1.09301,1.09301,0.0,1.09395,1.092044,1.092734,1.09301,FORCED_CLOSE,0.2028985507246797,2024-10-11T11:33:00.626000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-11T11:15:00+00:00,1.09301,1.09326,2.4999999999986144,1.09395,1.092294,1.092984,1.09326,FORCED_CLOSE,0.565217391304189,2024-10-11T11:33:00.626000+00:00,YES,Audit Phase 50O-B: Model B,0.36231884057950936,False
2259,2024-10,SHORT,2024-10-14T12:36:00+00:00,1.09084,1.09084,0.0,1.09177,1.0905320000000005,1.0907520000000002,1.09084,BE,0.0,2024-10-14T12:45:57.214000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-14T12:36:00+00:00,1.09084,1.09155,7.099999999999884,1.09177,1.0912420000000005,1.0914620000000002,1.09155,TP,1.4,2024-10-14T12:37:34.581000+00:00,YES,Audit Phase 50O-B: Model B,1.4,True
2260,2024-10,SHORT,2024-10-15T13:24:00+00:00,1.091,1.091,0.0,1.09207,1.0899219999999998,1.090692,1.091,FORCED_CLOSE,1.0129870129868852,2024-10-15T14:39:00.596000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-15T13:24:00+00:00,1.091,1.0913,2.9999999999996696,1.09207,1.0902219999999998,1.090992,1.0913,BE,0.0,2024-10-15T13:30:58.275000+00:00,YES,Audit Phase 50O-B: Model B,-1.0129870129868852,True
2261,2024-10,SHORT,2024-10-16T12:36:00+00:00,1.08927,1.08927,0.0,1.0905200000000004,1.0879119999999995,1.088882,1.08927,FORCED_CLOSE,0.4432989690719561,2024-10-16T13:15:00.232000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-16T12:36:00+00:00,1.08927,1.08955,2.80000000000058,1.0905200000000004,1.0881919999999996,1.089162,1.08955,FORCED_CLOSE,0.7319587628863596,2024-10-16T13:15:00.232000+00:00,YES,Audit Phase 50O-B: Model B,0.28865979381440354,False
2262,2024-10,SHORT,2024-10-17T11:54:00+00:00,1.08633,1.08633,0.0,1.08699,1.08563,1.08613,1.08633,FORCED_CLOSE,0.2800000000000019,2024-10-17T12:15:00.040000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-17T11:54:00+00:00,1.08633,1.08649,1.5999999999993797,1.08699,1.0857899999999998,1.08629,1.08649,BE,0.0,2024-10-17T12:08:20.464000+00:00,YES,Audit Phase 50O-B: Model B,-0.2800000000000019,True
2263,2024-10,SHORT,2024-10-18T11:54:00+00:00,1.08462,1.08462,0.0,1.0852800000000002,1.0842279999999995,1.0845079999999998,1.08462,FORCED_CLOSE,-1.071428571428481,2024-10-18T12:30:04.677000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-18T11:54:00+00:00,1.08462,1.085,3.8000000000004697,1.0852800000000002,1.0846079999999998,1.084888,1.085,TP,1.4,2024-10-18T11:57:03.774000+00:00,YES,Audit Phase 50O-B: Model B,2.471428571428481,True
2264,2024-10,SHORT,2024-10-21T14:21:00+00:00,1.0841,1.0841,0.0,1.0853400000000002,1.082882,1.083752,1.0841,FORCED_CLOSE,1.1724137931033376,2024-10-21T15:06:00.164000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-21T14:21:00+00:00,1.0841,1.08447,3.699999999999815,1.0853400000000002,1.083252,1.084122,1.08447,TP,1.4,2024-10-21T15:03:50.396000+00:00,YES,Audit Phase 50O-B: Model B,0.2275862068966623,True
2265,2024-10,SHORT,2024-10-22T12:00:00+00:00,1.08187,1.08187,0.0,1.08213,1.081324,1.081714,1.08187,BE,0.0,2024-10-22T12:02:26.441000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-22T12:00:00+00:00,1.08187,1.08174,1.3000000000018552,1.08213,1.0811939999999998,1.081584,1.08174,SL,-1.0,2024-10-22T12:08:47.391000+00:00,YES,Audit Phase 50O-B: Model B,-1.0,True
2266,2024-10,SHORT,2024-10-23T20:12:00+00:00,1.07837,1.07837,0.0,1.0788400000000002,1.0778519999999998,1.078222,1.07837,FORCED_CLOSE,0.2162162162163156,2024-10-23T20:51:00.263000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-23T20:12:00+00:00,1.07837,1.07847,0.99999999999989,1.0788400000000002,1.0779519999999998,1.078322,1.07847,FORCED_CLOSE,0.48648648648641,2024-10-23T20:51:00.263000+00:00,YES,Audit Phase 50O-B: Model B,0.2702702702700944,False
2267,2024-10,SHORT,2024-10-24T18:27:00+00:00,1.08183,1.08183,0.0,1.0826900000000002,1.080794,1.081534,1.08183,FORCED_CLOSE,-1.0945945945944162,2024-10-24T19:33:06.641000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-24T18:27:00+00:00,1.08183,1.08195,1.1999999999989797,1.0826900000000002,1.080914,1.081654,1.08195,FORCED_CLOSE,-0.9324324324324138,2024-10-24T19:33:06.641000+00:00,YES,Audit Phase 50O-B: Model B,0.1621621621620024,False
2268,2024-10,SHORT,2024-10-25T13:30:00+00:00,1.08286,1.08286,0.0,1.0841000000000005,1.0813199999999996,1.0824199999999995,1.08286,FORCED_CLOSE,0.9363636363632576,2024-10-25T15:36:00.106000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-25T13:30:00+00:00,1.08286,1.083,1.40000000000029,1.0841000000000005,1.0814599999999996,1.0825599999999995,1.083,FORCED_CLOSE,1.0636363636359767,2024-10-25T15:36:00.106000+00:00,YES,Audit Phase 50O-B: Model B,0.1272727272727191,False
2269,2024-10,SHORT,2024-10-28T12:45:00+00:00,1.08134,1.08134,0.0,1.0827100000000005,1.079785999999999,1.0808959999999996,1.08134,FORCED_CLOSE,-1.0180180180175356,2024-10-28T14:51:00.024000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-28T12:45:00+00:00,1.08134,1.0816,2.5999999999992696,1.0827100000000005,1.080045999999999,1.0811559999999996,1.0816,FORCED_CLOSE,-0.7837837837834938,2024-10-28T14:51:00.024000+00:00,YES,Audit Phase 50O-B: Model B,0.23423423423404177,False
2270,2024-10,SHORT,2024-10-29T11:00:00+00:00,1.08022,1.08022,0.0,1.0810400000000002,1.0795479999999995,1.080028,1.08022,FORCED_CLOSE,0.3749999999999875,2024-10-29T11:33:00.064000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-29T11:00:00+00:00,1.08022,1.08056,3.4000000000000696,1.0810400000000002,1.0798879999999995,1.080368,1.08056,TP,1.4,2024-10-29T11:15:29.186000+00:00,YES,Audit Phase 50O-B: Model B,1.0250000000000123,True
2271,2024-10,SHORT,2024-10-30T11:12:00+00:00,1.08307,1.08307,0.0,1.0838800000000004,1.0822859999999996,1.0828459999999998,1.08307,FORCED_CLOSE,1.3392857142850476,2024-10-30T11:51:01.641000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-30T11:12:00+00:00,1.08307,1.08332,2.500000000000835,1.0838800000000004,1.0825359999999995,1.0830959999999998,1.08332,BE,0.0,2024-10-30T11:21:26.529000+00:00,YES,Audit Phase 50O-B: Model B,-1.3392857142850476,True
2272,2024-10,SHORT,2024-10-31T18:48:00+00:00,1.08644,1.08644,0.0,1.0874100000000002,1.0859639999999997,1.086304,1.08644,FORCED_CLOSE,-2.058823529410327,2024-10-31T19:03:00.117000+00:00,YES,Audit Phase 50O-B: Model A,2024-10,SHORT,2024-10-31T18:48:00+00:00,1.08644,1.08707,6.299999999999084,1.0874100000000002,1.0865939999999996,1.0869339999999998,1.08707,TP,1.4,2024-10-31T18:50:41.825000+00:00,YES,Audit Phase 50O-B: Model B,3.458823529410327,True
2273,2024-11,SHORT,2024-11-01T12:24:00+00:00,1.08643,1.08643,0.0,1.0909800000000005,1.0804939999999996,1.084734,1.08643,BE,0.0,2024-11-03T22:00:05.216000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-01T12:24:00+00:00,1.08643,1.08674,3.1000000000003247,1.0909800000000005,1.0808039999999997,1.085044,1.08674,BE,0.0,2024-11-03T22:00:05.216000+00:00,YES,Audit Phase 50O-B: Model B,0.0,False
2274,2024-11,SHORT,2024-11-04T15:45:00+00:00,1.08975,1.08975,0.0,1.0915200000000005,1.0881259999999997,1.089286,1.08975,FORCED_CLOSE,1.1810344827584975,2024-11-04T16:54:01.387000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,SHORT,2024-11-04T15:45:00+00:00,1.08975,1.09036,6.099999999999994,1.0915200000000005,1.0887359999999997,1.089896,1.09036,TP,1.4,2024-11-04T16:23:35.298000+00:00,YES,Audit Phase 50O-B: Model B,0.21896551724150237,True
2275,2024-11,LONG,2024-11-05T14:09:00+00:00,1.08981,1.08981,0.0,1.0888999999999998,1.090748,1.090078,1.08981,FORCED_CLOSE,1.134328358208926,2024-11-05T14:21:00.082000+00:00,YES,Audit Phase 50O-B: Model A,2024-11,LONG,2024-11-05T14:09:00+00:00,1.08981,1.08957,2.40000000000018,1.0888999999999998,1.090508,1.089838,1.08957,TP,1.4,2024-11-05T14:18:14.278000+00:00,YES,Audit Phase 50O-B: Model B,0.26567164179107383,True
