file,te_pct,te_r_contribution,total_r,pf_original,pf_te_0r
PHASE50M_CORRECTED_TICK_TRADE_LEVEL.csv,33.70165745856354,35.01219104089886,114.61219104089886,18.105842281110334,27.533333333333342
PHASE50S_201708_GEMINI_TRADE_LEVEL.csv,73.68421052631578,5.468937352830926,5.468937352830926,3.317366817405668,0.0
