outcome,R,entry_p,exit_p,entry_ts,exit_ts,be_activated,sl_price,tp_price,be_trigger_price,log_events,trade_id,month
TP,1.2,1.08445,1.085248,2024-05-23 11:33:11.586000+00:00,2024-05-23 11:59:04.544000+00:00,True,1.08388,1.085248,1.084678,"[{'ts': Timestamp('2024-05-23 11:34:13.578000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08468}]",2167,2024_05
TIME_EXIT,-0.394174757281532,1.08494,1.08514,2024-05-24 16:48:08.628000+00:00,2024-05-24 17:47:54.354000+00:00,False,1.08597,1.083498,1.084528,[],2168,2024_05
TIME_EXIT,-0.13518518518517178,1.08586,1.08593,2024-05-27 14:54:04.126000+00:00,2024-05-27 15:53:24.071000+00:00,False,1.08478,1.087372,1.086292,[],2169,2024_05
TP,1.2,1.08796,1.088898,2024-05-28 11:03:05.122000+00:00,2024-05-28 11:17:57.312000+00:00,True,1.08729,1.088898,1.088228,"[{'ts': Timestamp('2024-05-28 11:04:21.659000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08823}]",2170,2024_05
TIME_EXIT,0.8255102040816671,1.08324,1.08123,2024-05-29 14:21:04.703000+00:00,2024-05-29 15:20:58.909000+00:00,True,1.0852,1.080496,1.082456,"[{'ts': Timestamp('2024-05-29 14:23:00.301000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08244}]",2171,2024_05
TP,1.2,1.08169,1.083202,2024-05-30 12:30:02.189000+00:00,2024-05-30 12:55:57.995000+00:00,True,1.08061,1.083202,1.082122,"[{'ts': Timestamp('2024-05-30 12:30:06.445000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08227}]",2172,2024_05
BE,-0.2,1.085,1.085,2024-05-31 11:03:07.494000+00:00,2024-05-31 11:55:13.488000+00:00,True,1.08448,1.085728,1.085208,"[{'ts': Timestamp('2024-05-31 11:05:57.513000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08521}]",2173,2024_05
TP,1.2,1.08373,1.084122,2024-06-03 11:00:06.771000+00:00,2024-06-03 11:14:29.609000+00:00,True,1.08345,1.084122,1.083842,"[{'ts': Timestamp('2024-06-03 11:00:51.372000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08385}]",2174,2024_06
TP,1.2,1.0875,1.08701,2024-06-06 11:03:07.175000+00:00,2024-06-06 11:21:35.411000+00:00,True,1.08785,1.08701,1.08736,"[{'ts': Timestamp('2024-06-06 11:06:13.176000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08736}]",2175,2024_06
TIME_EXIT,0.5217806041335435,1.08749,1.08295,2024-06-07 12:30:02.121000+00:00,2024-06-07 13:30:01.046000+00:00,True,1.09378,1.078684,1.084974,"[{'ts': Timestamp('2024-06-07 12:30:11.828000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08496}]",2176,2024_06
TP,1.2,1.07381,1.074342,2024-06-10 11:06:03.227000+00:00,2024-06-10 11:13:41.628000+00:00,True,1.07343,1.074342,1.073962,"[{'ts': Timestamp('2024-06-10 11:09:03.395000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07397}]",2177,2024_06
TP,1.2,1.07394,1.072988,2024-06-11 11:09:05.645000+00:00,2024-06-11 11:14:43.605000+00:00,True,1.07462,1.072988,1.073668,"[{'ts': Timestamp('2024-06-11 11:10:44.960000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07366}]",2178,2024_06
BE,-0.2,1.08279,1.08279,2024-06-12 13:24:03.317000+00:00,2024-06-12 13:40:00.723000+00:00,True,1.0815,1.084596,1.083306,"[{'ts': Timestamp('2024-06-12 13:29:23.215000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08332}]",2179,2024_06
BE,-0.2,1.07866,1.07866,2024-06-13 12:18:03.027000+00:00,2024-06-13 12:30:00.699000+00:00,True,1.07766,1.08006,1.07906,"[{'ts': Timestamp('2024-06-13 12:21:19.245000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07907}]",2180,2024_06
TP,1.2,1.06894,1.067876,2024-06-14 13:09:02.163000+00:00,2024-06-14 13:21:49.968000+00:00,True,1.0697,1.067876,1.068636,"[{'ts': Timestamp('2024-06-14 13:10:05.609000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.06863}]",2181,2024_06
TP,1.2,1.07165,1.07235,2024-06-17 15:06:04.132000+00:00,2024-06-17 15:17:05.619000+00:00,True,1.07115,1.07235,1.07185,"[{'ts': Timestamp('2024-06-17 15:07:46.905000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07187}]",2182,2024_06
TIME_EXIT,0.2575471698113856,1.07222,1.07319,2024-06-18 12:30:02.089000+00:00,2024-06-18 13:30:01.012000+00:00,True,1.0701,1.075188,1.073068,"[{'ts': Timestamp('2024-06-18 12:30:14.941000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0731}]",2183,2024_06
TP,1.2,1.07285,1.071996,2024-06-20 11:24:05.868000+00:00,2024-06-20 11:55:56.693000+00:00,True,1.07346,1.071996,1.072606,"[{'ts': Timestamp('2024-06-20 11:36:17.448000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0726}]",2184,2024_06
TP,1.2,1.07221,1.071524,2024-06-25 11:03:04.716000+00:00,2024-06-25 11:25:42.679000+00:00,True,1.0727,1.071524,1.072014,"[{'ts': Timestamp('2024-06-25 11:17:40.109000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07197}]",2185,2024_06
TP,1.2,1.06829,1.069214,2024-06-26 11:42:10.266000+00:00,2024-06-26 11:58:03.037000+00:00,True,1.06763,1.069214,1.068554,"[{'ts': Timestamp('2024-06-26 11:52:40.781000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.06856}]",2186,2024_06
BE,-0.2,1.0697,1.0697,2024-06-27 12:18:14.255000+00:00,2024-06-27 12:30:28.327000+00:00,True,1.06873,1.071058,1.070088,"[{'ts': Timestamp('2024-06-27 12:20:29.151000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07009}]",2187,2024_06
TP,1.2,1.07065,1.069474,2024-06-28 11:24:04.956000+00:00,2024-06-28 11:56:13.804000+00:00,True,1.07149,1.069474,1.070314,"[{'ts': Timestamp('2024-06-28 11:29:16.608000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0703}]",2188,2024_06
TP,1.2,1.07571,1.07277,2024-07-01 14:09:02.729000+00:00,2024-07-01 15:01:26.677000+00:00,True,1.07781,1.07277,1.07487,"[{'ts': Timestamp('2024-07-01 14:13:17.007000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07487}]",2189,2024_07
BE,-0.2,1.07317,1.07317,2024-07-02 13:00:02.742000+00:00,2024-07-02 13:15:42.158000+00:00,True,1.0726,1.073968,1.073398,"[{'ts': Timestamp('2024-07-02 13:01:18.613000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07341}]",2190,2024_07
TP,1.2,1.07568,1.076954,2024-07-03 12:15:02.164000+00:00,2024-07-03 12:33:30.724000+00:00,True,1.07477,1.076954,1.076044,"[{'ts': Timestamp('2024-07-03 12:15:13.182000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07606}]",2191,2024_07
TP,1.2,1.08016,1.080734,2024-07-04 14:00:08.256000+00:00,2024-07-04 14:46:12.203000+00:00,True,1.07975,1.080734,1.080324,"[{'ts': Timestamp('2024-07-04 14:24:32.466000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08033}]",2192,2024_07
BE,-0.2,1.08223,1.08223,2024-07-05 11:03:02.520000+00:00,2024-07-05 11:29:33.692000+00:00,True,1.08269,1.081586,1.082046,"[{'ts': Timestamp('2024-07-05 11:24:42.634000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08204}]",2193,2024_07
BE,-0.2,1.0843,1.0843,2024-07-08 13:06:02.405000+00:00,2024-07-08 13:13:57.597000+00:00,True,1.08501,1.083306,1.084016,"[{'ts': Timestamp('2024-07-08 13:08:33.082000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08401}]",2194,2024_07
TP,1.2,1.08205,1.081308,2024-07-09 11:09:07.249000+00:00,2024-07-09 11:38:34.223000+00:00,True,1.08258,1.081308,1.081838,"[{'ts': Timestamp('2024-07-09 11:19:01.489000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08183}]",2195,2024_07
TIME_EXIT,0.14545454545478997,1.08228,1.08247,2024-07-10 11:30:06.135000+00:00,2024-07-10 12:30:02.214000+00:00,True,1.08173,1.08305,1.0825,"[{'ts': Timestamp('2024-07-10 11:36:47.984000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08254}]",2196,2024_07
BE,-0.2,1.08898,1.08898,2024-07-12 11:54:06.094000+00:00,2024-07-12 12:03:02.405000+00:00,True,1.08929,1.088546,1.088856,"[{'ts': Timestamp('2024-07-12 11:55:13.109000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08885}]",2197,2024_07
TP,1.2,1.09168,1.090448,2024-07-15 15:21:03.188000+00:00,2024-07-15 16:11:38.240000+00:00,True,1.09256,1.090448,1.091328,"[{'ts': Timestamp('2024-07-15 15:25:46.866000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09132}]",2198,2024_07
BE,-0.2,1.08785,1.08785,2024-07-16 13:39:03.033000+00:00,2024-07-16 14:09:58.940000+00:00,True,1.08682,1.089292,1.088262,"[{'ts': Timestamp('2024-07-16 13:51:10.392000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08827}]",2199,2024_07
TP,1.2,1.09281,1.09358,2024-07-18 12:15:02.857000+00:00,2024-07-18 12:30:33.129000+00:00,True,1.09226,1.09358,1.09303,"[{'ts': Timestamp('2024-07-18 12:15:26.704000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09303}]",2200,2024_07
TIME_EXIT,0.11506849315061984,1.08867,1.0889,2024-07-19 11:12:13.788000+00:00,2024-07-19 12:12:08.179000+00:00,True,1.08794,1.089692,1.088962,"[{'ts': Timestamp('2024-07-19 11:15:53.812000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08898}]",2201,2024_07
TIME_EXIT,-0.0571428571428729,1.08847,1.08837,2024-07-22 12:33:04.126000+00:00,2024-07-22 13:33:02.534000+00:00,True,1.08917,1.08749,1.08819,"[{'ts': Timestamp('2024-07-22 12:44:00.337000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08819}]",2202,2024_07
BE,-0.2,1.08555,1.08555,2024-07-23 13:03:05.999000+00:00,2024-07-23 13:22:28.312000+00:00,True,1.08591,1.085046,1.085406,"[{'ts': Timestamp('2024-07-23 13:04:23.618000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0854}]",2203,2024_07
TIME_EXIT,0.49607843137253765,1.08459,1.0853,2024-07-24 11:48:03.663000+00:00,2024-07-24 12:47:57.823000+00:00,True,1.08357,1.086018,1.084998,"[{'ts': Timestamp('2024-07-24 12:19:05.182000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08501}]",2204,2024_07
TIME_EXIT,0.6861788617884661,1.08611,1.08502,2024-07-25 17:27:09.265000+00:00,2024-07-25 18:27:04.547000+00:00,True,1.08734,1.084388,1.085618,"[{'ts': Timestamp('2024-07-25 17:46:40.777000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08561}]",2205,2024_07
TIME_EXIT,0.21600000000006075,1.0862,1.08568,2024-07-26 14:24:02.291000+00:00,2024-07-26 15:24:01.018000+00:00,True,1.08745,1.08445,1.0857,"[{'ts': Timestamp('2024-07-26 14:25:42.159000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0857}]",2206,2024_07
TP,1.2,1.08357,1.083192,2024-07-29 11:00:03.871000+00:00,2024-07-29 11:13:54.174000+00:00,True,1.08384,1.083192,1.083462,"[{'ts': Timestamp('2024-07-29 11:02:33.819000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08346}]",2207,2024_07
TP,1.2,1.08321,1.08272,2024-07-30 11:06:07.927000+00:00,2024-07-30 11:45:33.621000+00:00,True,1.08356,1.08272,1.08307,"[{'ts': Timestamp('2024-07-30 11:09:26.372000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08307}]",2208,2024_07
TP,1.2,1.08383,1.082878,2024-07-31 11:42:04.973000+00:00,2024-07-31 11:54:32.692000+00:00,True,1.08451,1.082878,1.083558,"[{'ts': Timestamp('2024-07-31 11:43:41.645000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08353}]",2209,2024_07
BE,-0.2,1.07961,1.07961,2024-08-01 13:00:02.868000+00:00,2024-08-01 13:34:51.217000+00:00,True,1.08092,1.077776,1.079086,"[{'ts': Timestamp('2024-08-01 13:06:51.747000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07908}]",2210,2024_08
TP,1.2,1.08236,1.083046,2024-08-02 11:00:02.485000+00:00,2024-08-02 11:17:57.995000+00:00,True,1.08187,1.083046,1.082556,"[{'ts': Timestamp('2024-08-02 11:01:12.333000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08256}]",2211,2024_08
TIME_EXIT,0.722222222222096,1.09091,1.09174,2024-08-06 11:00:03.138000+00:00,2024-08-06 12:00:01.252000+00:00,True,1.09001,1.09217,1.09127,"[{'ts': Timestamp('2024-08-06 11:55:44.798000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09127}]",2212,2024_08
BE,-0.2,1.09208,1.09208,2024-08-07 14:18:02.035000+00:00,2024-08-07 14:25:30.040000+00:00,True,1.09148,1.09292,1.09232,"[{'ts': Timestamp('2024-08-07 14:18:30.817000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09233}]",2213,2024_08
TP,1.2,1.09243,1.089406,2024-08-08 12:30:02.302000+00:00,2024-08-08 12:53:48.467000+00:00,True,1.09459,1.089406,1.091566,"[{'ts': Timestamp('2024-08-08 12:32:07.633000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09155}]",2214,2024_08
BE,-0.2,1.09158,1.09158,2024-08-09 12:15:07.481000+00:00,2024-08-09 12:28:58.118000+00:00,True,1.09225,1.090642,1.091312,"[{'ts': Timestamp('2024-08-09 12:19:37.283000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09131}]",2215,2024_08
TIME_EXIT,-0.3168831168833059,1.09268,1.09259,2024-08-12 11:03:05.990000+00:00,2024-08-12 12:03:02.810000+00:00,False,1.09191,1.093758,1.092988,[],2216,2024_08
BE,-0.2,1.09249,1.09249,2024-08-13 11:09:16.746000+00:00,2024-08-13 11:17:25.940000+00:00,True,1.09208,1.093064,1.092654,"[{'ts': Timestamp('2024-08-13 11:15:42.833000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09266}]",2217,2024_08
BE,-0.2,1.10246,1.10246,2024-08-14 12:03:04.361000+00:00,2024-08-14 12:23:33.202000+00:00,True,1.1042,1.100024,1.101764,"[{'ts': Timestamp('2024-08-14 12:15:39.769000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10176}]",2218,2024_08
TIME_EXIT,0.8000000000000052,1.1002,1.09596,2024-08-15 12:30:02.124000+00:00,2024-08-15 13:30:00.936000+00:00,True,1.10444,1.094264,1.098504,"[{'ts': Timestamp('2024-08-15 12:30:20.144000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09849}]",2219,2024_08
BE,-0.2,1.09996,1.09996,2024-08-16 14:00:02.067000+00:00,2024-08-16 14:00:54.668000+00:00,True,1.10051,1.09919,1.09974,"[{'ts': Timestamp('2024-08-16 14:00:19.818000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09974}]",2220,2024_08
BE,-0.2,1.10356,1.10356,2024-08-19 11:45:16.155000+00:00,2024-08-19 12:37:08.989000+00:00,True,1.10284,1.104568,1.103848,"[{'ts': Timestamp('2024-08-19 11:48:01.076000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10385}]",2221,2024_08
BE,-0.2,1.1085,1.1085,2024-08-20 12:21:08.681000+00:00,2024-08-20 12:30:14.013000+00:00,True,1.10775,1.10955,1.1088,"[{'ts': Timestamp('2024-08-20 12:24:31.591000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.1088}]",2222,2024_08
TIME_EXIT,0.7186046511627411,1.113,1.11458,2024-08-21 15:24:03.742000+00:00,2024-08-21 16:24:02.572000+00:00,True,1.11128,1.115408,1.113688,"[{'ts': Timestamp('2024-08-21 15:25:55.870000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11369}]",2223,2024_08
BE,-0.2,1.11336,1.11336,2024-08-22 12:42:03.040000+00:00,2024-08-22 13:14:11.196000+00:00,True,1.11209,1.115138,1.113868,"[{'ts': Timestamp('2024-08-22 12:50:23.101000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11387}]",2224,2024_08
TP,1.2,1.11091,1.111582,2024-08-23 13:57:02.728000+00:00,2024-08-23 14:00:02.643000+00:00,True,1.11043,1.111582,1.111102,"[{'ts': Timestamp('2024-08-23 13:58:10.704000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11111}]",2225,2024_08
BE,-0.2,1.11661,1.11661,2024-08-26 12:30:02.278000+00:00,2024-08-26 12:52:26.512000+00:00,True,1.11768,1.115112,1.116182,"[{'ts': Timestamp('2024-08-26 12:31:38.614000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11616}]",2226,2024_08
BE,-0.2,1.11637,1.11637,2024-08-27 11:57:06.218000+00:00,2024-08-27 12:04:13.603000+00:00,True,1.11739,1.114942,1.115962,"[{'ts': Timestamp('2024-08-27 12:02:26.107000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11596}]",2227,2024_08
TP,1.2,1.10708,1.108368,2024-08-29 15:09:03.717000+00:00,2024-08-29 15:57:32.920000+00:00,True,1.10616,1.108368,1.107448,"[{'ts': Timestamp('2024-08-29 15:10:53.762000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10745}]",2228,2024_08
BE,-0.2,1.1065,1.1065,2024-08-30 13:51:02.864000+00:00,2024-08-30 14:22:56.876000+00:00,True,1.10456,1.109216,1.107276,"[{'ts': Timestamp('2024-08-30 13:54:09.296000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10731}]",2229,2024_08
BE,-0.2,1.10808,1.10808,2024-10-01 12:15:03.429000+00:00,2024-10-01 12:32:30.493000+00:00,True,1.10932,1.106344,1.107584,"[{'ts': Timestamp('2024-10-01 12:19:05.185000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10758}]",2250,2024_10
TIME_EXIT,0.6986486486486847,1.10711,1.10578,2024-10-02 12:15:02.127000+00:00,2024-10-02 13:14:59.204000+00:00,True,1.10859,1.105038,1.106518,"[{'ts': Timestamp('2024-10-02 12:16:47.150000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10649}]",2251,2024_10
TP,1.2,1.1046,1.103648,2024-10-03 12:03:04.089000+00:00,2024-10-03 12:23:29.624000+00:00,True,1.10528,1.103648,1.104328,"[{'ts': Timestamp('2024-10-03 12:04:07.285000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10432}]",2252,2024_10
BE,-0.2,1.10297,1.10297,2024-10-04 12:09:04.560000+00:00,2024-10-04 12:25:36.546000+00:00,True,1.10338,1.102396,1.102806,"[{'ts': Timestamp('2024-10-04 12:10:30.168000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.1028}]",2253,2024_10
BE,-0.2,1.09774,1.09774,2024-10-07 13:54:03.263000+00:00,2024-10-07 14:07:57.774000+00:00,True,1.09682,1.099028,1.098108,"[{'ts': Timestamp('2024-10-07 14:00:07.078000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09811}]",2254,2024_10
BE,-0.2,1.09828,1.09828,2024-10-08 11:45:06.695000+00:00,2024-10-08 12:09:20.014000+00:00,True,1.09754,1.099316,1.098576,"[{'ts': Timestamp('2024-10-08 11:53:57.114000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09858}]",2255,2024_10
BE,-0.2,1.09376,1.09376,2024-10-10 14:06:03.124000+00:00,2024-10-10 14:11:10.220000+00:00,True,1.09479,1.092318,1.093348,"[{'ts': Timestamp('2024-10-10 14:08:33.219000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09334}]",2257,2024_10
BE,-0.2,1.09327,1.09327,2024-10-11 11:15:08.249000+00:00,2024-10-11 11:37:42.545000+00:00,True,1.09396,1.092304,1.092994,"[{'ts': Timestamp('2024-10-11 11:18:36.542000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09296}]",2258,2024_10
TP,1.2,1.09155,1.091242,2024-10-14 12:36:02.885000+00:00,2024-10-14 12:37:34.581000+00:00,True,1.09177,1.091242,1.091462,"[{'ts': Timestamp('2024-10-14 12:36:18.102000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09146}]",2259,2024_10
BE,-0.2,1.09132,1.09132,2024-10-15 13:24:04.904000+00:00,2024-10-15 13:31:23.759000+00:00,True,1.09209,1.090242,1.091012,"[{'ts': Timestamp('2024-10-15 13:27:06.815000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09101}]",2260,2024_10
BE,-0.2,1.08955,1.08955,2024-10-16 12:36:02.195000+00:00,2024-10-16 13:23:24.074000+00:00,True,1.09052,1.088192,1.089162,"[{'ts': Timestamp('2024-10-16 12:40:27.669000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08916}]",2261,2024_10
BE,-0.2,1.08649,1.08649,2024-10-17 11:54:03.896000+00:00,2024-10-17 12:08:20.464000+00:00,True,1.08699,1.08579,1.08629,"[{'ts': Timestamp('2024-10-17 12:00:03.168000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08629}]",2262,2024_10
