outcome,R,entry_p,exit_p,entry_ts,exit_ts,be_activated,sl_price,tp_price,be_trigger_price,log_events,trade_id,month
TP,1.2,1.08247,1.083464,2024-05-15 11:55:00.448000+00:00,2024-05-15 12:06:21.068000+00:00,True,1.08176,1.083464,1.082754,"[{'ts': Timestamp('2024-05-15 11:55:58.797000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08276}]",2161,2024_05
BE,-0.2,1.08663,1.08663,2024-05-16 12:19:02.424000+00:00,2024-05-16 12:30:42.752000+00:00,True,1.0856,1.088072,1.087042,"[{'ts': Timestamp('2024-05-16 12:30:05.042000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08705}]",2162,2024_05
TIME_EXIT,0.16363636363632356,1.08386,1.08406,2024-05-17 11:13:07.261000+00:00,2024-05-17 12:12:03.051000+00:00,True,1.08331,1.08463,1.08408,"[{'ts': Timestamp('2024-05-17 11:21:47.057000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08408}]",2163,2024_05
TIME_EXIT,0.5105263157894537,1.08666,1.08612,2024-05-20 11:10:05.326000+00:00,2024-05-20 12:08:59.967000+00:00,True,1.08742,1.085596,1.086356,"[{'ts': Timestamp('2024-05-20 11:26:24.032000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08633}]",2164,2024_05
TP,1.2,1.08506,1.084472,2024-05-21 13:01:00.048000+00:00,2024-05-21 13:02:23.830000+00:00,True,1.08548,1.084472,1.084892,"[{'ts': Timestamp('2024-05-21 13:01:05.569000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08488}]",2165,2024_05
TP,1.2,1.08423,1.083348,2024-05-22 17:28:02.732000+00:00,2024-05-22 18:00:28.256000+00:00,True,1.08486,1.083348,1.083978,"[{'ts': Timestamp('2024-05-22 17:33:09.689000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08397}]",2166,2024_05
TP,1.2,1.0846,1.085398,2024-05-23 11:34:00.756000+00:00,2024-05-23 12:06:53.643000+00:00,True,1.08403,1.085398,1.084828,"[{'ts': Timestamp('2024-05-23 11:49:54.105000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08483}]",2167,2024_05
TIME_EXIT,-0.44271844660202275,1.08489,1.08514,2024-05-24 16:49:00.701000+00:00,2024-05-24 17:47:54.354000+00:00,False,1.08592,1.083448,1.084478,[],2168,2024_05
TIME_EXIT,-0.13518518518517178,1.08586,1.08593,2024-05-27 14:55:00.430000+00:00,2024-05-27 15:53:24.071000+00:00,False,1.08478,1.087372,1.086292,[],2169,2024_05
BE,-0.2,1.08817,1.08817,2024-05-28 11:04:00.316000+00:00,2024-05-28 12:01:43.842000+00:00,True,1.0875,1.089108,1.088438,"[{'ts': Timestamp('2024-05-28 11:04:43.544000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08844}]",2170,2024_05
TIME_EXIT,0.5346938775510754,1.08267,1.08123,2024-05-29 14:22:00.212000+00:00,2024-05-29 15:20:58.909000+00:00,True,1.08463,1.079926,1.081886,"[{'ts': Timestamp('2024-05-29 14:31:31.419000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08188}]",2171,2024_05
TIME_EXIT,0.7907407407408578,1.08188,1.08295,2024-05-30 12:31:01.463000+00:00,2024-05-30 13:30:00.972000+00:00,True,1.0808,1.083392,1.082312,"[{'ts': Timestamp('2024-05-30 12:32:01.129000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08232}]",2172,2024_05
BE,-0.2,1.0851,1.0851,2024-05-31 11:04:17.780000+00:00,2024-05-31 11:53:01.564000+00:00,True,1.08458,1.085828,1.085308,"[{'ts': Timestamp('2024-05-31 11:11:46.846000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08531}]",2173,2024_05
TP,1.2,1.08383,1.084222,2024-06-03 11:01:00.162000+00:00,2024-06-03 11:16:44.095000+00:00,True,1.08355,1.084222,1.083942,"[{'ts': Timestamp('2024-06-03 11:03:59.634000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08396}]",2174,2024_06
TP,1.2,1.08748,1.08699,2024-06-06 11:04:00.239000+00:00,2024-06-06 11:21:35.464000+00:00,True,1.08783,1.08699,1.08734,"[{'ts': Timestamp('2024-06-06 11:06:47.864000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08734}]",2175,2024_06
TIME_EXIT,0.11637519872812979,1.08494,1.08295,2024-06-07 12:31:00.034000+00:00,2024-06-07 13:30:01.046000+00:00,True,1.09123,1.076134,1.082424,"[{'ts': Timestamp('2024-06-07 12:46:25.342000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08242}]",2176,2024_06
TP,1.2,1.07381,1.074342,2024-06-10 11:07:07.341000+00:00,2024-06-10 11:13:41.628000+00:00,True,1.07343,1.074342,1.073962,"[{'ts': Timestamp('2024-06-10 11:09:03.395000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07397}]",2177,2024_06
TP,1.2,1.07374,1.072788,2024-06-11 11:10:00.854000+00:00,2024-06-11 11:18:13.875000+00:00,True,1.07442,1.072788,1.073468,"[{'ts': Timestamp('2024-06-11 11:12:18.240000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07344}]",2178,2024_06
BE,-0.2,1.08286,1.08286,2024-06-12 13:25:00.129000+00:00,2024-06-12 13:39:50.972000+00:00,True,1.08157,1.084666,1.083376,"[{'ts': Timestamp('2024-06-12 13:29:40.690000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08338}]",2179,2024_06
BE,-0.2,1.0787,1.0787,2024-06-13 12:19:00.180000+00:00,2024-06-13 12:30:00.596000+00:00,True,1.0777,1.0801,1.0791,"[{'ts': Timestamp('2024-06-13 12:21:24.534000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0791}]",2180,2024_06
TP,1.2,1.06874,1.067676,2024-06-14 13:10:00.207000+00:00,2024-06-14 13:24:49.557000+00:00,True,1.0695,1.067676,1.068436,"[{'ts': Timestamp('2024-06-14 13:16:49.300000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.06843}]",2181,2024_06
TP,1.2,1.07177,1.07247,2024-06-17 15:07:00.782000+00:00,2024-06-17 15:22:03.346000+00:00,True,1.07127,1.07247,1.07197,"[{'ts': Timestamp('2024-06-17 15:10:22.713000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07198}]",2182,2024_06
TIME_EXIT,-0.2613207547169639,1.07332,1.07319,2024-06-18 12:31:00.013000+00:00,2024-06-18 13:30:01.012000+00:00,False,1.0712,1.076288,1.074168,[],2183,2024_06
BE,-0.2,1.07279,1.07279,2024-06-20 11:25:01.707000+00:00,2024-06-20 11:46:19.424000+00:00,True,1.0734,1.071936,1.072546,"[{'ts': Timestamp('2024-06-20 11:37:34.498000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07254}]",2184,2024_06
TP,1.2,1.07211,1.071424,2024-06-25 11:04:02.746000+00:00,2024-06-25 11:30:54.010000+00:00,True,1.0726,1.071424,1.071914,"[{'ts': Timestamp('2024-06-25 11:17:49.881000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07191}]",2185,2024_06
TP,1.2,1.06832,1.069244,2024-06-26 11:43:01.186000+00:00,2024-06-26 11:58:08.989000+00:00,True,1.06766,1.069244,1.068584,"[{'ts': Timestamp('2024-06-26 11:52:45.744000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.06859}]",2186,2024_06
BE,-0.2,1.06983,1.06983,2024-06-27 12:19:00.113000+00:00,2024-06-27 12:30:17.967000+00:00,True,1.06886,1.071188,1.070218,"[{'ts': Timestamp('2024-06-27 12:22:30.206000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07024}]",2187,2024_06
TP,1.2,1.07049,1.069314,2024-06-28 11:25:01.053000+00:00,2024-06-28 11:56:31.505000+00:00,True,1.07133,1.069314,1.070154,"[{'ts': Timestamp('2024-06-28 11:30:11.861000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07015}]",2188,2024_06
TP,1.2,1.07541,1.07247,2024-07-01 14:10:00.186000+00:00,2024-07-01 15:06:20.767000+00:00,True,1.07751,1.07247,1.07457,"[{'ts': Timestamp('2024-07-01 14:16:39.908000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07455}]",2189,2024_07
BE,-0.2,1.0733,1.0733,2024-07-02 13:01:00.125000+00:00,2024-07-02 13:10:58.469000+00:00,True,1.07273,1.074098,1.073528,"[{'ts': Timestamp('2024-07-02 13:06:07.526000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07357}]",2190,2024_07
TP,1.2,1.0761,1.077374,2024-07-03 12:16:00.435000+00:00,2024-07-03 12:37:07.529000+00:00,True,1.07519,1.077374,1.076464,"[{'ts': Timestamp('2024-07-03 12:18:33.142000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07647}]",2191,2024_07
TP,1.2,1.08023,1.080804,2024-07-04 14:01:00.510000+00:00,2024-07-04 14:50:00.931000+00:00,True,1.07982,1.080804,1.080394,"[{'ts': Timestamp('2024-07-04 14:33:50.592000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08041}]",2192,2024_07
TIME_EXIT,0.03913043478272715,1.08217,1.08206,2024-07-05 11:04:00.813000+00:00,2024-07-05 12:03:00.116000+00:00,True,1.08263,1.081526,1.081986,"[{'ts': Timestamp('2024-07-05 11:50:30.825000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08198}]",2193,2024_07
TIME_EXIT,-0.24225352112672466,1.08413,1.08416,2024-07-08 13:07:00.186000+00:00,2024-07-08 14:06:00.270000+00:00,False,1.08484,1.083136,1.083846,[],2194,2024_07
TP,1.2,1.08198,1.081238,2024-07-09 11:10:00.921000+00:00,2024-07-09 11:40:01.855000+00:00,True,1.08251,1.081238,1.081768,"[{'ts': Timestamp('2024-07-09 11:19:04.049000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08176}]",2195,2024_07
TIME_EXIT,0.09090909090897809,1.08231,1.08247,2024-07-10 11:31:00.578000+00:00,2024-07-10 12:30:02.214000+00:00,True,1.08176,1.08308,1.08253,"[{'ts': Timestamp('2024-07-10 11:36:47.984000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08254}]",2196,2024_07
BE,-0.2,1.08885,1.08885,2024-07-12 11:55:00.122000+00:00,2024-07-12 12:01:20.814000+00:00,True,1.08916,1.088416,1.088726,"[{'ts': Timestamp('2024-07-12 11:56:58.397000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08872}]",2197,2024_07
TP,1.2,1.09158,1.090348,2024-07-15 15:22:00.942000+00:00,2024-07-15 16:12:42.357000+00:00,True,1.09246,1.090348,1.091228,"[{'ts': Timestamp('2024-07-15 15:27:53.024000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09122}]",2198,2024_07
BE,-0.2,1.08804,1.08804,2024-07-16 13:40:02.641000+00:00,2024-07-16 14:08:42.145000+00:00,True,1.08701,1.089482,1.088452,"[{'ts': Timestamp('2024-07-16 14:01:49.260000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08846}]",2199,2024_07
BE,-0.2,1.09321,1.09321,2024-07-18 12:16:00.081000+00:00,2024-07-18 12:23:47.433000+00:00,True,1.09266,1.09398,1.09343,"[{'ts': Timestamp('2024-07-18 12:20:50.833000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09343}]",2200,2024_07
BE,-0.2,1.08872,1.08872,2024-07-19 11:13:01.651000+00:00,2024-07-19 11:32:06.561000+00:00,True,1.08799,1.089742,1.089012,"[{'ts': Timestamp('2024-07-19 11:16:13.892000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08903}]",2201,2024_07
TIME_EXIT,-0.18571428571450935,1.08838,1.08837,2024-07-22 12:34:01.328000+00:00,2024-07-22 13:33:02.534000+00:00,True,1.08908,1.0874,1.0881,"[{'ts': Timestamp('2024-07-22 12:44:41.461000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0881}]",2202,2024_07
BE,-0.2,1.08544,1.08544,2024-07-23 13:04:00.204000+00:00,2024-07-23 13:21:54.802000+00:00,True,1.0858,1.084936,1.085296,"[{'ts': Timestamp('2024-07-23 13:09:34.521000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08527}]",2203,2024_07
TIME_EXIT,0.4372549019608229,1.08465,1.0853,2024-07-24 11:49:00.116000+00:00,2024-07-24 12:47:57.823000+00:00,True,1.08363,1.086078,1.085058,"[{'ts': Timestamp('2024-07-24 12:45:57.684000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08506}]",2204,2024_07
TIME_EXIT,0.6048780487803449,1.08601,1.08502,2024-07-25 17:28:00.787000+00:00,2024-07-25 18:27:04.547000+00:00,True,1.08724,1.084288,1.085518,"[{'ts': Timestamp('2024-07-25 17:53:10.186000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08551}]",2205,2024_07
TIME_EXIT,-0.00799999999998563,1.08592,1.08568,2024-07-26 14:25:00.085000+00:00,2024-07-26 15:24:01.018000+00:00,True,1.08717,1.08417,1.08542,"[{'ts': Timestamp('2024-07-26 14:34:01.058000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08542}]",2206,2024_07
BE,-0.2,1.08349,1.08349,2024-07-29 11:01:00.628000+00:00,2024-07-29 11:07:00.192000+00:00,True,1.08376,1.083112,1.083382,"[{'ts': Timestamp('2024-07-29 11:05:35.016000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08338}]",2207,2024_07
BE,-0.2,1.08315,1.08315,2024-07-30 11:07:07.782000+00:00,2024-07-30 11:15:02.243000+00:00,True,1.0835,1.08266,1.08301,"[{'ts': Timestamp('2024-07-30 11:09:44.524000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.083}]",2208,2024_07
TP,1.2,1.08375,1.082798,2024-07-31 11:43:02.096000+00:00,2024-07-31 11:55:01.287000+00:00,True,1.08443,1.082798,1.083478,"[{'ts': Timestamp('2024-07-31 11:44:46.970000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08347}]",2209,2024_07
BE,-0.2,1.07949,1.07949,2024-08-01 13:01:00.297000+00:00,2024-08-01 13:34:03.146000+00:00,True,1.0808,1.077656,1.078966,"[{'ts': Timestamp('2024-08-01 13:07:44.438000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07896}]",2210,2024_08
TP,1.2,1.08253,1.083216,2024-08-02 11:01:00.164000+00:00,2024-08-02 11:24:28.770000+00:00,True,1.08204,1.083216,1.082726,"[{'ts': Timestamp('2024-08-02 11:09:57.007000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08273}]",2211,2024_08
TIME_EXIT,0.7444444444444638,1.09089,1.09174,2024-08-06 11:01:00.955000+00:00,2024-08-06 12:00:01.252000+00:00,True,1.08999,1.09215,1.09125,"[{'ts': Timestamp('2024-08-06 11:51:13.305000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09125}]",2212,2024_08
TP,1.2,1.09233,1.09317,2024-08-07 14:19:01.005000+00:00,2024-08-07 14:41:15.237000+00:00,True,1.09173,1.09317,1.09257,"[{'ts': Timestamp('2024-08-07 14:31:00.438000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09257}]",2213,2024_08
TP,1.2,1.09223,1.089206,2024-08-08 12:31:00.007000+00:00,2024-08-08 12:55:28.952000+00:00,True,1.09439,1.089206,1.091366,"[{'ts': Timestamp('2024-08-08 12:32:28.212000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09136}]",2214,2024_08
BE,-0.2,1.09152,1.09152,2024-08-09 12:16:00.312000+00:00,2024-08-09 12:26:40.920000+00:00,True,1.09219,1.090582,1.091252,"[{'ts': Timestamp('2024-08-09 12:23:35.098000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09125}]",2215,2024_08
SL,-1.2,1.09285,1.09208,2024-08-12 11:04:16.998000+00:00,2024-08-12 11:30:56.673000+00:00,False,1.09208,1.093928,1.093158,[],2216,2024_08
TP,1.2,1.09256,1.093134,2024-08-13 11:10:03.260000+00:00,2024-08-13 11:53:07.214000+00:00,True,1.09215,1.093134,1.092724,"[{'ts': Timestamp('2024-08-13 11:29:31.530000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09273}]",2217,2024_08
BE,-0.2,1.10235,1.10235,2024-08-14 12:04:03.095000+00:00,2024-08-14 13:02:56.700000+00:00,True,1.10409,1.099914,1.101654,"[{'ts': Timestamp('2024-08-14 12:31:02.841000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10165}]",2218,2024_08
TIME_EXIT,0.401415094339635,1.09851,1.09596,2024-08-15 12:31:00.076000+00:00,2024-08-15 13:30:00.936000+00:00,True,1.10275,1.092574,1.096814,"[{'ts': Timestamp('2024-08-15 12:36:44.407000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09681}]",2219,2024_08
TP,1.2,1.0999,1.09913,2024-08-16 14:01:00.937000+00:00,2024-08-16 14:19:41.676000+00:00,True,1.10045,1.09913,1.09968,"[{'ts': Timestamp('2024-08-16 14:02:44.357000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09968}]",2220,2024_08
BE,-0.2,1.10365,1.10365,2024-08-19 11:46:00.882000+00:00,2024-08-19 12:31:35.228000+00:00,True,1.10293,1.104658,1.103938,"[{'ts': Timestamp('2024-08-19 11:48:35.814000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10394}]",2221,2024_08
TP,1.2,1.10855,1.1096,2024-08-20 12:22:00.150000+00:00,2024-08-20 12:52:45.405000+00:00,True,1.1078,1.1096,1.10885,"[{'ts': Timestamp('2024-08-20 12:46:32.517000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10885}]",2222,2024_08
TIME_EXIT,0.6837209302325382,1.11306,1.11458,2024-08-21 15:25:00.144000+00:00,2024-08-21 16:24:02.572000+00:00,True,1.11134,1.115468,1.113748,"[{'ts': Timestamp('2024-08-21 15:26:05.601000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11376}]",2223,2024_08
BE,-0.2,1.11354,1.11354,2024-08-22 12:43:05.016000+00:00,2024-08-22 13:08:00.627000+00:00,True,1.11227,1.115318,1.114048,"[{'ts': Timestamp('2024-08-22 12:53:02.048000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11405}]",2224,2024_08
TP,1.2,1.11109,1.111762,2024-08-23 13:58:00.088000+00:00,2024-08-23 14:00:05.655000+00:00,True,1.11061,1.111762,1.111282,"[{'ts': Timestamp('2024-08-23 13:58:25.015000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11129}]",2225,2024_08
BE,-0.2,1.11637,1.11637,2024-08-26 12:31:00.114000+00:00,2024-08-26 12:34:18.698000+00:00,True,1.11744,1.114872,1.115942,"[{'ts': Timestamp('2024-08-26 12:32:39.598000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11594}]",2226,2024_08
TIME_EXIT,-0.013725490196164286,1.11611,1.11592,2024-08-27 11:58:00.487000+00:00,2024-08-27 12:57:04.339000+00:00,True,1.11713,1.114682,1.115702,"[{'ts': Timestamp('2024-08-27 12:17:02.429000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.1157}]",2227,2024_08
TP,1.2,1.10709,1.108378,2024-08-29 15:10:00.138000+00:00,2024-08-29 15:57:33.027000+00:00,True,1.10617,1.108378,1.107458,"[{'ts': Timestamp('2024-08-29 15:11:11.043000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10749}]",2228,2024_08
BE,-0.2,1.10684,1.10684,2024-08-30 13:52:00.032000+00:00,2024-08-30 14:19:27.258000+00:00,True,1.1049,1.109556,1.107616,"[{'ts': Timestamp('2024-08-30 14:00:10.206000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10762}]",2229,2024_08
BE,-0.2,1.10777,1.10777,2024-10-01 12:16:00.083000+00:00,2024-10-01 13:05:35.571000+00:00,True,1.10901,1.106034,1.107274,"[{'ts': Timestamp('2024-10-01 12:53:36.173000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10727}]",2250,2024_10
TIME_EXIT,0.49594594594600433,1.10681,1.10578,2024-10-02 12:16:00.451000+00:00,2024-10-02 13:14:59.204000+00:00,True,1.10829,1.104738,1.106218,"[{'ts': Timestamp('2024-10-02 12:29:23.071000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10621}]",2251,2024_10
BE,-0.2,1.10438,1.10438,2024-10-03 12:04:00.508000+00:00,2024-10-03 12:30:00.371000+00:00,True,1.10506,1.103428,1.104108,"[{'ts': Timestamp('2024-10-03 12:05:26.859000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10409}]",2252,2024_10
BE,-0.2,1.10286,1.10286,2024-10-04 12:10:01.601000+00:00,2024-10-04 12:18:10.190000+00:00,True,1.10327,1.102286,1.102696,"[{'ts': Timestamp('2024-10-04 12:17:18.967000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10268}]",2253,2024_10
BE,-0.2,1.09781,1.09781,2024-10-07 13:55:00.115000+00:00,2024-10-07 14:05:55.746000+00:00,True,1.09689,1.099098,1.098178,"[{'ts': Timestamp('2024-10-07 14:00:28.197000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09818}]",2254,2024_10
BE,-0.2,1.09835,1.09835,2024-10-08 11:46:05.031000+00:00,2024-10-08 12:08:15.918000+00:00,True,1.09761,1.099386,1.098646,"[{'ts': Timestamp('2024-10-08 11:54:09.304000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09865}]",2255,2024_10
TP,1.2,1.09354,1.092098,2024-10-10 14:07:00.108000+00:00,2024-10-10 14:31:35.266000+00:00,True,1.09457,1.092098,1.093128,"[{'ts': Timestamp('2024-10-10 14:23:05.742000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09311}]",2257,2024_10
BE,-0.2,1.09327,1.09327,2024-10-11 11:16:00.413000+00:00,2024-10-11 11:37:42.545000+00:00,True,1.09396,1.092304,1.092994,"[{'ts': Timestamp('2024-10-11 11:18:36.542000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09296}]",2258,2024_10
TP,1.2,1.09147,1.091162,2024-10-14 12:37:00.082000+00:00,2024-10-14 12:37:35.274000+00:00,True,1.09169,1.091162,1.091382,"[{'ts': Timestamp('2024-10-14 12:37:22.924000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09137}]",2259,2024_10
BE,-0.2,1.09119,1.09119,2024-10-15 13:25:00.833000+00:00,2024-10-15 13:29:51.737000+00:00,True,1.09196,1.090112,1.090882,"[{'ts': Timestamp('2024-10-15 13:27:26.487000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09087}]",2260,2024_10
BE,-0.2,1.08942,1.08942,2024-10-16 12:37:00.155000+00:00,2024-10-16 13:17:00.345000+00:00,True,1.09039,1.088062,1.089032,"[{'ts': Timestamp('2024-10-16 12:40:44.273000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08903}]",2261,2024_10
BE,-0.2,1.0864,1.0864,2024-10-17 11:55:00.881000+00:00,2024-10-17 12:08:11.799000+00:00,True,1.0869,1.0857,1.0862,"[{'ts': Timestamp('2024-10-17 12:05:16.497000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08619}]",2262,2024_10
BE,-0.2,1.08494,1.08494,2024-10-18 11:55:00.606000+00:00,2024-10-18 11:58:06.031000+00:00,True,1.08522,1.084548,1.084828,"[{'ts': Timestamp('2024-10-18 11:55:12.192000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08482}]",2263,2024_10
