PF,Exp,TotalR,DD,Model
3.3176291479119997,0.3027041210761901,51.156996461876126,-4.045591622285137,A
18.105842281109833,0.67817864521242,114.61219104089898,-1.858757062146907,B
17.896892613748356,0.6698946215437529,113.21219104089424,-1.8587570621468643,C
5.6091800791237265,0.47817864521242,80.81219104089898,-2.2587570621468984,D
