outcome,R,entry_p,exit_p,entry_ts,exit_ts,be_activated,sl_price,tp_price,be_trigger_price,log_events,trade_id,month
TP,1.4,1.07216,1.071474,2024-06-25 11:03:32.324000+00:00,2024-06-25 11:26:55.650000+00:00,True,1.07265,1.071474,1.071964,"[{'ts': Timestamp('2024-06-25 11:17:40.384000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07196}]",2185,2024_06
TP,1.4,1.0683,1.069224,2024-06-26 11:42:37.686000+00:00,2024-06-26 11:58:03.546000+00:00,True,1.06764,1.069224,1.068564,"[{'ts': Timestamp('2024-06-26 11:52:40.833000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.06857}]",2186,2024_06
BE,0.0,1.0697,1.0697,2024-06-27 12:18:35.849000+00:00,2024-06-27 12:30:28.327000+00:00,True,1.06873,1.071058,1.070088,"[{'ts': Timestamp('2024-06-27 12:20:29.151000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07009}]",2187,2024_06
TP,1.4,1.07052,1.069344,2024-06-28 11:24:32.899000+00:00,2024-06-28 11:56:19.014000+00:00,True,1.07136,1.069344,1.070184,"[{'ts': Timestamp('2024-06-28 11:30:11.654000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07017}]",2188,2024_06
TP,1.4,1.07555,1.07261,2024-07-01 14:09:31.738000+00:00,2024-07-01 15:04:11.243000+00:00,True,1.07765,1.07261,1.07471,"[{'ts': Timestamp('2024-07-01 14:15:22.188000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0747}]",2189,2024_07
BE,0.0,1.07326,1.07326,2024-07-02 13:00:32.121000+00:00,2024-07-02 13:11:33.792000+00:00,True,1.07269,1.074058,1.073488,"[{'ts': Timestamp('2024-07-02 13:06:06.759000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07349}]",2190,2024_07
TP,1.4,1.07609,1.077364,2024-07-03 12:15:32.307000+00:00,2024-07-03 12:37:07.529000+00:00,True,1.07518,1.077364,1.076454,"[{'ts': Timestamp('2024-07-03 12:18:33.142000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.07647}]",2191,2024_07
TP,1.4,1.08016,1.080734,2024-07-04 14:00:39.219000+00:00,2024-07-04 14:46:12.203000+00:00,True,1.07975,1.080734,1.080324,"[{'ts': Timestamp('2024-07-04 14:24:32.466000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08033}]",2192,2024_07
BE,0.0,1.08226,1.08226,2024-07-05 11:03:33+00:00,2024-07-05 11:43:13.842000+00:00,True,1.08272,1.081616,1.082076,"[{'ts': Timestamp('2024-07-05 11:24:36.704000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08205}]",2193,2024_07
BE,0.0,1.08421,1.08421,2024-07-08 13:06:31.082000+00:00,2024-07-08 13:10:06.575000+00:00,True,1.08492,1.083216,1.083926,"[{'ts': Timestamp('2024-07-08 13:08:52.852000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08391}]",2194,2024_07
TP,1.4,1.08198,1.081238,2024-07-09 11:09:38.279000+00:00,2024-07-09 11:40:01.855000+00:00,True,1.08251,1.081238,1.081768,"[{'ts': Timestamp('2024-07-09 11:19:04.049000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08176}]",2195,2024_07
TIME_EXIT,0.32727272727285267,1.08229,1.08247,2024-07-10 11:30:38.621000+00:00,2024-07-10 12:30:02.214000+00:00,True,1.08174,1.08306,1.08251,"[{'ts': Timestamp('2024-07-10 11:36:47.984000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08254}]",2196,2024_07
BE,0.0,1.08892,1.08892,2024-07-12 11:54:33.539000+00:00,2024-07-12 12:01:35.859000+00:00,True,1.08923,1.088486,1.088796,"[{'ts': Timestamp('2024-07-12 11:56:05.383000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08879}]",2197,2024_07
TP,1.4,1.09165,1.090418,2024-07-15 15:21:32.865000+00:00,2024-07-15 16:12:03.429000+00:00,True,1.09253,1.090418,1.091298,"[{'ts': Timestamp('2024-07-15 15:26:28.805000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09129}]",2198,2024_07
BE,0.0,1.08799,1.08799,2024-07-16 13:39:31.476000+00:00,2024-07-16 14:09:03.942000+00:00,True,1.08696,1.089432,1.088402,"[{'ts': Timestamp('2024-07-16 14:00:49.237000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08841}]",2199,2024_07
BE,0.0,1.09309,1.09309,2024-07-18 12:15:31.130000+00:00,2024-07-18 12:19:43.124000+00:00,True,1.09254,1.09386,1.09331,"[{'ts': Timestamp('2024-07-18 12:16:47.655000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09331}]",2200,2024_07
TIME_EXIT,0.27397260273969587,1.0887,1.0889,2024-07-19 11:12:46.214000+00:00,2024-07-19 12:12:08.179000+00:00,True,1.08797,1.089722,1.088992,"[{'ts': Timestamp('2024-07-19 11:15:54.832000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08901}]",2201,2024_07
TIME_EXIT,0.10000000000002071,1.08844,1.08837,2024-07-22 12:33:36.188000+00:00,2024-07-22 13:33:02.534000+00:00,True,1.08914,1.08746,1.08816,"[{'ts': Timestamp('2024-07-22 12:44:24.916000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08816}]",2202,2024_07
TP,1.4,1.08557,1.085066,2024-07-23 13:03:34.996000+00:00,2024-07-23 13:29:04.796000+00:00,True,1.08593,1.085066,1.085426,"[{'ts': Timestamp('2024-07-23 13:04:22.521000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08542}]",2203,2024_07
TIME_EXIT,0.6372549019608229,1.08465,1.0853,2024-07-24 11:48:32.579000+00:00,2024-07-24 12:47:57.823000+00:00,True,1.08363,1.086078,1.085058,"[{'ts': Timestamp('2024-07-24 12:45:57.684000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08506}]",2204,2024_07
TIME_EXIT,0.8455284552844958,1.08606,1.08502,2024-07-25 17:27:35.295000+00:00,2024-07-25 18:27:04.547000+00:00,True,1.08729,1.084338,1.085568,"[{'ts': Timestamp('2024-07-25 17:50:15.879000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08556}]",2205,2024_07
TIME_EXIT,0.34399999999994435,1.08611,1.08568,2024-07-26 14:24:31.358000+00:00,2024-07-26 15:24:01.018000+00:00,True,1.08736,1.08436,1.08561,"[{'ts': Timestamp('2024-07-26 14:26:05.368000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08559}]",2206,2024_07
BE,0.0,1.08348,1.08348,2024-07-29 11:00:33.079000+00:00,2024-07-29 11:06:59.326000+00:00,True,1.08375,1.083102,1.083372,"[{'ts': Timestamp('2024-07-29 11:05:35.069000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08336}]",2207,2024_07
BE,0.0,1.08314,1.08314,2024-07-30 11:06:36.129000+00:00,2024-07-30 11:15:02.243000+00:00,True,1.08349,1.08265,1.083,"[{'ts': Timestamp('2024-07-30 11:09:44.524000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.083}]",2208,2024_07
TP,1.4,1.08387,1.082918,2024-07-31 11:42:34.743000+00:00,2024-07-31 11:54:29.695000+00:00,True,1.08455,1.082918,1.083598,"[{'ts': Timestamp('2024-07-31 11:43:41.591000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08356}]",2209,2024_07
BE,0.0,1.07953,1.07953,2024-08-01 13:00:31.271000+00:00,2024-08-01 13:34:06.448000+00:00,True,1.08084,1.077696,1.079006,"[{'ts': Timestamp('2024-08-01 13:07:40.123000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.079}]",2210,2024_08
TP,1.4,1.08252,1.083206,2024-08-02 11:00:32.270000+00:00,2024-08-02 11:24:26.507000+00:00,True,1.08203,1.083206,1.082716,"[{'ts': Timestamp('2024-08-02 11:09:56.902000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08272}]",2211,2024_08
TIME_EXIT,0.7333333333332033,1.09108,1.09174,2024-08-06 11:00:31.444000+00:00,2024-08-06 12:00:01.252000+00:00,True,1.09018,1.09234,1.09144,"[{'ts': Timestamp('2024-08-06 11:56:11.499000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09144}]",2212,2024_08
TP,1.4,1.09234,1.09318,2024-08-07 14:18:31.028000+00:00,2024-08-07 14:41:16.630000+00:00,True,1.09174,1.09318,1.09258,"[{'ts': Timestamp('2024-08-07 14:31:02.966000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09258}]",2213,2024_08
TP,1.4,1.09243,1.089406,2024-08-08 12:30:31.264000+00:00,2024-08-08 12:53:48.467000+00:00,True,1.09459,1.089406,1.091566,"[{'ts': Timestamp('2024-08-08 12:32:07.633000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09155}]",2214,2024_08
BE,0.0,1.09151,1.09151,2024-08-09 12:15:37.649000+00:00,2024-08-09 12:26:39.804000+00:00,True,1.09218,1.090572,1.091242,"[{'ts': Timestamp('2024-08-09 12:23:58.769000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09124}]",2215,2024_08
SL,-1.0,1.09288,1.09211,2024-08-12 11:03:33.903000+00:00,2024-08-12 11:30:28.729000+00:00,False,1.09211,1.093958,1.093188,[],2216,2024_08
TP,1.4,1.09251,1.093084,2024-08-13 11:09:37.628000+00:00,2024-08-13 11:52:03.554000+00:00,True,1.0921,1.093084,1.092674,"[{'ts': Timestamp('2024-08-13 11:27:49.464000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09268}]",2217,2024_08
BE,0.0,1.10236,1.10236,2024-08-14 12:03:32.403000+00:00,2024-08-14 13:02:57.829000+00:00,True,1.1041,1.099924,1.101664,"[{'ts': Timestamp('2024-08-14 12:31:02.841000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10165}]",2218,2024_08
TIME_EXIT,0.5683962264150998,1.09837,1.09596,2024-08-15 12:30:31.065000+00:00,2024-08-15 13:30:00.936000+00:00,True,1.10261,1.092434,1.096674,"[{'ts': Timestamp('2024-08-15 12:37:10.937000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09666}]",2219,2024_08
TP,1.4,1.09962,1.09885,2024-08-16 14:00:31.197000+00:00,2024-08-16 14:21:51.608000+00:00,True,1.10017,1.09885,1.0994,"[{'ts': Timestamp('2024-08-16 14:13:08.168000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0994}]",2220,2024_08
BE,0.0,1.1036,1.1036,2024-08-19 11:45:44.147000+00:00,2024-08-19 12:33:40.061000+00:00,True,1.10288,1.104608,1.103888,"[{'ts': Timestamp('2024-08-19 11:48:14.975000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10389}]",2221,2024_08
BE,0.0,1.10851,1.10851,2024-08-20 12:21:32.827000+00:00,2024-08-20 12:35:02.285000+00:00,True,1.10776,1.10956,1.10881,"[{'ts': Timestamp('2024-08-20 12:30:59.631000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10881}]",2222,2024_08
TIME_EXIT,0.9360465116278427,1.11297,1.11458,2024-08-21 15:24:33.611000+00:00,2024-08-21 16:24:02.572000+00:00,True,1.11125,1.115378,1.113658,"[{'ts': Timestamp('2024-08-21 15:25:55.870000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11369}]",2223,2024_08
BE,0.0,1.11341,1.11341,2024-08-22 12:42:32.024000+00:00,2024-08-22 13:13:37.436000+00:00,True,1.11214,1.115188,1.113918,"[{'ts': Timestamp('2024-08-22 12:50:39.580000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11392}]",2224,2024_08
TP,1.4,1.11099,1.111662,2024-08-23 13:57:31.917000+00:00,2024-08-23 14:00:02.857000+00:00,True,1.11051,1.111662,1.111182,"[{'ts': Timestamp('2024-08-23 13:58:14.803000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.1112}]",2225,2024_08
BE,0.0,1.1166,1.1166,2024-08-26 12:30:31.372000+00:00,2024-08-26 12:51:15.104000+00:00,True,1.11767,1.115102,1.116172,"[{'ts': Timestamp('2024-08-26 12:31:38.614000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11616}]",2226,2024_08
TIME_EXIT,0.24509803921576812,1.11617,1.11592,2024-08-27 11:57:34.660000+00:00,2024-08-27 12:57:04.339000+00:00,True,1.11719,1.114742,1.115762,"[{'ts': Timestamp('2024-08-27 12:16:31.656000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.11575}]",2227,2024_08
TP,1.4,1.10701,1.108298,2024-08-29 15:09:33.443000+00:00,2024-08-29 15:57:31.819000+00:00,True,1.10609,1.108298,1.107378,"[{'ts': Timestamp('2024-08-29 15:10:51.321000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10739}]",2228,2024_08
BE,0.0,1.10651,1.10651,2024-08-30 13:51:31.517000+00:00,2024-08-30 14:22:56.876000+00:00,True,1.10457,1.109226,1.107286,"[{'ts': Timestamp('2024-08-30 13:54:09.296000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10731}]",2229,2024_08
BE,0.0,1.10799,1.10799,2024-10-01 12:15:33.077000+00:00,2024-10-01 13:07:47.332000+00:00,True,1.10923,1.106254,1.107494,"[{'ts': Timestamp('2024-10-01 12:39:45.216000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10749}]",2250,2024_10
TIME_EXIT,0.8243243243243236,1.107,1.10578,2024-10-02 12:15:31.072000+00:00,2024-10-02 13:14:59.204000+00:00,True,1.10848,1.104928,1.106408,"[{'ts': Timestamp('2024-10-02 12:17:03.725000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10638}]",2251,2024_10
BE,0.0,1.10445,1.10445,2024-10-03 12:03:33.642000+00:00,2024-10-03 12:30:00.371000+00:00,True,1.10513,1.103498,1.104178,"[{'ts': Timestamp('2024-10-03 12:05:25.861000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.10416}]",2252,2024_10
BE,0.0,1.10287,1.10287,2024-10-04 12:09:31.794000+00:00,2024-10-04 12:18:25.598000+00:00,True,1.10328,1.102296,1.102706,"[{'ts': Timestamp('2024-10-04 12:16:41.562000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.1027}]",2253,2024_10
BE,0.0,1.09782,1.09782,2024-10-07 13:54:32.151000+00:00,2024-10-07 14:05:55.746000+00:00,True,1.0969,1.099108,1.098188,"[{'ts': Timestamp('2024-10-07 14:00:50.713000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0982}]",2254,2024_10
BE,0.0,1.09841,1.09841,2024-10-08 11:45:36.142000+00:00,2024-10-08 12:07:48.552000+00:00,True,1.09767,1.099446,1.098706,"[{'ts': Timestamp('2024-10-08 11:54:24.279000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09871}]",2255,2024_10
BE,0.0,1.09366,1.09366,2024-10-10 14:06:31.374000+00:00,2024-10-10 14:10:48.517000+00:00,True,1.09469,1.092218,1.093248,"[{'ts': Timestamp('2024-10-10 14:08:44.350000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09324}]",2257,2024_10
BE,0.0,1.09333,1.09333,2024-10-11 11:15:38.850000+00:00,2024-10-11 11:37:45.824000+00:00,True,1.09402,1.092364,1.093054,"[{'ts': Timestamp('2024-10-11 11:17:51.398000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09302}]",2258,2024_10
TP,1.4,1.09147,1.091162,2024-10-14 12:36:35.138000+00:00,2024-10-14 12:37:35.274000+00:00,True,1.09169,1.091162,1.091382,"[{'ts': Timestamp('2024-10-14 12:37:22.924000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09137}]",2259,2024_10
BE,0.0,1.0913,1.0913,2024-10-15 13:24:36.045000+00:00,2024-10-15 13:30:58.275000+00:00,True,1.09207,1.090222,1.090992,"[{'ts': Timestamp('2024-10-15 13:27:09.379000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.09098}]",2260,2024_10
BE,0.0,1.08941,1.08941,2024-10-16 12:36:31.237000+00:00,2024-10-16 13:16:59.623000+00:00,True,1.09038,1.088052,1.089022,"[{'ts': Timestamp('2024-10-16 12:42:21.112000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.08902}]",2261,2024_10
BE,0.0,1.0865,1.0865,2024-10-17 11:54:34.208000+00:00,2024-10-17 12:08:40.267000+00:00,True,1.087,1.0858,1.0863,"[{'ts': Timestamp('2024-10-17 12:00:02.036000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0863}]",2262,2024_10
TP,1.4,1.08502,1.084628,2024-10-18 11:54:33.706000+00:00,2024-10-18 11:57:03.358000+00:00,True,1.0853,1.084628,1.084908,"[{'ts': Timestamp('2024-10-18 11:55:05.950000+0000', tz='UTC'), 'event': 'BE_TRIGGERED', 'price': 1.0849}]",2263,2024_10
