file,pf_original,pf_te_minus_0_05R,pf_te_minus_0_10R,pf_te_minus_0_20R,pf_te_minus_0_50R,pf_no_te
PHASE50M_CORRECTED_TICK_TRADE_LEVEL.csv,18.105842281110334,17.051702316567578,16.070764704770284,14.243735879153673,8.657225077605688,27.533333333333342
PHASE50S_201708_GEMINI_TRADE_LEVEL.csv,3.317366817405668,2.7928476498190413,2.3722107476128973,1.7281748748504715,0.7406421239218752,0.0
