trade_id,month,direction,entry_time_ny,historical_entry,executable_entry,entry_diff_pips,sl,tp,be_trigger,be_stop,tick_outcome,tick_R,first_touch_time,auditable_yes_no,notes
2168,2024-05,SHORT,2024-05-24T16:48:00+00:00,1.08485,1.08485,0.0,1.0859800000000002,1.0834080000000001,1.084438,1.08485,FORCED_CLOSE,-0.5339805825241052,2024-05-26T21:00:08.855000+00:00,YES,Audit Phase 50O-B: Model A
2169,2024-05,LONG,2024-05-27T14:54:00+00:00,1.08596,1.08596,0.0,1.08478,1.087472,1.086392,1.08596,FORCED_CLOSE,0.17592592592586115,2024-05-28T00:00:00.195000+00:00,YES,Audit Phase 50O-B: Model A
2170,2024-05,LONG,2024-05-28T11:03:00+00:00,1.08839,1.08839,0.0,1.0872699999999995,1.089328,1.088658,1.08839,FORCED_CLOSE,0.07462686567178814,2024-05-28T11:27:00.100000+00:00,YES,Audit Phase 50O-B: Model A
2171,2024-05,SHORT,2024-05-29T14:21:00+00:00,1.08231,1.08231,0.0,1.08522,1.079566,1.081526,1.08231,FORCED_CLOSE,1.112244897959163,2024-05-30T00:00:00.238000+00:00,YES,Audit Phase 50O-B: Model A
2172,2024-05,LONG,2024-05-30T12:30:00+00:00,1.08227,1.08227,0.0,1.08058,1.0837820000000002,1.082702,1.08227,FORCED_CLOSE,0.9907407407405605,2024-05-30T14:06:00.080000+00:00,YES,Audit Phase 50O-B: Model A
2173,2024-05,LONG,2024-05-31T11:03:00+00:00,1.08523,1.08523,0.0,1.0845,1.085958,1.085438,1.08523,FORCED_CLOSE,0.42307692307713274,2024-05-31T11:24:00.191000+00:00,YES,Audit Phase 50O-B: Model A
2174,2024-06,LONG,2024-06-03T11:00:00+00:00,1.08388,1.08388,0.0,1.08343,1.084272,1.0839919999999998,1.08388,FORCED_CLOSE,0.6428571428573894,2024-06-03T11:15:00.079000+00:00,YES,Audit Phase 50O-B: Model A
2175,2024-06,SHORT,2024-06-06T11:03:00+00:00,1.08743,1.08743,0.0,1.0878600000000005,1.0869399999999996,1.0872899999999999,1.08743,FORCED_CLOSE,1.1142857142847646,2024-06-06T11:21:21.192000+00:00,YES,Audit Phase 50O-B: Model A
2176,2024-06,SHORT,2024-06-07T12:30:00+00:00,1.08393,1.08393,0.0,1.0959500000000002,1.075124,1.081414,1.08393,FORCED_CLOSE,0.9602543720190698,2024-06-10T00:00:00.013000+00:00,YES,Audit Phase 50O-B: Model A
2177,2024-06,LONG,2024-06-10T11:06:00+00:00,1.07396,1.07396,0.0,1.0734399999999995,1.0744920000000002,1.0741120000000002,1.07396,FORCED_CLOSE,1.184210526315328,2024-06-10T11:18:02.068000+00:00,YES,Audit Phase 50O-B: Model A
2178,2024-06,SHORT,2024-06-11T11:09:00+00:00,1.07357,1.07357,0.0,1.0746100000000005,1.0726179999999996,1.0732979999999999,1.07357,FORCED_CLOSE,1.058823529411206,2024-06-11T11:18:00.831000+00:00,YES,Audit Phase 50O-B: Model A
2179,2024-06,LONG,2024-06-12T13:24:00+00:00,1.08308,1.08308,0.0,1.0814499999999998,1.0848860000000002,1.0835960000000002,1.08308,FORCED_CLOSE,0.2945736434108434,2024-06-12T13:36:01.848000+00:00,YES,Audit Phase 50O-B: Model A
2180,2024-06,LONG,2024-06-13T12:18:00+00:00,1.07896,1.07896,0.0,1.07764,1.08036,1.0793599999999999,1.07896,FORCED_CLOSE,0.180000000000051,2024-06-13T12:30:00.079000+00:00,YES,Audit Phase 50O-B: Model A
2181,2024-06,SHORT,2024-06-14T13:09:00+00:00,1.06857,1.06857,0.0,1.06974,1.067506,1.068266,1.06857,FORCED_CLOSE,1.2763157894735728,2024-06-14T13:27:00.063000+00:00,YES,Audit Phase 50O-B: Model A
2182,2024-06,LONG,2024-06-17T15:06:00+00:00,1.07192,1.07192,0.0,1.0711699999999995,1.0726200000000001,1.07212,1.07192,FORCED_CLOSE,0.14000000000000098,2024-06-17T15:39:01.557000+00:00,YES,Audit Phase 50O-B: Model A
2183,2024-06,LONG,2024-06-18T12:30:00+00:00,1.07308,1.07308,0.0,1.0693499999999996,1.0760480000000006,1.0739280000000002,1.07308,FORCED_CLOSE,1.3018867924525863,2024-06-18T14:27:00.617000+00:00,YES,Audit Phase 50O-B: Model A
2184,2024-06,SHORT,2024-06-20T11:24:00+00:00,1.0727,1.0727,0.0,1.0734800000000002,1.0718459999999996,1.0724559999999999,1.0727,FORCED_CLOSE,0.2459016393443366,2024-06-20T11:42:00.792000+00:00,YES,Audit Phase 50O-B: Model A
2185,2024-06,SHORT,2024-06-25T11:03:00+00:00,1.07203,1.07203,0.0,1.07269,1.0713439999999999,1.071834,1.07203,FORCED_CLOSE,1.1224489795917107,2024-06-25T11:33:00.650000+00:00,YES,Audit Phase 50O-B: Model A
2186,2024-06,LONG,2024-06-26T11:42:00+00:00,1.06851,1.06851,0.0,1.0676399999999997,1.0694340000000004,1.0687740000000001,1.06851,FORCED_CLOSE,0.65151515151475,2024-06-26T11:57:09.800000+00:00,YES,Audit Phase 50O-B: Model A
2187,2024-06,LONG,2024-06-27T12:18:00+00:00,1.07014,1.07014,0.0,1.0687399999999996,1.0714980000000005,1.0705280000000001,1.07014,BE,0.0,2024-06-27T12:30:07.319000+00:00,YES,Audit Phase 50O-B: Model A
2188,2024-06,SHORT,2024-06-28T11:24:00+00:00,1.07042,1.07042,0.0,1.0714900000000005,1.0692439999999999,1.0700839999999998,1.07042,FORCED_CLOSE,0.8452380952379809,2024-06-28T11:54:05.620000+00:00,YES,Audit Phase 50O-B: Model A
2189,2024-07,SHORT,2024-07-01T14:09:00+00:00,1.07497,1.07497,0.0,1.0777500000000002,1.0720299999999996,1.0741299999999998,1.07497,FORCED_CLOSE,1.2380952380950896,2024-07-01T15:09:00.152000+00:00,YES,Audit Phase 50O-B: Model A
2190,2024-07,LONG,2024-07-02T13:00:00+00:00,1.07347,1.07347,0.0,1.0726099999999998,1.074268,1.073698,1.07347,FORCED_CLOSE,0.9298245614035937,2024-07-02T13:39:01.599000+00:00,YES,Audit Phase 50O-B: Model A
2191,2024-07,LONG,2024-07-03T12:15:00+00:00,1.0763,1.0763,0.0,1.07472,1.0775740000000003,1.076664,1.0763,FORCED_CLOSE,1.3626373626371118,2024-07-03T12:42:00.176000+00:00,YES,Audit Phase 50O-B: Model A
2192,2024-07,LONG,2024-07-04T14:00:00+00:00,1.08024,1.08024,0.0,1.0796999999999997,1.0808140000000004,1.0804040000000001,1.08024,FORCED_CLOSE,0.8048780487799523,2024-07-04T14:48:01.334000+00:00,YES,Audit Phase 50O-B: Model A
2193,2024-07,SHORT,2024-07-05T11:03:00+00:00,1.08216,1.08216,0.0,1.08279,1.081516,1.081976,1.08216,FORCED_CLOSE,0.2173913043477549,2024-07-05T12:03:00.116000+00:00,YES,Audit Phase 50O-B: Model A
2194,2024-07,SHORT,2024-07-08T13:06:00+00:00,1.08389,1.08389,0.0,1.0850100000000005,1.0828959999999996,1.0836059999999998,1.08389,FORCED_CLOSE,0.0985915492957673,2024-07-08T14:39:00.107000+00:00,YES,Audit Phase 50O-B: Model A
2195,2024-07,SHORT,2024-07-09T11:09:00+00:00,1.08196,1.08196,0.0,1.0826300000000002,1.0812179999999998,1.081748,1.08196,FORCED_CLOSE,0.13207547169811562,2024-07-09T13:06:01.480000+00:00,YES,Audit Phase 50O-B: Model A
2196,2024-07,LONG,2024-07-10T11:30:00+00:00,1.08243,1.08243,0.0,1.0817299999999996,1.0832000000000004,1.0826500000000001,1.08243,FORCED_CLOSE,0.10909090909077668,2024-07-10T11:51:01.892000+00:00,YES,Audit Phase 50O-B: Model A
2197,2024-07,SHORT,2024-07-12T11:54:00+00:00,1.08869,1.08869,0.0,1.0893200000000005,1.0882559999999994,1.0885659999999997,1.08869,BE,0.0,2024-07-12T12:29:20.366000+00:00,YES,Audit Phase 50O-B: Model A
2198,2024-07,SHORT,2024-07-15T15:21:00+00:00,1.09144,1.09144,0.0,1.0925700000000005,1.0902079999999996,1.0910879999999998,1.09144,FORCED_CLOSE,0.2272727272726506,2024-07-15T16:42:00.004000+00:00,YES,Audit Phase 50O-B: Model A
2199,2024-07,LONG,2024-07-16T13:39:00+00:00,1.08808,1.08808,0.0,1.0868399999999998,1.0895219999999999,1.088492,1.08808,FORCED_CLOSE,1.398058252427289,2024-07-16T18:36:01.378000+00:00,YES,Audit Phase 50O-B: Model A
2200,2024-07,LONG,2024-07-18T12:15:00+00:00,1.09338,1.09338,0.0,1.09227,1.0941499999999997,1.0936,1.09338,BE,0.0,2024-07-18T12:30:46.388000+00:00,YES,Audit Phase 50O-B: Model A
2201,2024-07,LONG,2024-07-19T11:12:00+00:00,1.08893,1.08893,0.0,1.08795,1.089952,1.089222,1.08893,FORCED_CLOSE,0.06849315068506666,2024-07-19T12:03:00.026000+00:00,YES,Audit Phase 50O-B: Model A
2202,2024-07,SHORT,2024-07-22T12:33:00+00:00,1.08824,1.08824,0.0,1.0892000000000002,1.08726,1.08796,1.08824,FORCED_CLOSE,0.1285714285716181,2024-07-22T13:21:00.142000+00:00,YES,Audit Phase 50O-B: Model A
2203,2024-07,SHORT,2024-07-23T13:03:00+00:00,1.08535,1.08535,0.0,1.0858900000000002,1.084846,1.085206,1.08535,FORCED_CLOSE,0.2500000000003348,2024-07-23T13:12:00.267000+00:00,YES,Audit Phase 50O-B: Model A
2204,2024-07,LONG,2024-07-24T11:48:00+00:00,1.08477,1.08477,0.0,1.0835199999999998,1.0861980000000002,1.0851780000000002,1.08477,FORCED_CLOSE,1.3823529411761126,2024-07-24T13:42:00.207000+00:00,YES,Audit Phase 50O-B: Model A
2205,2024-07,SHORT,2024-07-25T17:27:00+00:00,1.08586,1.08586,0.0,1.08734,1.084138,1.085368,1.08586,FORCED_CLOSE,0.5691056910570285,2024-07-26T00:00:02.072000+00:00,YES,Audit Phase 50O-B: Model A
2206,2024-07,SHORT,2024-07-26T14:24:00+00:00,1.08566,1.08566,0.0,1.0874100000000002,1.08391,1.0851600000000001,1.08566,FORCED_CLOSE,0.2560000000000579,2024-07-26T14:42:00.157000+00:00,YES,Audit Phase 50O-B: Model A
2207,2024-07,SHORT,2024-07-29T11:00:00+00:00,1.08341,1.08341,0.0,1.0838500000000002,1.0830319999999998,1.083302,1.08341,BE,0.0,2024-07-29T11:06:56.295000+00:00,YES,Audit Phase 50O-B: Model A
2208,2024-07,SHORT,2024-07-30T11:06:00+00:00,1.08309,1.08309,0.0,1.08355,1.0826,1.08295,1.08309,FORCED_CLOSE,0.14285714285744433,2024-07-30T11:12:00.529000+00:00,YES,Audit Phase 50O-B: Model A
2209,2024-07,SHORT,2024-07-31T11:42:00+00:00,1.08343,1.08343,0.0,1.0845100000000003,1.0824779999999996,1.0831579999999998,1.08343,FORCED_CLOSE,0.6323529411761823,2024-07-31T12:15:00.081000+00:00,YES,Audit Phase 50O-B: Model A
2210,2024-08,SHORT,2024-08-01T13:00:00+00:00,1.0793,1.0793,0.0,1.0809400000000002,1.0774659999999998,1.078776,1.0793,BE,0.0,2024-08-01T13:23:58.494000+00:00,YES,Audit Phase 50O-B: Model A
2211,2024-08,LONG,2024-08-02T11:00:00+00:00,1.08268,1.08268,0.0,1.0818199999999998,1.0833660000000005,1.0828760000000002,1.08268,FORCED_CLOSE,0.8367346938770825,2024-08-02T11:24:00.169000+00:00,YES,Audit Phase 50O-B: Model A
2212,2024-08,LONG,2024-08-06T11:00:00+00:00,1.09117,1.09117,0.0,1.0899599999999998,1.09243,1.0915300000000001,1.09117,FORCED_CLOSE,0.22222222222217305,2024-08-06T12:18:00.141000+00:00,YES,Audit Phase 50O-B: Model A
2213,2024-08,LONG,2024-08-07T14:18:00+00:00,1.09238,1.09238,0.0,1.0914399999999995,1.09322,1.09262,1.09238,FORCED_CLOSE,0.5666666666665838,2024-08-07T14:39:04.869000+00:00,YES,Audit Phase 50O-B: Model A
2214,2024-08,SHORT,2024-08-08T12:30:00+00:00,1.09119,1.09119,0.0,1.0950000000000002,1.088166,1.0903260000000001,1.09119,FORCED_CLOSE,1.3379629629629284,2024-08-08T13:48:00.065000+00:00,YES,Audit Phase 50O-B: Model A
2215,2024-08,SHORT,2024-08-09T12:15:00+00:00,1.09138,1.09138,0.0,1.0922500000000002,1.090442,1.091112,1.09138,FORCED_CLOSE,0.4626865671641585,2024-08-09T12:36:00.160000+00:00,YES,Audit Phase 50O-B: Model A
2216,2024-08,LONG,2024-08-12T11:03:00+00:00,1.09287,1.09287,0.0,1.09187,1.0939480000000001,1.093178,1.09287,FORCED_CLOSE,-0.9870129870129808,2024-08-12T12:42:00.296000+00:00,YES,Audit Phase 50O-B: Model A
2217,2024-08,LONG,2024-08-13T11:09:00+00:00,1.09256,1.09256,0.0,1.0920699999999997,1.0931340000000003,1.092724,1.09256,FORCED_CLOSE,1.0243902439021513,2024-08-13T11:51:02.169000+00:00,YES,Audit Phase 50O-B: Model A
2218,2024-08,SHORT,2024-08-14T12:03:00+00:00,1.1019,1.1019,0.0,1.1042,1.099464,1.101204,1.1019,FORCED_CLOSE,0.1724137931035569,2024-08-14T12:36:00.031000+00:00,YES,Audit Phase 50O-B: Model A
2219,2024-08,SHORT,2024-08-15T12:30:00+00:00,1.09728,1.09728,0.0,1.1053800000000005,1.0913439999999996,1.095584,1.09728,FORCED_CLOSE,0.1415094339622419,2024-08-15T14:15:00.121000+00:00,YES,Audit Phase 50O-B: Model A
2220,2024-08,SHORT,2024-08-16T14:00:00+00:00,1.09977,1.09977,0.0,1.1007700000000002,1.0989999999999995,1.0995499999999998,1.09977,FORCED_CLOSE,0.9090909090904784,2024-08-16T14:18:01.118000+00:00,YES,Audit Phase 50O-B: Model A
2221,2024-08,LONG,2024-08-19T11:45:00+00:00,1.10387,1.10387,0.0,1.1028099999999998,1.1048779999999998,1.104158,1.10387,FORCED_CLOSE,0.3194444444446868,2024-08-19T12:27:04.827000+00:00,YES,Audit Phase 50O-B: Model A
2222,2024-08,LONG,2024-08-20T12:21:00+00:00,1.10869,1.10869,0.0,1.10776,1.1097400000000002,1.1089900000000001,1.10869,FORCED_CLOSE,1.1466666666664713,2024-08-20T12:57:06.100000+00:00,YES,Audit Phase 50O-B: Model A
2223,2024-08,LONG,2024-08-21T15:24:00+00:00,1.11406,1.11406,0.0,1.1111999999999995,1.1164680000000002,1.114748,1.11406,TP,1.4,2024-08-21T18:03:00.792000+00:00,YES,Audit Phase 50O-B: Model A
2224,2024-08,LONG,2024-08-22T12:42:00+00:00,1.1137,1.1137,0.0,1.11207,1.115478,1.1142079999999999,1.1137,FORCED_CLOSE,0.19685039370083762,2024-08-22T13:03:02.251000+00:00,YES,Audit Phase 50O-B: Model A
2225,2024-08,LONG,2024-08-23T13:57:00+00:00,1.11153,1.11153,0.0,1.1104499999999995,1.1122020000000004,1.111722,1.11153,FORCED_CLOSE,-0.18749999999968434,2024-08-23T14:00:00.144000+00:00,YES,Audit Phase 50O-B: Model A
2226,2024-08,SHORT,2024-08-26T12:30:00+00:00,1.11588,1.11588,0.0,1.11755,1.1143819999999998,1.1154519999999999,1.11588,FORCED_CLOSE,0.14953271028030188,2024-08-26T13:24:00.204000+00:00,YES,Audit Phase 50O-B: Model A
2227,2024-08,SHORT,2024-08-27T11:57:00+00:00,1.11605,1.11605,0.0,1.1173900000000003,1.1146219999999998,1.1156419999999998,1.11605,FORCED_CLOSE,0.09803921568624449,2024-08-27T12:54:00.156000+00:00,YES,Audit Phase 50O-B: Model A
2228,2024-08,LONG,2024-08-29T15:09:00+00:00,1.1075,1.1075,0.0,1.10615,1.1087879999999999,1.1078679999999999,1.1075,FORCED_CLOSE,0.4456521739130668,2024-08-29T15:36:00.097000+00:00,YES,Audit Phase 50O-B: Model A
2229,2024-08,LONG,2024-08-30T13:51:00+00:00,1.10722,1.10722,0.0,1.1045399999999996,1.1099360000000005,1.1079960000000002,1.10722,FORCED_CLOSE,0.030927835051516906,2024-08-30T14:57:00.115000+00:00,YES,Audit Phase 50O-B: Model A
2250,2024-10,SHORT,2024-10-01T12:15:00+00:00,1.10772,1.10772,0.0,1.10926,1.1059839999999999,1.107224,1.10772,FORCED_CLOSE,0.30645161290323897,2024-10-01T13:03:00.934000+00:00,YES,Audit Phase 50O-B: Model A
2251,2024-10,SHORT,2024-10-02T12:15:00+00:00,1.10635,1.10635,0.0,1.1087500000000003,1.1042779999999994,1.1057579999999998,1.10635,FORCED_CLOSE,0.45270270270257607,2024-10-02T13:06:00.107000+00:00,YES,Audit Phase 50O-B: Model A
2252,2024-10,SHORT,2024-10-03T12:03:00+00:00,1.1041,1.1041,0.0,1.1052300000000002,1.1031479999999998,1.103828,1.1041,FORCED_CLOSE,0.279411764705998,2024-10-03T12:30:00.102000+00:00,YES,Audit Phase 50O-B: Model A
2253,2024-10,SHORT,2024-10-04T12:09:00+00:00,1.10277,1.10277,0.0,1.1034000000000002,1.1021959999999997,1.102606,1.10277,FORCED_CLOSE,-1.1463414634140028,2024-10-04T12:30:00.148000+00:00,YES,Audit Phase 50O-B: Model A
2254,2024-10,LONG,2024-10-07T13:54:00+00:00,1.09803,1.09803,0.0,1.0968099999999998,1.0993180000000002,1.0983980000000002,1.09803,FORCED_CLOSE,0.4021739130433707,2024-10-07T14:03:00.496000+00:00,YES,Audit Phase 50O-B: Model A
2255,2024-10,LONG,2024-10-08T11:45:00+00:00,1.09849,1.09849,0.0,1.0975399999999995,1.099526,1.098786,1.09849,FORCED_CLOSE,0.29729729729740445,2024-10-08T12:06:02.358000+00:00,YES,Audit Phase 50O-B: Model A
2257,2024-10,SHORT,2024-10-10T14:06:00+00:00,1.09329,1.09329,0.0,1.0947900000000002,1.0918480000000002,1.092878,1.09329,FORCED_CLOSE,1.0000000000000837,2024-10-10T14:30:00.056000+00:00,YES,Audit Phase 50O-B: Model A
2258,2024-10,SHORT,2024-10-11T11:15:00+00:00,1.09301,1.09301,0.0,1.09395,1.092044,1.092734,1.09301,FORCED_CLOSE,0.20289855072467972,2024-10-11T11:33:00.626000+00:00,YES,Audit Phase 50O-B: Model A
2259,2024-10,SHORT,2024-10-14T12:36:00+00:00,1.09084,1.09084,0.0,1.09177,1.0905320000000003,1.0907520000000002,1.09084,BE,0.0,2024-10-14T12:45:57.214000+00:00,YES,Audit Phase 50O-B: Model A
2260,2024-10,SHORT,2024-10-15T13:24:00+00:00,1.091,1.091,0.0,1.09207,1.0899219999999998,1.090692,1.091,FORCED_CLOSE,1.0129870129868852,2024-10-15T14:39:00.596000+00:00,YES,Audit Phase 50O-B: Model A
2261,2024-10,SHORT,2024-10-16T12:36:00+00:00,1.08927,1.08927,0.0,1.0905200000000004,1.0879119999999995,1.088882,1.08927,FORCED_CLOSE,0.4432989690719561,2024-10-16T13:15:00.232000+00:00,YES,Audit Phase 50O-B: Model A
2262,2024-10,SHORT,2024-10-17T11:54:00+00:00,1.08633,1.08633,0.0,1.08699,1.0856299999999999,1.08613,1.08633,FORCED_CLOSE,0.28000000000000197,2024-10-17T12:15:00.040000+00:00,YES,Audit Phase 50O-B: Model A
2263,2024-10,SHORT,2024-10-18T11:54:00+00:00,1.08462,1.08462,0.0,1.0852800000000002,1.0842279999999997,1.0845079999999998,1.08462,FORCED_CLOSE,-1.071428571428481,2024-10-18T12:30:04.677000+00:00,YES,Audit Phase 50O-B: Model A
2264,2024-10,SHORT,2024-10-21T14:21:00+00:00,1.0841,1.0841,0.0,1.0853400000000002,1.082882,1.083752,1.0841,FORCED_CLOSE,1.1724137931033376,2024-10-21T15:06:00.164000+00:00,YES,Audit Phase 50O-B: Model A
2265,2024-10,SHORT,2024-10-22T12:00:00+00:00,1.08187,1.08187,0.0,1.08213,1.081324,1.081714,1.08187,BE,0.0,2024-10-22T12:02:26.441000+00:00,YES,Audit Phase 50O-B: Model A
2266,2024-10,SHORT,2024-10-23T20:12:00+00:00,1.07837,1.07837,0.0,1.0788400000000002,1.0778519999999998,1.078222,1.07837,FORCED_CLOSE,0.2162162162163156,2024-10-23T20:51:00.263000+00:00,YES,Audit Phase 50O-B: Model A
2267,2024-10,SHORT,2024-10-24T18:27:00+00:00,1.08183,1.08183,0.0,1.0826900000000002,1.080794,1.081534,1.08183,FORCED_CLOSE,-1.0945945945944162,2024-10-24T19:33:06.641000+00:00,YES,Audit Phase 50O-B: Model A
2268,2024-10,SHORT,2024-10-25T13:30:00+00:00,1.08286,1.08286,0.0,1.0841000000000005,1.0813199999999996,1.0824199999999997,1.08286,FORCED_CLOSE,0.9363636363632577,2024-10-25T15:36:00.106000+00:00,YES,Audit Phase 50O-B: Model A
2269,2024-10,SHORT,2024-10-28T12:45:00+00:00,1.08134,1.08134,0.0,1.0827100000000005,1.079785999999999,1.0808959999999996,1.08134,FORCED_CLOSE,-1.0180180180175356,2024-10-28T14:51:00.024000+00:00,YES,Audit Phase 50O-B: Model A
2270,2024-10,SHORT,2024-10-29T11:00:00+00:00,1.08022,1.08022,0.0,1.0810400000000002,1.0795479999999997,1.080028,1.08022,FORCED_CLOSE,0.3749999999999875,2024-10-29T11:33:00.064000+00:00,YES,Audit Phase 50O-B: Model A
2271,2024-10,SHORT,2024-10-30T11:12:00+00:00,1.08307,1.08307,0.0,1.0838800000000004,1.0822859999999996,1.0828459999999998,1.08307,FORCED_CLOSE,1.3392857142850476,2024-10-30T11:51:01.641000+00:00,YES,Audit Phase 50O-B: Model A
2272,2024-10,SHORT,2024-10-31T18:48:00+00:00,1.08644,1.08644,0.0,1.0874100000000002,1.0859639999999997,1.086304,1.08644,FORCED_CLOSE,-2.058823529410327,2024-10-31T19:03:00.117000+00:00,YES,Audit Phase 50O-B: Model A
2273,2024-11,SHORT,2024-11-01T12:24:00+00:00,1.08643,1.08643,0.0,1.0909800000000005,1.0804939999999996,1.0847339999999999,1.08643,BE,0.0,2024-11-03T22:00:05.216000+00:00,YES,Audit Phase 50O-B: Model A
2274,2024-11,SHORT,2024-11-04T15:45:00+00:00,1.08975,1.08975,0.0,1.0915200000000005,1.0881259999999997,1.089286,1.08975,FORCED_CLOSE,1.1810344827584975,2024-11-04T16:54:01.387000+00:00,YES,Audit Phase 50O-B: Model A
2275,2024-11,LONG,2024-11-05T14:09:00+00:00,1.08981,1.08981,0.0,1.0888999999999998,1.090748,1.0900779999999999,1.08981,FORCED_CLOSE,1.134328358208926,2024-11-05T14:21:00.082000+00:00,YES,Audit Phase 50O-B: Model A
2276,2024-11,SHORT,2024-11-06T12:27:00+00:00,1.06976,1.06976,0.0,1.0724500000000003,1.0666659999999997,1.068876,1.06976,FORCED_CLOSE,0.6153846153845722,2024-11-06T12:33:00.037000+00:00,YES,Audit Phase 50O-B: Model A
2277,2024-11,LONG,2024-11-07T12:03:00+00:00,1.07642,1.07642,0.0,1.07526,1.077624,1.0767639999999998,1.07642,FORCED_CLOSE,0.9883720930232761,2024-11-07T12:54:00.405000+00:00,YES,Audit Phase 50O-B: Model A
2278,2024-11,SHORT,2024-11-08T13:18:00+00:00,1.07654,1.07654,0.0,1.0776800000000002,1.0753919999999997,1.076212,1.07654,FORCED_CLOSE,0.5853658536584376,2024-11-08T13:33:00.135000+00:00,YES,Audit Phase 50O-B: Model A
