config_id,phase,entry_time,exit_time,entry_price,exit_price,direction,pnl_net_r,slippage
V49_7_0010,TRAIN,2021-06-09 14:39:00+00:00,2021-06-09 14:39:05.966000+00:00,1.21948,1.2194299999999998,SHORT,-0.2667,0.2
V49_7_0010,TRAIN,2021-06-10 14:57:00+00:00,2021-06-10 14:57:09.686000+00:00,1.21723,1.2173499999999997,SHORT,-1.5833,0.2
V49_7_0010,TRAIN,2021-06-10 15:00:00+00:00,2021-06-10 15:05:33.582000+00:00,1.21714,1.21753,SHORT,-1.1795,0.2
V49_7_0010,TRAIN,2021-06-14 14:00:00+00:00,2021-06-14 14:02:04.458000+00:00,1.21216,1.2121099999999998,SHORT,-0.1333,0.2
V49_7_0010,TRAIN,2021-06-14 14:09:00+00:00,2021-06-14 14:13:51.160000+00:00,1.21202,1.21232,SHORT,-1.2333,0.2
V49_7_0010,TRAIN,2021-06-16 15:39:00+00:00,2021-06-16 15:39:47.574000+00:00,1.2116,1.21142,LONG,-1.3889,0.2
V49_7_0010,TRAIN,2021-06-17 14:33:00+00:00,2021-06-17 15:10:12.456000+00:00,1.19279,1.1928400000000001,LONG,-0.0272,0.2
V49_7_0010,TRAIN,2021-06-24 13:45:00+00:00,2021-06-24 14:18:13.907000+00:00,1.19479,1.19474,SHORT,-0.0404,0.2
V49_7_0010,TRAIN,2021-06-25 15:03:00+00:00,2021-06-25 15:46:04.299000+00:00,1.19496,1.19406,SHORT,2.3056,0.2
V49_7_0010,TRAIN,2021-06-25 15:51:00+00:00,2021-06-25 16:29:21.277000+00:00,1.19395,1.1935149999999999,LONG,-1.1609,0.2
V49_7_0011,TRAIN,2021-06-01 13:57:00+00:00,2021-06-01 13:57:40.623000+00:00,1.22365,1.2239950000000002,SHORT,-1.2029,0.2
V49_7_0011,TRAIN,2021-06-04 11:54:00+00:00,2021-06-04 12:25:20.058000+00:00,1.21153,1.2120100000000003,SHORT,-1.1458,0.2
V49_7_0011,TRAIN,2021-06-04 11:57:00+00:00,2021-06-04 12:00:44.973000+00:00,1.21153,1.21148,SHORT,-0.1026,0.2
V49_7_0011,TRAIN,2021-06-04 12:27:00+00:00,2021-06-04 12:30:01.499000+00:00,1.21158,1.212195,SHORT,-1.1138,0.2
V49_7_0011,TRAIN,2021-06-08 11:51:00+00:00,2021-06-08 12:45:03.323000+00:00,1.21796,1.21801,LONG,-0.0333,0.2
V49_7_0011,TRAIN,2021-06-08 12:33:00+00:00,2021-06-08 12:36:41.218000+00:00,1.21826,1.21877,SHORT,-1.1373,0.2
V49_7_0011,TRAIN,2021-06-08 13:54:00+00:00,2021-06-08 14:02:11.849000+00:00,1.21762,1.2185574999999993,LONG,2.3133,0.2
V49_7_0011,TRAIN,2021-06-10 11:48:00+00:00,2021-06-10 13:45:00.895000+00:00,1.21724,1.21719,SHORT,-0.0087,0.2
V49_7_0011,TRAIN,2021-06-10 12:21:00+00:00,2021-06-10 12:30:00.309000+00:00,1.21725,1.2171999999999998,SHORT,-0.0741,0.2
V49_7_0011,TRAIN,2021-06-22 11:03:00+00:00,2021-06-22 11:18:11.925000+00:00,1.18931,1.1893600000000002,LONG,-0.0667,0.2
V49_7_0011,TRAIN,2021-06-22 13:03:00+00:00,2021-06-22 15:55:35.395000+00:00,1.18945,1.1910999999999998,LONG,2.3939,0.2
V49_7_0011,TRAIN,2021-06-24 11:30:00+00:00,2021-06-24 11:40:29.826000+00:00,1.19366,1.19399,SHORT,-1.2121,0.2
V49_7_0011,TRAIN,2021-06-25 12:24:00+00:00,2021-06-25 12:25:14.019000+00:00,1.19494,1.1951800000000001,SHORT,-1.2917,0.2
V49_7_0012,TRAIN,2021-06-04 12:12:00+00:00,2021-06-04 12:30:01.448000+00:00,1.21162,1.2121,SHORT,-1.1458,0.2
V49_7_0012,TRAIN,2021-06-04 12:15:00+00:00,2021-06-04 12:30:01.448000+00:00,1.21159,1.21215,SHORT,-1.125,0.2
V49_7_0012,TRAIN,2021-06-07 11:51:00+00:00,2021-06-07 12:29:42.500000+00:00,1.21672,1.21667,SHORT,-0.0435,0.2
V49_7_0012,TRAIN,2021-06-08 12:30:00+00:00,2021-06-08 12:36:20.333000+00:00,1.21821,1.2185899999999998,SHORT,-1.1842,0.2
V49_7_0012,TRAIN,2021-06-10 11:48:00+00:00,2021-06-10 19:47:48.761000+00:00,1.21724,1.21732,SHORT,-0.0487,0.2
V49_7_0012,TRAIN,2021-06-14 14:00:00+00:00,2021-06-14 14:23:41.096000+00:00,1.21201,1.2125099999999998,SHORT,-1.14,0.2
V49_7_0012,TRAIN,2021-06-16 11:03:00+00:00,2021-06-16 12:53:44.615000+00:00,1.21174,1.2117900000000001,LONG,-0.0323,0.2
V49_7_0012,TRAIN,2021-06-16 11:09:00+00:00,2021-06-16 12:15:35.125000+00:00,1.21165,1.2125299999999994,LONG,1.8409,0.2
V49_7_0012,TRAIN,2021-06-16 11:15:00+00:00,2021-06-16 12:15:32.438000+00:00,1.21163,1.2125099999999995,LONG,1.8409,0.2
V49_7_0012,TRAIN,2021-06-24 13:45:00+00:00,2021-06-24 14:38:11.873000+00:00,1.19478,1.19342,SHORT,1.8971,0.2
V49_7_0012,TRAIN,2021-06-25 12:24:00+00:00,2021-06-25 12:30:15.759000+00:00,1.19489,1.19531,SHORT,-1.1667,0.2
V49_7_0012,TRAIN,2021-06-30 11:21:00+00:00,2021-06-30 11:58:28.542000+00:00,1.18849,1.1894500000000001,LONG,1.8542,0.2
V49_7_0013,TRAIN,2021-06-04 12:12:00+00:00,2021-06-04 12:30:01.448000+00:00,1.21168,1.2120499999999998,SHORT,-1.1892,0.2
V49_7_0013,TRAIN,2021-06-04 12:15:00+00:00,2021-06-04 12:27:41.270000+00:00,1.21174,1.2112975000000001,SHORT,1.2627,0.2
V49_7_0013,TRAIN,2021-06-07 11:51:00+00:00,2021-06-07 12:07:01.518000+00:00,1.21679,1.2162800000000002,SHORT,1.2941,0.2
V49_7_0013,TRAIN,2021-06-08 12:30:00+00:00,2021-06-08 12:30:39.975000+00:00,1.21836,1.2185199999999998,SHORT,-1.4375,0.2
V49_7_0013,TRAIN,2021-06-09 12:51:00+00:00,2021-06-09 13:04:24.966000+00:00,1.21952,1.2197100000000003,SHORT,-1.3684,0.2
