config_id,phase,slippage,net_r
V49_7_0002,VAL,0.5,-1.2222
V49_7_0002,VAL,0.5,-0.068
V49_7_0002,VAL,0.5,-1.1852
V49_7_0002,VAL,0.5,-0.1235
V49_7_0002,VAL,0.5,-0.1449
V49_7_0002,VAL,0.5,2.3639
V49_7_0002,VAL,0.5,2.2531
V49_7_0002,VAL,0.5,-0.0309
V49_7_0002,VAL,0.5,-0.1449
V49_7_0003,VAL,0.2,-1.1333
V49_7_0003,VAL,0.2,-1.1556
V49_7_0003,VAL,0.2,-1.1667
V49_7_0003,VAL,0.2,-1.1261
V49_7_0003,VAL,0.2,-0.0404
V49_7_0003,VAL,0.2,1.9048
V49_7_0003,VAL,0.2,1.8272
V49_7_0003,VAL,0.2,-0.0123
V49_7_0003,VAL,0.2,-1.0173
V49_7_0003,VAL,0.2,-0.0226
V49_7_0003,VAL,0.2,1.8444
V49_7_0003,VAL,0.3,-1.1524
V49_7_0003,VAL,0.3,-1.1778
V49_7_0003,VAL,0.3,-1.1905
V49_7_0003,VAL,0.3,-1.1441
V49_7_0003,VAL,0.3,-0.0606
V49_7_0003,VAL,0.3,1.8912
V49_7_0003,VAL,0.3,1.8025
V49_7_0003,VAL,0.3,-0.0185
V49_7_0003,VAL,0.3,-1.0198
V49_7_0003,VAL,0.3,-0.0339
V49_7_0003,VAL,0.3,1.8222
V49_7_0003,VAL,0.5,-1.1905
V49_7_0003,VAL,0.5,-1.2222
V49_7_0003,VAL,0.5,-1.2381
V49_7_0003,VAL,0.5,-1.1802
V49_7_0003,VAL,0.5,-0.101
V49_7_0003,VAL,0.5,1.8639
V49_7_0003,VAL,0.5,1.7531
V49_7_0003,VAL,0.5,-0.0309
V49_7_0003,VAL,0.5,-1.0247
V49_7_0003,VAL,0.5,-0.0565
V49_7_0003,VAL,0.5,1.7778
V49_7_0004,VAL,0.2,-1.1333
V49_7_0004,VAL,0.2,-1.1085
V49_7_0004,VAL,0.2,-1.1667
V49_7_0004,VAL,0.2,-1.4242
V49_7_0004,VAL,0.2,-1.2917
V49_7_0004,VAL,0.2,1.3205
V49_7_0004,VAL,0.2,-1.1296
V49_7_0004,VAL,0.2,1.3272
V49_7_0004,VAL,0.2,-1.1505
V49_7_0004,VAL,0.2,1.4048
V49_7_0004,VAL,0.2,1.3272
V49_7_0004,VAL,0.2,1.4568
V49_7_0004,VAL,0.2,-1.0173
V49_7_0004,VAL,0.2,0.4544
V49_7_0004,VAL,0.2,1.4209
V49_7_0004,VAL,0.2,1.3205
V49_7_0004,VAL,0.2,1.2971
V49_7_0004,VAL,0.2,1.3272
V49_7_0004,VAL,0.3,-1.1524
V49_7_0004,VAL,0.3,-1.124
V49_7_0004,VAL,0.3,-1.1905
V49_7_0004,VAL,0.3,-1.4848
V49_7_0004,VAL,0.3,-1.3333
V49_7_0004,VAL,0.3,1.2949
V49_7_0004,VAL,0.3,-1.1481
V49_7_0004,VAL,0.3,1.3025
V49_7_0004,VAL,0.3,-1.172
V49_7_0004,VAL,0.3,1.3912
V49_7_0004,VAL,0.3,1.3025
V49_7_0004,VAL,0.3,1.4506
V49_7_0004,VAL,0.3,-1.0198
V49_7_0004,VAL,0.3,0.4507
V49_7_0004,VAL,0.3,1.4096
V49_7_0004,VAL,0.3,1.2949
V49_7_0004,VAL,0.3,1.2681
V49_7_0004,VAL,0.3,1.3025
V49_7_0004,VAL,0.5,-1.1905
V49_7_0004,VAL,0.5,-1.155
V49_7_0004,VAL,0.5,-1.2381
V49_7_0004,VAL,0.5,-1.6061
V49_7_0004,VAL,0.5,-1.4167
V49_7_0004,VAL,0.5,1.2436
V49_7_0004,VAL,0.5,-1.1852
V49_7_0004,VAL,0.5,1.2531
V49_7_0004,VAL,0.5,-1.2151
V49_7_0004,VAL,0.5,1.3639
V49_7_0004,VAL,0.5,1.2531
V49_7_0004,VAL,0.5,1.4383
V49_7_0004,VAL,0.5,-1.0247
V49_7_0004,VAL,0.5,0.4432
V49_7_0004,VAL,0.5,1.387
V49_7_0004,VAL,0.5,1.2436
V49_7_0004,VAL,0.5,1.2101
V49_7_0004,VAL,0.5,1.2531
V49_7_0005,VAL,0.2,-1.1556
V49_7_0005,VAL,0.2,-1.1667
V49_7_0005,VAL,0.2,-0.0404
V49_7_0005,VAL,0.2,2.4048
V49_7_0005,VAL,0.2,-0.0226
V49_7_0005,VAL,0.3,-1.1778
V49_7_0005,VAL,0.3,-1.1905
V49_7_0005,VAL,0.3,-0.0606
V49_7_0005,VAL,0.3,2.3912
V49_7_0005,VAL,0.3,-0.0339
V49_7_0005,VAL,0.5,-1.2222
V49_7_0005,VAL,0.5,-1.2381
V49_7_0005,VAL,0.5,-0.101
V49_7_0005,VAL,0.5,2.3639
V49_7_0005,VAL,0.5,-0.0565
V49_7_0006,VAL,0.2,-1.1333
V49_7_0006,VAL,0.2,-1.1556
V49_7_0006,VAL,0.2,-1.1667
V49_7_0006,VAL,0.2,-1.4242
V49_7_0006,VAL,0.2,-1.2917
V49_7_0006,VAL,0.2,-1.3333
V49_7_0006,VAL,0.2,-1.1296
V49_7_0006,VAL,0.2,1.3272
V49_7_0006,VAL,0.2,1.2971
V49_7_0006,VAL,0.2,1.4048
V49_7_0006,VAL,0.2,1.3272
V49_7_0006,VAL,0.2,1.4568
V49_7_0006,VAL,0.2,1.2971
V49_7_0006,VAL,0.3,-1.1524
V49_7_0006,VAL,0.3,-1.1778
V49_7_0006,VAL,0.3,-1.1905
V49_7_0006,VAL,0.3,-1.4848
V49_7_0006,VAL,0.3,-1.3333
V49_7_0006,VAL,0.3,-1.381
V49_7_0006,VAL,0.3,-1.1481
V49_7_0006,VAL,0.3,1.3025
V49_7_0006,VAL,0.3,1.2681
V49_7_0006,VAL,0.3,1.3912
V49_7_0006,VAL,0.3,1.3025
V49_7_0006,VAL,0.3,1.4506
V49_7_0006,VAL,0.3,1.2681
V49_7_0006,VAL,0.5,-1.1905
V49_7_0006,VAL,0.5,-1.2222
V49_7_0006,VAL,0.5,-1.2381
V49_7_0006,VAL,0.5,-1.6061
V49_7_0006,VAL,0.5,-1.4167
V49_7_0006,VAL,0.5,-1.4762
V49_7_0006,VAL,0.5,-1.1852
V49_7_0006,VAL,0.5,1.2531
V49_7_0006,VAL,0.5,1.2101
V49_7_0006,VAL,0.5,1.3639
V49_7_0006,VAL,0.5,1.2531
V49_7_0006,VAL,0.5,1.4383
V49_7_0006,VAL,0.5,1.2101
V49_7_0007,VAL,0.2,1.3833
V49_7_0007,VAL,0.2,-1.0714
V49_7_0007,VAL,0.2,-1.1296
V49_7_0007,VAL,0.2,1.3478
V49_7_0007,VAL,0.2,1.4286
V49_7_0007,VAL,0.3,1.3667
V49_7_0007,VAL,0.3,-1.0816
V49_7_0007,VAL,0.3,-1.1481
V49_7_0007,VAL,0.3,1.3261
V49_7_0007,VAL,0.3,1.4184
V49_7_0007,VAL,0.5,1.3333
V49_7_0007,VAL,0.5,-1.102
V49_7_0007,VAL,0.5,-1.1852
V49_7_0007,VAL,0.5,1.2826
V49_7_0007,VAL,0.5,1.398
V49_7_0008,VAL,0.2,-1.1628
V49_7_0008,VAL,0.2,-1.1346
V49_7_0008,VAL,0.2,-1.1687
V49_7_0008,VAL,0.2,-1.1022
V49_7_0008,VAL,0.2,1.2941
V49_7_0008,VAL,0.2,1.3028
V49_7_0008,VAL,0.2,1.4593
V49_7_0008,VAL,0.3,-1.186
V49_7_0008,VAL,0.3,-1.1538
V49_7_0008,VAL,0.3,-1.1928
V49_7_0008,VAL,0.3,-1.1168
V49_7_0008,VAL,0.3,1.2647
V49_7_0008,VAL,0.3,1.2746
V49_7_0008,VAL,0.3,1.4535
V49_7_0008,VAL,0.5,-1.2326
V49_7_0008,VAL,0.5,-1.1923
V49_7_0008,VAL,0.5,-1.241
V49_7_0008,VAL,0.5,-1.146
V49_7_0008,VAL,0.5,1.2059
V49_7_0008,VAL,0.5,1.2183
V49_7_0008,VAL,0.5,1.4419
V49_7_0009,VAL,0.2,-1.1
V49_7_0009,VAL,0.2,-0.0278
V49_7_0009,VAL,0.2,-0.0204
V49_7_0009,VAL,0.2,2.3704
V49_7_0009,VAL,0.2,2.4676
V49_7_0009,VAL,0.2,2.3478
V49_7_0009,VAL,0.3,-1.1143
V49_7_0009,VAL,0.3,-0.0417
V49_7_0009,VAL,0.3,-0.0306
V49_7_0009,VAL,0.3,2.3519
V49_7_0009,VAL,0.3,2.463
V49_7_0009,VAL,0.3,2.3261
V49_7_0009,VAL,0.5,-1.1429
V49_7_0009,VAL,0.5,-0.0694
V49_7_0009,VAL,0.5,-0.051
V49_7_0009,VAL,0.5,2.3148
V49_7_0009,VAL,0.5,2.4537
V49_7_0009,VAL,0.5,2.2826
V49_7_0010,VAL,0.2,-1.1085
V49_7_0010,VAL,0.2,-1.1556
V49_7_0010,VAL,0.2,-1.1667
V49_7_0010,VAL,0.2,2.4007
V49_7_0010,VAL,0.2,2.2778
V49_7_0010,VAL,0.2,2.3205
V49_7_0010,VAL,0.2,-0.0494
V49_7_0010,VAL,0.2,-0.058
V49_7_0010,VAL,0.2,2.4048
V49_7_0010,VAL,0.2,-0.0226
V49_7_0010,VAL,0.3,-1.124
V49_7_0010,VAL,0.3,-1.1778
V49_7_0010,VAL,0.3,-1.1905
V49_7_0010,VAL,0.3,2.3865
V49_7_0010,VAL,0.3,2.246
V49_7_0010,VAL,0.3,2.2949
V49_7_0010,VAL,0.3,-0.0741
V49_7_0010,VAL,0.3,-0.087
V49_7_0010,VAL,0.3,2.3912
V49_7_0010,VAL,0.3,-0.0339
V49_7_0010,VAL,0.5,-1.155
V49_7_0010,VAL,0.5,-1.2222
V49_7_0010,VAL,0.5,-1.2381
V49_7_0010,VAL,0.5,2.3582
V49_7_0010,VAL,0.5,2.1825
V49_7_0010,VAL,0.5,2.2436
V49_7_0010,VAL,0.5,-0.1235
V49_7_0010,VAL,0.5,-0.1449
V49_7_0010,VAL,0.5,2.3639
V49_7_0010,VAL,0.5,-0.0565
V49_7_0011,VAL,0.2,-1.2121
V49_7_0011,VAL,0.2,-1.1333
V49_7_0011,VAL,0.2,-1.0741
V49_7_0011,VAL,0.2,-1.1667
V49_7_0011,VAL,0.2,-1.1667
V49_7_0011,VAL,0.2,-1.4667
V49_7_0011,VAL,0.2,-1.1197
V49_7_0011,VAL,0.2,-1.0864
V49_7_0011,VAL,0.2,-1.2333
V49_7_0011,VAL,0.3,-1.2424
V49_7_0011,VAL,0.3,-1.1524
V49_7_0011,VAL,0.3,-1.0847
V49_7_0011,VAL,0.3,-1.1905
V49_7_0011,VAL,0.3,-1.1905
V49_7_0011,VAL,0.3,-1.5333
V49_7_0011,VAL,0.3,-1.1368
V49_7_0011,VAL,0.3,-1.0988
V49_7_0011,VAL,0.3,-1.2667
V49_7_0011,VAL,0.5,-1.303
V49_7_0011,VAL,0.5,-1.1905
V49_7_0011,VAL,0.5,-1.1058
V49_7_0011,VAL,0.5,-1.2381
V49_7_0011,VAL,0.5,-1.2381
V49_7_0011,VAL,0.5,-1.6667
V49_7_0011,VAL,0.5,-1.1709
V49_7_0011,VAL,0.5,-1.1235
V49_7_0011,VAL,0.5,-1.3333
V49_7_0012,VAL,0.2,-1.1
V49_7_0012,VAL,0.2,1.8833
V49_7_0012,VAL,0.2,-1.125
V49_7_0012,VAL,0.2,1.8833
V49_7_0012,VAL,0.2,1.9146
V49_7_0012,VAL,0.2,1.9103
V49_7_0012,VAL,0.2,-0.027
V49_7_0012,VAL,0.2,-1.1061
V49_7_0012,VAL,0.2,-0.0417
V49_7_0012,VAL,0.2,-0.0204
V49_7_0012,VAL,0.2,1.8704
V49_7_0012,VAL,0.2,1.9676
V49_7_0012,VAL,0.2,1.8833
V49_7_0012,VAL,0.3,-1.1143
V49_7_0012,VAL,0.3,1.8667
V49_7_0012,VAL,0.3,-1.1429
V49_7_0012,VAL,0.3,1.8667
V49_7_0012,VAL,0.3,1.9024
V49_7_0012,VAL,0.3,1.8974
V49_7_0012,VAL,0.3,-0.0405
V49_7_0012,VAL,0.3,-1.1212
V49_7_0012,VAL,0.3,-0.0625
V49_7_0012,VAL,0.3,-0.0306
V49_7_0012,VAL,0.3,1.8519
V49_7_0012,VAL,0.3,1.963
V49_7_0012,VAL,0.3,1.8667
V49_7_0012,VAL,0.5,-1.1429
V49_7_0012,VAL,0.5,1.8333
V49_7_0012,VAL,0.5,-1.1786
V49_7_0012,VAL,0.5,1.8333
V49_7_0012,VAL,0.5,1.878
V49_7_0012,VAL,0.5,1.8718
V49_7_0012,VAL,0.5,-0.0676
V49_7_0012,VAL,0.5,-1.1515
V49_7_0012,VAL,0.5,-0.1042
V49_7_0012,VAL,0.5,-0.051
V49_7_0012,VAL,0.5,1.8148
V49_7_0012,VAL,0.5,1.9537
V49_7_0012,VAL,0.5,1.8333
V49_7_0013,VAL,0.2,-1.112
V49_7_0013,VAL,0.2,1.3727
V49_7_0013,VAL,0.2,-1.1346
V49_7_0013,VAL,0.2,-1.2642
V49_7_0013,VAL,0.2,-1.2059
V49_7_0013,VAL,0.2,-1.1094
V49_7_0013,VAL,0.2,-1.1386
V49_7_0013,VAL,0.2,1.4162
V49_7_0013,VAL,0.2,1.3614
V49_7_0013,VAL,0.2,1.4593
V49_7_0013,VAL,0.2,1.3427
V49_7_0013,VAL,0.3,-1.128
V49_7_0013,VAL,0.3,1.3545
V49_7_0013,VAL,0.3,-1.1538
V49_7_0013,VAL,0.3,-1.3019
V49_7_0013,VAL,0.3,-1.2353
V49_7_0013,VAL,0.3,-1.125
V49_7_0013,VAL,0.3,-1.1584
V49_7_0013,VAL,0.3,1.4042
V49_7_0013,VAL,0.3,1.3416
V49_7_0013,VAL,0.3,1.4535
V49_7_0013,VAL,0.3,1.3202
V49_7_0013,VAL,0.5,-1.16
V49_7_0013,VAL,0.5,1.3182
V49_7_0013,VAL,0.5,-1.1923
V49_7_0013,VAL,0.5,-1.3774
V49_7_0013,VAL,0.5,-1.2941
V49_7_0013,VAL,0.5,-1.1563
V49_7_0013,VAL,0.5,-1.198
V49_7_0013,VAL,0.5,1.3802
V49_7_0013,VAL,0.5,1.302
V49_7_0013,VAL,0.5,1.4419
V49_7_0013,VAL,0.5,1.2753
V49_7_0014,VAL,0.2,-1.2121
V49_7_0014,VAL,0.2,-1.1333
V49_7_0014,VAL,0.2,-1.1667
V49_7_0014,VAL,0.2,-1.4667
V49_7_0014,VAL,0.2,-1.1197
V49_7_0014,VAL,0.2,1.2255
V49_7_0014,VAL,0.2,1.1889
V49_7_0014,VAL,0.2,1.4568
V49_7_0014,VAL,0.3,-1.2424
V49_7_0014,VAL,0.3,-1.1524
V49_7_0014,VAL,0.3,-1.1905
V49_7_0014,VAL,0.3,-1.5333
V49_7_0014,VAL,0.3,-1.1368
V49_7_0014,VAL,0.3,1.1863
V49_7_0014,VAL,0.3,1.1444
V49_7_0014,VAL,0.3,1.4506
V49_7_0014,VAL,0.5,-1.303
V49_7_0014,VAL,0.5,-1.1905
V49_7_0014,VAL,0.5,-1.2381
V49_7_0014,VAL,0.5,-1.6667
V49_7_0014,VAL,0.5,-1.1709
V49_7_0014,VAL,0.5,1.1078
V49_7_0014,VAL,0.5,1.0556
V49_7_0014,VAL,0.5,1.4383
V49_7_0015,VAL,0.2,-1.1
V49_7_0015,VAL,0.2,1.8833
V49_7_0015,VAL,0.2,-1.0714
V49_7_0015,VAL,0.2,-1.125
V49_7_0015,VAL,0.2,-0.027
V49_7_0015,VAL,0.2,-1.1061
V49_7_0015,VAL,0.2,-0.0417
V49_7_0015,VAL,0.2,-0.0204
V49_7_0015,VAL,0.2,1.8704
V49_7_0015,VAL,0.2,1.9676
V49_7_0015,VAL,0.2,-1.013
V49_7_0015,VAL,0.2,1.3983
V49_7_0015,VAL,0.2,1.8833
V49_7_0015,VAL,0.3,-1.1143
V49_7_0015,VAL,0.3,1.8667
V49_7_0015,VAL,0.3,-1.0816
V49_7_0015,VAL,0.3,-1.1429
V49_7_0015,VAL,0.3,-0.0405
V49_7_0015,VAL,0.3,-1.1212
V49_7_0015,VAL,0.3,-0.0625
V49_7_0015,VAL,0.3,-0.0306
V49_7_0015,VAL,0.3,1.8519
V49_7_0015,VAL,0.3,1.963
V49_7_0015,VAL,0.3,-1.0148
V49_7_0015,VAL,0.3,1.3898
V49_7_0015,VAL,0.3,1.8667
V49_7_0015,VAL,0.5,-1.1429
V49_7_0015,VAL,0.5,1.8333
V49_7_0015,VAL,0.5,-1.102
V49_7_0015,VAL,0.5,-1.1786
V49_7_0015,VAL,0.5,-0.0676
V49_7_0015,VAL,0.5,-1.1515
V49_7_0015,VAL,0.5,-0.1042
V49_7_0015,VAL,0.5,-0.051
V49_7_0015,VAL,0.5,1.8148
V49_7_0015,VAL,0.5,1.9537
V49_7_0015,VAL,0.5,-1.0185
V49_7_0015,VAL,0.5,1.3729
V49_7_0015,VAL,0.5,1.8333
V49_7_0016,VAL,0.2,-1.1
V49_7_0016,VAL,0.2,1.8833
V49_7_0016,VAL,0.2,-1.125
V49_7_0016,VAL,0.2,1.8833
V49_7_0016,VAL,0.2,1.9146
V49_7_0016,VAL,0.2,-0.027
V49_7_0016,VAL,0.2,-1.1061
V49_7_0016,VAL,0.2,-0.0204
V49_7_0016,VAL,0.2,1.8704
V49_7_0016,VAL,0.2,1.9676
V49_7_0016,VAL,0.2,1.8833
V49_7_0016,VAL,0.3,-1.1143
V49_7_0016,VAL,0.3,1.8667
V49_7_0016,VAL,0.3,-1.1429
V49_7_0016,VAL,0.3,1.8667
V49_7_0016,VAL,0.3,1.9024
V49_7_0016,VAL,0.3,-0.0405
V49_7_0016,VAL,0.3,-1.1212
V49_7_0016,VAL,0.3,-0.0306
V49_7_0016,VAL,0.3,1.8519
V49_7_0016,VAL,0.3,1.963
V49_7_0016,VAL,0.3,1.8667
V49_7_0016,VAL,0.5,-1.1429
V49_7_0016,VAL,0.5,1.8333
V49_7_0016,VAL,0.5,-1.1786
V49_7_0016,VAL,0.5,1.8333
V49_7_0016,VAL,0.5,1.878
V49_7_0016,VAL,0.5,-0.0676
V49_7_0016,VAL,0.5,-1.1515
V49_7_0016,VAL,0.5,-0.051
V49_7_0016,VAL,0.5,1.8148
V49_7_0016,VAL,0.5,1.9537
V49_7_0016,VAL,0.5,1.8333
V49_7_0017,VAL,0.2,-1.1
V49_7_0017,VAL,0.2,-1.1346
V49_7_0017,VAL,0.2,-1.1628
V49_7_0017,VAL,0.2,2.3571
V49_7_0017,VAL,0.2,-1.112
V49_7_0017,VAL,0.2,-0.9575
V49_7_0017,VAL,0.3,-1.1143
V49_7_0017,VAL,0.3,-1.1538
V49_7_0017,VAL,0.3,-1.186
V49_7_0017,VAL,0.3,2.3367
V49_7_0017,VAL,0.3,-1.128
V49_7_0017,VAL,0.3,-0.9632
V49_7_0017,VAL,0.5,-1.1429
V49_7_0017,VAL,0.5,-1.1923
V49_7_0017,VAL,0.5,-1.2326
V49_7_0017,VAL,0.5,2.2959
V49_7_0017,VAL,0.5,-1.16
V49_7_0017,VAL,0.5,-0.9745
V49_7_0018,VAL,0.2,-1.1591
V49_7_0018,VAL,0.2,-1.125
V49_7_0018,VAL,0.2,-1.125
V49_7_0018,VAL,0.2,-1.35
V49_7_0018,VAL,0.2,-1.0897
V49_7_0018,VAL,0.2,-1.175
V49_7_0018,VAL,0.2,-0.0588
V49_7_0018,VAL,0.2,-0.0667
V49_7_0018,VAL,0.3,-1.1818
V49_7_0018,VAL,0.3,-1.1429
V49_7_0018,VAL,0.3,-1.1429
V49_7_0018,VAL,0.3,-1.4
V49_7_0018,VAL,0.3,-1.1026
V49_7_0018,VAL,0.3,-1.2
V49_7_0018,VAL,0.3,-0.0882
V49_7_0018,VAL,0.3,-0.1
V49_7_0018,VAL,0.5,-1.2273
V49_7_0018,VAL,0.5,-1.1786
V49_7_0018,VAL,0.5,-1.1786
V49_7_0018,VAL,0.5,-1.5
V49_7_0018,VAL,0.5,-1.1282
V49_7_0018,VAL,0.5,-1.25
V49_7_0018,VAL,0.5,-0.1471
V49_7_0018,VAL,0.5,-0.1667
V49_7_0019,VAL,0.2,-1.0875
V49_7_0019,VAL,0.2,-1.1
V49_7_0019,VAL,0.2,-1.125
V49_7_0019,VAL,0.2,-1.1591
V49_7_0019,VAL,0.2,-1.0897
V49_7_0019,VAL,0.2,-1.1
V49_7_0019,VAL,0.2,1.8478
V49_7_0019,VAL,0.2,-0.7613
V49_7_0019,VAL,0.2,1.9676
V49_7_0019,VAL,0.2,1.9205
V49_7_0019,VAL,0.3,-1.1
V49_7_0019,VAL,0.3,-1.1143
V49_7_0019,VAL,0.3,-1.1429
V49_7_0019,VAL,0.3,-1.1818
V49_7_0019,VAL,0.3,-1.1026
V49_7_0019,VAL,0.3,-1.1143
V49_7_0019,VAL,0.3,1.8261
V49_7_0019,VAL,0.3,-0.7658
V49_7_0019,VAL,0.3,1.963
V49_7_0019,VAL,0.3,1.9091
V49_7_0019,VAL,0.5,-1.125
V49_7_0019,VAL,0.5,-1.1429
V49_7_0019,VAL,0.5,-1.1786
V49_7_0019,VAL,0.5,-1.2273
V49_7_0019,VAL,0.5,-1.1282
V49_7_0019,VAL,0.5,-1.1429
V49_7_0019,VAL,0.5,1.7826
V49_7_0019,VAL,0.5,-0.7748
V49_7_0019,VAL,0.5,1.9537
V49_7_0019,VAL,0.5,1.8864
V49_7_0020,VAL,0.2,-1.1167
V49_7_0020,VAL,0.2,-1.2121
V49_7_0020,VAL,0.2,-1.2029
V49_7_0020,VAL,0.2,-0.0381
V49_7_0020,VAL,0.2,-1.042
V49_7_0020,VAL,0.3,-1.1333
V49_7_0020,VAL,0.3,-1.2424
V49_7_0020,VAL,0.3,-1.2319
V49_7_0020,VAL,0.3,-0.0571
V49_7_0020,VAL,0.3,-1.048
V49_7_0020,VAL,0.5,-1.1667
V49_7_0020,VAL,0.5,-1.303
V49_7_0020,VAL,0.5,-1.2899
V49_7_0020,VAL,0.5,-0.0952
V49_7_0020,VAL,0.5,-1.0601
