config_id,phase,slippage,net_r
V49_7_0057,TRAIN,0.5,-1.625
V49_7_0061,TRAIN,0.2,-1.1842
V49_7_0061,TRAIN,0.3,-1.2105
V49_7_0061,TRAIN,0.5,-1.2632
V49_7_0064,TRAIN,0.2,-1.4375
V49_7_0064,TRAIN,0.3,-1.5
V49_7_0064,TRAIN,0.5,-1.625
V49_7_0069,TRAIN,0.2,-1.1818
V49_7_0069,TRAIN,0.3,-1.2078
V49_7_0069,TRAIN,0.5,-1.2597
V49_7_0072,TRAIN,0.2,-1.875
V49_7_0072,TRAIN,0.3,-2.0
V49_7_0072,TRAIN,0.5,-2.25
V49_7_0076,TRAIN,0.2,-1.1818
V49_7_0076,TRAIN,0.3,-1.2078
V49_7_0076,TRAIN,0.5,-1.2597
V49_7_0078,TRAIN,0.2,-1.1818
V49_7_0078,TRAIN,0.3,-1.2078
V49_7_0078,TRAIN,0.5,-1.2597
V49_7_0083,TRAIN,0.2,-1.875
V49_7_0083,TRAIN,0.3,-2.0
V49_7_0083,TRAIN,0.5,-2.25
V49_7_0085,TRAIN,0.2,-1.4375
V49_7_0085,TRAIN,0.3,-1.5
V49_7_0085,TRAIN,0.5,-1.625
V49_7_0086,TRAIN,0.2,-1.4375
V49_7_0086,TRAIN,0.3,-1.5
V49_7_0086,TRAIN,0.5,-1.625
V49_7_0089,TRAIN,0.2,-1.875
V49_7_0089,TRAIN,0.3,-2.0
V49_7_0089,TRAIN,0.5,-2.25
V49_7_0092,TRAIN,0.2,-2.1667
V49_7_0092,TRAIN,0.3,-2.3333
V49_7_0092,TRAIN,0.5,-2.6667
V49_7_0096,TRAIN,0.2,-2.1667
V49_7_0096,TRAIN,0.3,-2.3333
V49_7_0096,TRAIN,0.5,-2.6667
V49_7_0100,TRAIN,0.2,-1.2456
V49_7_0100,TRAIN,0.3,-1.2807
V49_7_0100,TRAIN,0.5,-1.3509
V49_7_0003,TRAIN,0.2,-1.1373
V49_7_0003,TRAIN,0.3,-1.1569
V49_7_0003,TRAIN,0.5,-1.1961
V49_7_0004,TRAIN,0.2,-1.1373
V49_7_0004,TRAIN,0.3,-1.1569
V49_7_0004,TRAIN,0.5,-1.1961
V49_7_0015,TRAIN,0.2,-0.0294
V49_7_0015,TRAIN,0.3,-0.0441
V49_7_0015,TRAIN,0.5,-0.0735
V49_7_0022,TRAIN,0.2,-0.0294
V49_7_0022,TRAIN,0.3,-0.0441
V49_7_0022,TRAIN,0.5,-0.0735
V49_7_0023,TRAIN,0.2,-1.1373
V49_7_0023,TRAIN,0.3,-1.1569
V49_7_0023,TRAIN,0.5,-1.1961
V49_7_0024,TRAIN,0.2,-0.0294
V49_7_0024,TRAIN,0.3,-0.0441
V49_7_0024,TRAIN,0.5,-0.0735
V49_7_0026,TRAIN,0.2,-1.1373
V49_7_0026,TRAIN,0.3,-1.1569
V49_7_0026,TRAIN,0.5,-1.1961
V49_7_0027,TRAIN,0.2,-0.0328
V49_7_0027,TRAIN,0.3,-0.0492
V49_7_0027,TRAIN,0.5,-0.082
V49_7_0044,TRAIN,0.2,-0.0294
V49_7_0044,TRAIN,0.3,-0.0441
V49_7_0044,TRAIN,0.5,-0.0735
V49_7_0045,TRAIN,0.2,1.3971
V49_7_0045,TRAIN,0.3,1.3824
V49_7_0045,TRAIN,0.5,1.3529
V49_7_0046,TRAIN,0.2,1.3852
V49_7_0046,TRAIN,0.3,1.3689
V49_7_0046,TRAIN,0.5,1.3361
V49_7_0053,TRAIN,0.2,-1.1373
V49_7_0053,TRAIN,0.3,-1.1569
V49_7_0053,TRAIN,0.5,-1.1961
V49_7_0054,TRAIN,0.2,-0.0294
V49_7_0054,TRAIN,0.3,-0.0441
V49_7_0054,TRAIN,0.5,-0.0735
V49_7_0061,TRAIN,0.2,-0.0294
V49_7_0061,TRAIN,0.3,-0.0441
V49_7_0061,TRAIN,0.5,-0.0735
V49_7_0069,TRAIN,0.2,-0.0328
V49_7_0069,TRAIN,0.3,-0.0492
V49_7_0069,TRAIN,0.5,-0.082
V49_7_0072,TRAIN,0.2,-0.0294
V49_7_0072,TRAIN,0.3,-0.0441
V49_7_0072,TRAIN,0.5,-0.0735
V49_7_0076,TRAIN,0.2,-0.0328
V49_7_0076,TRAIN,0.3,-0.0492
V49_7_0076,TRAIN,0.5,-0.082
V49_7_0085,TRAIN,0.2,-0.0328
V49_7_0085,TRAIN,0.3,-0.0492
V49_7_0085,TRAIN,0.5,-0.082
V49_7_0089,TRAIN,0.2,-0.0294
V49_7_0089,TRAIN,0.3,-0.0441
V49_7_0089,TRAIN,0.5,-0.0735
V49_7_0096,TRAIN,0.2,-1.1373
V49_7_0096,TRAIN,0.3,-1.1569
V49_7_0096,TRAIN,0.5,-1.1961
V49_7_0100,TRAIN,0.2,-1.1373
V49_7_0100,TRAIN,0.3,-1.1569
V49_7_0100,TRAIN,0.5,-1.1961
V49_7_0001,TRAIN,0.2,2.3614
V49_7_0001,TRAIN,0.3,2.3416
V49_7_0001,TRAIN,0.5,2.302
V49_7_0008,TRAIN,0.2,1.3526
V49_7_0008,TRAIN,0.3,1.3316
V49_7_0008,TRAIN,0.5,1.2895
V49_7_0011,TRAIN,0.2,2.3133
V49_7_0011,TRAIN,0.3,2.2867
V49_7_0011,TRAIN,0.5,2.2333
V49_7_0014,TRAIN,0.2,1.3133
V49_7_0014,TRAIN,0.3,1.2867
V49_7_0014,TRAIN,0.5,1.2333
V49_7_0017,TRAIN,0.2,2.3614
V49_7_0017,TRAIN,0.3,2.3416
V49_7_0017,TRAIN,0.5,2.302
V49_7_0018,TRAIN,0.2,2.36
V49_7_0018,TRAIN,0.3,2.34
V49_7_0018,TRAIN,0.5,2.3
V49_7_0019,TRAIN,0.2,1.8704
V49_7_0019,TRAIN,0.3,1.8519
V49_7_0019,TRAIN,0.5,1.8148
V49_7_0020,TRAIN,0.2,2.3272
V49_7_0020,TRAIN,0.3,2.3025
V49_7_0020,TRAIN,0.5,2.2531
V49_7_0025,TRAIN,0.2,1.8272
V49_7_0025,TRAIN,0.3,1.8025
V49_7_0025,TRAIN,0.5,1.7531
V49_7_0028,TRAIN,0.2,1.3526
V49_7_0028,TRAIN,0.3,1.3316
V49_7_0028,TRAIN,0.5,1.2895
V49_7_0030,TRAIN,0.2,1.3614
V49_7_0030,TRAIN,0.3,1.3416
V49_7_0030,TRAIN,0.5,1.302
V49_7_0031,TRAIN,0.2,1.3614
V49_7_0031,TRAIN,0.3,1.3416
V49_7_0031,TRAIN,0.5,1.302
V49_7_0033,TRAIN,0.2,1.8272
V49_7_0033,TRAIN,0.3,1.8025
V49_7_0033,TRAIN,0.5,1.7531
V49_7_0036,TRAIN,0.2,1.8614
V49_7_0036,TRAIN,0.3,1.8416
V49_7_0036,TRAIN,0.5,1.802
V49_7_0037,TRAIN,0.2,1.8614
V49_7_0037,TRAIN,0.3,1.8416
V49_7_0037,TRAIN,0.5,1.802
V49_7_0038,TRAIN,0.2,1.8704
V49_7_0038,TRAIN,0.3,1.8519
V49_7_0038,TRAIN,0.5,1.8148
V49_7_0041,TRAIN,0.2,1.8614
V49_7_0041,TRAIN,0.3,1.8416
V49_7_0041,TRAIN,0.5,1.802
V49_7_0042,TRAIN,0.2,1.3704
V49_7_0042,TRAIN,0.3,1.3519
V49_7_0042,TRAIN,0.5,1.3148
V49_7_0047,TRAIN,0.2,2.3133
V49_7_0047,TRAIN,0.3,2.2867
V49_7_0047,TRAIN,0.5,2.2333
V49_7_0049,TRAIN,0.2,2.3272
V49_7_0049,TRAIN,0.3,2.3025
V49_7_0049,TRAIN,0.5,2.2531
V49_7_0050,TRAIN,0.2,2.3614
V49_7_0050,TRAIN,0.3,2.3416
V49_7_0050,TRAIN,0.5,2.302
V49_7_0051,TRAIN,0.2,1.3704
V49_7_0051,TRAIN,0.3,1.3519
V49_7_0051,TRAIN,0.5,1.3148
V49_7_0055,TRAIN,0.2,1.8704
V49_7_0055,TRAIN,0.3,1.8519
V49_7_0055,TRAIN,0.5,1.8148
V49_7_0058,TRAIN,0.2,1.3272
V49_7_0058,TRAIN,0.3,1.3025
V49_7_0058,TRAIN,0.5,1.2531
V49_7_0059,TRAIN,0.2,2.36
V49_7_0059,TRAIN,0.3,2.34
V49_7_0059,TRAIN,0.5,2.3
V49_7_0065,TRAIN,0.2,1.8614
V49_7_0065,TRAIN,0.3,1.8416
V49_7_0065,TRAIN,0.5,1.802
V49_7_0066,TRAIN,0.2,1.8614
V49_7_0066,TRAIN,0.3,1.8416
V49_7_0066,TRAIN,0.5,1.802
V49_7_0067,TRAIN,0.2,1.8614
V49_7_0067,TRAIN,0.3,1.8416
V49_7_0067,TRAIN,0.5,1.802
V49_7_0068,TRAIN,0.2,1.8704
V49_7_0068,TRAIN,0.3,1.8519
V49_7_0068,TRAIN,0.5,1.8148
V49_7_0070,TRAIN,0.2,1.8272
V49_7_0070,TRAIN,0.3,1.8025
V49_7_0070,TRAIN,0.5,1.7531
V49_7_0071,TRAIN,0.2,1.3272
V49_7_0071,TRAIN,0.3,1.3025
V49_7_0071,TRAIN,0.5,1.2531
V49_7_0073,TRAIN,0.2,1.3704
V49_7_0073,TRAIN,0.3,1.3519
V49_7_0073,TRAIN,0.5,1.3148
V49_7_0077,TRAIN,0.2,1.3614
V49_7_0077,TRAIN,0.3,1.3416
V49_7_0077,TRAIN,0.5,1.302
V49_7_0079,TRAIN,0.2,2.3614
V49_7_0079,TRAIN,0.3,2.3416
V49_7_0079,TRAIN,0.5,2.302
V49_7_0080,TRAIN,0.2,2.36
V49_7_0080,TRAIN,0.3,2.34
V49_7_0080,TRAIN,0.5,2.3
V49_7_0081,TRAIN,0.2,1.3133
V49_7_0081,TRAIN,0.3,1.2867
V49_7_0081,TRAIN,0.5,1.2333
V49_7_0082,TRAIN,0.2,2.36
V49_7_0082,TRAIN,0.3,2.34
V49_7_0082,TRAIN,0.5,2.3
V49_7_0084,TRAIN,0.2,1.3526
V49_7_0084,TRAIN,0.3,1.3316
V49_7_0084,TRAIN,0.5,1.2895
V49_7_0087,TRAIN,0.2,1.8133
V49_7_0087,TRAIN,0.3,1.7867
V49_7_0087,TRAIN,0.5,1.7333
V49_7_0090,TRAIN,0.2,1.3526
V49_7_0090,TRAIN,0.3,1.3316
V49_7_0090,TRAIN,0.5,1.2895
V49_7_0091,TRAIN,0.2,2.3133
V49_7_0091,TRAIN,0.3,2.2867
V49_7_0091,TRAIN,0.5,2.2333
V49_7_0093,TRAIN,0.2,2.3704
V49_7_0093,TRAIN,0.3,2.3519
V49_7_0093,TRAIN,0.5,2.3148
V49_7_0094,TRAIN,0.2,1.3526
V49_7_0094,TRAIN,0.3,1.3316
V49_7_0094,TRAIN,0.5,1.2895
V49_7_0095,TRAIN,0.2,1.3704
V49_7_0095,TRAIN,0.3,1.3519
V49_7_0095,TRAIN,0.5,1.3148
V49_7_0097,TRAIN,0.2,2.3272
V49_7_0097,TRAIN,0.3,2.3025
V49_7_0097,TRAIN,0.5,2.2531
V49_7_0098,TRAIN,0.2,2.3133
V49_7_0098,TRAIN,0.3,2.2867
V49_7_0098,TRAIN,0.5,2.2333
V49_7_0099,TRAIN,0.2,1.8272
V49_7_0099,TRAIN,0.3,1.8025
V49_7_0099,TRAIN,0.5,1.7531
V49_7_0003,TRAIN,0.2,-1.2456
V49_7_0003,TRAIN,0.3,-1.2807
V49_7_0003,TRAIN,0.5,-1.3509
V49_7_0004,TRAIN,0.2,-1.5185
V49_7_0004,TRAIN,0.3,-1.5926
V49_7_0004,TRAIN,0.5,-1.7407
V49_7_0022,TRAIN,0.2,-1.1842
V49_7_0022,TRAIN,0.3,-1.2105
V49_7_0022,TRAIN,0.5,-1.2632
V49_7_0026,TRAIN,0.2,-1.5185
V49_7_0026,TRAIN,0.3,-1.5926
V49_7_0026,TRAIN,0.5,-1.7407
V49_7_0027,TRAIN,0.2,-1.2979
V49_7_0027,TRAIN,0.3,-1.3404
V49_7_0027,TRAIN,0.5,-1.4255
V49_7_0044,TRAIN,0.2,-1.3889
V49_7_0044,TRAIN,0.3,-1.4444
V49_7_0044,TRAIN,0.5,-1.5556
V49_7_0045,TRAIN,0.2,-1.3889
V49_7_0045,TRAIN,0.3,-1.4444
V49_7_0045,TRAIN,0.5,-1.5556
V49_7_0046,TRAIN,0.2,-1.2979
V49_7_0046,TRAIN,0.3,-1.3404
V49_7_0046,TRAIN,0.5,-1.4255
V49_7_0054,TRAIN,0.2,-1.3889
V49_7_0054,TRAIN,0.3,-1.4444
V49_7_0054,TRAIN,0.5,-1.5556
V49_7_0061,TRAIN,0.2,-1.1842
V49_7_0061,TRAIN,0.3,-1.2105
V49_7_0061,TRAIN,0.5,-1.2632
V49_7_0069,TRAIN,0.2,-1.1818
V49_7_0069,TRAIN,0.3,-1.2078
V49_7_0069,TRAIN,0.5,-1.2597
V49_7_0076,TRAIN,0.2,-1.1818
V49_7_0076,TRAIN,0.3,-1.2078
V49_7_0076,TRAIN,0.5,-1.2597
V49_7_0085,TRAIN,0.2,-1.2979
V49_7_0085,TRAIN,0.3,-1.3404
V49_7_0085,TRAIN,0.5,-1.4255
V49_7_0089,TRAIN,0.2,-1.3889
V49_7_0089,TRAIN,0.3,-1.4444
V49_7_0089,TRAIN,0.5,-1.5556
V49_7_0096,TRAIN,0.2,-1.5185
V49_7_0096,TRAIN,0.3,-1.5926
V49_7_0096,TRAIN,0.5,-1.7407
V49_7_0100,TRAIN,0.2,-1.2456
V49_7_0100,TRAIN,0.3,-1.2807
V49_7_0100,TRAIN,0.5,-1.3509
V49_7_0002,TRAIN,0.2,-1.7778
V49_7_0002,TRAIN,0.3,-1.8889
V49_7_0002,TRAIN,0.5,-2.1111
V49_7_0004,TRAIN,0.2,-1.7778
V49_7_0004,TRAIN,0.3,-1.8889
V49_7_0004,TRAIN,0.5,-2.1111
V49_7_0006,TRAIN,0.2,-1.7778
V49_7_0006,TRAIN,0.3,-1.8889
V49_7_0006,TRAIN,0.5,-2.1111
V49_7_0009,TRAIN,0.2,-1.5833
V49_7_0009,TRAIN,0.3,-1.6667
V49_7_0009,TRAIN,0.5,-1.8333
V49_7_0013,TRAIN,0.2,-1.3684
V49_7_0013,TRAIN,0.3,-1.4211
V49_7_0013,TRAIN,0.5,-1.5263
V49_7_0023,TRAIN,0.2,-1.7778
V49_7_0023,TRAIN,0.3,-1.8889
V49_7_0023,TRAIN,0.5,-2.1111
V49_7_0026,TRAIN,0.2,-1.7778
V49_7_0026,TRAIN,0.3,-1.8889
V49_7_0026,TRAIN,0.5,-2.1111
V49_7_0027,TRAIN,0.2,-1.3684
V49_7_0027,TRAIN,0.3,-1.4211
V49_7_0027,TRAIN,0.5,-1.5263
V49_7_0032,TRAIN,0.2,-1.7778
V49_7_0032,TRAIN,0.3,-1.8889
V49_7_0032,TRAIN,0.5,-2.1111
V49_7_0044,TRAIN,0.2,-1.5833
V49_7_0044,TRAIN,0.3,-1.6667
V49_7_0044,TRAIN,0.5,-1.8333
V49_7_0045,TRAIN,0.2,-1.5833
V49_7_0045,TRAIN,0.3,-1.6667
V49_7_0045,TRAIN,0.5,-1.8333
V49_7_0046,TRAIN,0.2,-1.3684
V49_7_0046,TRAIN,0.3,-1.4211
V49_7_0046,TRAIN,0.5,-1.5263
V49_7_0048,TRAIN,0.2,-1.5833
V49_7_0048,TRAIN,0.3,-1.6667
V49_7_0048,TRAIN,0.5,-1.8333
V49_7_0052,TRAIN,0.2,-1.5833
V49_7_0052,TRAIN,0.3,-1.6667
V49_7_0052,TRAIN,0.5,-1.8333
V49_7_0053,TRAIN,0.2,-1.7778
V49_7_0053,TRAIN,0.3,-1.8889
V49_7_0053,TRAIN,0.5,-2.1111
V49_7_0054,TRAIN,0.2,-1.5833
V49_7_0054,TRAIN,0.3,-1.6667
V49_7_0054,TRAIN,0.5,-1.8333
V49_7_0057,TRAIN,0.2,-1.3684
V49_7_0057,TRAIN,0.3,-1.4211
V49_7_0057,TRAIN,0.5,-1.5263
V49_7_0064,TRAIN,0.2,-1.3684
V49_7_0064,TRAIN,0.3,-1.4211
V49_7_0064,TRAIN,0.5,-1.5263
V49_7_0072,TRAIN,0.2,-1.5833
V49_7_0072,TRAIN,0.3,-1.6667
V49_7_0072,TRAIN,0.5,-1.8333
V49_7_0083,TRAIN,0.2,-1.5833
V49_7_0083,TRAIN,0.3,-1.6667
V49_7_0083,TRAIN,0.5,-1.8333
V49_7_0085,TRAIN,0.2,-1.3684
V49_7_0085,TRAIN,0.3,-1.4211
V49_7_0085,TRAIN,0.5,-1.5263
V49_7_0086,TRAIN,0.2,-1.3684
V49_7_0086,TRAIN,0.3,-1.4211
V49_7_0086,TRAIN,0.5,-1.5263
V49_7_0089,TRAIN,0.2,-1.5833
V49_7_0089,TRAIN,0.3,-1.6667
V49_7_0089,TRAIN,0.5,-1.8333
V49_7_0092,TRAIN,0.2,-1.7778
V49_7_0092,TRAIN,0.3,-1.8889
V49_7_0092,TRAIN,0.5,-2.1111
V49_7_0096,TRAIN,0.2,-1.7778
V49_7_0096,TRAIN,0.3,-1.8889
V49_7_0096,TRAIN,0.5,-2.1111
V49_7_0003,TRAIN,0.2,1.7879
V49_7_0003,TRAIN,0.3,1.7576
V49_7_0003,TRAIN,0.5,1.697
V49_7_0010,TRAIN,0.2,-0.2667
V49_7_0010,TRAIN,0.3,-0.4
V49_7_0010,TRAIN,0.5,-0.6667
V49_7_0035,TRAIN,0.2,-0.2667
V49_7_0035,TRAIN,0.3,-0.4
V49_7_0035,TRAIN,0.5,-0.6667
V49_7_0039,TRAIN,0.2,2.3409
V49_7_0039,TRAIN,0.3,2.3182
V49_7_0039,TRAIN,0.5,2.2727
V49_7_0062,TRAIN,0.2,-0.2
V49_7_0062,TRAIN,0.3,-0.3
V49_7_0062,TRAIN,0.5,-0.5
V49_7_0069,TRAIN,0.2,1.8372
V49_7_0069,TRAIN,0.3,1.814
V49_7_0069,TRAIN,0.5,1.7674
V49_7_0074,TRAIN,0.2,1.8409
V49_7_0074,TRAIN,0.3,1.8182
V49_7_0074,TRAIN,0.5,1.7727
V49_7_0085,TRAIN,0.2,1.6
V49_7_0085,TRAIN,0.3,1.5429
V49_7_0085,TRAIN,0.5,1.4286
V49_7_0089,TRAIN,0.2,-0.2
V49_7_0089,TRAIN,0.3,-0.3
V49_7_0089,TRAIN,0.5,-0.5
V49_7_0096,TRAIN,0.2,-0.2667
V49_7_0096,TRAIN,0.3,-0.4
V49_7_0096,TRAIN,0.5,-0.6667
V49_7_0100,TRAIN,0.2,2.2879
V49_7_0100,TRAIN,0.3,2.2576
V49_7_0100,TRAIN,0.5,2.197
V49_7_0091,TRAIN,0.2,-1.3889
V49_7_0091,TRAIN,0.3,-1.4444
V49_7_0091,TRAIN,0.5,-1.5556
V49_7_0001,TRAIN,0.2,2.3852
V49_7_0001,TRAIN,0.3,2.3689
V49_7_0001,TRAIN,0.5,2.3361
V49_7_0008,TRAIN,0.2,1.3108
V49_7_0008,TRAIN,0.3,1.2838
V49_7_0008,TRAIN,0.5,1.2297
V49_7_0011,TRAIN,0.2,-0.0741
V49_7_0011,TRAIN,0.3,-0.1111
V49_7_0011,TRAIN,0.5,-0.1852
V49_7_0014,TRAIN,0.2,1.2407
V49_7_0014,TRAIN,0.3,1.2037
V49_7_0014,TRAIN,0.5,1.1296
V49_7_0018,TRAIN,0.2,-0.0556
V49_7_0018,TRAIN,0.3,-0.0833
V49_7_0018,TRAIN,0.5,-0.1389
V49_7_0019,TRAIN,0.2,1.8971
V49_7_0019,TRAIN,0.3,1.8824
V49_7_0019,TRAIN,0.5,1.8529
V49_7_0025,TRAIN,0.2,1.8627
V49_7_0025,TRAIN,0.3,1.8431
V49_7_0025,TRAIN,0.5,1.8039
V49_7_0028,TRAIN,0.2,1.3108
V49_7_0028,TRAIN,0.3,1.2838
V49_7_0028,TRAIN,0.5,1.2297
V49_7_0030,TRAIN,0.2,1.3852
V49_7_0030,TRAIN,0.3,1.3689
V49_7_0030,TRAIN,0.5,1.3361
V49_7_0031,TRAIN,0.2,1.3852
V49_7_0031,TRAIN,0.3,1.3689
V49_7_0031,TRAIN,0.5,1.3361
V49_7_0033,TRAIN,0.2,1.8627
V49_7_0033,TRAIN,0.3,1.8431
V49_7_0033,TRAIN,0.5,1.8039
V49_7_0037,TRAIN,0.2,1.8852
V49_7_0037,TRAIN,0.3,1.8689
V49_7_0037,TRAIN,0.5,1.8361
V49_7_0038,TRAIN,0.2,1.8971
V49_7_0038,TRAIN,0.3,1.8824
V49_7_0038,TRAIN,0.5,1.8529
V49_7_0041,TRAIN,0.2,1.8852
V49_7_0041,TRAIN,0.3,1.8689
V49_7_0041,TRAIN,0.5,1.8361
V49_7_0047,TRAIN,0.2,-0.0741
V49_7_0047,TRAIN,0.3,-0.1111
V49_7_0047,TRAIN,0.5,-0.1852
V49_7_0049,TRAIN,0.2,2.3627
V49_7_0049,TRAIN,0.3,2.3431
V49_7_0049,TRAIN,0.5,2.3039
V49_7_0050,TRAIN,0.2,2.3852
V49_7_0050,TRAIN,0.3,2.3689
V49_7_0050,TRAIN,0.5,2.3361
V49_7_0051,TRAIN,0.2,1.3971
V49_7_0051,TRAIN,0.3,1.3824
V49_7_0051,TRAIN,0.5,1.3529
V49_7_0055,TRAIN,0.2,1.8971
V49_7_0055,TRAIN,0.3,1.8824
V49_7_0055,TRAIN,0.5,1.8529
V49_7_0058,TRAIN,0.2,1.3627
V49_7_0058,TRAIN,0.3,1.3431
V49_7_0058,TRAIN,0.5,1.3039
V49_7_0059,TRAIN,0.2,-0.0556
V49_7_0059,TRAIN,0.3,-0.0833
V49_7_0059,TRAIN,0.5,-0.1389
V49_7_0065,TRAIN,0.2,1.8852
V49_7_0065,TRAIN,0.3,1.8689
V49_7_0065,TRAIN,0.5,1.8361
V49_7_0066,TRAIN,0.2,1.8852
V49_7_0066,TRAIN,0.3,1.8689
V49_7_0066,TRAIN,0.5,1.8361
V49_7_0071,TRAIN,0.2,1.3627
V49_7_0071,TRAIN,0.3,1.3431
V49_7_0071,TRAIN,0.5,1.3039
V49_7_0073,TRAIN,0.2,1.3971
V49_7_0073,TRAIN,0.3,1.3824
V49_7_0073,TRAIN,0.5,1.3529
V49_7_0077,TRAIN,0.2,1.3852
V49_7_0077,TRAIN,0.3,1.3689
V49_7_0077,TRAIN,0.5,1.3361
V49_7_0079,TRAIN,0.2,2.3852
V49_7_0079,TRAIN,0.3,2.3689
V49_7_0079,TRAIN,0.5,2.3361
V49_7_0081,TRAIN,0.2,1.2407
V49_7_0081,TRAIN,0.3,1.2037
V49_7_0081,TRAIN,0.5,1.1296
V49_7_0082,TRAIN,0.2,-0.0556
V49_7_0082,TRAIN,0.3,-0.0833
V49_7_0082,TRAIN,0.5,-0.1389
V49_7_0084,TRAIN,0.2,1.3108
V49_7_0084,TRAIN,0.3,1.2838
V49_7_0084,TRAIN,0.5,1.2297
V49_7_0090,TRAIN,0.2,1.3108
V49_7_0090,TRAIN,0.3,1.2838
V49_7_0090,TRAIN,0.5,1.2297
V49_7_0097,TRAIN,0.2,2.3627
V49_7_0097,TRAIN,0.3,2.3431
V49_7_0097,TRAIN,0.5,2.3039
V49_7_0099,TRAIN,0.2,1.8627
V49_7_0099,TRAIN,0.3,1.8431
V49_7_0099,TRAIN,0.5,1.8039
V49_7_0003,TRAIN,0.2,-1.2121
V49_7_0003,TRAIN,0.3,-1.2424
V49_7_0003,TRAIN,0.5,-1.303
V49_7_0005,TRAIN,0.2,-1.2121
V49_7_0005,TRAIN,0.3,-1.2424
V49_7_0005,TRAIN,0.5,-1.303
V49_7_0010,TRAIN,0.2,-1.5833
V49_7_0010,TRAIN,0.3,-1.6667
V49_7_0010,TRAIN,0.5,-1.8333
V49_7_0015,TRAIN,0.2,-1.1591
V49_7_0015,TRAIN,0.3,-1.1818
V49_7_0015,TRAIN,0.5,-1.2273
V49_7_0023,TRAIN,0.2,-1.5833
V49_7_0023,TRAIN,0.3,-1.6667
V49_7_0023,TRAIN,0.5,-1.8333
V49_7_0024,TRAIN,0.2,-1.1591
V49_7_0024,TRAIN,0.3,-1.1818
V49_7_0024,TRAIN,0.5,-1.2273
V49_7_0035,TRAIN,0.2,-1.5833
V49_7_0035,TRAIN,0.3,-1.6667
V49_7_0035,TRAIN,0.5,-1.8333
V49_7_0039,TRAIN,0.2,-1.1591
V49_7_0039,TRAIN,0.3,-1.1818
V49_7_0039,TRAIN,0.5,-1.2273
V49_7_0040,TRAIN,0.2,-1.4375
V49_7_0040,TRAIN,0.3,-1.5
V49_7_0040,TRAIN,0.5,-1.625
V49_7_0044,TRAIN,0.2,-1.4375
V49_7_0044,TRAIN,0.3,-1.5
V49_7_0044,TRAIN,0.5,-1.625
V49_7_0053,TRAIN,0.2,-1.5833
V49_7_0053,TRAIN,0.3,-1.6667
V49_7_0053,TRAIN,0.5,-1.8333
V49_7_0054,TRAIN,0.2,-1.4375
V49_7_0054,TRAIN,0.3,-1.5
V49_7_0054,TRAIN,0.5,-1.625
V49_7_0061,TRAIN,0.2,-1.1591
V49_7_0061,TRAIN,0.3,-1.1818
V49_7_0061,TRAIN,0.5,-1.2273
V49_7_0062,TRAIN,0.2,-1.4375
V49_7_0062,TRAIN,0.3,-1.5
V49_7_0062,TRAIN,0.5,-1.625
V49_7_0069,TRAIN,0.2,-1.1628
V49_7_0069,TRAIN,0.3,-1.186
V49_7_0069,TRAIN,0.5,-1.2326
V49_7_0072,TRAIN,0.2,-1.4375
V49_7_0072,TRAIN,0.3,-1.5
V49_7_0072,TRAIN,0.5,-1.625
V49_7_0074,TRAIN,0.2,-1.1591
V49_7_0074,TRAIN,0.3,-1.1818
V49_7_0074,TRAIN,0.5,-1.2273
V49_7_0085,TRAIN,0.2,-1.3182
V49_7_0085,TRAIN,0.3,-1.3636
V49_7_0085,TRAIN,0.5,-1.4545
V49_7_0088,TRAIN,0.2,-1.3182
V49_7_0088,TRAIN,0.3,-1.3636
V49_7_0088,TRAIN,0.5,-1.4545
V49_7_0089,TRAIN,0.2,-1.4375
V49_7_0089,TRAIN,0.3,-1.5
V49_7_0089,TRAIN,0.5,-1.625
V49_7_0096,TRAIN,0.2,-1.5833
V49_7_0096,TRAIN,0.3,-1.6667
V49_7_0096,TRAIN,0.5,-1.8333
V49_7_0100,TRAIN,0.2,-1.2121
V49_7_0100,TRAIN,0.3,-1.2424
V49_7_0100,TRAIN,0.5,-1.303
V49_7_0010,TRAIN,0.2,-1.1795
V49_7_0010,TRAIN,0.3,-1.2051
V49_7_0010,TRAIN,0.5,-1.2564
V49_7_0035,TRAIN,0.2,-1.1795
V49_7_0035,TRAIN,0.3,-1.2051
V49_7_0035,TRAIN,0.5,-1.2564
V49_7_0039,TRAIN,0.2,-1.1346
V49_7_0039,TRAIN,0.3,-1.1538
V49_7_0039,TRAIN,0.5,-1.1923
V49_7_0062,TRAIN,0.2,-1.1346
V49_7_0062,TRAIN,0.3,-1.1538
V49_7_0062,TRAIN,0.5,-1.1923
V49_7_0074,TRAIN,0.2,-1.1346
V49_7_0074,TRAIN,0.3,-1.1538
V49_7_0074,TRAIN,0.5,-1.1923
V49_7_0002,TRAIN,0.2,-0.1333
V49_7_0002,TRAIN,0.3,-0.2
V49_7_0002,TRAIN,0.5,-0.3333
V49_7_0003,TRAIN,0.2,-1.1867
V49_7_0003,TRAIN,0.3,-1.2133
V49_7_0003,TRAIN,0.5,-1.2667
V49_7_0005,TRAIN,0.2,-1.1867
V49_7_0005,TRAIN,0.3,-1.2133
V49_7_0005,TRAIN,0.5,-1.2667
V49_7_0007,TRAIN,0.2,-1.35
V49_7_0007,TRAIN,0.3,-1.4
V49_7_0007,TRAIN,0.5,-1.5
V49_7_0009,TRAIN,0.2,-0.1
