trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
883,2018-11-01T11:09:00+00:00,2018-11-01T11:34:37.746000,LONG,TP,1.4,1.3412,0.0588
884,2018-11-02T12:09:00+00:00,2018-11-02T12:17:11.166000,SHORT,BE_STOP,0.0,-0.045,0.045
885,2018-11-05T15:45:00+00:00,2018-11-05T18:21:41.784000,SHORT,SL,-1.0,-1.0403,0.0403
886,2018-11-06T13:03:00+00:00,2018-11-06T13:49:45.608000,LONG,BE_STOP,0.0,-0.0385,0.0385
887,2018-11-07T15:48:00+00:00,2018-11-07T17:54:53.067000,SHORT,BE_STOP,0.0,-0.0253,0.0253
888,2018-11-08T12:57:00+00:00,2018-11-08T13:15:29.360000,SHORT,SL,-1.0,-1.0568,0.0568
889,2018-11-09T14:48:00+00:00,2018-11-09T17:01:31.353000,SHORT,TP,1.4,1.3689,0.0311
890,2018-11-13T13:48:00+00:00,2018-11-13T13:55:56.174000,SHORT,BE_STOP,0.0,-0.05,0.05
891,2018-11-14T13:54:00+00:00,2018-11-14T14:07:33.936000,SHORT,BE_STOP,0.0,-0.0262,0.0262
892,2018-11-15T19:18:00+00:00,2018-11-15T20:01:18.076000,LONG,BE_STOP,0.0,-0.0211,0.0211
893,2018-11-16T17:21:00+00:00,2018-11-16T21:59:57.520000,LONG,TIME_EXIT,0.1677,0.1355,0.0323
894,2018-11-19T14:00:00+00:00,2018-11-19T15:11:04.867000,SHORT,SL,-1.0,-1.0355,0.0355
895,2018-11-20T13:33:00+00:00,2018-11-20T14:24:05.162000,SHORT,TP,1.4,1.3576,0.0424
896,2018-11-21T12:51:00+00:00,2018-11-21T13:18:55.218000,LONG,BE_STOP,0.0,-0.0336,0.0336
897,2018-11-23T17:21:00+00:00,2018-11-23T20:30:43.183000,SHORT,BE_STOP,0.0,-0.0595,0.0595
898,2018-11-26T15:03:00+00:00,2018-11-26T16:59:41.551000,SHORT,TP,1.4,1.3474,0.0526
899,2018-11-28T15:57:00+00:00,2018-11-28T16:46:14.069000,SHORT,SL,-1.0,-1.0431,0.0431
900,2018-11-29T19:39:00+00:00,2018-11-30T00:44:42.051000,LONG,TIME_EXIT,0.6798,0.6517,0.0281
901,2018-11-30T13:12:00+00:00,2018-11-30T14:04:09.204000,SHORT,BE_STOP,0.0,-0.0521,0.0521
