pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,78,32,46,41.02564102564102,-22.25563990012725,-22255.63990012725,-0.28532871666829807,25.141590108441676,0.5549727579890067
EURUSD,2023,55,29,26,52.72727272727272,-4.977525735354418,-4977.5257353544175,-0.09050046791553487,8.612500902569018,0.8322889493713785
EURUSD,2024,58,29,29,50.0,-9.992976429270191,-9992.97642927019,-0.17229269705638262,15.903639807256049,0.7003046910711438
EURUSD,2025,81,32,49,39.50617283950617,-27.340718494930872,-27340.718494930872,-0.33753973450531943,32.65629700906159,0.4995870469818433
