pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020-04,1,0,1,0.0,-1.116362072895687,-1116.3620728956869,-1.116362072895687,0.0,0.0
EURUSD,2020-05,1,1,0,100.0,0.5699034108573857,569.9034108573857,0.5699034108573857,0.0,inf
EURUSD,2020-07,1,0,1,0.0,-0.03012988596824647,-30.12988596824647,-0.03012988596824647,0.0,0.0
EURUSD,2020-10,1,0,1,0.0,-1.3486739798018057,-1348.6739798018057,-1.3486739798018057,0.0,0.0
EURUSD,2020-11,1,1,0,100.0,0.1792275788568871,179.22757885688708,0.1792275788568871,0.0,inf
EURUSD,2020-12,4,2,2,50.0,-2.009915462107799,-2009.9154621077992,-0.5024788655269498,2.226430965022591,0.09924248544010023
EURUSD,2021-01,1,0,1,0.0,-1.2677898285910496,-1267.7898285910496,-1.2677898285910496,0.0,0.0
EURUSD,2021-04,1,1,0,100.0,0.0153876449535922,15.3876449535922,0.0153876449535922,0.0,inf
EURUSD,2021-05,1,0,1,0.0,-1.1659486260873848,-1165.9486260873848,-1.1659486260873848,0.0,0.0
EURUSD,2021-06,3,1,2,33.33333333333333,-0.33010732670653375,-330.10732670653374,-0.11003577556884458,0.04471519244897881,0.0060093031399659136
EURUSD,2021-07,2,1,1,50.0,-0.4682570709489432,-468.25707094894324,-0.2341285354744716,1.1910082010459384,0.6096946978759465
EURUSD,2021-08,2,0,2,0.0,-1.3964786643803464,-1396.4786643803463,-0.6982393321901732,0.1812649725169969,0.0
EURUSD,2021-11,1,1,0,100.0,0.2581416748175145,258.1416748175145,0.2581416748175145,0.0,inf
