pair,month,trades,wins,losses,net_pnl_usd,profit_factor
EURUSD,2020-08,1,1,0,239.68626175516235,inf
EURUSD,2020-12,1,0,1,-96.5960449997425,0.0
EURUSD,2021-12,2,1,1,45.52071397860337,1.2225431555161281
