pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
EURUSD,short,2020-08-26 13:25:00-04:00,2020-08-26 13:30:00-04:00,1.18294,1.1827508599924126,1690000,319.64661282290587,239.68626175516235,0.5177555370160292,79.96035106774355,take_profit,usdjp_session_playbook,core_reversion|wed_thu|core|balanced|deep|short,core_reversion,0,0.0,0.0
EURUSD,long,2020-12-24 13:50:00-05:00,2020-12-24 14:15:00-05:00,1.21803,1.21802,1645000,-16.449999999742502,-96.5960449997425,-0.3549654419874763,80.146045,time_stop,usdjp_session_playbook,core_reversion|wed_thu|core|balanced|deep|long,core_reversion,0,0.0,0.0
EURUSD,long,2021-12-02 13:20:00-05:00,2021-12-02 13:35:00-05:00,1.13002,1.1302063267155742,1772000,330.17093999742906,250.0685189786291,0.5218853849474985,80.10242101879996,take_profit,usdjp_session_playbook,core_reversion|wed_thu|core|calm|deep|long,core_reversion,0,0.0,0.0
EURUSD,short,2021-12-03 12:50:00-05:00,2021-12-03 13:15:00-05:00,1.13092,1.13099,1775000,-124.25000000002572,-204.54780500002573,-0.3387833125688326,80.29780500000001,time_stop,usdjp_session_playbook,core_reversion|fri|core|balanced|deep|short,core_reversion,0,0.0,0.0
