pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020-01,6,2,4,33.33333333333333,-2.6939691846467326,-2693.9691846467326,-0.44899486410778877,1.5763807893296857,0.41773265663128517
EURUSD,2020-02,9,5,4,55.55555555555556,0.9927002334127379,992.7002334127378,0.11030002593474866,1.2794011798145986,1.295062300441856
EURUSD,2020-03,6,2,4,33.33333333333333,-2.0221492525452542,-2022.1492525452547,-0.33702487542420906,3.154358890515564,0.5134972659604846
EURUSD,2020-04,11,3,8,27.27272727272727,-5.575672928655099,-5575.672928655099,-0.5068793571504635,5.630190095018596,0.3465264112609512
EURUSD,2020-05,8,3,5,37.5,-2.479044184483496,-2479.0441844834963,-0.309880523060437,2.322474982582062,0.468987937716952
EURUSD,2020-06,18,2,16,11.11111111111111,-14.717339787047779,-14717.339787047778,-0.8176299881693211,14.689005427155855,0.12405468999574266
EURUSD,2020-07,13,2,11,15.384615384615385,-9.958676521525996,-9958.676521525995,-0.7660520401173844,8.979954302280408,0.16724785781499546
EURUSD,2020-08,10,4,6,40.0,-3.3055291767414308,-3305.5291767414305,-0.3305529176741431,6.307802930873163,0.49166658674725433
EURUSD,2020-09,11,3,8,27.27272727272727,-4.357183006824027,-4357.183006824027,-0.3961075460749115,4.353826311479079,0.4056621686106955
EURUSD,2020-10,11,4,7,36.36363636363637,-2.8589169152125624,-2858.916915212562,-0.2599015377465966,3.436797156830465,0.5820258670545314
EURUSD,2020-11,4,0,4,0.0,-4.374414071574481,-4374.414071574481,-1.0936035178936203,3.300985628692579,0.0
EURUSD,2020-12,8,2,6,25.0,-4.089951694989549,-4089.951694989548,-0.5112439618736936,4.826523836406231,0.3060059398115287
EURUSD,2021-01,11,4,7,36.36363636363637,-3.6734846247182436,-3673.4846247182445,-0.3339531477016585,3.567196254872667,0.5167044102100857
EURUSD,2021-02,5,3,2,60.0,0.7312340197095166,731.2340197095168,0.14624680394190331,1.2320238421129193,1.3210120446035851
EURUSD,2021-03,6,2,4,33.33333333333333,-2.237534249012377,-2237.5342490123776,-0.3729223748353962,2.356099063430765,0.4736755844126414
EURUSD,2021-04,5,2,3,40.0,-2.331569066977612,-2331.5690669776113,-0.46631381339552236,2.371379245226212,0.30840337713657556
EURUSD,2021-05,10,6,4,60.0,1.4269600862158036,1426.9600862158036,0.14269600862158036,1.4574813230573318,1.3211645146849142
EURUSD,2021-06,9,3,6,33.33333333333333,-3.8666981270240903,-3866.6981270240894,-0.42963312522489894,4.472710605665803,0.4241718845574791
EURUSD,2021-07,7,3,4,42.857142857142854,-2.4426377494680462,-2442.6377494680455,-0.3489482499240066,2.0251646613456127,0.4552726991320311
EURUSD,2021-08,4,2,2,50.0,-0.35055155189162945,-350.5515518916295,-0.08763788797290736,1.3122884547131448,0.8470127580537561
EURUSD,2021-09,4,1,3,25.0,-2.491666618550841,-2491.666618550841,-0.6229166546377103,3.4108756953447386,0.2763800418311924
EURUSD,2021-10,9,4,5,44.44444444444444,-1.6295277590277613,-1629.5277590277615,-0.18105863989197346,2.279103074234825,0.7057333777917203
EURUSD,2021-11,2,2,0,100.0,2.008088879452595,2008.088879452595,1.0040444397262975,0.0,inf
EURUSD,2021-12,10,5,5,50.0,0.36944438701326066,369.44438701326067,0.03694443870132606,2.250242375476536,1.081800172950741
