pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,115,32,83,27.82608695652174,-55.44014649083367,-55440.14649083367,-0.48208823035507536,55.16005062098361,0.3481495596268532
EURUSD,2021,82,37,45,45.1219512195122,-14.487942374279426,-14487.942374279424,-0.17668222407657835,17.688350211634955,0.7039187401312728
