family,pemr_h1_adx_max,pemr_expansion_atr_min,stop_atr_multiple,pemr_take_profit_rr_cap,score,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
post_expansion_reversion,22.0,1.5,0.7,0.8,-54.839002003104525,100000.0,98451.57114241364,-1.5484288575863592,1.5484288575863612,-0.8918137227512011,0.0,2,0,2,0,0.0,1.0,0.0,-774.214428793177,-774.214428793177,5.0,5.0,0,2
post_expansion_reversion,18.0,1.2,0.7,0.8,-59.552754140235365,100000.0,97778.17797996638,-2.221822020033626,2.221822020033622,-0.8986943498477474,0.0,2,0,2,0,0.0,1.0,0.0,-1110.9110100168177,-1110.9110100168177,27.5,27.5,0,2
post_expansion_reversion,22.0,1.2,0.7,0.8,-70.1492960173053,100000.0,96264.3862832421,-3.7356137167579018,3.7356137167578995,-1.2496741338505475,0.0,4,0,4,0,0.0,1.0,0.0,-933.9034291894775,-933.9034291894775,16.25,7.5,0,4
post_expansion_reversion,18.0,1.5,0.7,0.8,-1000.0,100000.0,100000.0,0.0,0.0,0.0,inf,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
