csr_h1_adx_max,csr_m15_extension_atr,csr_reversal_body_atr_min,stop_atr_multiple,csr_take_profit_rr_cap,score,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
18.0,0.45,0.05,0.6,0.6,226.23735533352016,100000.0,100118.67766676008,0.11867766676008085,0.0,0.6349803146555018,inf,1,1,0,0,100.0,1.0,1.0,118.67766676008435,118.67766676008435,5.0,5.0,1,0
18.0,0.45,0.1,0.6,0.6,226.23735533352016,100000.0,100118.67766676008,0.11867766676008085,0.0,0.6349803146555018,inf,1,1,0,0,100.0,1.0,1.0,118.67766676008435,118.67766676008435,5.0,5.0,1,0
18.0,0.55,0.05,0.6,0.6,226.23735533352016,100000.0,100118.67766676008,0.11867766676008085,0.0,0.6349803146555018,inf,1,1,0,0,100.0,1.0,1.0,118.67766676008435,118.67766676008435,5.0,5.0,1,0
18.0,0.55,0.1,0.6,0.6,226.23735533352016,100000.0,100118.67766676008,0.11867766676008085,0.0,0.6349803146555018,inf,1,1,0,0,100.0,1.0,1.0,118.67766676008435,118.67766676008435,5.0,5.0,1,0
18.0,0.45,0.05,0.6,0.4,226.0711160370132,100000.0,100035.5580185066,0.03555801850660956,0.0,0.6349803146555019,inf,1,1,0,0,100.0,1.0,1.0,35.55801850661217,35.55801850661217,5.0,5.0,1,0
18.0,0.45,0.1,0.6,0.4,226.0711160370132,100000.0,100035.5580185066,0.03555801850660956,0.0,0.6349803146555019,inf,1,1,0,0,100.0,1.0,1.0,35.55801850661217,35.55801850661217,5.0,5.0,1,0
18.0,0.55,0.05,0.6,0.4,226.0711160370132,100000.0,100035.5580185066,0.03555801850660956,0.0,0.6349803146555019,inf,1,1,0,0,100.0,1.0,1.0,35.55801850661217,35.55801850661217,5.0,5.0,1,0
18.0,0.55,0.1,0.6,0.4,226.0711160370132,100000.0,100035.5580185066,0.03555801850660956,0.0,0.6349803146555019,inf,1,1,0,0,100.0,1.0,1.0,35.55801850661217,35.55801850661217,5.0,5.0,1,0
