pair,month,trades,wins,losses,breakevens,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2015-01,14,6,8,0,42.857142857142854,0.45860993280117435,201.3546972469627,0.03275785234294103,1.2391987872969235,1.0513581451819014
EURUSD,2015-02,1,1,0,0,100.0,0.08349514563110778,41.790390917074326,0.08349514563110778,0.0,inf
