pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag
EURUSD,short,2020-01-02 11:20:00-05:00,2020-01-02 11:20:00-05:00,1.11872,1.118451034331775,2974357,799.9999180443322,666.9170115210931,0.6669170115210931,133.0829065232391,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-06 17:10:00-05:00,2020-01-06 17:10:00-05:00,1.11948,1.119576640690636,10347608,-999.99998355033,-1463.377591703601,-1.463377591703601,463.37760815327107,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-08 17:15:00-05:00,2020-01-08 17:25:00-05:00,1.1107099999999999,1.1107990185268284,8986893,799.9999756255522,400.7106986648397,0.4007106986648397,399.2892769607125,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-09 14:45:00-05:00,2020-01-09 14:45:00-05:00,1.11072,1.110837926033421,8479891,-999.9999094722559,-1376.7712907312452,-1.3767712907312453,376.77138125898944,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-10 12:45:00-05:00,2020-01-10 12:55:00-05:00,1.11221,1.1120545109655686,5145057,799.999945024,571.1205911841005,0.5711205911841005,228.87935383989952,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-10 15:10:00-05:00,2020-01-10 15:10:00-05:00,1.11196,1.112059509094544,10049332,-999.9999280912997,-1446.9981365186616,-1.4469981365186615,446.9982084273619,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-13 11:50:00-05:00,2020-01-13 11:50:00-05:00,1.11387,1.1140805701237968,4749011,-999.9998341827576,-1211.6110694822412,-1.2116110694822413,211.61123529948364,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-14 14:00:00-05:00,2020-01-14 14:00:00-05:00,1.11303,1.1131437425547528,8791784,-999.9999729950285,-1391.4407468152885,-1.3914407468152885,391.4407738202599,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-17 11:05:00-05:00,2020-01-17 11:05:00-05:00,1.10941,1.1091768571630054,4289216,-999.9999867226485,-1190.319951625314,-1.190319951625314,190.31996490266556,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-19 17:10:00-05:00,2020-01-19 17:10:00-05:00,1.10917,1.1091049634300196,15375964,-999.9999587014808,-1682.1622782975069,-1.682162278297507,682.162319596026,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-20 11:05:00-05:00,2020-01-20 11:05:00-05:00,1.10831,1.1081751836538285,7417498,-999.9999780937185,-1328.8154664293565,-1.3288154664293566,328.8154883356381,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-21 11:05:00-05:00,2020-01-21 11:05:00-05:00,1.10979,1.1095971582955813,5185600,-999.9999424341304,-1230.1770233952818,-1.2301770233952818,230.17708096115135,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-22 17:10:00-05:00,2020-01-22 17:10:00-05:00,1.1092600000000001,1.109343085682988,12035767,-999.9999214778819,-1534.0517175731115,-1.5340517175731117,534.0517960952297,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,long,2020-01-26 17:10:00-05:00,2020-01-26 17:10:00-05:00,1.10309,1.102956361251765,7482859,-999.99990997833,-1330.1505873525305,-1.3301505873525306,330.1506773742004,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-29 13:15:00-05:00,2020-01-29 13:20:00-05:00,1.1003,1.1001894217822679,7234697,799.9999000924468,481.6024157264486,0.48160241572644863,318.39748436599814,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-29 15:20:00-05:00,2020-01-29 15:25:00-05:00,1.1012,1.1010229301423151,4517990,799.9998463215381,601.0074227984646,0.6010074227984646,198.99242352307357,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-30 14:55:00-05:00,2020-01-30 15:00:00-05:00,1.10339,1.103270177918293,6676565,799.9999169529825,505.3417147373215,0.5053417147373215,294.658202215661,take_profit,fast_indicator_combo,,bb_vwap_rsi7
EURUSD,short,2020-01-31 15:15:00-05:00,2020-01-31 15:15:00-05:00,1.10855,1.1087001134766745,6661627,-999.9999892793586,-1295.4098537131442,-1.2954098537131442,295.4098644337856,stop_loss,fast_indicator_combo,,bb_vwap_rsi7
