trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1197,2020-04-01T18:00:00+00:00,2020-04-01T20:05:32.548000,LONG,TP,1.4,1.3706,0.0294
1198,2020-04-02T12:00:00+00:00,2020-04-02T12:13:51.947000,SHORT,BE_STOP,0.0,-0.0446,0.0446
1199,2020-04-03T12:30:00+00:00,2020-04-03T15:10:41.833000,SHORT,SL,-1.0,-1.0194,0.0194
1200,2020-04-06T11:15:00+00:00,2020-04-06T12:22:53.310000,LONG,SL,-1.0,-1.0236,0.0236
1201,2020-04-07T14:27:00+00:00,2020-04-07T16:30:33.048000,SHORT,BE_STOP,0.0,-0.0233,0.0233
1202,2020-04-09T14:03:00+00:00,2020-04-09T17:30:50.223000,SHORT,SL,-1.0,-1.0198,0.0198
1203,2020-04-10T16:45:00+00:00,2020-04-10T17:27:42.275000,SHORT,TP,1.4,1.3107,0.0893
1204,2020-04-13T14:42:00+00:00,2020-04-13T15:30:45.660000,SHORT,BE_STOP,0.0,-0.0397,0.0397
1205,2020-04-14T13:00:00+00:00,2020-04-14T13:38:05.084000,SHORT,BE_STOP,0.0,-0.0633,0.0633
1206,2020-04-15T12:03:00+00:00,2020-04-15T12:18:36.269000,SHORT,TP,1.4,1.3324,0.0676
1207,2020-04-16T14:39:00+00:00,2020-04-16T15:04:18.313000,SHORT,TP,1.4,1.377,0.023
1208,2020-04-17T15:51:00+00:00,2020-04-17T16:21:56.289000,LONG,SL,-1.0,-1.0407,0.0407
1209,2020-04-20T11:06:00+00:00,2020-04-20T11:21:22.208000,SHORT,BE_STOP,0.0,-0.0467,0.0467
1210,2020-04-21T13:24:00+00:00,2020-04-21T13:49:22.040000,LONG,TP,1.4,1.3757,0.0243
1211,2020-04-22T11:00:00+00:00,2020-04-22T11:16:03.555000,LONG,TP,1.4,1.3296,0.0704
1212,2020-04-23T14:12:00+00:00,2020-04-23T15:38:47.783000,LONG,BE_STOP,0.0,-0.0179,0.0179
1213,2020-04-24T11:00:00+00:00,2020-04-24T12:20:58.098000,SHORT,SL,-1.0,-1.0175,0.0175
1214,2020-04-27T14:51:00+00:00,2020-04-27T16:00:20.626000,LONG,SL,-1.0,-1.0342,0.0342
1215,2020-04-30T13:06:00+00:00,2020-04-30T13:50:37.954000,SHORT,BE_STOP,0.0,-0.0223,0.0223
